r,r1,n1,n2,r2
13.090315315315316,1.8006910712845843,0.0,0.9943715750118696,11.289624244030732
13.153553553553554,1.8090657537357813,0.0,0.9946129103155512,11.344487799817772
13.216791791791792,1.8174345672840397,0.0,0.9948563705841711,11.399357224507753
13.28003003003003,1.8257970837290385,0.0,0.9951022593841486,11.45423294630099
13.343268268268268,1.834153638253618,0.0,0.9953502731490645,11.50911463001465
13.406506506506506,1.842504118444423,0.0,0.9956004118789183,11.564002388062082
13.469744744744744,1.8508486774094384,0.0,0.9958526755737103,11.618896067335307
13.532982982982983,1.8591863189228282,0.0,0.9961076713662795,11.673796664060154
13.59622122122122,1.8675183416613261,0.0,0.9963644885573674,11.728702879559895
13.659459459459459,1.8758433807081474,0.0,0.9966240378462327,11.783616078751312
13.722697697697697,1.8841621842714542,0.0,0.9968857121000361,11.838535513426242
13.785935935935935,1.892474385072056,0.0,0.9971498148851972,11.89346155086388
13.849174174174173,1.9007798678352925,0.0,0.9974163462017163,11.94839430633888
13.912412412412412,1.9090791453631628,0.0,0.9976850024831733,12.003333267049248
13.97565065065065,1.9173712051558207,0.0,0.997956390862408,12.05827944549483
14.038888888888888,1.925656643748232,0.0,0.9982300559897905,12.113232245140656
14.102127127127126,1.9339351269742366,0.0,0.9985063014317407,12.168192000152889
14.165365365365364,1.9422066352786742,0.0,0.9987849754050487,12.22315873008669
14.228603603603604,1.9504712566680324,0.0,0.9990660779097145,12.278132346935571
14.291841841841842,1.9587285111128871,0.0,0.9993499125121578,12.333113330728954
14.35508008008008,1.966978697658271,0.0,0.999636175645959,12.388101382421809
14.418318318318319,1.9769807676482942,0.00017068021949066413,0.9999156844269211,12.441337550670024
14.481556556556557,12.826364067628798,0.9957084815243405,0.0,1.6551924889277583
14.544794794794795,12.882671111271039,0.9959428348003687,0.0,1.662123683523756
14.608033033033033,12.938983548564492,0.9961793130413348,0.0,1.669049484468541
14.671271271271271,12.99530030262164,0.9964173091143996,0.0,1.6759709686496311
14.73450950950951,13.051622672510415,0.9966577337188222,0.0,1.682886836999094
14.797747747747747,13.10794991216329,0.9968999797217631,0.0,1.6897978355844572
14.860985985985986,13.164282047388541,0.9971440471232225,0.0,1.6967039385974445
14.924224224224224,13.22061949746933,0.9973902394896199,0.0,1.703604726754893
14.987462462462462,13.276962490181585,0.9976387086041653,0.0,1.7104999722808767
15.0507007007007,13.33331044263694,0.9978889991172288,0.0,1.7173902580637606
15.113938938938938,13.389663830243135,0.9981414145952306,0.0,1.724275108695803
15.177177177177176,13.44602265136704,0.9983959550381705,0.0,1.7311545258101368
15.240415415415415,13.502386926888528,0.9986526204460483,0.0,1.7380284885268864
15.303653653653653,13.558756901124411,0.9989114108188644,0.0,1.7448967525292414
15.36689189189189,13.615132196192523,0.9991723261566183,0.0,1.7517596956993682
15.430130130130129,13.671513047351931,0.9994353664593105,0.0,1.7586170827781977
15.493368368368367,13.72789954184361,0.9997005317269407,0.0,1.7654688265247565
15.556606606606607,13.784291963166275,0.9999680496343238,0.0,1.7723146434403318
15.619844844844845,13.840368853360966,1.0,0.0,1.7794759914838796
15.683083083083083,13.893880115631461,1.0,0.0002656206172598152,1.7892029674516223
15.746321321321322,13.947301074599247,1.0,0.0005386786118029052,1.7990202467220744
15.80955955955956,14.00067887483934,1.0,0.0008141651377037995,1.8088806847202203
15.872797797797798,14.054016189124066,1.0,0.001091776628542772,1.8187816086737314
15.936036036036036,14.107309883612666,1.0,0.0013718166507395485,1.8287261524233696
15.999274274274274,14.160561185137427,1.0,0.0016541334210842663,1.8387130891368475
16.062512512512512,14.213768397748193,1.0,0.001938878722786788,1.8487441147643189
16.12575075075075,14.26693128254997,1.0,0.0022260525558471145,1.85881946820078
16.18898898898899,14.320051084499624,1.0,0.0025155031370553815,1.8689379044893641
16.252227227227227,14.373126093211388,1.0,0.0028073822496214526,1.8791011340158388
16.315465465465465,14.426154578152415,1.0,0.0031018416767551907,1.8893108873130497
16.378703703703703,14.479137786106222,1.0,0.003398729635246733,1.8995659175974815
16.44194194194194,14.532075481396168,1.0,0.003698046125096079,1.9098664605457731
16.50518018018018,14.58496441080906,1.0,0.0040000947127229545,1.9202157693711186
16.568418418418418,14.637810365913289,1.0,0.004304268265287909,1.9306080525051286
16.631656656656656,14.690607066391749,1.0,0.0046111739156303915,1.9410495902649068
16.694894894894894,14.743354248314864,1.0,0.004920811663750405,1.95154064658003
16.758133133133132,14.796054707802849,1.0,0.005232877943228222,1.962078425330283
16.82137137137137,14.848705143689322,1.0,0.005547676320483569,1.9726662276820477
16.88460960960961,14.901308374002141,1.0,0.00586490322909672,1.9833012356074669
16.947847847847846,14.953861078571464,1.0,0.0061848622354874,1.9939867692763826
17.011086086086085,15.006362997244842,1.0,0.006507553339655609,2.004723088841242
17.074324324324323,15.058813870702837,1.0,0.006832976541601349,2.015510453621486
17.13756256256256,15.11121344036919,1.0,0.007161131841324619,2.0263491221933716
17.2008008008008,15.163561448510821,1.0,0.007492019238825416,2.037239352289978
17.264039039039037,15.21585449766683,1.0,0.00782594230052347,2.0481845413722066
17.327277277277275,15.268098602649841,1.0,0.008162293893579328,2.059178674627434
17.390515515515514,15.320287217106069,1.0,0.008501681150832439,2.070228298409445
17.45375375375375,15.372423227091158,1.0,0.008843800505863081,2.081330526662594
17.51699199199199,15.424506378978334,1.0,0.009188651958671254,2.0924856130136558
17.58023023023023,15.47653322937384,1.0,0.00953653907567668,2.103697000856391
17.64346846846847,15.528503496427192,1.0,0.009887461856879363,2.114964972041278
17.706706706706708,15.580420109757972,1.0,0.010241116735859574,2.126286596948736
17.769944944944946,15.63227959879574,1.0,0.01059780727903704,2.1376653461492054
17.833183183183184,15.684081684551252,1.0,0.010957533486411762,2.149101498631932
17.896421421421422,15.735825986716623,1.0,0.011320295357983737,2.160595434704799
17.95965965965966,15.787512431960952,1.0,0.01168609289375297,2.1721472276987086
18.0228978978979,15.839140643337801,1.0,0.012054926093719455,2.1837572545600974
18.086136136136137,15.890707076303856,1.0,0.012427098524302923,2.1954290598322803
18.149374374374375,15.942217986026005,1.0,0.012802003052663916,2.20715638834837
18.212612612612613,15.993666550900931,1.0,0.013180246811641892,2.218946061711682
18.27585085085085,16.0450524696094,1.0,0.01356182980123685,2.2307983812414527
18.33908908908909,16.096378750724707,1.0,0.013946448455029063,2.2427103383643825
18.402327327327328,16.147641806359292,1.0,0.014334406339438256,2.254685520968035
18.465565565565566,16.19884466629305,1.0,0.014725399888044704,2.266720899272517
18.528803803803804,16.249983725582403,1.0,0.015119732667268133,2.2788200782214005
