,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.582822040115318e+01,-1.113828777777272e+01,-1.475433482767436e+01,-1.576668574471219e+01,-1.715400057222202e+01,-1.447263648717306e+01
1.010101010101010e-01,-1.584718767312337e+01,-1.115335832778972e+01,-1.477240984087979e+01,-1.578560188941343e+01,-1.717406939449423e+01,-1.449047744582039e+01
2.020202020202020e-01,-1.590227405327562e+01,-1.119712751339767e+01,-1.482490484650081e+01,-1.584053978136039e+01,-1.723235499163398e+01,-1.454229269009339e+01
3.030303030303030e-01,-1.599068770951257e+01,-1.126737706908489e+01,-1.490915934585812e+01,-1.592871511398448e+01,-1.732590339207047e+01,-1.462545617228852e+01
4.040404040404040e-01,-1.610960860002099e+01,-1.136186631515515e+01,-1.502248595759851e+01,-1.604731544704197e+01,-1.745173077619913e+01,-1.473731531013394e+01
5.050505050505051e-01,-1.625626684413593e+01,-1.147839442772783e+01,-1.516224510183535e+01,-1.619357836622543e+01,-1.760690639874105e+01,-1.487526470383999e+01
6.060606060606061e-01,-1.642801146499952e+01,-1.161485505859466e+01,-1.532591050901399e+01,-1.636486004052311e+01,-1.778862532372592e+01,-1.503681079668588e+01
7.070707070707071e-01,-1.662236243013639e+01,-1.176927768434442e+01,-1.551111881239342e+01,-1.655868712251629e+01,-1.799426348739508e+01,-1.521962082532502e+01
8.080808080808081e-01,-1.683704331955058e+01,-1.193985356297866e+01,-1.571570067936993e+01,-1.677278932841760e+01,-1.822141226354294e+01,-1.542155354798705e+01
9.090909090909091e-01,-1.706999586028691e+01,-1.212494728242713e+01,-1.593769466230341e+01,-1.700511393345376e+01,-1.846789384219291e+01,-1.564067291594890e+01
1.010101010101010e+00,-1.731937995370384e+01,-1.232309678221761e+01,-1.617534722450726e+01,-1.725382579906491e+01,-1.873176125845421e+01,-1.587524809918810e+01
1.111111111111111e+00,-1.758356360188822e+01,-1.253300534945345e+01,-1.642710314054480e+01,-1.751729732647321e+01,-1.901128773389926e+01,-1.612374401098644e+01
1.212121212121212e+00,-1.786110679566547e+01,-1.275352881694370e+01,-1.669159014218018e+01,-1.779409238812380e+01,-1.930494962884809e+01,-1.638480615270149e+01
1.313131313131313e+00,-1.815074254966183e+01,-1.298366049450770e+01,-1.696760084558939e+01,-1.808294741386794e+01,-1.961140637601576e+01,-1.665724277500333e+01
1.316287878787879e+00,-1.815997599427261e+01,-1.299099697858694e+01,-1.697639993032512e+01,-1.809215596924811e+01,-1.962117606557075e+01,-1.666592791980075e+01
1.317077020202020e+00,-1.816228602525941e+01,-1.299283242638260e+01,-1.697860129279078e+01,-1.809445977342613e+01,-1.962362025477150e+01,-1.666810077667623e+01
1.317471590909091e+00,-1.816344129088765e+01,-1.299375034902645e+01,-1.697970221239162e+01,-1.809561192497574e+01,-1.962484261403366e+01,-1.666918744039533e+01
1.317570233585859e+00,-1.816373013333997e+01,-1.299397985038181e+01,-1.697997746711187e+01,-1.809589998883819e+01,-1.962514823140707e+01,-1.666945913082375e+01
1.317668876262626e+00,-1.816401898620847e+01,-1.299145108433582e+01,-1.698025273175829e+01,-1.809618806308874e+01,-1.962545385980158e+01,-1.666973083104980e+01
1.317866161616162e+00,-1.816459672319011e+01,-1.299466438430636e+01,-1.698080329082597e+01,-1.809676424275028e+01,-1.962606514964985e+01,-1.667027426089120e+01
1.319444444444444e+00,-1.816922011790779e+01,-1.302037918979626e+01,-1.698520919172239e+01,-1.810137517486682e+01,-1.963095705434912e+01,-1.667462310948145e+01
1.325757575757576e+00,-1.818774027597970e+01,-1.312338624230694e+01,-1.700285812416994e+01,-1.811984541088856e+01,-1.965055279597092e+01,-1.669204350471923e+01
