,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.698837065013720e-01,3.703211194964532e-01,3.047482505758112e-01,3.628226369012840e-01,3.893097735787502e-01,3.545578621921531e-01
2.020202020202020e-01,9.052812247347540e-01,7.134633395044463e-01,5.871301210747056e-01,6.990166076768268e-01,7.500468754272380e-01,6.830936293564940e-01
3.030303030303030e-01,1.305338726641659e+00,1.028753582617420e+00,8.465917925282909e-01,1.007922570944342e+00,1.081503832470938e+00,9.849630918269406e-01
4.040404040404040e-01,1.670203792447951e+00,1.316308251415623e+00,1.083229013649077e+00,1.289654709634430e+00,1.383803295541347e+00,1.260277499930679e+00
5.050505050505051e-01,2.000965439438497e+00,1.576985655148029e+00,1.297748148147028e+00,1.545053636187526e+00,1.657847148893323e+00,1.509858785534079e+00
6.060606060606061e-01,2.299479884946733e+00,1.812248584178102e+00,1.491353001736415e+00,1.775552852578581e+00,1.905173403480251e+00,1.735107358517791e+00
7.070707070707071e-01,2.568135226329542e+00,2.023979088449798e+00,1.665592372404932e+00,1.982996168320579e+00,2.127760719414367e+00,1.937825302450884e+00
8.080808080808081e-01,2.809609397886540e+00,2.214287978046985e+00,1.822203104641555e+00,2.169451371487157e+00,2.327827776524301e+00,2.120033243840226e+00
9.090909090909091e-01,3.026662854846616e+00,2.385350548351176e+00,1.962975530556605e+00,2.337050201319217e+00,2.507661640350312e+00,2.283814313479593e+00
1.010101010101010e+00,3.221983969249372e+00,2.539285435592089e+00,2.089653169139545e+00,2.487868111546737e+00,2.669489799022630e+00,2.431196717742006e+00
1.111111111111111e+00,3.398089000295625e+00,2.678076029643357e+00,2.203868017197313e+00,2.623848381400974e+00,2.815397058756476e+00,2.564079479578508e+00
1.212121212121212e+00,3.557269094695246e+00,2.803527797199804e+00,2.307106031633831e+00,2.746759898956352e+00,2.947281448159139e+00,2.684191159830403e+00
1.313131313131313e+00,3.701569528906082e+00,2.917252788235282e+00,2.400693670168775e+00,2.858182142907828e+00,3.066837832708306e+00,2.793075319282849e+00
1.325757575757576e+00,3.718653166288016e+00,2.930716686684245e+00,2.411773490280642e+00,2.871373323515202e+00,3.080992064206239e+00,2.805966064056503e+00
1.332070707070707e+00,3.727119575577568e+00,2.937389084216722e+00,2.417264430133888e+00,2.877910694219448e+00,3.088006625408591e+00,2.812354491711893e+00
1.333648989898990e+00,3.729228352210943e+00,2.939051088751669e+00,2.418632095004792e+00,2.879538996782499e+00,3.089753830057126e+00,2.813945710905486e+00
1.333747632575758e+00,3.729360043005062e+00,2.939154851570335e+00,1.693087346869391e+01,2.879640698529825e+00,3.089862904313522e+00,2.814045048604487e+00
1.333846275252526e+00,3.729491718103330e+00,2.939258648612928e+00,1.693151604121328e+01,2.879742392197407e+00,3.089972053561855e+00,2.814144435651573e+00
1.334043560606061e+00,3.729755082426133e+00,2.939466156932131e+00,1.693280121916641e+01,2.879945678535782e+00,3.090190181267634e+00,2.814343111049573e+00
1.334438131313131e+00,3.730281619582372e+00,2.939881126151846e+00,1.693520643089656e+01,2.880352291611247e+00,3.090626478293214e+00,2.814740423551456e+00
1.335227272727273e+00,3.731334104777295e+00,2.940710639884728e+00,1.693998446725093e+01,2.881164962279836e+00,3.091498476310188e+00,2.815534590999762e+00
1.338383838383838e+00,3.735536098225142e+00,2.944022268552665e+00,1.695906158596212e+01,2.884409534648409e+00,3.094979944512971e+00,2.818705314151114e+00
1.363636363636364e+00,3.768712369483359e+00,2.970168935276923e+00,1.710967930728498e+01,2.910026764383495e+00,3.122467274832723e+00,2.843738976867238e+00
1.388888888888889e+00,3.801123306406330e+00,2.995712302230622e+00,1.725682224191717e+01,2.935052948785449e+00,3.149320403102523e+00,2.868195057335554e+00
1.395202020202020e+00,3.809109197724280e+00,3.002006154283825e+00,1.729307809497259e+01,2.941219319902223e+00,3.155936989459963e+00,2.874220994078340e+00
1.398358585858586e+00,3.813085021827316e+00,3.005139498978558e+00,1.731112756591975e+01,2.944289218322953e+00,3.159230988655158e+00,2.877220945213968e+00
1.399936868686869e+00,3.815068519421133e+00,3.006702769550199e+00,1.732013291259715e+01,2.945820834639258e+00,3.160874417466120e+00,2.878717739804098e+00
1.400134154040404e+00,3.815316317646692e+00,3.006898000551559e+00,1.732125773559124e+01,2.946012173057407e+00,3.161079724151406e+00,2.878904670357408e+00
1.400232796717172e+00,3.815440131740286e+00,3.006995683056913e+00,1.732181983575864e+01,2.946107766518890e+00,3.161182296216660e+00,2.015257248472588e+01
1.400331439393939e+00,3.815563964145706e+00,3.007093231552920e+00,1.732238225319385e+01,2.946203370080051e+00,3.161284868281915e+00,2.015327691090157e+01
1.400726010101010e+00,3.816059319927129e+00,3.007483631705173e+00,1.732463069118906e+01,2.946585784324697e+00,3.161695264912782e+00,2.015609448729927e+01
1.401515151515151e+00,3.817049244081522e+00,3.008263803196591e+00,1.732912516815973e+01,2.947350229026187e+00,3.162515537999227e+00,2.016148587436269e+01
1.407828282828283e+00,3.824943680915803e+00,3.014485490185741e+00,1.736496535253051e+01,2.953445991267324e+00,3.169056232949063e+00,2.020318402086085e+01
1.408617424242424e+00,3.825927326730356e+00,3.015260761058433e+00,1.736943095473661e+01,2.954205466926760e+00,3.169871228423698e+00,2.020837938745335e+01
1.409011994949495e+00,3.826418838598213e+00,3.015648099612534e+00,1.737166258941387e+01,2.954585047605473e+00,3.170278482328848e+00,2.021097583704742e+01
1.409209280303030e+00,3.826664547706191e+00,3.015841691576500e+00,1.737277801313681e+01,2.954774755531449e+00,3.170482000911570e+00,2.021227369173381e+01
1.409307922979798e+00,3.826787367729310e+00,3.015938590642596e+00,1.737333564101562e+01,2.954869642015403e+00,3.170583814387858e+00,2.021292252038083e+01
1.409406565656566e+00,3.826910266231677e+00,3.016035386624579e+00,1.737389328077077e+01,2.068430813169467e+01,3.170685573679219e+00,2.021357106280894e+01
1.410984848484849e+00,3.828873918516456e+00,3.017582963670876e+00,1.738280842328768e+01,2.069536526023466e+01,3.172312541109608e+00,2.022394352733215e+01
1.414141414141414e+00,3.832792926783110e+00,3.020671562026231e+00,1.740060022390498e+01,2.071654753913834e+01,3.175559507788881e+00,2.024464312522590e+01
1.415719696969697e+00,3.834748171847649e+00,3.022212547462016e+00,1.740947695156677e+01,2.072711592401345e+01,3.177179474526808e+00,2.025497103829623e+01
1.416508838383838e+00,3.835724780689632e+00,3.022982210558968e+00,1.741391055553209e+01,2.073239456607143e+01,3.177988618029416e+00,2.026012919643117e+01
1.416903409090909e+00,3.836212790813442e+00,3.023366833877537e+00,1.741612634039146e+01,2.073503243012074e+01,3.178392945948552e+00,2.026270699442231e+01
1.417100694444444e+00,3.836456691236351e+00,3.023559083686353e+00,1.741723376285760e+01,2.073635088867244e+01,3.178595049221004e+00,2.026399547099826e+01
1.417199337121212e+00,3.836578697691266e+00,3.023655261163658e+00,1.741778751599716e+01,2.073701011491838e+01,3.178696110610515e+00,2.026463968658611e+01
1.417297979797980e+00,3.836700670138508e+00,2.116576101143280e+01,1.741834115478458e+01,2.073766932096497e+01,3.178797154660851e+00,2.026528388638257e+01
1.420454545454545e+00,3.840597230201064e+00,2.118775606405972e+01,1.743603135504926e+01,2.075873065217307e+01,3.182025574923592e+00,2.028586547326123e+01
1.426767676767677e+00,3.848357077740999e+00,2.123056528018719e+01,1.747126047821170e+01,2.080067315085993e+01,3.188454783304119e+00,2.032685247829604e+01
1.433080808080808e+00,3.856072749312236e+00,2.127313102978288e+01,1.750628905180630e+01,2.084237683374975e+01,3.194847380013727e+00,2.036760636888994e+01
1.434659090909091e+00,3.857994810734746e+00,2.128373466778387e+01,1.751501505757433e+01,2.085276579782790e+01,3.196439831646141e+00,2.037775863435355e+01
1.435448232323232e+00,3.858954808135902e+00,2.128903077489367e+01,1.751937356747101e+01,2.085795476241236e+01,3.197235223014485e+00,2.038282946413993e+01
1.435842803030303e+00,3.859434577938673e+00,2.129167746361492e+01,1.752155134805715e+01,2.086054807516176e+01,3.197632712795937e+00,2.038536333838585e+01
1.435941445707070e+00,3.859554481149742e+00,2.129233895024383e+01,1.752209582815404e+01,2.086119594936854e+01,3.197732087950547e+00,2.038599672305558e+01
1.436040088383838e+00,3.859674332041312e+00,2.129300049253816e+01,1.752264009413757e+01,2.086184396497083e+01,2.238429281650167e+01,2.038662995770713e+01
1.436237373737374e+00,3.859914177703073e+00,2.129432308850812e+01,1.752372874418933e+01,2.086313996587636e+01,2.238579214591995e+01,2.038789654544563e+01
1.439393939393939e+00,3.863744632079064e+00,2.131545499971519e+01,1.754111885422942e+01,2.088384405931956e+01,2.240842612156501e+01,2.040812898473961e+01
1.464646464646465e+00,3.894000913923475e+00,2.148237245063349e+01,1.767848014552163e+01,2.104738161230268e+01,2.258390235776893e+01,2.056794134305304e+01
1.489898989898990e+00,3.923583423694473e+00,2.164557322035579e+01,1.781278266627544e+01,2.120727752201845e+01,2.275547110870868e+01,2.072419495420754e+01
1.496212121212121e+00,3.930876277853212e+00,2.168580618472400e+01,1.784589165828034e+01,2.124669597923007e+01,2.279776728122040e+01,2.076271537999563e+01
1.497790404040404e+00,3.932693135227804e+00,2.169582937670226e+01,1.785414015053485e+01,2.125651634148170e+01,2.280830443958537e+01,2.077231201758313e+01
1.498184974747475e+00,3.933147087973958e+00,2.169833304858700e+01,1.785620030043018e+01,2.125896930101235e+01,2.281093653479547e+01,2.077470896865310e+01
