,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.169113432289833e-01,2.951965883835160e-01,2.546357956311165e-01,3.048199593309129e-01,1.781420033037288e-01,3.026344904062383e-01
2.020202020202020e-01,6.105636032089835e-01,5.687279077417082e-01,4.905831543490095e-01,5.872683370391762e-01,3.432096353976929e-01,5.830577948480714e-01
3.030303030303030e-01,8.803808393410751e-01,8.200573394659817e-01,7.073792071318161e-01,8.467910412134053e-01,4.948791142057911e-01,8.407197672081295e-01
4.040404040404040e-01,1.126462789466045e+00,1.049277792311974e+00,9.051042360302438e-01,1.083484053539912e+00,6.332065439705117e-01,1.075715638659664e+00
5.050505050505051e-01,1.349543757337132e+00,1.257073344443027e+00,1.084348049417244e+00,1.298053714989939e+00,7.586047079120400e-01,1.288746870143274e+00
6.060606060606061e-01,1.550875787197636e+00,1.444610110606554e+00,1.246116710483181e+00,1.491704132016314e+00,8.717773140957338e-01,1.481008806472700e+00
7.070707070707071e-01,1.732069388465566e+00,1.613388307624311e+00,1.391704337612264e+00,1.665984509348164e+00,9.736297066756948e-01,1.654039637827227e+00
8.080808080808081e-01,1.894930749392219e+00,1.765090508738651e+00,1.522562247554535e+00,1.822632089203942e+00,1.065177262156497e+00,1.809564104507595e+00
9.090909090909091e-01,2.041321708874112e+00,1.901450726953684e+00,1.640186245387526e+00,1.963437698188929e+00,1.147466465590588e+00,1.949360145998852e+00
9.595959595959596e-01,2.108911300034857e+00,1.964409166123814e+00,1.694493980972001e+00,2.028448526665102e+00,1.185459872806158e+00,2.013904867194531e+00
9.627525252525252e-01,2.113019024091461e+00,1.968235439668989e+00,1.697794516943586e+00,2.032399556381716e+00,1.187768929834100e+00,2.017827572020758e+00
9.631470959595958e-01,2.113531563322817e+00,1.968712817092534e+00,1.698206339401104e+00,2.032892506402755e+00,1.188057034094764e+00,2.018317004516386e+00
9.633443813131312e-01,2.113787769422446e+00,1.968951502517420e+00,1.698412202146939e+00,2.033138926429865e+00,1.188201039017001e+00,2.018561631467073e+00
9.634430239898988e-01,2.113915835421232e+00,1.969070734297470e+00,1.698515051155592e+00,2.033262100127217e+00,1.188273004187691e+00,2.018683906190834e+00
9.635416666666665e-01,2.114043864368989e+00,1.969190064684092e+00,1.698618006486446e+00,2.033385278236819e+00,8.318414817046854e+00,2.018806226405584e+00
9.643308080808080e-01,2.115067901874225e+00,1.970143902490061e+00,1.699440741850498e+00,2.034370203850701e+00,8.322444409797770e+00,2.019784114183002e+00
9.659090909090908e-01,2.117113383312686e+00,1.972049249014766e+00,1.701084291690846e+00,2.036337666694206e+00,8.330493057778360e+00,2.021737456812356e+00
9.722222222222222e-01,2.125262033714020e+00,1.979639534600762e+00,1.707631669505113e+00,2.044175390447706e+00,8.362556647236710e+00,2.029518975213247e+00
9.848484848484849e-01,2.141400794928906e+00,1.994672435199945e+00,1.720599022784817e+00,2.059698403240990e+00,8.426059892826473e+00,2.044930732573679e+00
1.010101010101010e+00,2.173055231972139e+00,2.024157977807807e+00,1.746033157335949e+00,2.090145186033980e+00,8.550615187965697e+00,2.075159156080083e+00
1.111111111111111e+00,2.291828670775614e+00,2.134793088995432e+00,1.841466688671925e+00,2.204386947366219e+00,9.017968980623394e+00,2.188581799419615e+00
1.212121212121212e+00,2.399187062358903e+00,2.234795272739067e+00,1.927728294267289e+00,2.307649183734206e+00,9.440406580970770e+00,2.291103694520818e+00
1.237373737373737e+00,2.424408370208891e+00,2.258288452876746e+00,1.947993467299465e+00,2.331908237182797e+00,9.539648284960977e+00,2.315188780684196e+00
1.237472380050505e+00,2.424505699379941e+00,2.258379088750898e+00,1.363650151571531e+01,2.332001827769620e+00,9.540031275906061e+00,2.315281760558950e+00
1.237571022727273e+00,2.424603008437574e+00,2.258469709834065e+00,1.363704885815079e+01,2.332095409871348e+00,9.540414186914745e+00,2.315374653495370e+00
1.237768308080808e+00,2.424797608909495e+00,2.258650979610238e+00,1.363814328217794e+01,2.332282599530088e+00,9.541179778247182e+00,2.315560501033771e+00
1.238162878787879e+00,2.425186688819976e+00,2.259013416611749e+00,1.364033173329605e+01,2.332656826115874e+00,9.542710761566942e+00,2.315932052898201e+00
1.238952020202020e+00,2.425964407557264e+00,2.259737811715519e+00,1.364470572939210e+01,2.333404880488031e+00,9.545770863288356e+00,2.316674693292915e+00
1.240530303030303e+00,2.427518027767092e+00,2.261184979844950e+00,1.365344406469315e+01,2.334899175119245e+00,9.551884084891929e+00,2.318158341461294e+00
1.243686868686869e+00,2.430618149096222e+00,2.264072714393810e+00,1.367088092968098e+01,2.337881113764997e+00,9.564082862965204e+00,2.321118851216441e+00
1.250000000000000e+00,2.436790365297716e+00,2.269822011663863e+00,1.370559615026720e+01,2.343817830270606e+00,9.588369489014051e+00,2.327012995661369e+00
1.262626262626263e+00,2.449023203530710e+00,2.281216675534397e+00,1.377439902252452e+01,2.355583920733453e+00,9.636503723281987e+00,2.338694732861130e+00
1.313131313131313e+00,2.496510007424225e+00,2.325449652057950e+00,1.404148592753471e+01,2.401258902746899e+00,9.823356386180810e+00,2.384042245597179e+00
1.316287878787879e+00,2.499403297560402e+00,2.328144750451075e+00,1.405775921795379e+01,2.404041828603932e+00,9.834741132060488e+00,2.386805244598296e+00
1.317866161616162e+00,2.500846742125338e+00,2.329489283929976e+00,1.406587779973027e+01,2.405430219079911e+00,9.840420815543689e+00,2.388183667054665e+00
1.318063446969697e+00,2.501027056073430e+00,2.329657202704981e+00,1.406689190087899e+01,2.405603628945995e+00,9.841130214168045e+00,2.388355803608995e+00
1.318162089646465e+00,2.501117179348685e+00,2.329741157983877e+00,1.406739869628007e+01,2.405690299090151e+00,9.841484792583865e+00,2.388441863798874e+00
1.318260732323232e+00,2.501207290979330e+00,1.630870218303335e+01,1.406790560509150e+01,2.405776983828668e+00,9.841839468589525e+00,2.388527904107504e+00
1.318655303030303e+00,2.501567684571868e+00,1.631112563675489e+01,1.406993267328548e+01,2.406123607046058e+00,9.843257558708576e+00,2.388872094995414e+00
1.319444444444444e+00,2.502288071252966e+00,1.631582289130434e+01,1.407398441387985e+01,2.406816512040653e+00,9.846092127127431e+00,2.389560018828611e+00
1.325757575757576e+00,2.508032041077896e+00,1.635327554089776e+01,1.410629104535820e+01,2.412341285717644e+00,9.868693627491739e+00,2.395045221185889e+00
