,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.131874410534081e-01,2.859430002082839e-01,2.945425802130908e-01,3.572215362228526e-01,2.256190919515210e-01,3.177116633023847e-01
2.020202020202020e-01,6.033891489869224e-01,5.508997935690851e-01,5.674677644437021e-01,6.882253784218959e-01,4.346792486749054e-01,6.121055054418214e-01
3.030303030303030e-01,8.700358897823968e-01,7.943507008714605e-01,8.182403378952254e-01,9.923625508745666e-01,6.267705697387952e-01,8.826041355983276e-01
4.040404040404040e-01,1.113226246744227e+00,1.016385630867751e+00,1.046952842762724e+00,1.269745368783063e+00,8.019639365139353e-01,1.129307548440782e+00
5.050505050505051e-01,1.333685942245166e+00,1.217667378437733e+00,1.254288026779633e+00,1.521201575650080e+00,9.607822880247330e-01,1.352951851173810e+00
6.060606060606061e-01,1.532652142006249e+00,1.399325307863072e+00,1.441409197893528e+00,1.748142393519700e+00,1.104116781053507e+00,1.554792330579139e+00
7.070707070707071e-01,1.711716569200737e+00,1.562812795924248e+00,1.609813493192214e+00,1.952383161355733e+00,1.233114146962951e+00,1.736443425249809e+00
8.080808080808081e-01,1.872664318833466e+00,1.709759483729338e+00,1.761179513472009e+00,2.135960043644864e+00,1.349060237054716e+00,1.899716169515527e+00
9.090909090909091e-01,2.017335077416656e+00,1.841845201012704e+00,1.897237639539749e+00,2.300971522437255e+00,1.453280516783363e+00,2.046476814033132e+00
1.010101010101010e+00,2.147520769996176e+00,1.960705875395102e+00,2.019673005160747e+00,2.449461190210643e+00,1.547065765825074e+00,2.178543100385187e+00
1.111111111111111e+00,2.264898456550212e+00,2.067872840234831e+00,2.130062938633317e+00,2.583342187214382e+00,1.631624236317741e+00,2.297616410283668e+00
1.136363636363636e+00,2.292424191454710e+00,2.093004086040132e+00,2.155950000447973e+00,2.614738018321908e+00,1.651453671082355e+00,2.325539745749998e+00
1.148989898989899e+00,2.305929964668666e+00,2.105334957282750e+00,2.168651697536351e+00,2.630142746991940e+00,1.661183161167751e+00,2.339240601991147e+00
1.155303030303030e+00,2.312619732852948e+00,2.111442812969001e+00,2.174943228722641e+00,2.637773063791264e+00,1.666002462316517e+00,2.346027042530320e+00
1.158459595959596e+00,2.315948994263672e+00,2.114482468406604e+00,2.178074316452970e+00,2.641570368164245e+00,1.668400862138862e+00,2.349404414969359e+00
1.158854166666667e+00,2.316364486101680e+00,2.114861744589283e+00,2.178465017843148e+00,2.642044238195759e+00,1.668700162037873e+00,2.349825820416935e+00
1.159051452020202e+00,2.316572114327491e+00,2.115051319003614e+00,2.178660307701605e+00,2.642281098633292e+00,1.668849724061438e+00,2.350036495724475e+00
1.159150094696970e+00,2.316675884850327e+00,2.115146110190594e+00,2.178757946399587e+00,2.642399479133243e+00,1.168247161590198e+01,2.350141770586187e+00
1.159248737373737e+00,2.316779751271318e+00,2.115240941175702e+00,2.178855599855782e+00,2.642517919295774e+00,1.168299517216648e+01,2.350247066673385e+00
1.160037878787879e+00,2.317609748068127e+00,2.115998777174715e+00,2.179636186342977e+00,2.643464645094962e+00,1.168718078353074e+01,2.351089125832655e+00
1.161616161616162e+00,2.319267924827588e+00,2.117512698055004e+00,2.181195662122860e+00,2.645355958784268e+00,1.169554250900169e+01,2.352771273718792e+00
1.212121212121212e+00,2.370995337880327e+00,2.164740263837817e+00,2.229843586269977e+00,2.704356282884212e+00,1.195639215212226e+01,2.405245892733668e+00
1.262626262626263e+00,2.420245914282441e+00,2.209706460053365e+00,2.276162123257484e+00,2.760531385006320e+00,1.220475166804838e+01,2.455207961031284e+00
1.287878787878788e+00,2.443991218336960e+00,2.231386162058411e+00,2.298493833151390e+00,2.787615282224320e+00,1.232449391687839e+01,2.479296238952935e+00
1.300505050505051e+00,2.455652052260791e+00,2.242032610862419e+00,2.309460456321172e+00,2.800915691855239e+00,1.238329692890976e+01,2.491125537105041e+00
1.302083333333333e+00,2.457099889492029e+00,2.243354545561674e+00,2.310822127771050e+00,2.802567102315497e+00,1.239059802261041e+01,2.492594305557011e+00
1.302181976010101e+00,2.457190344119998e+00,1.570405947478548e+01,2.310907146557041e+00,2.802670219139058e+00,1.239105401658279e+01,2.492686025117300e+00
1.302280618686869e+00,2.457280749927090e+00,1.570463724143725e+01,2.310992186660451e+00,2.802773326018856e+00,1.239150983721546e+01,2.492777737602426e+00
1.302477904040404e+00,2.457461531551302e+00,1.570579278333716e+01,2.311162225872236e+00,2.802979517902172e+00,1.239242159780885e+01,2.492961152313696e+00
1.302872474747475e+00,2.457823010409350e+00,1.570810305047936e+01,2.311502197708709e+00,2.803391838028722e+00,1.239424443568548e+01,2.493327857920913e+00
1.303661616161616e+00,2.458545594296997e+00,1.571272104755334e+01,2.312181739630301e+00,2.804216026834976e+00,1.239788832779825e+01,2.494060888845433e+00
1.306818181818182e+00,2.461430489806736e+00,1.573115880149752e+01,2.314894912153479e+00,2.807506517489224e+00,1.241243630508943e+01,2.496987485073785e+00
1.313131313131313e+00,2.467174693454581e+00,1.576787024589152e+01,2.320297125225716e+00,2.814058363571775e+00,1.244140286534663e+01,2.502814616174055e+00
1.316287878787879e+00,2.470034005079894e+00,1.578614438558263e+01,2.322986212673095e+00,2.817319669281263e+00,1.245582188417410e+01,2.505715227103953e+00
1.316682449494950e+00,2.470390812477222e+00,1.578842487098789e+01,2.323321780002863e+00,2.817726667505791e+00,1.245762115212088e+01,2.506077236572896e+00
1.316879734848485e+00,2.470569183047432e+00,1.578956471905225e+01,2.323489531691619e+00,2.817930134798012e+00,1.245852061137287e+01,2.506258183821682e+00
1.316978377525253e+00,2.470658333460479e+00,1.579013462414053e+01,2.323573417374805e+00,2.818031821708437e+00,1.245897025458022e+01,2.506348577850512e+00
1.317077020202020e+00,2.470747542109863e+00,1.579070446491503e+01,1.626549571660828e+01,2.818133516573871e+00,1.245941990155583e+01,2.506439078006759e+00
1.317866161616162e+00,2.471460470971161e+00,1.579526105474735e+01,1.627029452833188e+01,2.818946763263186e+00,1.246301534270753e+01,2.507162362896665e+00
1.319444444444444e+00,2.472884861975052e+00,1.580436438835454e+01,1.627967152961185e+01,2.820571379259340e+00,1.247019812075145e+01,2.508607296545442e+00
1.325757575757576e+00,2.478561335719421e+00,1.584064298700879e+01,1.631704126634514e+01,2.827045912583629e+00,1.249882322690194e+01,2.514365761437058e+00
1.338383838383838e+00,2.489814155769091e+00,1.591256042141156e+01,1.639112145042197e+01,2.839880924269213e+00,1.255556858729798e+01,2.525781143199762e+00
1.344696969696970e+00,2.495391008416656e+00,1.594820275143591e+01,1.642783581459526e+01,2.846241903796169e+00,1.258369151072384e+01,2.531438567713669e+00
