,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-7.143515414905076e+00,-1.452255042964188e+01,-1.203411000120525e+01,-1.785302030160408e+01,-1.569866030434514e+01,-7.370414971052398e+00
1.010101010101010e-01,-7.155266830423894e+00,-1.454043286026142e+01,-1.204992486258118e+01,-1.787366991804625e+01,-1.571751992878304e+01,-7.382354910490984e+00
2.020202020202020e-01,-7.189396300577220e+00,-1.459236855099767e+01,-1.209585574115870e+01,-1.793364230749264e+01,-1.577229366972734e+01,-7.417031908002407e+00
3.030303030303030e-01,-7.244174110143673e+00,-1.467572534980152e+01,-1.216957481469357e+01,-1.802989801007403e+01,-1.586020553994418e+01,-7.472688499138558e+00
4.040404040404040e-01,-7.317853066212241e+00,-1.478784450837492e+01,-1.226873073975483e+01,-1.815936685408175e+01,-1.597845150258630e+01,-7.547549461373126e+00
5.050505050505051e-01,-7.408717053851754e+00,-1.492611457057946e+01,-1.239101399714471e+01,-1.831903327811023e+01,-1.612427739726833e+01,-7.639871148732998e+00
6.060606060606061e-01,-7.515123626502881e+00,-1.508803618332899e+01,-1.253421420934644e+01,-1.850601117099926e+01,-1.629504729258107e+01,-7.747984765453257e+00
7.070707070707071e-01,-7.635536248381026e+00,-1.527127116068169e+01,-1.269626353181876e+01,-1.871760052826423e+01,-1.648829523131398e+01,-7.870329125633883e+00
8.080808080808081e-01,-7.768544534412894e+00,-1.547367328347107e+01,-1.287526389156909e+01,-1.895132301776270e+01,-1.670175771314639e+01,-8.005471217878648e+00
9.090909090909091e-01,-7.912873255309557e+00,-1.569330200255675e+01,-1.306949910603248e+01,-1.920493780343113e+01,-1.693338814671890e+01,-8.152115354833489e+00
1.010101010101010e+00,-8.067382354463707e+00,-1.592842246453746e+01,-1.327743490581164e+01,-1.947644157497677e+01,-1.718135687675150e+01,-8.309103190354827e+00
1.111111111111111e+00,-8.231060706731270e+00,-1.617749601432882e+01,-1.349771053534810e+01,-1.976405758079325e+01,-1.744404116763020e+01,-8.475407378165462e+00
1.161616161616162e+00,-8.316055217322692e+00,-1.630683434265693e+01,-1.361209474723865e+01,-1.991341014522200e+01,-1.758044724964398e+01,-8.561765426474517e+00
1.167929292929293e+00,-8.326819798906991e+00,-1.632321508274916e+01,-1.362658154376567e+01,-1.993232569463137e+01,-1.759772312297056e+01,-8.572702700540985e+00
1.171085858585859e+00,-8.332213548993307e+00,-1.633142289069734e+01,-1.363384036375845e+01,-1.994180360563613e+01,-1.760637945043826e+01,-8.578182980705902e+00
1.171875000000000e+00,-8.333563176177817e+00,-1.633347665302500e+01,-1.363565666978542e+01,-1.994417517386597e+01,-1.760854544157272e+01,-8.579554259495417e+00
1.172072285353535e+00,-8.333900657226913e+00,-1.633399020659957e+01,-1.363611084622058e+01,-1.994476819640093e+01,-1.760908705852351e+01,-8.579897154636978e+00
1.172170928030303e+00,-8.333877957927562e+00,-1.633424700032971e+01,-1.363633794942209e+01,-1.994506472723307e+01,-1.760935788486763e+01,-8.580068613520361e+00
1.172269570707071e+00,-8.335059271424171e+00,-1.633450380535365e+01,-1.363656506261160e+01,-1.994536127110664e+01,-1.760962872312269e+01,-8.580240079944504e+00
1.172664141414141e+00,-8.339785045088515e+00,-1.633553113836535e+01,-1.363747361523023e+01,-1.994654757698984e+01,-1.761071219522922e+01,-8.580926021034049e+00
1.174242424242424e+00,-8.358696444794390e+00,-1.633964227584147e+01,-1.364110942239010e+01,-1.995129488533003e+01,-1.761504798774322e+01,-8.583670990861307e+00
1.180555555555556e+00,-8.434474564467557e+00,-1.635611563437146e+01,-1.365567812879755e+01,-1.997031738525725e+01,-1.763242154068558e+01,-8.594670105432638e+00
1.182133838383838e+00,-8.453452122085835e+00,-1.636024115387522e+01,-1.365932665513291e+01,-1.997508130114708e+01,-1.763677250113986e+01,-8.597424678011475e+00
1.182528409090909e+00,-8.458198570133160e+00,-1.636127298127823e+01,-1.366023918250068e+01,-1.997627279689842e+01,-1.763786071323583e+01,-8.598113619966020e+00
1.182725694444444e+00,-8.460572102734281e+00,-1.636178896206120e+01,-1.366069550551006e+01,-1.997686862223595e+01,-1.763840489003098e+01,-8.598458135732987e+00
1.182824337121212e+00,-8.461758946161805e+00,-1.636204696921926e+01,-1.366092368184277e+01,-1.997716655426582e+01,-1.763867699611135e+01,-8.598630404811367e+00
1.182922979797980e+00,-8.462945841000671e+00,-1.636230498755361e+01,-1.366115186805957e+01,-1.997746449920142e+01,-1.763894911397874e+01,-8.598713972111096e+00
1.183712121212121e+00,-8.472442849923720e+00,-1.636436953644486e+01,-1.366297771350606e+01,-1.997984852314298e+01,-1.764112648111361e+01,-8.608363338270298e+00
1.186868686868687e+00,-8.510463734866848e+00,-1.637263487308817e+01,-1.367028741071783e+01,-1.998939286502139e+01,-1.764984348095900e+01,-8.646994179201371e+00
1.212121212121212e+00,-8.816505047961645e+00,-1.643916500470589e+01,-1.372912531878760e+01,-2.006621808688201e+01,-1.772000918285993e+01,-8.957945207884329e+00
1.313131313131313e+00,-1.007263775369099e+01,-1.671223491607310e+01,-1.397062284706494e+01,-2.038154372977700e+01,-1.800800112776091e+01,-1.023422961883200e+01
1.338383838383838e+00,-1.039428603337148e+01,-1.678215783649636e+01,-1.403246126920235e+01,-2.046228675168361e+01,-1.808174501900483e+01,-1.056103799130090e+01
1.339962121212121e+00,-1.041448616947513e+01,-1.678654913158029e+01,-1.403634484210643e+01,-2.046735757013647e+01,-1.808637627847067e+01,-1.058156219124452e+01
1.340751262626263e+00,-1.042459048541672e+01,-1.678874570256838e+01,-1.403828744523562e+01,-2.046989404570609e+01,-1.808869288211186e+01,-1.059182860725352e+01
1.340948547979798e+00,-1.042711700653825e+01,-1.678929494143110e+01,-1.403877318102070e+01,-2.047052827558746e+01,-1.808927213439014e+01,-1.059439566048495e+01
1.341047190656566e+00,-1.042838033339710e+01,-1.678956957527496e+01,-1.403434244616710e+01,-2.047084540717088e+01,-1.808956177572936e+01,-1.059567925446234e+01
1.341145833333333e+00,-1.042964370444924e+01,-1.678984421872597e+01,-1.403604265801116e+01,-2.047116254984810e+01,-1.808985142720072e+01,-1.059696289334201e+01
1.341540404040404e+00,-1.043469763050967e+01,-1.679094288858393e+01,-1.404284413754216e+01,-2.047243123147455e+01,-1.809101013438898e+01,-1.060209789780100e+01
1.344696969696970e+00,-1.047515446085191e+01,-1.679973777388973e+01,-1.409729027320534e+01,-2.048258706610808e+01,-1.810028562033218e+01,-1.064320376316590e+01
1.351010101010101e+00,-1.055620329085904e+01,-1.681735692887671e+01,-1.420636445317894e+01,-2.050293266678492e+01,-1.811886758231696e+01,-1.072555283169333e+01
1.363636363636364e+00,-1.071883794580880e+01,-1.685271197584731e+01,-1.442523549206221e+01,-2.054375866940003e+01,-1.815615462243115e+01,-1.089079657850885e+01
1.388888888888889e+00,-1.104622621556405e+01,-1.692388270915994e+01,-1.486582923108827e+01,-2.062594259484517e+01,-1.823121451388572e+01,-1.122343702574022e+01
1.392045454545455e+00,-1.108734591317034e+01,-1.693282169476996e+01,-1.492116744259328e+01,-2.063626482833547e+01,-1.824064197456194e+01,-1.126521639252083e+01
1.393623737373737e+00,-1.110792195945240e+01,-1.693729470873489e+01,-1.494885834664602e+01,-2.064143001111635e+01,-1.824535941847540e+01,-1.128612253324064e+01
