,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-4.201683981657498e+00,-1.831991283360351e+01,-1.909895343543013e+01,-1.848535901213899e+01,-1.489133698088358e+01,-8.276592493625978e+00
1.010101010101010e-01,-4.210991119177228e+00,-1.834095037680825e+01,-1.912063825970676e+01,-1.850653401952664e+01,-1.490952582499894e+01,-8.289285348325672e+00
2.020202020202020e-01,-4.238021707252670e+00,-1.840204941647335e+01,-1.918361718864892e+01,-1.856803229447707e+01,-1.496235142812431e+01,-8.326149026998250e+00
3.030303030303030e-01,-4.281405809010298e+00,-1.850011339298493e+01,-1.928469838799933e+01,-1.866673704373824e+01,-1.504713653657268e+01,-8.385315242036858e+00
4.040404040404040e-01,-4.339759645221962e+00,-1.863201445793240e+01,-1.942065777201345e+01,-1.879949998081315e+01,-1.516117684468427e+01,-8.464896827957789e+00
5.050505050505051e-01,-4.411724050462998e+00,-1.879468039912561e+01,-1.958832860297688e+01,-1.896322881896517e+01,-1.530181614930490e+01,-8.563040187002168e+00
6.060606060606061e-01,-4.495998204762223e+00,-1.898517088649127e+01,-1.978468008302821e+01,-1.915496401532288e+01,-1.546651227120624e+01,-8.677971291564869e+00
7.070707070707071e-01,-4.591365169630120e+00,-1.920073519285935e+01,-2.000687685089286e+01,-1.937193686882743e+01,-1.565288695988571e+01,-8.808030509627656e+00
8.080808080808081e-01,-4.696707918116876e+00,-1.943884842777157e+01,-2.025231633052985e+01,-1.961160599080110e+01,-1.585875722094576e+01,-8.951694466174354e+00
9.090909090909091e-01,-4.811016466842851e+00,-1.969722765848516e+01,-2.051864534814506e+01,-1.987167353128951e+01,-1.608214925414841e+01,-9.107585769685858e+00
9.595959595959596e-01,-4.871246680442125e+00,-1.983337002429196e+01,-2.065897652894854e+01,-2.000870548286651e+01,-1.619985654748853e+01,-9.189726314845569e+00
9.722222222222222e-01,-4.886606717574484e+00,-1.986808933988317e+01,-2.069476408504639e+01,-2.004365166251226e+01,-1.622987451170302e+01,-9.210673971317778e+00
9.785353535353536e-01,-4.894331028450837e+00,-1.988554911453931e+01,-2.071276106034161e+01,-2.006122552338243e+01,-1.624497005382117e+01,-9.221208204362146e+00
