,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.559281165761772e+01,-1.250241311550867e+01,-9.810705680443110e+00,-1.540887081332801e+01,-9.929766771568783e+00,-1.503553814245245e+01
1.010101010101010e-01,-1.561158333564391e+01,-1.251861707565697e+01,-9.824673182992530e+00,-1.542748966051769e+01,-9.943833198346933e+00,-1.505384679891418e+01
2.020202020202020e-01,-1.566610165506652e+01,-1.256567800830475e+01,-9.865238803416176e+00,-1.548156411549988e+01,-9.984686123011199e+00,-1.510702037134531e+01
3.030303030303030e-01,-1.575360357366644e+01,-1.264121081895250e+01,-9.930346636046709e+00,-1.556835363154326e+01,-1.005025507903186e+01,-1.519236397063107e+01
4.040404040404040e-01,-1.587129813041241e+01,-1.274280631321373e+01,-1.001792000157687e+01,-1.568508997040718e+01,-1.013844867911087e+01,-1.530715547748897e+01
5.050505050505051e-01,-1.601644400815057e+01,-1.286809814995192e+01,-1.012591915937816e+01,-1.582905413354952e+01,-1.024721273624553e+01,-1.544872119199979e+01
6.060606060606061e-01,-1.618641756737659e+01,-1.301482156893025e+01,-1.025239192960738e+01,-1.599764384199749e+01,-1.037458124436390e+01,-1.561450218926095e+01
7.070707070707071e-01,-1.637876435015918e+01,-1.318085784967799e+01,-1.039551201589589e+01,-1.618842462094851e+01,-1.051871497243279e+01,-1.580210455291606e+01
8.080808080808081e-01,-1.659123141135768e+01,-1.336426222022405e+01,-1.055360306214211e+01,-1.639916186776123e+01,-1.067792569163154e+01,-1.600933090889179e+01
9.090909090909091e-01,-1.682178170330043e+01,-1.356327627414118e+01,-1.072514935576524e+01,-1.662783511951997e+01,-1.085068695441097e+01,-1.623419445526430e+01
1.010101010101010e+00,-1.706859410277639e+01,-1.377632799384545e+01,-1.090879584778897e+01,-1.687263807980665e+01,-1.103563411471939e+01,-1.647491898858501e+01
1.111111111111111e+00,-1.733005344133045e+01,-1.400202314461566e+01,-1.110334073465141e+01,-1.713196873016511e+01,-1.123155685727349e+01,-1.672992918008837e+01
1.212121212121212e+00,-1.760473455942349e+01,-1.423913150993389e+01,-1.130772359333294e+01,-1.740441351408523e+01,-1.143738724865380e+01,-1.699783502317143e+01
1.262626262626263e+00,-1.774663527991531e+01,-1.436162208411998e+01,-1.141330811659552e+01,-1.754515894063983e+01,-1.154371956970575e+01,-1.713623562537290e+01
