,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.785090504354416e-01,2.797523960287288e-01,3.856581060903689e-01,2.446419008552160e-01,2.996590962227161e-01,2.858885958365536e-01
2.020202020202020e-01,7.292382701676916e-01,5.389728676698029e-01,7.430115850697111e-01,4.713287192955973e-01,5.773253038528542e-01,5.507950254728713e-01
3.030303030303030e-01,1.051499499716092e+00,7.771531128346835e-01,1.071359597673015e+00,6.796160379273489e-01,8.324541195068915e-01,7.941995303120318e-01
4.040404040404040e-01,1.345412073581858e+00,9.943810875363996e-01,1.370823562702841e+00,8.695806048967796e-01,1.065139591840109e+00,1.016192294858577e+00
5.050505050505051e-01,1.611853141440626e+00,1.191305083067709e+00,1.642296874860359e+00,1.041789512052660e+00,1.276076371363345e+00,1.217435701394924e+00
6.060606060606061e-01,1.852317749862182e+00,1.369030179810456e+00,1.887303284186610e+00,1.197209111853338e+00,1.466448066369102e+00,1.399059107829033e+00
7.070707070707071e-01,2.068729738323091e+00,1.528978167698661e+00,2.107802747502420e+00,1.337082744698856e+00,1.637777694385452e+00,1.562515418648016e+00
8.080808080808081e-01,2.263246353457931e+00,1.672743496092305e+00,2.305993174655641e+00,1.462804686740347e+00,1.791773136777968e+00,1.709434193138196e+00
9.090909090909091e-01,2.438091153363125e+00,1.801969591182470e+00,2.484140318526494e+00,1.575812178108983e+00,1.930194716833723e+00,1.841494821734498e+00
1.010101010101010e+00,2.595429573510823e+00,1.918256959603739e+00,2.644450516201963e+00,1.677504765857872e+00,2.054756892637669e+00,1.960332833580284e+00
1.111111111111111e+00,2.737288856944157e+00,2.023103761667474e+00,2.788989154095292e+00,1.769192718584210e+00,2.167064452451205e+00,2.067479426020121e+00
1.212121212121212e+00,2.865514364321148e+00,2.117873975315804e+00,2.919636534977759e+00,1.852068765133174e+00,2.268578431617239e+00,2.164328393870980e+00
1.212515782828283e+00,2.865990737197961e+00,2.118226062578709e+00,2.920121825862958e+00,1.852376644374010e+00,2.268955506092707e+00,2.164688180098995e+00
1.212713068181818e+00,2.866228858311107e+00,2.118402055592703e+00,2.920364519614572e+00,1.852530547901688e+00,2.269144022476859e+00,2.164868027055954e+00
1.212811710858586e+00,2.866347918867679e+00,2.118490013163191e+00,2.920485753769346e+00,1.852607486726621e+00,2.269238262317782e+00,2.164957960084168e+00
1.212910353535353e+00,2.866466926742590e+00,2.118578033032092e+00,2.920607063071475e+00,1.296879103334048e+01,2.269332492816301e+00,2.165047886745892e+00
1.213699494949495e+00,2.867418715797233e+00,2.119281498913467e+00,2.921576839691639e+00,1.297309730577330e+01,2.270086052194757e+00,2.165766766846206e+00
1.215277777777778e+00,2.869320239321690e+00,2.120686849854009e+00,2.923514245864673e+00,1.298170022409240e+01,2.271591407239093e+00,2.167202943382615e+00
1.218434343434343e+00,2.873114467460352e+00,2.123491142785958e+00,2.927380158616804e+00,1.299886656846351e+01,2.274595257333325e+00,2.170068743746293e+00
1.224747474747475e+00,2.880668153840627e+00,2.129074030554891e+00,2.935076525304701e+00,1.303304182339951e+01,2.280575362727036e+00,2.175774068380581e+00
1.237373737373737e+00,2.895637941486359e+00,2.140138045374605e+00,2.950329076656850e+00,1.310076979507516e+01,2.292426661760333e+00,2.187080779936050e+00
1.262626262626263e+00,2.925037134417076e+00,2.161866684255382e+00,2.980283526165134e+00,1.323378091893917e+01,2.315701553520904e+00,2.209286063332546e+00
1.287878787878788e+00,2.953735058983766e+00,2.183077011873250e+00,3.009523453577952e+00,1.336361928424113e+01,2.338421166101241e+00,2.230961622984703e+00
1.289457070707070e+00,2.955505942522299e+00,2.184385861327585e+00,3.011327745872872e+00,1.337163098714150e+01,2.339823110733293e+00,2.232299152360634e+00
1.290246212121212e+00,2.956390309585657e+00,2.185039513087207e+00,3.012228865722165e+00,1.337563254832263e+01,2.340523315637490e+00,2.232967146703390e+00
1.290443497474747e+00,2.956611309158588e+00,2.185202828374351e+00,3.012454007198648e+00,1.337663228452213e+01,2.340698239489858e+00,2.233134091969732e+00
1.290542140151515e+00,2.956721782604222e+00,2.185284524954430e+00,3.012566610142899e+00,1.337713224932318e+01,2.340785712093077e+00,2.233217500938009e+00
1.290640782828283e+00,2.956832295666466e+00,1.529756299784317e+01,3.012679213087150e+00,1.337763196624202e+01,2.340873175353890e+00,2.233300989487403e+00
1.291035353535353e+00,2.957274071863532e+00,1.529984899664427e+01,3.013129292068722e+00,1.337963082710744e+01,2.341222928299949e+00,2.233634657192959e+00
1.294191919191919e+00,2.960802565690444e+00,1.531810395550056e+01,3.016724442458501e+00,1.339559472755746e+01,2.344016382431461e+00,2.236299720556577e+00
1.300505050505051e+00,2.967827972584319e+00,1.535445094853706e+01,3.023882556552251e+00,1.342738002342559e+01,2.349578308102870e+00,2.241606028655628e+00
1.301294191919192e+00,2.968703225720116e+00,1.535897916374976e+01,3.024774333652919e+00,1.343133980419615e+01,2.350271214253255e+00,2.242267110582599e+00
1.301688762626263e+00,2.969140590986970e+00,1.536124177136610e+01,3.025219964769885e+00,1.343331868194173e+01,2.350617492158356e+00,2.242597448614238e+00
1.301886047979798e+00,2.969359217777835e+00,1.536237295478259e+01,3.025442733737007e+00,1.343430788995718e+01,2.350790543525861e+00,2.242762587389232e+00
1.301984690656566e+00,2.969468500617904e+00,1.536293841815611e+01,3.025554075064516e+00,1.343480227740847e+01,2.350877094233913e+00,2.242845152797674e+00
1.302083333333333e+00,2.969577846675966e+00,1.536350389990765e+01,3.025665406086102e+00,1.343529677518097e+01,2.350963561527635e+00,1.570049382307850e+01
1.303661616161616e+00,2.971325034002842e+00,1.537254329825871e+01,3.027445668403864e+00,1.344320164357208e+01,2.352346854382005e+00,1.570973150104605e+01
1.306818181818182e+00,2.974811611770587e+00,1.539058186264633e+01,3.030998109331024e+00,1.345897622738790e+01,2.355107126626990e+00,1.572816570112921e+01
1.313131313131313e+00,2.981753895852028e+00,1.542649847052970e+01,3.038071504443473e+00,1.349038524486866e+01,2.360603226714599e+00,1.576487014987079e+01
1.319444444444444e+00,2.988655067164289e+00,1.546220249536125e+01,3.045102988802338e+00,1.352160821067806e+01,2.366066704792658e+00,1.580135746631068e+01
1.322601010101010e+00,2.992090301384053e+00,1.547997530718283e+01,3.048603137905544e+00,1.353715033872771e+01,2.368786359264149e+00,1.581952003185033e+01
1.324179292929293e+00,2.993804120146091e+00,1.548884205140328e+01,3.050349294059336e+00,1.354490431685821e+01,2.370143218451230e+00,1.582858123678192e+01
1.324968434343434e+00,2.994660150375531e+00,1.549327039883509e+01,3.051221475735636e+00,1.354877701333902e+01,2.370820813734649e+00,1.583310689391798e+01
1.325363005050505e+00,2.995087881641455e+00,1.549548348918161e+01,3.051657341131721e+00,1.355071214940817e+01,2.371159496931899e+00,1.583536840685099e+01
1.325461647727272e+00,2.995194831737522e+00,1.549603665391411e+01,3.051766304796907e+00,1.355119592423203e+01,2.371244104086078e+00,1.583593365019424e+01
1.325560290404040e+00,2.995301617466802e+00,1.549658974077360e+01,3.051875176567614e+00,1.355167961869846e+01,1.659916089599380e+01,1.583649891168200e+01
1.325757575757576e+00,2.995515399652011e+00,1.549769576186147e+01,3.052093024027085e+00,1.355264669982155e+01,1.660043413565236e+01,1.583762916249009e+01
1.338383838383838e+00,3.009115223430700e+00,1.556805612262033e+01,3.065949616636483e+00,1.361417650591085e+01,1.667585309969696e+01,1.590953290443495e+01
1.363636363636364e+00,3.035840051166667e+00,1.570631995674335e+01,3.093179207153241e+00,1.373508746282072e+01,1.682395557797726e+01,1.605082946307915e+01
1.414141414141414e+00,3.087459282285448e+00,1.597337916812989e+01,3.145773402593564e+00,1.396862927995639e+01,1.711001833071548e+01,1.632374643082046e+01
1.420454545454545e+00,3.093745890399143e+00,1.600590418162245e+01,3.152178737717384e+00,1.399707218928584e+01,1.714485777674469e+01,1.635698484021826e+01
1.423611111111111e+00,3.096875865995454e+00,1.602209705743359e+01,3.155367808975653e+00,1.401123270387941e+01,1.716220296071468e+01,1.637353292963978e+01
1.425189393939394e+00,3.098437455826398e+00,1.603017614601014e+01,3.156958897058833e+00,1.401829784049748e+01,1.717085679531944e+01,1.638178932405469e+01
1.425386679292930e+00,3.098632441194534e+00,1.603118528372254e+01,3.157157572066192e+00,1.401918039651036e+01,1.717193776494903e+01,1.638282053138833e+01
1.425485321969697e+00,3.098729944414935e+00,1.603168969994763e+01,3.157256927605237e+00,1.401962154785172e+01,1.717247813999058e+01,1.638333606104472e+01
1.425583964646465e+00,2.169126019111033e+01,1.603219413797716e+01,3.157356329520935e+00,1.402006257797596e+01,1.717301840926274e+01,1.638385153053778e+01
1.425978535353535e+00,2.169420178214006e+01,1.603421145712133e+01,3.157753544270414e+00,1.402182660040959e+01,1.717517934421340e+01,1.638591308541070e+01
1.426767676767677e+00,2.169997751510272e+01,1.603824381217286e+01,3.158547744462584e+00,1.402535303540447e+01,1.717949848813443e+01,1.639003388316593e+01
