,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.898183273727803e-01,3.857492231156927e-01,3.221629502320581e-01,2.873065394258135e-01,3.209902782848610e-01,2.676106940549499e-01
2.020202020202020e-01,5.583660584904289e-01,7.431871278229575e-01,6.206815529710888e-01,5.535268200392379e-01,6.184220989886730e-01,5.155806213620239e-01
3.030303030303030e-01,8.051164103146570e-01,1.071613014131943e+00,8.949699626326595e-01,7.981386796604717e-01,8.917121533131961e-01,7.434234530309587e-01
4.040404040404040e-01,1.030160615322252e+00,1.371147554274448e+00,1.145129800502561e+00,1.021232482977362e+00,1.140961382398311e+00,9.512234036302534e-01
5.050505050505051e-01,1.234170276926840e+00,1.642685116541861e+00,1.371907580715201e+00,1.223474012761301e+00,1.366913651946085e+00,1.139600591846741e+00
6.060606060606061e-01,1.418290270484405e+00,1.887749448254081e+00,1.576575862783656e+00,1.405998238614945e+00,1.570836958518480e+00,1.309612150755666e+00
7.070707070707071e-01,1.583993487918227e+00,2.108301038293905e+00,1.760772052511069e+00,1.570265333290367e+00,1.754362595641825e+00,1.462618102804688e+00
8.080808080808081e-01,1.732931718010342e+00,2.306538359053062e+00,1.926332303221697e+00,1.717912753556673e+00,1.919320218646942e+00,1.600143837907725e+00
9.090909090909091e-01,1.866807567706518e+00,2.484727638910342e+00,2.075149186844668e+00,1.850628379342890e+00,2.067595363708135e+00,1.723761296782641e+00
1.010101010101010e+00,1.987279167168128e+00,2.645075693585836e+00,2.209065756934933e+00,1.970055827156382e+00,2.201024444753923e+00,1.835001597870839e+00
1.111111111111111e+00,2.095898519534708e+00,2.789648524463149e+00,2.329807373203093e+00,2.077733826166046e+00,2.321326622441852e+00,1.935297929356276e+00
1.212121212121212e+00,2.194078809792003e+00,2.920326754263337e+00,2.438944852576022e+00,2.175063138600406e+00,2.430066758751224e+00,2.025954977154047e+00
1.262626262626263e+00,2.239654412177045e+00,2.980988058096097e+00,2.489606874704656e+00,2.220243817427593e+00,2.480544342836606e+00,2.068038311837843e+00
1.265782828282828e+00,2.242430117912741e+00,2.984682638519179e+00,2.492692347869209e+00,2.222995465759386e+00,2.483618638073674e+00,2.070601362303163e+00
1.266177398989899e+00,2.242776480302486e+00,2.985143561775088e+00,2.493077391933726e+00,2.223338811585294e+00,2.484002235849740e+00,2.070921161633163e+00
1.266276041666667e+00,2.242863049763066e+00,2.985258811380346e+00,2.493173581206970e+00,2.223424624049022e+00,2.484098128592345e+00,1.449699512580090e+01
1.266374684343434e+00,2.242949614060445e+00,2.985374007296231e+00,2.493269815319517e+00,2.223510455706950e+00,2.484193976658867e+00,1.449756727861086e+01
1.266571969696970e+00,2.243122711998695e+00,2.985604485030998e+00,2.493462247673169e+00,2.223682066238758e+00,2.484385726403211e+00,1.449868622704172e+01
1.267361111111111e+00,2.243814839137630e+00,2.986525605662510e+00,2.494231618373349e+00,2.224368150394186e+00,2.485152262178965e+00,1.450315961165487e+01
1.268939393939394e+00,2.245197432478168e+00,2.988365890484833e+00,2.495768539298000e+00,2.225738821237641e+00,2.486683604944800e+00,1.451209636780249e+01
1.275252525252525e+00,2.250707194985992e+00,2.995699429141930e+00,2.501893220434058e+00,2.231200833739102e+00,2.492785991414835e+00,1.454770940593437e+01
1.287878787878788e+00,2.261627924080300e+00,3.010234913806124e+00,2.514032699509730e+00,2.242026889632566e+00,2.504881307953776e+00,1.461829683109169e+01
1.300505050505051e+00,2.272418651832499e+00,3.024597432790500e+00,2.526027706350462e+00,2.252724128460168e+00,2.516832669220996e+00,1.468804389661312e+01
1.303661616161616e+00,2.275096275136738e+00,3.028161365496524e+00,2.529004157233194e+00,2.255378486197423e+00,2.519798267550332e+00,1.470535091668808e+01
1.304450757575758e+00,2.275764406297468e+00,3.029050622559730e+00,2.529746884419409e+00,2.256040894308786e+00,2.520538282174120e+00,1.470966977200038e+01
1.304549400252526e+00,2.275847904944055e+00,3.029161791772740e+00,2.529839708951339e+00,2.256123628982756e+00,2.520630716987970e+00,1.471020943802558e+01
1.304648042929293e+00,2.275931403590641e+00,3.029272896558503e+00,2.529932497611828e+00,1.579344476409105e+01,2.520723187542687e+00,1.471074891781777e+01
1.304845328282829e+00,2.276098328276296e+00,3.029495063178532e+00,2.530118050540224e+00,1.579460316565155e+01,2.520908075040821e+00,1.471182802638855e+01
1.305239898989899e+00,2.276432113107588e+00,3.029939342729219e+00,2.530489061696407e+00,1.579691932160814e+01,2.521277741027448e+00,1.471398520062524e+01
1.306818181818182e+00,2.277765921294915e+00,3.031714646231206e+00,2.531971801676776e+00,1.580617522646977e+01,2.522755071839668e+00,1.472260671642703e+01
1.308396464646465e+00,2.279097806189743e+00,3.033487379086076e+00,2.533452262744399e+00,1.581541749065420e+01,2.524230143114359e+00,1.473121524806315e+01
1.308791035353535e+00,2.279430424460234e+00,3.033930118825583e+00,2.533822077587973e+00,1.581772592254534e+01,2.524598578542981e+00,1.473336539014126e+01
1.308889678030303e+00,2.279513616541742e+00,3.034040834900297e+00,2.533914480989169e+00,1.581830272261119e+01,2.524690700624256e+00,1.473390294055944e+01
1.308988320707070e+00,1.595712021168039e+01,3.034151488695337e+00,2.534006896227939e+00,1.581887964583982e+01,2.524782778029450e+00,1.473444016618723e+01
1.309185606060606e+00,1.595834102643351e+01,3.034372729710599e+00,2.534191687964325e+00,1.582003335953719e+01,2.524966843487674e+00,1.473551492137510e+01
1.309974747474747e+00,1.596299369203385e+01,3.035257462692590e+00,2.534930585874045e+00,1.582464597180447e+01,2.525703092453855e+00,1.473981114684355e+01
1.313131313131313e+00,1.598157061226909e+01,3.038789707072415e+00,2.537880563632163e+00,1.584306175135223e+01,2.528642335826250e+00,1.475696456341922e+01
1.338383838383838e+00,1.612822171745982e+01,3.066674416176164e+00,2.561168833250546e+00,1.598844176988629e+01,2.551845868740721e+00,1.489237839231651e+01
1.351010101010101e+00,1.620026078389889e+01,3.080372239263341e+00,2.572608682167248e+00,1.605985665975005e+01,2.563244050759465e+00,1.495889729359794e+01
1.357323232323232e+00,1.623596483454507e+01,3.087161056293203e+00,2.578278469289680e+00,1.609525110472417e+01,2.568893171571016e+00,1.499186540131305e+01
1.357717803030303e+00,1.623818938660947e+01,3.087584064114829e+00,2.578631742017514e+00,1.609745648616166e+01,2.569245174421827e+00,1.499391967808537e+01
1.357915088383838e+00,1.623930138689446e+01,3.087795482122647e+00,2.578808319193551e+00,1.609855884418096e+01,2.569421108833109e+00,1.499494629278430e+01
1.358013731060606e+00,1.623985724133786e+01,3.087901260922739e+00,2.578896579084415e+00,1.609910992721962e+01,1.798639272310011e+01,1.499545959864390e+01
1.358112373737374e+00,1.624041304898975e+01,3.088006889392591e+00,2.578984896369588e+00,1.609966085990371e+01,1.798705496738724e+01,1.499597292685146e+01
1.358901515151515e+00,1.624485822908556e+01,3.088852099695267e+00,2.579690756680703e+00,1.610406755520809e+01,1.799210241753081e+01,1.500007739816847e+01
1.359296085858586e+00,1.624707949961282e+01,3.089274420292936e+00,2.580043552318352e+00,1.610626952967532e+01,1.799456263287133e+01,1.500212853430726e+01
1.359493371212121e+00,1.624818981378986e+01,3.089485634281142e+00,2.580219860458569e+00,1.610737028817805e+01,1.799579231165121e+01,1.500315374406434e+01
1.359592013888889e+00,1.624874495700229e+01,3.089591133896502e+00,1.806194964540662e+01,1.610792068342460e+01,1.799640718964129e+01,1.500366628234596e+01
1.359690656565657e+00,1.624930008762940e+01,3.089696633511860e+00,1.806261349989978e+01,1.610847080515380e+01,1.799702186355102e+01,1.500417877056814e+01
1.360479797979798e+00,1.625373849650935e+01,3.090540630434737e+00,1.806770693696734e+01,1.611287104320983e+01,1.800193798388366e+01,1.500827729583751e+01
1.363636363636364e+00,1.627146052355598e+01,3.093910368683380e+00,1.808740667015832e+01,1.613043928787962e+01,1.802156599166085e+01,1.502464128527155e+01
1.414141414141414e+00,1.654812891643485e+01,3.146517016874929e+00,1.839495228913508e+01,1.640471005272540e+01,1.832799202801727e+01,1.528010973496852e+01
1.426767676767677e+00,1.661532761554305e+01,3.159294434473022e+00,1.846965035338670e+01,1.647132603046982e+01,1.840241827773288e+01,1.534215896437814e+01
1.429924242424243e+00,1.663200756269988e+01,3.162465978620850e+00,1.848819179267519e+01,1.648786147017834e+01,1.842089220580926e+01,1.535756096494851e+01
1.431502525252526e+00,1.664032971129378e+01,3.164048383512128e+00,1.849744271307671e+01,1.649611150081905e+01,1.843010955168629e+01,1.536524551862384e+01
1.432291666666667e+00,1.664448624971836e+01,3.164838774818741e+00,1.850206334767167e+01,1.650023223455349e+01,1.843471317890809e+01,1.536908349645864e+01
1.432488952020202e+00,1.664552505839742e+01,3.165036244327795e+00,1.850321787363783e+01,1.650126188718753e+01,1.843586362054617e+01,1.537004271179130e+01
1.432587594696970e+00,1.664604432962316e+01,3.165134925392950e+00,1.850379508281374e+01,1.650177656778859e+01,1.843643858885600e+01,1.537052218969046e+01
1.432686237373737e+00,1.664656351049289e+01,2.215612079794242e+01,1.850437228122823e+01,1.650229137379175e+01,1.843701383808903e+01,1.537100161604033e+01
1.433080808080808e+00,1.664864001711732e+01,2.215910005768595e+01,1.850668049556239e+01,1.650434987162387e+01,1.843931371811910e+01,1.537291897996295e+01
1.439393939393939e+00,1.668176345326754e+01,2.220348706064953e+01,1.854350064990043e+01,1.653718620944962e+01,1.847599976706967e+01,1.540350422465522e+01
1.464646464646465e+00,1.681239533197746e+01,2.237735866271171e+01,1.868871134332425e+01,1.666668586356282e+01,1.862068176853384e+01,1.552412624321459e+01
1.515151515151515e+00,1.706502279904888e+01,2.271360692940697e+01,1.896953286493209e+01,1.691712397407677e+01,1.890048123524192e+01,1.575739600172479e+01
1.616161616161616e+00,1.753815539498882e+01,2.334334823231724e+01,1.949546873167755e+01,1.738615601372597e+01,1.942450263873977e+01,1.619427422400427e+01
1.717171717171717e+00,1.797263964569691e+01,2.392164826639015e+01,1.997844264150937e+01,1.781687464775834e+01,1.990571851196097e+01,1.659546570904423e+01
1.818181818181818e+00,1.837289811580169e+01,2.445439363742077e+01,2.042337126527659e+01,1.821366414017795e+01,2.034902747114920e+01,1.696505395087508e+01
1.919191919191919e+00,1.874275750229148e+01,2.494667753611212e+01,2.083450792297013e+01,1.858031793548034e+01,2.075866769496178e+01,1.730657225459186e+01
2.020202020202020e+00,1.908553190275305e+01,2.540291179853181e+01,2.121553719895712e+01,1.892012166556418e+01,2.113830975243304e+01,1.762308123163564e+01
2.121212121212121e+00,1.940409778344157e+01,2.582692407313683e+01,2.156965584643257e+01,1.923592678347590e+01,2.149113943421755e+01,1.791723661364000e+01
2.222222222222222e+00,1.970095631622373e+01,2.622204370229258e+01,2.189964482445020e+01,1.953021241191646e+01,2.181992725070349e+01,1.819134798436379e+01
2.323232323232323e+00,1.997828900884524e+01,2.659117454224141e+01,2.220792858624282e+01,1.980514133399838e+01,2.212708873578811e+01,1.844742977475983e+01
2.424242424242424e+00,2.023800294102840e+01,2.693685493413085e+01,2.249662774746779e+01,2.006260455737666e+01,2.241473690553350e+01,1.868724299406839e+01
2.525252525252525e+00,2.048177174576932e+01,2.726131205913344e+01,2.276760188012068e+01,2.030426067995062e+01,2.268472453961058e+01,1.891233270585890e+01
2.626262626262626e+00,2.071106702419093e+01,2.756650495608943e+01,2.302248711477483e+01,2.053156867195578e+01,2.293868217098004e+01,1.912405785987684e+01
2.727272727272727e+00,2.092718774093906e+01,2.785416241117015e+01,2.326272762674014e+01,2.074581630897016e+01,2.317804811465291e+01,1.932361810959769e+01
2.828282828282828e+00,2.113128348601791e+01,2.812581452937614e+01,2.348960109402584e+01,2.094814335690679e+01,2.340409577549893e+01,1.951207469267230e+01
2.929292929292929e+00,2.132437499851535e+01,2.838281982189893e+01,2.370424216874274e+01,2.113956110211078e+01,2.361795549842486e+01,1.969037028336609e+01
3.030303030303030e+00,2.150737087439980e+01,2.862638831187909e+01,2.390766110980675e+01,2.132097125252664e+01,2.382063402212754e+01,1.985934408488245e+01
3.131313131313131e+00,2.168108299836084e+01,2.885759959808787e+01,2.410075985872577e+01,2.149317778371787e+01,2.401303008641525e+01,2.001974534243013e+01
3.232323232323232e+00,2.184623761080864e+01,2.907742118018362e+01,2.428434640969960e+01,2.165690113937495e+01,2.419594808914976e+01,2.017224483901471e+01
3.333333333333333e+00,2.200348736233551e+01,2.928672119597833e+01,2.445914574323570e+01,2.181278803155327e+01,2.437011117026258e+01,2.031744510994684e+01
3.434343434343434e+00,2.215341966842112e+01,2.948628136272368e+01,2.462581080568024e+01,2.196142081543969e+01,2.453616931599609e+01,2.045588859239898e+01
3.535353535353535e+00,2.229656419252471e+01,2.967680732197933e+01,2.478493076216096e+01,2.210332464430997e+01,2.469471034028468e+01,2.058806452675380e+01
3.636363636363636e+00,2.243340081161392e+01,2.985893713971409e+01,2.493703874123157e+01,2.223897523838069e+01,2.484626463471568e+01,2.071441577452040e+01
3.737373737373737e+00,2.256436416623604e+01,3.003325002331245e+01,2.508261794198488e+01,2.236880363953219e+01,2.499131383604676e+01,2.083534393214376e+01
3.838383838383838e+00,2.268984960626696e+01,3.020027156165713e+01,2.522210795639456e+01,2.249320148491463e+01,2.513029609869837e+01,2.095121400172880e+01
3.939393939393939e+00,2.281021711978476e+01,3.036048112781972e+01,2.535590881382025e+01,2.261252582789090e+01,2.526360999050817e+01,2.106235824382887e+01
4.040404040404041e+00,2.292579533164639e+01,3.051431616991528e+01,2.548438605322957e+01,2.272710239785137e+01,2.539161944820203e+01,2.116908014763568e+01
4.141414141414141e+00,2.303688480696847e+01,3.066217668664827e+01,2.560787327007053e+01,2.283722906476673e+01,2.551465733361015e+01,2.127165717948056e+01
