,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.021607847639673e-01,3.577848991026801e-01,2.969005832147834e-01,3.682791433589293e-01,3.103742382061092e-01,3.748551226805244e-01
2.020202020202020e-01,5.821451987510563e-01,6.893108548274882e-01,5.720107251961816e-01,7.095293165657641e-01,5.979691125229157e-01,7.221984323445272e-01
3.030303030303030e-01,8.394037971166113e-01,9.939276898224378e-01,8.247909511874506e-01,1.023080835847697e+00,8.622207008781608e-01,1.041348788345082e+00
4.040404040404040e-01,1.074031953002105e+00,1.271747987261685e+00,1.055334426888136e+00,1.309049964253599e+00,1.103226605999707e+00,1.332424091446158e+00
5.050505050505051e-01,1.286729728312282e+00,1.523600821250047e+00,1.264329470020574e+00,1.568289964920692e+00,1.321705901751169e+00,1.596293023708153e+00
6.060606060606061e-01,1.478690788691839e+00,1.750899487010586e+00,1.452948647047459e+00,1.802255634785835e+00,1.518884890335551e+00,1.834436288919857e+00
7.070707070707071e-01,1.651450726670306e+00,1.955462416097439e+00,1.622701128579901e+00,2.012818657417629e+00,1.696340896460090e+00,2.048759196400410e+00
8.080808080808081e-01,1.806731776457192e+00,2.139328896761466e+00,1.775278983494216e+00,2.202078119158082e+00,1.855842761134449e+00,2.241397973595036e+00
9.090909090909091e-01,1.946309069491634e+00,2.304600579322297e+00,1.912426359505977e+00,2.372197429206472e+00,1.999214075167929e+00,2.414554846916314e+00
1.010101010101010e+00,2.071911131464736e+00,2.453324392917970e+00,2.035841819850199e+00,2.525283500362972e+00,2.128230332141711e+00,2.570374443678042e+00
1.111111111111111e+00,2.185156252562521e+00,2.587416584808229e+00,2.147115533295352e+00,2.663308785843145e+00,2.244553664090351e+00,2.710864290730454e+00
1.212121212121212e+00,2.287517690862500e+00,2.708621552007407e+00,2.247694978838433e+00,2.788068817277390e+00,2.349697508916859e+00,2.837851980347815e+00
1.313131313131313e+00,2.380310778160830e+00,2.818496653128880e+00,2.338872662788320e+00,2.901166724841103e+00,2.445012914735077e+00,2.952969361780115e+00
1.319444444444444e+00,2.385819903927420e+00,2.825019951004032e+00,2.344285900021415e+00,2.907881349042128e+00,2.450671790782608e+00,2.959803883018150e+00
1.320233585858586e+00,2.386506289429657e+00,2.825832681657518e+00,2.344960294790795e+00,2.908717928365203e+00,2.451376833768109e+00,2.960655398042803e+00
1.320628156565656e+00,2.386849292931663e+00,2.826238827876443e+00,2.345297319113802e+00,2.909135884850734e+00,2.451729160867536e+00,2.961080921819656e+00
1.320825441919192e+00,2.387020710571950e+00,2.826441801391443e+00,2.345465792266176e+00,2.909344902459527e+00,2.451905211064343e+00,2.961293579361890e+00
1.320924084595959e+00,2.387106377336734e+00,2.826543268230050e+00,2.345549967683985e+00,2.909449357340668e+00,2.451993224758338e+00,2.961399866394529e+00
1.321022727272727e+00,2.387192111390092e+00,2.826644725109211e+00,1.641931650643787e+01,2.909553820833127e+00,2.452081271974382e+00,2.961506199339493e+00
1.322601010101010e+00,2.388562248046926e+00,2.828267168703962e+00,1.642886350959459e+01,2.911223770738047e+00,2.453488670997667e+00,2.963206019699889e+00
1.325757575757576e+00,2.391296478846713e+00,2.831504685903224e+00,1.644767017566049e+01,2.914556350927318e+00,2.456297274376993e+00,2.966598018105474e+00
1.328914141414141e+00,2.394022725857290e+00,2.834732777482534e+00,1.646642114462520e+01,2.917879089609937e+00,2.459097575001473e+00,2.969980139100388e+00
1.329308712121212e+00,2.394362903239220e+00,2.835135601230184e+00,1.646876116504068e+01,2.918293714335404e+00,2.459446999160602e+00,2.970402219452858e+00
1.329505997474747e+00,2.394532971743613e+00,2.835336931436549e+00,1.646993080747168e+01,2.918500980566076e+00,2.459621650762243e+00,2.970613103109803e+00
1.329604640151515e+00,1.676217302943738e+01,2.835437671235578e+00,1.647051548488234e+01,2.918604644436120e+00,2.459709041360837e+00,2.970718649284469e+00
1.329703282828283e+00,1.676281270691296e+01,2.835538261642914e+00,1.647110024659238e+01,2.918708236545179e+00,2.459796336922697e+00,2.970824049374464e+00
1.330492424242424e+00,1.676767930385068e+01,2.836343233887754e+00,1.647577599046868e+01,2.919536768386254e+00,2.460494613292596e+00,2.971667381570628e+00
1.332070707070707e+00,1.677718586543775e+01,2.837951286082645e+00,1.648511690244988e+01,2.921191995397226e+00,2.461889581510813e+00,2.973352201122255e+00
1.338383838383838e+00,1.681507211790946e+01,2.844359890974542e+00,1.652234339295711e+01,2.927788574416551e+00,2.467449014573684e+00,2.980066555196998e+00
1.341540404040404e+00,1.683393171715714e+01,2.847550100804017e+00,1.654087474383517e+01,2.931072381739116e+00,2.470216456678682e+00,2.983409024638405e+00
1.342329545454545e+00,1.683863780763318e+01,2.848346209141676e+00,1.654549909087079e+01,2.931891806085912e+00,2.470907055808254e+00,2.984243063762580e+00
1.342428188131313e+00,1.683922595686515e+01,2.848445704009922e+00,1.654607684746703e+01,2.931994188509778e+00,1.729678006085853e+01,2.984347273471200e+00
1.342526830808081e+00,1.683981391768912e+01,2.848545198878167e+00,1.654665469497438e+01,2.932096601688353e+00,1.729742944618438e+01,2.984451474414741e+00
1.342724116161616e+00,1.684098969298441e+01,2.848743989425734e+00,1.654780988915153e+01,2.932301292724783e+00,1.729872812560081e+01,2.984659870458434e+00
1.343118686868687e+00,1.684334057472658e+01,2.849141719912560e+00,1.655012001006190e+01,2.932710650193879e+00,1.730118006647761e+01,2.985076528982693e+00
1.344696969696970e+00,1.685273579828528e+01,2.850730952737776e+00,1.655935156292709e+01,2.934346493127317e+00,1.731083067378228e+01,2.986741560322196e+00
1.351010101010101e+00,1.689017907662175e+01,2.857064708407170e+00,1.659614306363606e+01,2.940866029962148e+00,1.734929156876431e+01,2.993377529536426e+00
1.363636363636364e+00,1.696441092052384e+01,2.869621428873750e+00,1.666908258799408e+01,2.953791106179786e+00,1.742554145695344e+01,3.006533393259303e+00
1.388888888888889e+00,1.711030467771969e+01,2.894300090179958e+00,1.681243663037991e+01,2.979193596771895e+00,1.757540073023983e+01,3.032389440878299e+00
1.401515151515151e+00,1.718199357036688e+01,2.906426672121547e+00,1.688287747361879e+01,2.991675867109773e+00,1.764903848501233e+01,3.045094612522465e+00
1.403093434343434e+00,1.719089687475508e+01,2.907932729627177e+00,1.689162570007809e+01,2.993226074583160e+00,1.765818362025649e+01,3.046672504355825e+00
1.403488005050505e+00,1.719312062550431e+01,2.908308897912827e+00,1.689381068863059e+01,2.993613259957900e+00,1.766046781369132e+01,3.047066619928453e+00
1.403685290404040e+00,1.719423218260398e+01,2.908496932258420e+00,1.689490298653886e+01,2.993806825991190e+00,1.766160954529488e+01,3.047263621785207e+00
1.403783933080808e+00,1.719478783818394e+01,2.908590916365856e+00,1.689544905549122e+01,2.993903584814130e+00,1.766218041092387e+01,3.047362128348278e+00
1.403882575757576e+00,1.719534355095919e+01,2.036037605517176e+01,1.689599508411211e+01,2.994000324364121e+00,1.766275114557495e+01,3.047460568547171e+00
1.404671717171717e+00,1.719978720590636e+01,2.036604341433172e+01,1.690036120328044e+01,2.994774006208134e+00,1.766731554055611e+01,3.048248131876788e+00
1.407828282828283e+00,1.721752953222654e+01,2.038706444907608e+01,1.691779481480741e+01,2.997863269497687e+00,1.768554023258631e+01,3.051392531373804e+00
1.414141414141414e+00,1.725286184858376e+01,2.042890094563430e+01,1.695251201338200e+01,3.004015246562289e+00,1.772183294426757e+01,3.057654315138354e+00
1.414930555555555e+00,1.725726411096511e+01,2.043411375367457e+01,1.695683773231681e+01,3.004781736725318e+00,1.772635481808512e+01,3.058434511626714e+00
1.415127840909091e+00,1.725836417484003e+01,2.043541631579022e+01,1.695791847195258e+01,3.004973347989350e+00,1.772748488263338e+01,3.058629461619921e+00
1.415226483585859e+00,1.725891418154427e+01,2.043606754406298e+01,1.695845892854925e+01,2.103502293986869e+01,1.772804990540383e+01,3.058726941833834e+00
1.415325126262626e+00,1.725946408058680e+01,2.043671870261961e+01,1.695899923142351e+01,2.103574513669079e+01,1.772861465343172e+01,3.058824390743888e+00
1.415719696969697e+00,1.726166337564053e+01,2.043932280899550e+01,1.696116011894642e+01,2.103863306817819e+01,1.773087363344770e+01,3.059214134211010e+00
1.417297979797980e+00,1.727045207581303e+01,2.044972955790103e+01,1.696979593332955e+01,2.104954591509088e+01,1.773990150994788e+01,3.060771751578985e+00
1.420454545454545e+00,1.728799210744888e+01,2.047049836568479e+01,1.698703064557581e+01,2.107092408690451e+01,1.775791829097472e+01,3.063880339462412e+00
1.421243686868687e+00,1.729236933006992e+01,2.047568141091583e+01,1.699133174082482e+01,2.107625890111853e+01,1.776241436663830e+01,3.064656049064454e+00
1.421638257575758e+00,1.729455666626198e+01,2.047827145256169e+01,1.699348096858539e+01,2.107892517030134e+01,1.776466130290792e+01,3.065043695173089e+00
1.421835542929293e+00,1.729565018632314e+01,2.047956604313654e+01,1.699455543535498e+01,2.108025761803759e+01,1.776578433370095e+01,3.065237518227405e+00
1.421934185606061e+00,1.729619683330893e+01,2.048021332627344e+01,1.699509243071797e+01,2.108092411357230e+01,1.776634588434745e+01,2.145682383995640e+01
1.422032828282828e+00,1.729674331779281e+01,2.048086067952484e+01,1.699562957484459e+01,2.108159021954738e+01,1.776690726772930e+01,2.145755453711490e+01
1.423611111111111e+00,1.730548201750876e+01,2.049120792870646e+01,1.700421616169129e+01,2.109224098508767e+01,1.777588358006124e+01,2.146885981066248e+01
1.426767676767677e+00,1.732292217271537e+01,2.051185860152234e+01,1.702135248828769e+01,2.111349731740874e+01,1.779379769825880e+01,2.149049555561850e+01
1.439393939393939e+00,1.739218737805706e+01,2.059387484075163e+01,1.708941187978036e+01,2.119791898097694e+01,1.786494557590862e+01,2.157642466678660e+01
1.464646464646465e+00,1.752838238606165e+01,2.075514160089969e+01,1.722323612434916e+01,2.136391590942428e+01,1.800484290085206e+01,2.174538588401579e+01
1.515151515151515e+00,1.779176849184528e+01,2.106701377298959e+01,1.748203707871255e+01,2.168493610709643e+01,1.827538825384977e+01,2.207213766195078e+01
1.616161616161616e+00,1.828505050830640e+01,2.165110278714983e+01,1.796673138265771e+01,2.228615700422778e+01,1.878207881490827e+01,2.268409401244282e+01
1.717171717171717e+00,1.873803802435345e+01,2.218747979714860e+01,1.841183300319975e+01,2.283826655940647e+01,1.924737940869327e+01,2.324606193951017e+01
1.818181818181818e+00,1.915534218090254e+01,2.268160435431564e+01,1.882187247703235e+01,2.334688464772687e+01,1.967602693568532e+01,2.376376174363313e+01
1.919191919191919e+00,1.954095250669390e+01,2.313820113431060e+01,1.920076994551365e+01,2.381687374890268e+01,2.007211904471983e+01,2.424214292538707e+01
2.020202020202020e+00,1.989832470128233e+01,2.356136112111338e+01,1.955192074333845e+01,2.425244558614237e+01,2.043920542285661e+01,2.468549227140340e+01
2.121212121212121e+00,2.023045728849754e+01,2.395463503858144e+01,1.987827130931024e+01,2.465725493211010e+01,2.078036607973123e+01,2.509752980361620e+01
2.222222222222222e+00,2.053995808409679e+01,2.432111128710070e+01,2.018238419273939e+01,2.503448011162996e+01,2.109827974117402e+01,2.548149062382504e+01
