,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.946833918556811e-01,2.838202984775428e-01,3.165397110580062e-01,3.048278713149189e-01,2.987751603744635e-01,3.564163721307503e-01
2.020202020202020e-01,7.603997041274131e-01,5.468101195694295e-01,6.098476071578239e-01,5.872835994439884e-01,5.756223068852619e-01,6.866742831741749e-01
3.030303030303030e-01,1.096431850117089e+00,7.884537857317361e-01,8.793484830085663e-01,8.468130678804463e-01,8.299984505098065e-01,9.901259422869487e-01
4.040404040404040e-01,1.402903975845222e+00,1.008840452946698e+00,1.125141806173855e+00,1.083512237048392e+00,1.061997637931523e+00,1.266883581782962e+00
5.050505050505051e-01,1.680730383496549e+00,1.208627934162853e+00,1.347961229017069e+00,1.298087482584164e+00,1.272312195124499e+00,1.517773086720077e+00
6.060606060606061e-01,1.931470506525787e+00,1.388937272946494e+00,1.549057070250036e+00,1.491742934115818e+00,1.462122363054845e+00,1.744202338564023e+00
7.070707070707071e-01,2.157130162643430e+00,1.551211107390999e+00,1.730038190355153e+00,1.666027751477718e+00,1.632946603105620e+00,1.947982833254662e+00
8.080808080808081e-01,2.359958741771410e+00,1.697066993483433e+00,1.892708620742501e+00,1.822679499377424e+00,1.786487777355396e+00,2.131145973490691e+00
9.090909090909091e-01,2.542274882169441e+00,1.828172181589875e+00,2.038927904192108e+00,1.963488757411178e+00,1.924501035776156e+00,2.295785537508500e+00
1.010101010101010e+00,2.706336828933219e+00,1.946150508624467e+00,2.170506971384323e+00,2.090199580194644e+00,2.048695795769774e+00,2.443940486092460e+00
1.111111111111111e+00,2.854257929708387e+00,2.052521840431752e+00,2.289141077878107e+00,2.204444253778077e+00,2.160672026953851e+00,2.577519778572285e+00
1.212121212121212e+00,2.987962776311276e+00,2.148670153616373e+00,2.396373589550649e+00,2.307709210137113e+00,2.261886526426904e+00,2.698261109921615e+00
1.262626262626263e+00,3.050028996868769e+00,2.193302539932648e+00,2.446151295834197e+00,2.355645194011255e+00,2.308870629347863e+00,2.754309633012261e+00
1.287878787878788e+00,3.079953199884694e+00,2.214821272616796e+00,2.470150773121755e+00,2.378756707810001e+00,2.331523277065729e+00,2.781332517655715e+00
1.294191919191919e+00,3.087322715000855e+00,2.220120794962232e+00,2.476061218472886e+00,2.384448444787215e+00,2.337101998247335e+00,2.787987526184064e+00
1.297348484848485e+00,3.090991020173431e+00,2.222758689528069e+00,2.479003197721621e+00,2.387281592940536e+00,2.339878905387234e+00,2.791300102782579e+00
1.298137626262626e+00,3.091906344108987e+00,2.223416978088948e+00,2.479737366428856e+00,2.387988602939000e+00,2.340571805222408e+00,2.792126700193490e+00
1.298236268939394e+00,3.092020736254474e+00,1.556447477329533e+01,2.479829074736545e+00,2.388076875667970e+00,2.340658419656260e+00,2.792229981463939e+00
1.298334911616162e+00,3.092135062480555e+00,1.556506996911417e+01,2.479920756610248e+00,2.388165194217637e+00,2.340744961567377e+00,2.792333292498445e+00
1.298532196969697e+00,3.092363736905850e+00,1.556622126067720e+01,2.480104208470938e+00,2.388341846590540e+00,2.340918092961863e+00,2.792539845117993e+00
1.298926767676768e+00,3.092821052796738e+00,1.556852268716461e+01,2.480470920810264e+00,2.388695030844876e+00,2.341264239315252e+00,2.792952751930060e+00
1.300505050505051e+00,3.094648393710898e+00,1.557772115622217e+01,2.481936436132421e+00,2.390106315515756e+00,2.342647497030497e+00,2.794602871132875e+00
1.313131313131313e+00,3.109169329582858e+00,1.565081627826986e+01,2.493582413151370e+00,2.401321340360135e+00,2.353639886299942e+00,2.807715971186726e+00
1.319444444444444e+00,3.116365377777667e+00,1.568703952271554e+01,2.499353724099955e+00,2.406879124765151e+00,2.359087308397829e+00,2.814214307682973e+00
1.322601010101010e+00,3.119947427405274e+00,1.570507082870920e+01,2.502226573189311e+00,2.409645671683280e+00,2.361798910146182e+00,2.817449065167856e+00
1.323390151515151e+00,3.120841360493033e+00,1.570957021940902e+01,2.502943465348405e+00,2.410336057253159e+00,2.362475570211643e+00,2.818256216729575e+00
1.323784722222222e+00,3.121288074345850e+00,1.571181871703749e+01,2.503301705066638e+00,2.410681007358097e+00,2.362813696149431e+00,2.818659632776673e+00
1.323982007575757e+00,3.121511295038815e+00,1.571294269012298e+01,2.503480760074376e+00,2.410853479864971e+00,2.362982727348044e+00,2.818861319965384e+00
1.324080650252525e+00,3.121622900990672e+00,1.571350466765910e+01,2.503570274361251e+00,2.410939702541905e+00,2.363067193046387e+00,2.818962071291168e+00
1.324179292929293e+00,3.121734458601627e+00,1.571406647043535e+01,2.503659832704771e+00,2.411025909945273e+00,1.654195552542312e+01,2.819062888097875e+00
1.325757575757576e+00,3.123518896967945e+00,1.572304884399932e+01,2.505090910182824e+00,2.412404077790474e+00,1.655151772079595e+01,2.820674290218095e+00
1.332070707070707e+00,3.130630325737485e+00,1.575884579726297e+01,2.510794339008607e+00,2.417896456710849e+00,1.658920103088442e+01,2.827096190637128e+00
1.333648989898990e+00,3.132401645702209e+00,1.576776217289935e+01,2.512214954620030e+00,2.419264497163234e+00,1.659858702794953e+01,2.828695779999246e+00
1.333747632575758e+00,3.132512226827006e+00,1.576831900813383e+01,2.512303622666911e+00,2.419349901855829e+00,1.659917315469210e+01,2.828795628878887e+00
1.333846275252526e+00,3.132622835198492e+00,1.576887583894400e+01,2.512392343934216e+00,1.693588583491508e+01,1.659975940119699e+01,2.828895576575191e+00
1.334043560606061e+00,3.132844021179074e+00,1.576998910996180e+01,2.512569768846169e+00,1.693717129899996e+01,1.660093147038124e+01,2.829095261635142e+00
1.334438131313131e+00,3.133286340404710e+00,1.577221538274707e+01,2.512924456541632e+00,1.693963439748742e+01,1.660327494074217e+01,2.829494677393263e+00
1.335227272727273e+00,3.134170343392893e+00,1.577666531039561e+01,2.513633437537488e+00,1.694441373402939e+01,1.660795938708118e+01,2.830292998952033e+00
1.338383838383838e+00,3.137699864481283e+00,1.579443242558540e+01,2.516464189271048e+00,1.696349571001144e+01,1.662666255780190e+01,2.833480282769375e+00
1.351010101010101e+00,3.151714879885749e+00,1.586498061068799e+01,2.527704343987710e+00,1.703926566207058e+01,1.670092810356135e+01,2.846136504580744e+00
1.351404671717172e+00,3.152150277573578e+00,1.586717196057065e+01,2.528053493586943e+00,1.704161926775403e+01,1.670323485512963e+01,2.846529608374960e+00
1.351503314393939e+00,3.152259044596275e+00,1.586771961000853e+01,2.528140764509566e+00,1.704220751559070e+01,1.670381142750097e+01,2.846627831740350e+00
1.351601957070707e+00,3.152367851170617e+00,1.586826731158996e+01,1.769741702031555e+01,1.704279575663911e+01,1.670438802482278e+01,2.846726068995632e+00
1.351799242424243e+00,3.152585400597208e+00,1.586936228496358e+01,1.769873057088342e+01,1.704397192308223e+01,1.670554082025872e+01,2.846922622877010e+00
1.352588383838384e+00,3.153455218168319e+00,1.587374103604041e+01,1.770370087003383e+01,1.704867456697393e+01,1.671015014235984e+01,2.847708076442718e+00
1.354166666666667e+00,3.155192996580555e+00,1.588248853927417e+01,1.771345701303987e+01,1.705806969715680e+01,1.671935876212377e+01,2.849277378299439e+00
1.357323232323232e+00,3.158660983659713e+00,1.589994564054431e+01,1.773292632831726e+01,1.707681867816351e+01,1.673773538359766e+01,2.852409086673500e+00
1.363636363636364e+00,3.165566656863624e+00,1.593470665324832e+01,1.777169486886243e+01,1.711415286308115e+01,1.677432811443940e+01,2.858645172082158e+00
1.388888888888889e+00,3.192790449370166e+00,1.607174495044146e+01,1.792453110937232e+01,1.726133434978504e+01,1.691858725562507e+01,2.883229491677437e+00
1.401515151515151e+00,3.206167639572337e+00,1.613908259961299e+01,1.799963171924833e+01,1.733365606171258e+01,1.698947292858810e+01,2.895309650049214e+00
1.401909722222222e+00,3.206583228478153e+00,1.614117448110020e+01,1.800196463303278e+01,1.733590283083494e+01,1.699167506844086e+01,2.895684974781312e+00
1.402107007575757e+00,3.206790911966726e+00,1.614222003977385e+01,1.800313086417876e+01,1.733702591111274e+01,1.699277577226050e+01,2.895872557776547e+00
1.402205650252525e+00,3.206894796558627e+00,1.614274276301684e+01,1.800371370113755e+01,1.733758722995464e+01,1.699332601854662e+01,2.895966312565165e+00
1.402304292929293e+00,3.206998630612315e+00,1.614326545307759e+01,1.800429676084672e+01,1.733814853861415e+01,1.699387615837734e+01,2.027198403915542e+01
1.403093434343434e+00,3.207828995417920e+00,1.614744537607493e+01,1.800895859159697e+01,1.734263784642037e+01,1.699827633422759e+01,2.027763732452673e+01
1.404671717171717e+00,3.209487890272282e+00,1.615579609758120e+01,1.801827187511470e+01,1.735160661703128e+01,1.700706703408364e+01,2.028815637210969e+01
1.407828282828283e+00,3.212798661761398e+00,1.617246151698826e+01,1.803685853564307e+01,1.736950568447854e+01,1.702461069502738e+01,2.030908441765908e+01
1.414141414141414e+00,3.219391688003864e+00,1.620564919522409e+01,1.807387226591688e+01,1.740514981905690e+01,1.705954719091861e+01,2.035076106920804e+01
1.439393939393939e+00,3.245389840963123e+00,1.633651799704525e+01,1.821982774700063e+01,1.754570509465064e+01,1.719731141857868e+01,2.051510346691761e+01
1.440972222222222e+00,3.246995154325596e+00,1.634459862920656e+01,1.822883996504399e+01,1.755438392036071e+01,1.720581790450040e+01,2.052525132300356e+01
1.441070864898990e+00,2.272917327376681e+01,1.634510325642710e+01,1.822940300893919e+01,1.755492592153512e+01,1.720634925661819e+01,2.052588498981070e+01
1.441169507575758e+00,2.272993000439671e+01,1.634560792062216e+01,1.822996583255118e+01,1.755546788198003e+01,1.720688037752818e+01,2.052651852764028e+01
1.441366792929293e+00,2.273144303498304e+01,1.634661699651112e+01,1.823109117137867e+01,1.755655173668438e+01,1.720794276905105e+01,2.052778578188376e+01
1.441761363636364e+00,2.273446838422608e+01,1.634863472703239e+01,1.823334145252384e+01,1.755871884363573e+01,1.721006674503188e+01,2.053031962762444e+01
1.442550505050505e+00,2.274018750062061e+01,1.635266787226946e+01,1.823783949829875e+01,1.756305040468965e+01,1.721431237759672e+01,2.053538432682612e+01
1.445707070707071e+00,2.276258205577681e+01,1.636877199548273e+01,1.825580024786489e+01,1.758034662107362e+01,1.723126508238260e+01,2.055560767265924e+01
1.452020202020202e+00,2.280718142410557e+01,1.640084386473218e+01,1.829156933744700e+01,1.761479233188895e+01,1.726502677917416e+01,2.059588279637605e+01
1.464646464646465e+00,2.289562774565708e+01,1.646444630803728e+01,1.836250397408768e+01,1.768310233127010e+01,1.733198053661995e+01,2.067575364354006e+01
1.515151515151515e+00,2.323966347455896e+01,1.671184543022661e+01,1.863842374947977e+01,1.794881339729633e+01,1.759241540644999e+01,2.098643302120393e+01
1.616161616161616e+00,2.388398959390696e+01,1.717518614828458e+01,1.915517937782868e+01,1.844644945671694e+01,1.808017028457581e+01,2.156828785177940e+01
1.717171717171717e+00,2.447568341689100e+01,1.760067815146765e+01,1.962972335511239e+01,1.890343524307671e+01,1.852808201913035e+01,2.210261315284164e+01
1.818181818181818e+00,2.502076733840081e+01,1.799265282871225e+01,2.006688567981134e+01,1.932442287429117e+01,1.894071042879507e+01,2.259484783237082e+01
1.919191919191919e+00,2.552445292307782e+01,1.835485771609519e+01,2.047084606907114e+01,1.971343709465302e+01,1.932200026793992e+01,2.304969802160257e+01
2.020202020202020e+00,2.599125361431842e+01,1.869053814730564e+01,2.084522454444709e+01,2.007396374781458e+01,1.967536811917180e+01,2.347123945067749e+01
2.121212121212121e+00,2.642508648527431e+01,1.900251093247496e+01,2.119316222403308e+01,2.040902797575107e+01,2.000377924713990e+01,2.386300930408620e+01
2.222222222222222e+00,2.682935720457449e+01,1.929322558101958e+01,2.151739131366402e+01,2.072126075584685e+01,2.030981217204642e+01,2.422808365086596e+01
2.323232323232323e+00,2.720703716247162e+01,1.956481851512730e+01,2.182029409171149e+01,2.101295635326428e+01,2.059571570478504e+01,2.456914510147232e+01
2.424242424242424e+00,2.756072366580845e+01,1.981915775677583e+01,2.210395390552895e+01,2.128612069572289e+01,2.086345622311414e+01,2.488853973649466e+01
2.525252525252525e+00,2.789269524879543e+01,2.005788137332693e+01,2.237019816721062e+01,2.154251445004808e+01,2.111475870022943e+01,2.518832453746363e+01
2.626262626262626e+00,2.820495663663874e+01,2.028243109589231e+01,2.262063468692851e+01,2.178368482852479e+01,2.135114018198998e+01,2.547030994548097e+01
2.727272727272727e+00,2.849927613283101e+01,2.049407902946980e+01,2.285668164449039e+01,2.201099809410168e+01,2.157394011838739e+01,2.573609355214542e+01
2.828282828282828e+00,2.877721998909103e+01,2.069395078571631e+01,2.307959516315888e+01,2.222566416780380e+01,2.178434345771210e+01,2.598708884250214e+01
2.929292929292929e+00,2.904017799967244e+01,2.088304614601280e+01,2.329048972091788e+01,2.242875567826414e+01,2.198340236677943e+01,2.622455137074304e+01
3.030303030303030e+00,2.928938734221617e+01,2.106225485305807e+01,2.349035804469018e+01,2.262122887802437e+01,2.217205382101952e+01,2.644959843821569e+01
3.131313131313131e+00,2.952595361702810e+01,2.123237178780071e+01,2.368008639094343e+01,2.280393724549437e+01,2.235113453318235e+01,2.666322820591502e+01
3.232323232323232e+00,2.975086614257892e+01,2.139410842521805e+01,2.386046831955905e+01,2.297764536692705e+01,2.252139321234116e+01,2.686633416973542e+01
3.333333333333333e+00,2.996501364432319e+01,2.154810365489193e+01,2.403221663529702e+01,2.314303896096921e+01,2.268350280792576e+01,2.705971867652645e+01
3.434343434343434e+00,3.016919571808430e+01,2.169493278288076e+01,2.419597261078978e+01,2.330073605382097e+01,2.283806838908464e+01,2.724410389591716e+01
3.535353535353535e+00,3.036413438660562e+01,2.183511498350623e+01,2.435231515032398e+01,2.345129424266518e+01,2.298563699347192e+01,2.742014201152854e+01
3.636363636363636e+00,3.055048249548568e+01,2.196911939856803e+01,2.450176804156379e+01,2.359521737870131e+01,2.312670242772011e+01,2.758842276913776e+01
3.737373737373737e+00,3.072883239036954e+01,2.209737246398600e+01,2.464480632966605e+01,2.373296331423775e+01,2.326171327654482e+01,2.774948044345138e+01
3.838383838383838e+00,3.089972233398344e+01,2.222026081561780e+01,2.478186150186599e+01,2.386494762027792e+01,2.339107685989112e+01,2.790380144460712e+01
3.939393939393939e+00,3.106364242130293e+01,2.233813716093806e+01,2.491332710910483e+01,2.399154895263327e+01,2.351516433946566e+01,2.805182844744047e+01
4.040404040404041e+00,3.122104035760873e+01,2.245132339343020e+01,2.503956166495688e+01,2.411311292292388e+01,2.363431449291284e+01,2.819396571925053e+01
4.141414141414141e+00,3.137232540925652e+01,2.256011376702224e+01,2.516089349503237e+01,2.422995568107830e+01,2.374883712205058e+01,2.833058259584467e+01
4.242424242424242e+00,3.151787246211517e+01,2.266477801395487e+01,2.527762365528942e+01,2.434236680543178e+01,2.385901608019563e+01,2.846201804932891e+01
