,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.344945920963525e-01,3.583197335046343e-01,3.924868839126205e-01,2.673699628742199e-01,3.828718614696689e-01,3.154397882527150e-01
2.020202020202020e-01,4.517789219577771e-01,6.903412866178660e-01,7.561680650929746e-01,5.151168058606368e-01,7.376436761665148e-01,6.077285709369675e-01
3.030303030303030e-01,6.514268229888001e-01,9.954134849201894e-01,1.090329949399436e+00,7.427547009608577e-01,1.063619358231640e+00,8.762929605388707e-01
4.040404040404040e-01,8.335121067111146e-01,1.273649088261685e+00,1.395096387451150e+00,9.503677310190448e-01,1.360919723800841e+00,1.121232287984112e+00
5.050505050505051e-01,9.985781185624824e-01,1.525878410107187e+00,1.671376724231594e+00,1.138575455698858e+00,1.630431815405682e+00,1.343277487832389e+00
6.060606060606061e-01,1.147551209524145e+00,1.753516908247493e+00,1.920721419595635e+00,1.308434005025322e+00,1.873668078205744e+00,1.543674557156333e+00
7.070707070707071e-01,1.281623115759290e+00,1.958385626831983e+00,2.145125163368550e+00,1.461302393863800e+00,2.092574615919386e+00,1.724026880297303e+00
8.080808080808081e-01,1.402130397226806e+00,2.142526920541096e+00,2.346825017191531e+00,1.598704396429916e+00,2.289333158665970e+00,1.886132020016520e+00
9.090909090909091e-01,1.510450538359304e+00,2.308045663183120e+00,2.528126601933477e+00,1.722210711761689e+00,2.466193205106832e+00,2.031843240399426e+00
1.010101010101010e+00,1.607925200477604e+00,2.456991799906946e+00,2.691275319705121e+00,1.833350935393959e+00,2.625345333447948e+00,2.162965134045217e+00
1.111111111111111e+00,1.695810050217302e+00,2.591284412594508e+00,2.838373276926419e+00,1.933557011824475e+00,2.768839631076512e+00,2.281187032659807e+00
1.161616161616162e+00,1.736518405359271e+00,2.653488910037619e+00,2.906509144407770e+00,1.979972506000391e+00,2.835306314911524e+00,2.335947512383860e+00
1.174242424242424e+00,1.746381451831732e+00,2.668560099351397e+00,2.923017461762085e+00,1.991218311402266e+00,2.851410205572382e+00,2.349215175141321e+00
1.180555555555556e+00,1.751267256546417e+00,2.676025888629181e+00,2.931195142463412e+00,1.996789112045882e+00,2.859387500634111e+00,2.355787473749415e+00
