,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.460473930749206e+01,-1.676837587759811e+01,-1.364152105264473e+01,-3.862112260178279e+00,-1.500969438423765e+01,-1.487700642483379e+01
1.010101010101010e-01,-1.462269002634308e+01,-1.678812429607481e+01,-1.365867146283019e+01,-3.871137257913063e+00,-1.502798156790904e+01,-1.489518336212727e+01
2.020202020202020e-01,-1.467482404562575e+01,-1.684547934899557e+01,-1.370848115695638e+01,-3.897348431395092e+00,-1.508109277721836e+01,-1.494797438443801e+01
3.030303030303030e-01,-1.475849916180454e+01,-1.693753422568873e+01,-1.378842573058000e+01,-3.939417372490913e+00,-1.516633628367539e+01,-1.503270399066877e+01
4.040404040404040e-01,-1.487104647353102e+01,-1.706135274398025e+01,-1.389595527173096e+01,-3.996002250334374e+00,-1.528099316055834e+01,-1.514666964545841e+01
5.050505050505051e-01,-1.500984455221251e+01,-1.721405094867675e+01,-1.402856522468592e+01,-4.065785101711461e+00,-1.542239284372136e+01,-1.528721688446243e+01
6.060606060606061e-01,-1.517238450040026e+01,-1.739286868531623e+01,-1.418385854781570e+01,-4.147504540157387e+00,-1.558797940942463e+01,-1.545180519261954e+01
7.070707070707071e-01,-1.535631920324418e+01,-1.759522378397797e+01,-1.435959276923017e+01,-4.239980517876792e+00,-1.577536174894892e+01,-1.563805787628284e+01
8.080808080808081e-01,-1.555949424573938e+01,-1.781874607277958e+01,-1.455370952562086e+01,-4.342129869861060e+00,-1.598234506534900e+01,-1.584379337009146e+01
9.090909090909091e-01,-1.577996166830605e+01,-1.806129251102857e+01,-1.476434770456682e+01,-4.452973229715948e+00,-1.620694488686549e+01,-1.606703916590095e+01
9.343434343434343e-01,-1.583757194859854e+01,-1.812467225271010e+01,-1.481938950796844e+01,-4.481937676959260e+00,-1.626563500316735e+01,-1.612537546212547e+01
9.469696969696969e-01,-1.586673328457023e+01,-1.815675399110106e+01,-1.484725072498271e+01,-4.496598983465809e+00,-1.629534293360974e+01,-1.615490429491208e+01
9.532828282828283e-01,-1.588140164485270e+01,-1.817289133465980e+01,-1.486126511614333e+01,-4.503973725358933e+00,-1.631028623481510e+01,-1.616975750871736e+01
9.540719696969697e-01,-1.588323927245978e+01,-1.817491299403121e+01,-1.486302081559420e+01,-4.504897620670807e+00,-1.631215830656047e+01,-1.617161829446415e+01
9.544665404040404e-01,-1.588415842559624e+01,-1.817592419703281e+01,-1.486389898952386e+01,-4.505359738931547e+00,-1.631309468812647e+01,-1.617254903094680e+01
9.546638257575758e-01,-1.588461808695720e+01,-1.817642989181803e+01,-1.486433815750105e+01,-4.505590840692757e+00,-1.631356296529155e+01,-1.617301448504944e+01
9.547624684343434e-01,-1.588484793883081e+01,-1.817668276252618e+01,-1.486455776173790e+01,-4.505706402228529e+00,-1.631379712546445e+01,-1.617324723356096e+01
9.548611111111112e-01,-1.588507780483123e+01,-1.817693564877590e+01,-1.486477737947175e+01,-4.505967974819477e+00,-1.631403130002896e+01,-1.617347999637733e+01
9.564393939393939e-01,-1.588875758090730e+01,-1.818098394112862e+01,-1.486829309767885e+01,-4.518918419711744e+00,-1.631778004911979e+01,-1.617720614570559e+01
9.595959595959596e-01,-1.589612795771197e+01,-1.818909243453647e+01,-1.487533487614303e+01,-4.544857405310661e+00,-1.632528857484920e+01,-1.618466940542905e+01
1.010101010101010e+00,-1.601597999260066e+01,-1.832094721761833e+01,-1.498984346919508e+01,-4.966659477221899e+00,-1.644738709321986e+01,-1.630603183891974e+01
1.111111111111111e+00,-1.626600468782558e+01,-1.859601098257322e+01,-1.522872114953702e+01,-5.846585584215326e+00,-1.670209820322637e+01,-1.655920739387336e+01
1.212121212121212e+00,-1.652867292226331e+01,-1.888498449150402e+01,-1.547967867389499e+01,-6.771008816695279e+00,-1.696968984051204e+01,-1.682518582437455e+01
1.313131313131313e+00,-1.680278561476668e+01,-1.918654857961968e+01,-1.574157042054260e+01,-7.735709180293332e+00,-1.724894044858335e+01,-1.710275293822281e+01
1.363636363636364e+00,-1.694379911895273e+01,-1.934168407667930e+01,-1.587629702723460e+01,-8.231986012709086e+00,-1.739259708276034e+01,-1.724554352195352e+01
1.376262626262626e+00,-1.697944390731596e+01,-1.938089856179002e+01,-1.591035264063242e+01,-8.357432740404697e+00,-1.742890999017845e+01,-1.728163751285688e+01
1.377051767676768e+00,-1.698167680306193e+01,-1.938335507397610e+01,-1.591248598572365e+01,-8.365291097193460e+00,-1.743118473889268e+01,-1.728389854798836e+01
1.377249053030303e+00,-1.698223512029249e+01,-1.938396930465975e+01,-1.591301941113113e+01,-8.367256014725754e+00,-1.743175352111398e+01,-1.728446390124101e+01
1.377347695707071e+00,-1.698251429289723e+01,-1.938427643539202e+01,-1.590235570281672e+01,-8.368238522725784e+00,-1.743203792647630e+01,-1.728474659203308e+01
1.377446338383838e+00,-1.698279347482713e+01,-1.938458357638335e+01,-1.590422281756455e+01,-8.369221063544426e+00,-1.743232234133859e+01,-1.728502929226785e+01
1.377840909090909e+00,-1.698391029578159e+01,-1.938581224292061e+01,-1.591169194765932e+01,-8.373151554945613e+00,-1.743346009577014e+01,-1.728616018761671e+01
1.379419191919192e+00,-1.698837907040975e+01,-1.939072854917928e+01,-1.594157872193676e+01,-8.388878767243760e+00,-1.743801263225011e+01,-1.729068527860993e+01
1.382575757575758e+00,-1.699732376431998e+01,-1.940056902186181e+01,-1.600140006924431e+01,-8.420358336426311e+00,-1.744712498378201e+01,-1.729974269528861e+01
1.388888888888889e+00,-1.701524163430744e+01,-1.942028130177996e+01,-1.612123325015457e+01,-8.483417713699030e+00,-1.746537870287705e+01,-1.731788636975078e+01
1.395202020202020e+00,-1.703319729781301e+01,-1.944003516010048e+01,-1.624131919087918e+01,-8.546610099846010e+00,-1.748367092388462e+01,-1.733606831401229e+01
1.395991161616161e+00,-1.703544440224567e+01,-1.944250730392186e+01,-1.625634763299821e+01,-8.554518462072618e+00,-1.748596014761042e+01,-1.733834373689108e+01
1.396188446969697e+00,-1.703600627004166e+01,-1.944312544074724e+01,-1.626010535672834e+01,-8.556495875311464e+00,-1.748653254694828e+01,-1.733891268545408e+01
1.396287089646465e+00,-1.703628721768829e+01,-1.944343452428544e+01,-1.626198431054306e+01,-8.557484630317218e+00,-1.748681876062354e+01,-1.733919717365747e+01
1.396385732323232e+00,-1.702280223339081e+01,-1.944374361790609e+01,-1.626386332565017e+01,-8.558473417576646e+00,-1.748710498363523e+01,-1.733948167114101e+01
1.396780303030303e+00,-1.703066954394557e+01,-1.944498009319511e+01,-1.627137999889221e+01,-8.562428889093010e+00,-1.748824996902948e+01,-1.734061975385988e+01
1.398358585858586e+00,-1.706214948576967e+01,-1.944992760623671e+01,-1.630145649069483e+01,-8.578255931563335e+00,-1.749283140322458e+01,-1.734517356835505e+01
1.399936868686869e+00,-1.709364586237403e+01,-1.945487769550886e+01,-1.633154864369459e+01,-8.594091215368252e+00,-1.749741522302850e+01,-1.734972975407711e+01
1.400726010101010e+00,-1.710940019030440e+01,-1.945735370507204e+01,-1.634660058609558e+01,-8.602011944062440e+00,-1.749970802646019e+01,-1.735200873508114e+01
1.401120580808081e+00,-1.711727888788747e+01,-1.945859195088280e+01,-1.635412802253968e+01,-8.605973079459325e+00,-1.750085465137087e+01,-1.735314844743242e+01
