,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.082773898395911e+01,-1.672878480688179e+01,-1.281737061467510e+01,-1.067322980726917e+01,-1.274523271075793e+01,-9.461668117291513e+00
1.010101010101010e-01,-1.084255150845643e+01,-1.674850033034553e+01,-1.283383626340186e+01,-1.068791395480479e+01,-1.276163842230086e+01,-9.475345615176892e+00
2.020202020202020e-01,-1.088557131419109e+01,-1.680575984674466e+01,-1.288165721449286e+01,-1.073056091714235e+01,-1.280928529867518e+01,-9.515068979149824e+00
3.030303030303030e-01,-1.095461811496274e+01,-1.689766138729270e+01,-1.295840985496402e+01,-1.079900930415273e+01,-1.288575854917522e+01,-9.578824989930910e+00
4.040404040404040e-01,-1.104748959414371e+01,-1.702127366062499e+01,-1.306164608273908e+01,-1.089107588621247e+01,-1.298861898314670e+01,-9.664580085920063e+00
5.050505050505051e-01,-1.116202260854349e+01,-1.717371751536290e+01,-1.318896134105752e+01,-1.100461626762752e+01,-1.311547079674030e+01,-9.770336877245015e+00
6.060606060606061e-01,-1.129614687310949e+01,-1.735223739464380e+01,-1.333805429455637e+01,-1.113757810606023e+01,-1.326402103176436e+01,-9.894183716810470e+00
7.070707070707071e-01,-1.144792560210606e+01,-1.755425542967686e+01,-1.350677200613246e+01,-1.128804140148010e+01,-1.343212458809739e+01,-1.003433222730045e+01
8.080808080808081e-01,-1.161558102132249e+01,-1.777740539658370e+01,-1.369313829639283e+01,-1.145424378726284e+01,-1.361781247990614e+01,-1.018914085848410e+01
9.090909090909091e-01,-1.179750571886429e+01,-1.801954782434252e+01,-1.389536636123002e+01,-1.163459178260690e+01,-1.381930440729127e+01,-1.035712536823973e+01
1.010101010101010e+00,-1.199226266645202e+01,-1.827877002313690e+01,-1.411185879549785e+01,-1.182766081364763e+01,-1.403500877987697e+01,-1.053695884222152e+01
1.111111111111111e+00,-1.219857735243705e+01,-1.855337561337149e+01,-1.434119884804711e+01,-1.203218741465458e+01,-1.426351400367944e+01,-1.072746442969196e+01
1.212121212121212e+00,-1.241532519911481e+01,-1.884186777807052e+01,-1.458213643477142e+01,-1.224705675439606e+01,-1.450357454506715e+01,-1.092760372499785e+01
1.262626262626263e+00,-1.252729749565325e+01,-1.899090330811073e+01,-1.470660519107726e+01,-1.235805861114032e+01,-1.462759021829968e+01,-1.103099601639303e+01
1.265782828282828e+00,-1.253437149489970e+01,-1.900031882658978e+01,-1.471446867084444e+01,-1.236507130155785e+01,-1.463542507393912e+01,-1.103752796236565e+01
1.266177398989899e+00,-1.253525636047415e+01,-1.900149658585685e+01,-1.471545229019453e+01,-1.236594849819282e+01,-1.463640511278201e+01,-1.103834502410455e+01
1.266276041666667e+00,-1.253547759822031e+01,-1.900179105409393e+01,-1.471569821876761e+01,-1.236616781851905e+01,-1.463665014614189e+01,-1.103816834394331e+01
1.266374684343434e+00,-1.253569884450588e+01,-1.900208553369700e+01,-1.471594415683313e+01,-1.236638714731068e+01,-1.463689518895965e+01,-1.103959839500228e+01
1.266571969696970e+00,-1.253614136269203e+01,-1.900267452699680e+01,-1.471643606143788e+01,-1.236682583028695e+01,-1.463738530296525e+01,-1.104245866307438e+01
1.267361111111111e+00,-1.253791177685217e+01,-1.900503095462136e+01,-1.471840405937552e+01,-1.236858090064862e+01,-1.463934613712476e+01,-1.105390194214219e+01
1.268939393939394e+00,-1.254145424263034e+01,-1.900974598933280e+01,-1.472234187545410e+01,-1.237209266463834e+01,-1.464326961902130e+01,-1.107679908417836e+01
1.275252525252525e+00,-1.255564587835859e+01,-1.902863510760833e+01,-1.473811734227624e+01,-1.238616130451421e+01,-1.465898766101489e+01,-1.116852838217129e+01
1.287878787878788e+00,-1.258413298049996e+01,-1.906655154317497e+01,-1.476978369443573e+01,-1.241440151507263e+01,-1.469053874337831e+01,-1.135265809993725e+01
1.300505050505051e+00,-1.261275714768895e+01,-1.910465041281373e+01,-1.480160240853240e+01,-1.244277760276540e+01,-1.472224163306088e+01,-1.153767375367556e+01
1.303661616161616e+00,-1.261993441455444e+01,-1.911420338086571e+01,-1.480958068090905e+01,-1.244989266580374e+01,-1.473019086344921e+01,-1.158406485782213e+01
1.304450757575758e+00,-1.262173005092630e+01,-1.911659337934491e+01,-1.481157671593639e+01,-1.245167273978164e+01,-1.473217963263963e+01,-1.159567116360642e+01
1.304549400252526e+00,-1.262195454254091e+01,-1.911689217849262e+01,-1.481182626151986e+01,-1.245189528577574e+01,-1.473242826984349e+01,-1.159712219142362e+01
1.304648042929293e+00,-1.262217904239032e+01,-1.911719098860089e+01,-1.481207581625716e+01,-1.245221622864877e+01,-1.473267691616786e+01,-1.159857327246746e+01
1.304845328282829e+00,-1.262262806679051e+01,-1.911778864169501e+01,-1.481257495318986e+01,-1.245533215826524e+01,-1.473317423617476e+01,-1.160147559421524e+01
1.305239898989899e+00,-1.262352621437487e+01,-1.911898407936511e+01,-1.481357333686386e+01,-1.246156470299313e+01,-1.473416898559743e+01,-1.160728087621267e+01
1.306818181818182e+00,-1.262712012093431e+01,-1.912376758194173e+01,-1.481756833467637e+01,-1.248650401560680e+01,-1.473814944107867e+01,-1.163051051175732e+01
1.308396464646465e+00,-1.263071613110108e+01,-1.912855388442728e+01,-1.482156567086540e+01,-1.251145792585122e+01,-1.474213222642442e+01,-1.165375374421409e+01
1.308791035353535e+00,-1.263161546196503e+01,-1.912975089704677e+01,-1.482256536987670e+01,-1.251769868174961e+01,-1.474312828639639e+01,-1.165956667447758e+01
1.308889678030303e+00,-1.263184031518781e+01,-1.913005017749627e+01,-1.482281531742495e+01,-1.251925901302769e+01,-1.474337732410182e+01,-1.166102003959154e+01
1.308988320707070e+00,-1.263028335228243e+01,-1.913034946886158e+01,-1.482306527408967e+01,-1.252081940121660e+01,-1.474362637089055e+01,-1.166247345771489e+01
1.309185606060606e+00,-1.263343158070826e+01,-1.913094808433562e+01,-1.482356521476515e+01,-1.252394034830575e+01,-1.474412449171449e+01,-1.166538045297006e+01
1.309974747474747e+00,-1.264602680453491e+01,-1.913334298266189e+01,-1.482556534195676e+01,-1.253642641203838e+01,-1.474611733817315e+01,-1.167701055338177e+01
1.313131313131313e+00,-1.269644437644786e+01,-1.914292954978057e+01,-1.483357167498475e+01,-1.258640702570699e+01,-1.475409452706825e+01,-1.172356482124813e+01
1.338383838383838e+00,-1.310187834435235e+01,-1.922002013145750e+01,-1.489795477089237e+01,-1.298832718467366e+01,-1.481824325981656e+01,-1.209793194818024e+01
1.351010101010101e+00,-1.330597319056326e+01,-1.925882741367163e+01,-1.493036512399071e+01,-1.319065318478002e+01,-1.485053563485499e+01,-1.228638779363527e+01
