,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.005755652458474e+01,-1.448640072636324e+01,-1.691117183995013e+01,-1.209213777176016e+01,-1.393796394032357e+01,-7.167726055679257e+00
1.010101010101010e-01,-1.007172912797052e+01,-1.450425312129705e+01,-1.693103890323604e+01,-1.210800084664054e+01,-1.395536065586160e+01,-7.179497587080963e+00
2.020202020202020e-01,-1.011289041985704e+01,-1.455610157981536e+01,-1.698873853460085e+01,-1.215407175101823e+01,-1.400588569114523e+01,-7.213685479508911e+00
3.030303030303030e-01,-1.017895430535951e+01,-1.463931837088393e+01,-1.708134645979738e+01,-1.222801556600328e+01,-1.408697838753552e+01,-7.268557056843201e+00
4.040404040404040e-01,-1.026781361091006e+01,-1.475124921189118e+01,-1.720590885661756e+01,-1.232747377981186e+01,-1.419605221254077e+01,-7.342362135356271e+00
5.050505050505051e-01,-1.037739864403251e+01,-1.488928703295231e+01,-1.735952444360393e+01,-1.245012983239953e+01,-1.433056664129906e+01,-7.433381662499190e+00
6.060606060606061e-01,-1.050572855879126e+01,-1.505093667894425e+01,-1.753941648380208e+01,-1.259376660764815e+01,-1.448809020710469e+01,-7.539970380199188e+00
7.070707070707071e-01,-1.065095024121651e+01,-1.523386389118876e+01,-1.774298729409675e+01,-1.275630995694402e+01,-1.466634823284188e+01,-7.660589122454585e+00
8.080808080808081e-01,-1.081136271935018e+01,-1.543592605535169e+01,-1.796785246305563e+01,-1.293585602079106e+01,-1.486325279404910e+01,-7.793825089917740e+00
9.090909090909091e-01,-1.098542802366776e+01,-1.565518588167754e+01,-1.821185607499806e+01,-1.313068338463563e+01,-1.507691604996797e+01,-7.938400870382870e+00
1.010101010101010e+00,-1.117177120745693e+01,-1.588991143065930e+01,-1.847307073856165e+01,-1.333925310167591e+01,-1.530565026855780e+01,-8.093174455712221e+00
1.111111111111111e+00,-1.136917281969773e+01,-1.613856663156822e+01,-1.874978703523461e+01,-1.356020026792665e+01,-1.554795858703838e+01,-8.257132989934059e+00
1.161616161616162e+00,-1.147167906557524e+01,-1.626768772067057e+01,-1.889347962428233e+01,-1.367493319382601e+01,-1.567378388193028e+01,-8.342272992753074e+00
