,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.512660521662799e-01,3.150550572387122e-01,3.390077693803302e-01,2.889431205464322e-01,3.719531204181523e-01,2.285275247660581e-01
2.020202020202020e-01,8.694122243727954e-01,6.069871764273338e-01,6.531347500580911e-01,5.566798223654777e-01,7.166074645109557e-01,4.402827432147851e-01
3.030303030303030e-01,1.253618707287723e+00,8.752239659783376e-01,9.417648066067422e-01,8.026851297972066e-01,1.033287237213675e+00,6.348502848768316e-01
4.040404040404040e-01,1.604027100572616e+00,1.119864447961296e+00,1.205004661220243e+00,1.027049608582860e+00,1.322109022752277e+00,8.123020753911188e-01
5.050505050505051e-01,1.921683350444723e+00,1.341638765215056e+00,1.443639861795941e+00,1.230443163697770e+00,1.583935192368402e+00,9.731677433404690e-01
6.060606060606061e-01,2.208370119816124e+00,1.541791426338238e+00,1.659009584454001e+00,1.414007076301210e+00,1.820234904032184e+00,1.118349973114381e+00
7.070707070707071e-01,2.466380771999901e+00,1.721923673709923e+00,1.852836696382802e+00,1.579209830476025e+00,2.032898561649237e+00,1.249010227711403e+00
8.080808080808081e-01,2.698287248964113e+00,1.883831071860354e+00,2.027053562706060e+00,1.727698355379235e+00,2.224046010195107e+00,1.366450974051868e+00
9.090909090909091e-01,2.906740740954102e+00,2.029364529281535e+00,2.183651533952794e+00,1.861169930215829e+00,2.395862427368773e+00,1.472014772323039e+00
1.010101010101010e+00,3.094322796063790e+00,2.160326421285675e+00,2.324570111323812e+00,1.981277645187036e+00,2.550475721715515e+00,1.567009008068355e+00
1.111111111111111e+00,3.263450191049616e+00,2.278404113405486e+00,2.451624927235016e+00,2.089569008212974e+00,2.689877905574338e+00,1.652657529119629e+00
1.161616161616162e+00,3.341790164863845e+00,2.333097795805966e+00,2.510476781630747e+00,2.139729648313267e+00,2.754449155925873e+00,1.692329984050808e+00
1.164772727272728e+00,3.346557464849270e+00,2.336426139885985e+00,2.514058173191660e+00,2.142782135253560e+00,2.758378541325257e+00,1.694744225189188e+00
1.166351010101010e+00,3.348935566372223e+00,2.338086409977611e+00,2.515844683769536e+00,2.144304786657984e+00,2.760338678335834e+00,1.695948535934495e+00
1.167140151515152e+00,3.350123205207050e+00,2.338915604704029e+00,2.516736891578235e+00,2.145065291155740e+00,2.761317582034247e+00,1.696549968017641e+00
1.167534722222222e+00,3.350716679179777e+00,2.339329904764238e+00,2.517182750126851e+00,2.145445303719085e+00,2.761806697383689e+00,1.696850511665673e+00
1.167732007575758e+00,3.351013384762078e+00,2.339537039885343e+00,2.517405589751950e+00,2.145635210265839e+00,2.762051327535283e+00,1.697000735779299e+00
1.167830650252526e+00,3.351161611936978e+00,2.339640596044896e+00,2.517517020888611e+00,2.145730207776479e+00,2.762173509046558e+00,1.697075838294034e+00
1.167929292929293e+00,3.351309964728129e+00,2.339744097830449e+00,2.517628429377049e+00,2.145825140942009e+00,2.762295742327027e+00,1.188002500138342e+01
1.174242424242424e+00,3.360770752590527e+00,2.346349249611909e+00,2.524735733793194e+00,2.151882830819077e+00,2.770093754728385e+00,1.191359432291083e+01
1.186868686868687e+00,3.379517294632691e+00,2.359437281835359e+00,2.538818837992724e+00,2.163886147130980e+00,2.785545525706068e+00,1.198004901272023e+01
1.212121212121212e+00,3.416323282953230e+00,2.385133618514330e+00,2.566468846997127e+00,2.187452775028848e+00,2.815882571861618e+00,1.211052211154518e+01
1.262626262626263e+00,3.487287419785587e+00,2.434677874060259e+00,2.619779730982857e+00,2.232890749535237e+00,2.874374305616992e+00,1.236208322134294e+01
1.287878787878788e+00,3.521501681076241e+00,2.458564828197048e+00,2.645482744489985e+00,2.254797926717831e+00,2.902575161398607e+00,1.248336920880418e+01
1.300505050505051e+00,3.538303507706960e+00,2.470295191459964e+00,2.658104919128315e+00,2.265556083126119e+00,2.916424042152209e+00,1.254293007682518e+01
1.306818181818182e+00,3.546629578860620e+00,2.476108087053248e+00,2.664359782237844e+00,2.270887236288595e+00,2.923286670110801e+00,1.257244512465572e+01
1.307212752525253e+00,3.547148321213948e+00,2.476470265249683e+00,2.664749501507656e+00,2.271219345526747e+00,2.923714262949523e+00,1.257428398994511e+01
1.307410037878788e+00,3.547407620789348e+00,2.476651321898900e+00,2.664944285648490e+00,2.271385370386210e+00,2.923927986892013e+00,1.257520320121359e+01
1.307508680555555e+00,3.547537261281446e+00,2.476741784448510e+00,2.665041643557840e+00,1.590025266578824e+01,2.924034838509419e+00,1.257566275023150e+01
1.307607323232323e+00,3.547666865093599e+00,2.476832290848119e+00,2.665139032042289e+00,1.590085962837772e+01,2.924141690126824e+00,1.257612220128408e+01
1.308396464646465e+00,3.548703402653728e+00,2.477555947394992e+00,2.665917659020645e+00,1.590550536939354e+01,2.924995985374125e+00,1.257979659086329e+01
1.309974747474747e+00,3.550774123725463e+00,2.479001601204746e+00,2.667473308728342e+00,1.591478629078413e+01,2.926702763946920e+00,1.258713709894855e+01
1.313131313131313e+00,3.554906232581564e+00,2.481886524264281e+00,2.670577509813677e+00,1.593330715377386e+01,2.930108721374759e+00,1.260178509571260e+01
1.338383838383838e+00,3.587527051742037e+00,2.504660991627876e+00,2.695083425155565e+00,1.607951532436095e+01,2.956996150034613e+00,1.271742251146191e+01
1.344696969696970e+00,3.595562680037153e+00,2.510271113596437e+00,2.701120119835660e+00,1.611553164378419e+01,2.963619500776321e+00,1.274590808358819e+01
1.347853535353535e+00,3.599562830027647e+00,2.513063879391569e+00,2.704125208529427e+00,1.613346057069781e+01,2.966916608295848e+00,1.276008811394930e+01
1.348642676767677e+00,3.600561038050207e+00,2.513760787438558e+00,2.704875100576877e+00,1.613793458266023e+01,2.967739376103711e+00,1.276362674011593e+01
1.349037247474748e+00,3.601059878769827e+00,2.514109044137054e+00,2.705249834273526e+00,1.614017039825692e+01,2.968150527046268e+00,1.276539502227314e+01
1.349234532828283e+00,3.601309189341035e+00,2.514283128636302e+00,2.705437153938056e+00,1.614128786432609e+01,2.968356040394513e+00,1.276627887416317e+01
1.349333175505051e+00,3.601433901153950e+00,2.514370170885925e+00,2.705530811882970e+00,1.614184657870059e+01,2.968458812599393e+00,1.276672071690127e+01
1.349431818181818e+00,3.601558487350617e+00,1.760102414829761e+01,2.705624418869385e+00,1.614240525189423e+01,2.968561470912046e+00,1.276716263470371e+01
