Force_f,Average_r,Average_n,Std_r,Std_n
0.0,0.0,0.0,0.0,0.0
0.01001001001001001,0.19483947085725878,0.0,0.014378524585050324,0.0
0.02002002002002002,0.38967894171451756,0.0,0.02875704917010065,0.0
0.03003003003003003,0.5845184125717762,0.0,0.04313557375515097,0.0
0.04004004004004004,0.7793578834290351,0.0,0.0575140983402013,0.0
0.050050050050050046,0.9741973542862936,0.0,0.07189262292525161,0.0
0.06006006006006006,1.1690368251435523,0.0,0.08627114751030195,0.0
0.07007007007007007,1.3638762960008115,0.0,0.10064967209535224,0.0
0.08008008008008008,1.5587157668580702,0.0,0.1150281966804026,0.0
0.09009009009009009,1.7535552377153292,0.0,0.12940672126545294,0.0
0.10010010010010009,1.9483947085725872,0.0,0.14378524585050323,0.0
0.11011011011011011,2.1302343075949826,0.0,0.15720442029970594,0.0
0.12012012012012012,2.31077391943389,0.0,0.170527659735325,0.0
0.13013013013013014,2.491313531272799,0.0,0.18385089917094508,0.0
0.14014014014014015,2.6718531431117047,0.0,0.1971741386065659,0.0
0.15015015015015015,2.8523927549506154,0.0,0.2104973780421873,0.0
0.16016016016016016,3.032932366789521,0.0,0.22382061747780932,0.0
0.17017017017017017,3.21347197862843,0.0,0.2371438569134318,0.0
0.18018018018018017,3.394011590467337,0.0,0.2504670963490545,0.0
0.19019019019019018,3.5745512023062456,0.0,0.26379033578467753,0.0
0.20020020020020018,3.755090814145154,0.0,0.2771135752203009,0.0
0.21021021021021022,3.9236408366556863,0.0,0.2895520241647875,0.0
0.22022022022022023,4.089526505982135,0.0,0.30179385300013345,0.0
0.23023023023023023,4.25541217530858,0.0,0.3140356818354799,0.0
0.24024024024024024,4.4212978446350295,0.0,0.32627751067082705,0.0
0.2502502502502503,4.587183513961476,0.0,0.33851933950617485,0.0
0.2602602602602603,4.753069183287924,0.0,0.35076116834152277,0.0
0.2702702702702703,4.9189548526143705,0.0,0.3630029971768714,0.0
0.2802802802802803,5.084840521940818,0.0,0.3752448260122203,0.0
0.2902902902902903,5.250726191267267,0.0,0.3874866548475696,0.0
0.3003003003003003,5.416611860593713,0.0,0.3997284836829193,0.0
0.3103103103103103,5.5718846915140325,0.0,0.41118711852721596,0.0
0.3203203203203203,5.723177708032058,0.0,0.4223520556248681,0.0
0.3303303303303303,5.874470724550081,0.0,0.4335169927225206,0.0
0.34034034034034033,6.025763741068106,0.0,0.4446819298201735,0.0
0.35035035035035034,6.1770567575861275,0.0,0.4558468669178267,0.0
0.36036036036036034,6.328349774104149,0.0,0.46701180401548015,0.0
0.37037037037037035,6.479642790622174,0.0,0.4781767411131338,0.0
0.38038038038038036,6.630935807140197,0.0,0.48934167821078806,0.0
0.39039039039039036,6.782228823658221,0.0,0.5005066153084423,0.0
0.40040040040040037,6.933521840176246,0.0,0.5116715524060967,0.0
0.41041041041041043,7.07581595314146,0.0,0.5221723983545509,0.0
0.42042042042042044,7.21296783550507,0.0,0.5322937636463192,0.0
0.43043043043043044,7.350119717868674,0.0,0.5424151289380877,0.0
0.44044044044044045,7.487271600232285,0.0,0.5525364942298562,0.0
0.45045045045045046,7.624423482595895,0.0,0.5626578595216246,0.0
0.46046046046046046,7.761575364959502,0.0,0.5727792248133933,0.0
0.47047047047047047,7.89872724732311,0.0,0.5829005901051618,0.0
0.4804804804804805,8.035879129686718,0.0,0.5930219553969306,0.0
0.4904904904904905,8.173031012050327,0.0,0.6031433206886994,0.0
0.5005005005005005,8.310182894413934,0.0,0.6132646859804682,0.0
0.5105105105105106,8.440067692371763,0.0,0.6228462028419536,0.0
0.5205205205205206,8.563896586658105,0.0,0.6319781283279768,0.0
0.5305305305305306,8.687724921229538,0.0,0.6411104305000669,0.0
0.5405405405405406,8.811529188060115,0.0,0.6502439949773797,0.0
0.5505505505505506,8.971007282583752,0.01,0.7476714431046495,0.09949874371066196
0.5605605605605606,9.095261172860683,0.01,0.7579208596490116,0.09949874371066196
0.5705705705705706,9.219490043642578,0.01,0.7680531171473295,0.09949874371066196
0.5805805805805806,9.343718914424473,0.01,0.778185597599492,0.09949874371066196
0.5905905905905906,9.467947785206368,0.01,0.788318292408431,0.09949874371066196
0.6006006006006006,9.592176655988261,0.01,0.798451193413303,0.09949874371066196
