,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.897865002135032e-01,2.884470236472651e-01,2.666455318870372e-01,2.524337933827002e-01,3.414522862693548e-01,3.640360286262699e-01
2.020202020202020e-01,5.583046947814538e-01,5.557240434524152e-01,5.137211458253305e-01,4.863407668336387e-01,6.578443551574837e-01,7.013543506246337e-01
3.030303030303030e-01,8.050279208432645e-01,8.013069706524351e-01,7.407422728328169e-01,7.012621372446755e-01,9.485556569408106e-01,1.011293393219519e+00
4.040404040404040e-01,1.030047365031773e+00,1.025286221916430e+00,9.477927450757938e-01,8.972771919496294e-01,1.213693682222017e+00,1.293967674591496e+00
5.050505050505051e-01,1.234034642444797e+00,1.228330579335360e+00,1.135490563510321e+00,1.074971018613299e+00,1.454049618211744e+00,1.550220835311051e+00
6.060606060606061e-01,1.418134365462379e+00,1.411579316385601e+00,1.304888971413136e+00,1.235340793739861e+00,1.670972322615140e+00,1.781490812713197e+00
7.070707070707071e-01,1.583819296375554e+00,1.576498444032517e+00,1.457343114446090e+00,1.379669406161253e+00,1.866197115476295e+00,1.989627935237852e+00
8.080808080808081e-01,1.732741236002256e+00,1.724732022008349e+00,1.594372821746038e+00,1.509395723096109e+00,2.041670181703616e+00,2.176706774561623e+00
9.090909090909091e-01,1.866602393439524e+00,1.857974428244931e+00,1.717544510225635e+00,1.626002522555567e+00,2.199397341254455e+00,2.344866047134413e+00
1.010101010101010e+00,1.987060711426195e+00,1.977875998198129e+00,1.828383562501941e+00,1.730934103514159e+00,2.341332120548774e+00,2.496188330062675e+00
1.111111111111111e+00,2.095668160607729e+00,2.085981367629697e+00,1.928318186422113e+00,1.825542388556521e+00,2.469303039188400e+00,2.632623360984748e+00
1.212121212121212e+00,2.193837598653843e+00,2.183697053388113e+00,2.018648265992270e+00,1.911058053356977e+00,2.584975066070872e+00,2.755945933563277e+00
1.224747474747475e+00,2.205439335530294e+00,2.195245152458214e+00,2.029323514200196e+00,1.921164348868362e+00,2.598645209614672e+00,2.770520284730630e+00
1.231060606060606e+00,2.211187194205980e+00,2.200966484630139e+00,2.034612443293623e+00,1.926171352698268e+00,2.605417906102278e+00,2.777740868311509e+00
1.231849747474747e+00,2.211903267647442e+00,2.201679224086176e+00,2.035271297437395e+00,1.926795105189619e+00,2.606261600138138e+00,2.778640374622149e+00
1.232047032828283e+00,2.212082206148317e+00,2.201857312999703e+00,2.035435927470730e+00,1.926950939666403e+00,2.606472416718045e+00,2.778865175198893e+00
1.232145675505051e+00,2.212171635872339e+00,2.201946326142082e+00,2.035518220220033e+00,1.927028882060922e+00,2.606577804097427e+00,2.778977524819987e+00
1.232244318181818e+00,2.212261075276300e+00,2.202035355343121e+00,2.035600518907302e+00,1.348974748224397e+01,2.606683193377769e+00,2.779089884574537e+00
1.232638888888889e+00,2.212618752225988e+00,2.202391385751692e+00,2.035929669121648e+00,1.349192849034124e+01,2.607104657732241e+00,2.779539221852844e+00
1.234217171717172e+00,2.214048077729540e+00,2.203814076559530e+00,2.037244801817597e+00,1.350064418185807e+01,2.608788815690954e+00,2.781334698303494e+00
1.237373737373737e+00,2.216900172837047e+00,2.206653051412935e+00,2.039869173780892e+00,1.351803549075992e+01,2.612149437278452e+00,2.784917685498097e+00
1.262626262626263e+00,2.239408247883536e+00,2.229057042697468e+00,2.060579824958082e+00,1.365528314533060e+01,2.638670372136376e+00,2.813192711700226e+00
1.264204545454545e+00,2.240796985082809e+00,2.230439371994970e+00,2.061857711779043e+00,1.366375137925919e+01,2.640306766928060e+00,2.814937236731299e+00
1.264303188131313e+00,2.240883696357470e+00,2.230525687282773e+00,1.443356237367997e+01,1.366428034093460e+01,2.640408896060210e+00,2.815046211911713e+00
1.264401830808081e+00,2.240970388272254e+00,2.230611978482589e+00,1.443412102469254e+01,1.366480901169839e+01,2.640511072716387e+00,2.815155156691760e+00
1.264599116161616e+00,2.241143820501514e+00,2.230784601028866e+00,1.443523800369249e+01,1.366586654154556e+01,2.640715426028739e+00,2.815373041793134e+00
1.264993686868687e+00,2.241490563960806e+00,2.231129725681483e+00,1.443747128298316e+01,1.366798084093463e+01,2.641123986659637e+00,2.815808612569479e+00
1.265782828282828e+00,2.242183647548621e+00,2.231819565490933e+00,1.444193525825355e+01,1.367220688053359e+01,2.641940642946360e+00,2.816679279065776e+00
1.268939393939394e+00,2.244950653093810e+00,2.234573853083302e+00,1.445975789931804e+01,1.368907945604447e+01,2.645200981234884e+00,2.820155256970331e+00
