,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.560070286394494e+01,-1.440042958499948e+01,-1.223352827386798e+01,-1.283762467565530e+01,-1.972503190496199e+01,-1.182311362510624e+01
1.010101010101010e-01,-1.561948109853375e+01,-1.441821054913443e+01,-1.224950882580353e+01,-1.285410715286350e+01,-1.974723691874081e+01,-1.183875317602959e+01
2.020202020202020e-01,-1.567401846008860e+01,-1.446985155219226e+01,-1.229592091713369e+01,-1.290197697867549e+01,-1.981172662670873e+01,-1.188417490293517e+01
3.030303030303030e-01,-1.576155094131632e+01,-1.455273537718615e+01,-1.237041233727713e+01,-1.297880806308811e+01,-1.991523262683686e+01,-1.195707678788784e+01
4.040404040404040e-01,-1.587928660636014e+01,-1.466421836178982e+01,-1.247060710803691e+01,-1.308214980197730e+01,-2.005445349193959e+01,-1.205513355250213e+01
5.050505050505051e-01,-1.602448318058027e+01,-1.480170386749673e+01,-1.259417151363718e+01,-1.320959518103960e+01,-2.022614651856287e+01,-1.217606127899694e+01
6.060606060606061e-01,-1.619451610808883e+01,-1.496270672277003e+01,-1.273887201867952e+01,-1.335884051286505e+01,-2.042720820411823e+01,-1.231767409226962e+01
7.070707070707071e-01,-1.638693007366267e+01,-1.514490200874064e+01,-1.290261911404332e+01,-1.352773065997183e+01,-2.065473517086245e+01,-1.247792707019057e+01
8.080808080808081e-01,-1.659947134525353e+01,-1.534615568407844e+01,-1.308349484083446e+01,-1.371428742324100e+01,-2.090606241048775e+01,-1.265494318023207e+01
9.090909090909091e-01,-1.683010216369073e+01,-1.556453821048959e+01,-1.327976503623240e+01,-1.391672217238746e+01,-2.117878029975457e+01,-1.284702526400744e+01
1.010101010101010e+00,-1.707700076968219e+01,-1.579832457828366e+01,-1.348987935646847e+01,-1.413343586965989e+01,-2.147073463241999e+01,-1.305265605975900e+01
1.111111111111111e+00,-1.733855143062755e+01,-1.604598486284059e+01,-1.371246278949819e+01,-1.436301031593877e+01,-2.178001482607625e+01,-1.327048989613717e+01
1.212121212121212e+00,-1.761332848920865e+01,-1.630616912034522e+01,-1.394630208011871e+01,-1.460419414948708e+01,-2.210493505982026e+01,-1.349933940698560e+01
1.313131313131313e+00,-1.790007758746582e+01,-1.657768960901127e+01,-1.419032975138347e+01,-1.485588636550143e+01,-2.244401207197226e+01,-1.373815989371489e+01
1.325757575757576e+00,-1.793670657581698e+01,-1.661237331290747e+01,-1.422150155552321e+01,-1.488803722946056e+01,-2.248732536573239e+01,-1.376866653830277e+01
1.332070707070707e+00,-1.795508406925162e+01,-1.662977481836349e+01,-1.423714107088279e+01,-1.490416795864321e+01,-2.250905650840218e+01,-1.378397232985923e+01
1.335227272727273e+00,-1.796428845749159e+01,-1.663849038192751e+01,-1.424497413972683e+01,-1.491224705248257e+01,-2.251994057563052e+01,-1.379163825276142e+01
1.335621843434344e+00,-1.796543973696801e+01,-1.663958051950049e+01,-1.424595389537842e+01,-1.491325758079611e+01,-2.252130194836852e+01,-1.379259710189675e+01
1.335720486111111e+00,-1.796572758218838e+01,-1.663985307789866e+01,-1.424619885586562e+01,-1.491351023512642e+01,-2.252164232153057e+01,-1.378806249573594e+01
1.335819128787879e+00,-1.796601543754740e+01,-1.664012564589702e+01,-1.424644382498095e+01,-1.491376289835585e+01,-2.252198270668142e+01,-1.378974067613137e+01
1.336016414141414e+00,-1.796659117867762e+01,-1.664067081069082e+01,-1.424693378909283e+01,-1.491426825150882e+01,-2.252266351294514e+01,-1.379309722752377e+01
1.336805555555556e+00,-1.796889454855758e+01,-1.664285185369736e+01,-1.424889399050683e+01,-1.491629001992208e+01,-2.252538721733174e+01,-1.380652584288708e+01
1.338383838383838e+00,-1.797350323249016e+01,-1.664721578063239e+01,-1.425281604785417e+01,-1.492033526323392e+01,-2.253083692506338e+01,-1.383339440856539e+01
1.344696969696970e+00,-1.799196382073193e+01,-1.666469596791435e+01,-1.426852627810841e+01,-1.493653892836047e+01,-2.255266632624243e+01,-1.394101939107459e+01
1.345486111111111e+00,-1.799427429484186e+01,-1.666688373786095e+01,-1.427049252532590e+01,-1.493856693246688e+01,-2.255539843128692e+01,-1.395448942422918e+01
1.345683396464647e+00,-1.799485201385600e+01,-1.666743077549763e+01,-1.427098417264589e+01,-1.493907402169501e+01,-2.255608157637219e+01,-1.395785751835371e+01
1.345782039141414e+00,-1.799514088843101e+01,-1.666770430858368e+01,-1.427123000912891e+01,-1.493932757953486e+01,-2.255642316673245e+01,-1.395954165326180e+01
1.345880681818182e+00,-1.799542977305006e+01,-1.666797785118036e+01,-1.426563309738381e+01,-1.493958114619081e+01,-2.255676476896967e+01,-1.396122584672661e+01
1.346275252525253e+00,-1.799658541194845e+01,-1.666907211665606e+01,-1.427251732112467e+01,-1.494059550095955e+01,-2.255813129666644e+01,-1.396796320604565e+01
1.347853535353535e+00,-1.800120957326533e+01,-1.667345069900580e+01,-1.430006392291694e+01,-1.494465432944803e+01,-2.256359930620010e+01,-1.399492200466743e+01
1.351010101010101e+00,-1.801046559113671e+01,-1.668221515026584e+01,-1.435520296781874e+01,-1.495277874087138e+01,-2.257454442478400e+01,-1.404888446504328e+01
1.357323232323232e+00,-1.802900830280789e+01,-1.669977309958374e+01,-1.446566379726471e+01,-1.496905448932116e+01,-2.259647093583102e+01,-1.415698822604744e+01
1.358901515151515e+00,-1.803365034975219e+01,-1.670416861769484e+01,-1.449331694556835e+01,-1.497312901680653e+01,-2.260196009488230e+01,-1.418405129763782e+01
1.359690656565657e+00,-1.803597232601964e+01,-1.670636727894482e+01,-1.450714919561916e+01,-1.497516711685929e+01,-2.260470580107576e+01,-1.419758838821683e+01
1.359887941919192e+00,-1.803655291925748e+01,-1.670691703816156e+01,-1.451060784890356e+01,-1.497567672891919e+01,-2.260539234489250e+01,-1.420097323902710e+01
1.359986584595960e+00,-1.803684323074708e+01,-1.670719193185084e+01,-1.451233726413185e+01,-1.497593154800177e+01,-2.260573563438524e+01,-1.420266575112803e+01
1.360085227272727e+00,-1.803713355214924e+01,-1.670746683492627e+01,-1.451406673841035e+01,-1.496993193950114e+01,-2.260607893559946e+01,-1.420435832101912e+01
1.360479797979798e+00,-1.803829493686553e+01,-1.670856654107220e+01,-1.452098522591863e+01,-1.497706768779666e+01,-2.260745225764982e+01,-1.421112917837966e+01
1.363636363636364e+00,-1.804759171677574e+01,-1.671736958958948e+01,-1.457636709445380e+01,-1.503418901810234e+01,-2.261844557680497e+01,-1.426532928089671e+01
1.388888888888889e+00,-1.812232768273229e+01,-1.678813649389985e+01,-1.502157688552417e+01,-1.549338218388152e+01,-2.270681986704986e+01,-1.470103896270862e+01
1.392045454545455e+00,-1.813171445863218e+01,-1.679702475891909e+01,-1.507749486937208e+01,-1.555105646810016e+01,-2.271791960527126e+01,-1.475576374064165e+01
1.392242739898990e+00,-1.813230145965100e+01,-1.679758058561374e+01,-1.508099169446296e+01,-1.555466312324536e+01,-2.271861372620416e+01,-1.475918594872930e+01
1.392341382575758e+00,-1.813259497459483e+01,-1.679785851262891e+01,-1.508274019299571e+01,-1.555646653950601e+01,-2.271896080373913e+01,-1.476089713692559e+01
1.392440025252525e+00,-1.813288849916045e+01,-1.678394822334008e+01,-1.508448874884644e+01,-1.555827001488489e+01,-2.271930789265173e+01,-1.476260838121677e+01
1.392834595959596e+00,-1.813406269362343e+01,-1.679173094515659e+01,-1.509148354532561e+01,-1.556548450747620e+01,-2.272069636205796e+01,-1.476945391922921e+01
1.393623737373737e+00,-1.813641154413132e+01,-1.680729965326842e+01,-1.510547588797467e+01,-1.557991632871319e+01,-2.272347384668493e+01,-1.478314768627051e+01
