,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.983842560139632e-01,2.139565444236355e-01,2.914079629751704e-01,2.656012029147862e-01,3.011101105329365e-01,4.978809209018644e-01
2.020202020202020e-01,5.748692844425084e-01,4.122101756009956e-01,5.614286049036949e-01,5.117091143847922e-01,5.801208582550328e-01,9.592209363363213e-01
3.030303030303030e-01,8.289126321857860e-01,5.943721120027713e-01,8.095323744558925e-01,7.378410499744398e-01,8.364849670585138e-01,1.383114984025432e+00
4.040404040404040e-01,1.060608322565089e+00,7.605095193634923e-01,1.035810901971215e+00,9.440806584247166e-01,1.070297203521365e+00,1.769719956176913e+00
5.050505050505051e-01,1.270647734311960e+00,9.111183404046080e-01,1.240939528035613e+00,1.131043320618369e+00,1.282255409807772e+00,2.120189512381881e+00
6.060606060606061e-01,1.460209574348009e+00,1.047043731544405e+00,1.426069352299046e+00,1.299778239002128e+00,1.473548958354945e+00,2.436490462180924e+00
7.070707070707071e-01,1.630810320901234e+00,1.169373031541912e+00,1.592681351745251e+00,1.451635304929919e+00,1.645708169053061e+00,2.721153157247723e+00
8.080808080808081e-01,1.784150605014216e+00,1.279325770117209e+00,1.742436514469411e+00,1.588128350641531e+00,1.800449320938532e+00,2.977015152982749e+00
9.090909090909091e-01,1.921983380877238e+00,1.378158784008049e+00,1.877046724937269e+00,1.710817557497953e+00,1.939541138120251e+00,3.207001437040038e+00
1.010101010101010e+00,2.046015621621857e+00,1.467096147196085e+00,1.998179064791370e+00,1.821222568938409e+00,2.064706506188270e+00,3.413960286309988e+00
1.111111111111111e+00,2.157845398449155e+00,1.547283692556463e+00,2.107394179766858e+00,1.920765783228869e+00,2.177557865114771e+00,3.600558324931605e+00
1.117424242424242e+00,2.164463610330708e+00,1.552029348892081e+00,2.113857687868640e+00,1.926656838599903e+00,2.184236527586573e+00,3.611601445697524e+00
1.119002525252525e+00,2.166111666389266e+00,1.553211029618339e+00,2.115467253951796e+00,1.928123817785472e+00,2.185899649095473e+00,3.614351322150380e+00
1.119791666666667e+00,2.166934762491279e+00,1.553801223779134e+00,2.116271031136249e+00,1.928856429340032e+00,2.186730279467463e+00,3.615724645778078e+00
1.120186237373737e+00,2.167346023156516e+00,1.554096132656825e+00,2.116672684487696e+00,1.929222534904486e+00,2.187145251836859e+00,3.616410920919786e+00
1.120284880050505e+00,2.167448859087693e+00,1.554169836648698e+00,2.116773047938289e+00,1.929313998451840e+00,2.187248946733720e+00,3.616582420409130e+00
1.120383522727272e+00,2.167551611959399e+00,1.087959499798321e+01,2.116873458437038e+00,1.929405528243910e+00,2.187352713714267e+00,3.616753955932438e+00
