,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.946353071501094e-01,3.469708597400234e-01,2.145038517291777e-01,2.745595291102352e-01,3.464047148323096e-01,2.827755685054573e-01
2.020202020202020e-01,7.603072328182694e-01,6.684765416800760e-01,4.132645986779123e-01,5.289682952298351e-01,6.673858217981327e-01,5.447973737779952e-01
3.030303030303030e-01,1.096298276739366e+00,9.638863218247175e-01,5.958924409396289e-01,7.627273557195867e-01,9.623136549127423e-01,7.855515278023738e-01
4.040404040404040e-01,1.402732989445527e+00,1.233309527726954e+00,7.624548748861287e-01,9.759230687759091e-01,1.231297272710400e+00,1.005127017390453e+00
5.050505050505051e-01,1.680525599085931e+00,1.477550108357268e+00,9.134489876505011e-01,1.169191698321816e+00,1.475139330575005e+00,1.204179078295693e+00
6.060606060606061e-01,1.931235127234872e+00,1.697978754651761e+00,1.049722036635146e+00,1.343617806993439e+00,1.695208363650240e+00,1.383824740989942e+00
7.070707070707071e-01,2.156867259292405e+00,1.896358767804366e+00,1.172364272151965e+00,1.500596778332686e+00,1.893264678891323e+00,1.545501341239010e+00
8.080808080808081e-01,2.359671238576031e+00,2.074667888406573e+00,1.282598231430571e+00,1.641693513935810e+00,2.071282881826899e+00,1.690820229089976e+00
9.090909090909091e-01,2.541965190186338e+00,2.234944250396046e+00,1.381684060984662e+00,1.768520880082319e+00,2.231297738568745e+00,1.821442852315208e+00
1.010101010101010e+00,2.706007086304191e+00,2.379172930129690e+00,1.470848911728971e+00,1.882649647084206e+00,2.375291100529237e+00,1.938986878277642e+00
1.111111111111111e+00,2.853910170908776e+00,2.509212194665821e+00,1.551241622545773e+00,1.985550287901817e+00,2.505118165038210e+00,2.044966747119590e+00
1.117424242424242e+00,2.862663278674907e+00,2.516908068588191e+00,1.555999370380679e+00,1.991640032002970e+00,2.512801517166209e+00,2.051238731257311e+00
