,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.010537725038094e-01,3.014639952341007e-01,2.569039197184618e-01,3.904307456846568e-01,4.086742044570373e-01,1.596755141887354e-01
2.020202020202020e-01,7.726729047367324e-01,5.808026415843617e-01,4.949529444697831e-01,7.522065965198080e-01,7.873545622739352e-01,3.076319248848957e-01
3.030303030303030e-01,1.114128930122615e+00,8.374680298176043e-01,7.136800954495092e-01,1.084618061871881e+00,1.135298383030038e+00,4.435790849448235e-01
4.040404040404040e-01,1.425547431333485e+00,1.071555121804571e+00,9.131662465213400e-01,1.387787824038894e+00,1.452634393239675e+00,5.675672534115687e-01
5.050505050505051e-01,1.707858193491561e+00,1.283762401956634e+00,1.094006733730840e+00,1.662620809787364e+00,1.740309246296809e+00,6.799664183416848e-01
6.060606060606061e-01,1.962645342255058e+00,1.475280771451009e+00,1.257216306167835e+00,1.910659228265576e+00,1.999937541001234e+00,7.814073517493100e-01
7.070707070707071e-01,2.191947186317364e+00,1.647642315145260e+00,1.404100820500584e+00,2.133887465263601e+00,2.233596402454457e+00,8.727015544542873e-01
8.080808080808081e-01,2.398049582613447e+00,1.802565320769809e+00,1.536124274303470e+00,2.334530547852338e+00,2.443615009726613e+00,9.547591385467150e-01
8.333333333333333e-01,2.446226873465907e+00,1.838779182318390e+00,1.566985284439303e+00,2.381431785410955e+00,2.492707736591990e+00,9.739404391660569e-01
8.396464646464645e-01,2.458072040079714e+00,1.847682928897759e+00,1.574572964013398e+00,2.392963151956919e+00,2.504777923434500e+00,9.786564481157117e-01
8.428030303030303e-01,2.463965181958698e+00,1.852112622151692e+00,1.578347882791864e+00,2.398700099736556e+00,2.510782947754454e+00,9.810027036713810e-01
8.443813131313131e-01,2.466904234013880e+00,1.854321999085003e+00,1.580230678400130e+00,2.401561444093988e+00,2.513778063224938e+00,9.821729498904479e-01
8.451704545454546e-01,2.468372130112578e+00,1.855425250896927e+00,1.581170859055832e+00,2.402990361060080e+00,2.515273725714919e+00,9.827573058288518e-01
