,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.042193953736271e+01,-1.343143370976141e+01,-1.117850402399618e+01,-1.347785185278029e+01,-1.617539103845840e+01,-1.512149461210729e+01
1.010101010101010e-01,-1.043641489547853e+01,-1.344840956478227e+01,-1.119360798846539e+01,-1.349486627522022e+01,-1.619464676392090e+01,-1.513987468717761e+01
2.020202020202020e-01,-1.047845547365239e+01,-1.349771230080871e+01,-1.123747421919508e+01,-1.354428102205728e+01,-1.625057089547769e+01,-1.519325567966518e+01
3.030303030303030e-01,-1.054593061390289e+01,-1.357684320653413e+01,-1.130787953233102e+01,-1.362359170516649e+01,-1.634032914296367e+01,-1.527893218820211e+01
4.040404040404040e-01,-1.063668812928339e+01,-1.368327832273819e+01,-1.140257828013772e+01,-1.373026863114838e+01,-1.646105857748565e+01,-1.539417147503308e+01
5.050505050505051e-01,-1.074861411460886e+01,-1.381453858481595e+01,-1.151936475906365e+01,-1.386182710321495e+01,-1.660994719414741e+01,-1.553628941064079e+01
6.060606060606061e-01,-1.087968540917205e+01,-1.396825134798891e+01,-1.165612795070125e+01,-1.401588908617963e+01,-1.678430370014401e+01,-1.570271708824024e+01
7.070707070707071e-01,-1.102800931283786e+01,-1.414219696402219e+01,-1.181089296259109e+01,-1.419022988899213e+01,-1.698161034676817e+01,-1.589105125325978e+01
8.080808080808081e-01,-1.119184851753611e+01,-1.433433801942383e+01,-1.198184704238846e+01,-1.438280746936387e+01,-1.719955609432222e+01,-1.609908596008513e+01
9.090909090909091e-01,-1.136963219968324e+01,-1.454283234398950e+01,-1.216735115198439e+01,-1.459177547186687e+01,-1.743605136772049e+01,-1.632482665665362e+01
1.010101010101010e+00,-1.155995604099636e+01,-1.476603303521200e+01,-1.236593998922338e+01,-1.481548325239864e+01,-1.768922808417698e+01,-1.656649021088273e+01
1.111111111111111e+00,-1.176157454057925e+01,-1.500247944234452e+01,-1.257631396613448e+01,-1.505246684176215e+01,-1.795742942642134e+01,-1.682249514894712e+01
1.212121212121212e+00,-1.197338871864587e+01,-1.525088274604528e+01,-1.279732637867706e+01,-1.530143449254894e+01,-1.823919348567870e+01,-1.709144604209078e+01
1.262626262626263e+00,-1.208281227380940e+01,-1.537920830410473e+01,-1.291150175700358e+01,-1.543005159324762e+01,-1.838475326530568e+01,-1.723038651888422e+01
1.287878787878788e+00,-1.213835405515739e+01,-1.544434446310126e+01,-1.296945549364519e+01,-1.549533573498422e+01,-1.845863726076736e+01,-1.730091065393827e+01
1.294191919191919e+00,-1.215232372041835e+01,-1.546072727106100e+01,-1.298403180506078e+01,-1.551175576302033e+01,-1.847722029249037e+01,-1.731864862588683e+01
1.295770202020202e+00,-1.215582134547001e+01,-1.546482908155295e+01,-1.298768131784549e+01,-1.551586689240927e+01,-1.848187297929968e+01,-1.732308973266312e+01
1.296559343434343e+00,-1.215757093716860e+01,-1.546688090056727e+01,-1.298950688724693e+01,-1.551792337294807e+01,-1.848420035919246e+01,-1.732531127540529e+01
1.296953914141414e+00,-1.215844592764154e+01,-1.546790703831767e+01,-1.299041987502302e+01,-1.551895184197925e+01,-1.848536430803534e+01,-1.732642229389960e+01
1.297052556818182e+00,-1.215866469552487e+01,-1.546816359652100e+01,-1.299064814311217e+01,-1.551920898305677e+01,-1.848565532220355e+01,-1.732670007425477e+01
1.297151199494949e+00,-1.215860753914272e+01,-1.546842016422885e+01,-1.299087641965780e+01,-1.551946613366040e+01,-1.848594634715274e+01,-1.732697786490067e+01
1.297348484848485e+00,-1.216167057305429e+01,-1.546893332815456e+01,-1.299133299811534e+01,-1.551998046344246e+01,-1.848652842939005e+01,-1.732753347706079e+01
1.300505050505051e+00,-1.221070994179567e+01,-1.547714911516315e+01,-1.299864284818840e+01,-1.552821491588499e+01,-1.849584760293985e+01,-1.733642886299535e+01
1.313131313131313e+00,-1.240744473906589e+01,-1.551010898461158e+01,-1.302796830463507e+01,-1.556124966681045e+01,-1.853323400831380e+01,-1.737211512881383e+01
1.316287878787879e+00,-1.245677191290275e+01,-1.551837298890814e+01,-1.303532105518079e+01,-1.556953244608574e+01,-1.854260787477060e+01,-1.738106272050601e+01
1.317866161616162e+00,-1.248145690405985e+01,-1.552250857700522e+01,-1.303900062098770e+01,-1.557367742981910e+01,-1.854729887554350e+01,-1.738554039892580e+01
1.318655303030303e+00,-1.249380474144986e+01,-1.552457726599158e+01,-1.304084120014612e+01,-1.557575081865680e+01,-1.854964539105860e+01,-1.738778020710156e+01
1.318753945707071e+00,-1.249534847132784e+01,-1.552483589403272e+01,-1.303797101177297e+01,-1.557601003427459e+01,-1.854993875304543e+01,-1.738806022850877e+01
1.318852588383838e+00,-1.249689225678960e+01,-1.552509453138606e+01,-1.303958183006380e+01,-1.557626925922574e+01,-1.855023212559510e+01,-1.738834025999846e+01
1.319049873737374e+00,-1.249997999444389e+01,-1.552561183402590e+01,-1.304280365234625e+01,-1.557678773712466e+01,-1.855081890237904e+01,-1.738890035322162e+01
1.319444444444444e+00,-1.250615613653147e+01,-1.552664655101408e+01,-1.304924799934626e+01,-1.557782480488478e+01,-1.855199258265796e+01,-1.739002066061679e+01
