,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6
0.000000000000000e+00,-1.458894476865405e+01,-1.805046354516477e+01,-1.047693562182494e+01,-1.423153590443378e+01,-1.321901064080223e+01,-9.758877154636142e+00
1.010101010101010e-01,-1.460688236430456e+01,-1.807127721117514e+01,-1.049145667450971e+01,-1.424917653996155e+01,-1.323580999997492e+01,-9.772801594444466e+00
2.020202020202020e-01,-1.465897827006127e+01,-1.813172604746591e+01,-1.053362996277495e+01,-1.430040998862708e+01,-1.328460014160179e+01,-9.813242148357226e+00
3.030303030303030e-01,-1.474259221401977e+01,-1.822874644737175e+01,-1.060131810276090e+01,-1.438263968870226e+01,-1.336290833316616e+01,-9.878149249201249e+00
4.040404040404040e-01,-1.485505724598064e+01,-1.835924384839953e+01,-1.069236211368173e+01,-1.449324284182800e+01,-1.346823685673701e+01,-9.965452620209966e+00
5.050505050505051e-01,-1.499375385379441e+01,-1.852017873220735e+01,-1.080464141735786e+01,-1.462964330234967e+01,-1.359813242223503e+01,-1.007311880941115e+01
6.060606060606061e-01,-1.515617497418758e+01,-1.870864205910796e+01,-1.093612646654181e+01,-1.478937551187724e+01,-1.375024705297366e+01,-1.019920165566214e+01
7.070707070707071e-01,-1.533997520821119e+01,-1.892191237460232e+01,-1.108491858638506e+01,-1.497013289996328e+01,-1.392238417812399e+01,-1.034188049318770e+01
8.080808080808081e-01,-1.554300171588475e+01,-1.915749165759549e+01,-1.124927498463231e+01,-1.516979826728043e+01,-1.411252756692810e+01,-1.049948413420383e+01
9.090909090909091e-01,-1.576330796171985e+01,-1.941312126984393e+01,-1.142761987905885e+01,-1.538645730358545e+01,-1.431885420199562e+01,-1.067050153917261e+01
1.010101010101010e+00,-1.599915374051245e+01,-1.968678198588334e+01,-1.161854451835026e+01,-1.561839861308450e+01,-1.453973430345938e+01,-1.085358183682400e+01
1.111111111111111e+00,-1.624899565062235e+01,-1.997668293881688e+01,-1.182079946991993e+01,-1.586410434542916e+01,-1.477372240677627e+01,-1.104752692883660e+01
1.212121212121212e+00,-1.651147185665506e+01,-2.028124393988267e+01,-1.203328228481670e+01,-1.612223521065488e+01,-1.501954309229853e+01,-1.125127966154560e+01
1.262626262626263e+00,-1.664706749936459e+01,-2.043858065740071e+01,-1.214305125887398e+01,-1.625558604310743e+01,-1.514653446553003e+01,-1.135653866068726e+01
1.275252525252525e+00,-1.668139667980957e+01,-2.047841409495348e+01,-1.217084181941393e+01,-1.628934689779476e+01,-1.517868527568518e+01,-1.138318741652326e+01
1.276041666666667e+00,-1.668354785218975e+01,-2.048091018106916e+01,-1.217258326169389e+01,-1.629146245712923e+01,-1.518069994466096e+01,-1.138485730979707e+01
1.276140309343434e+00,-1.668381679485065e+01,-2.048122224534070e+01,-1.217280097930913e+01,-1.629172694739599e+01,-1.518095182147016e+01,-1.138506608225279e+01
1.276238952020202e+00,-1.668408574775575e+01,-2.048153432149898e+01,-1.217301870521737e+01,-1.629199144773737e+01,-1.518120370787353e+01,-1.138478395648525e+01
1.276436237373737e+00,-1.668462368429474e+01,-2.048215850947129e+01,-1.217345418190979e+01,-1.629252047864019e+01,-1.518170750945912e+01,-1.138770704886153e+01
1.276830808080808e+00,-1.668569968026091e+01,-2.048340702800770e+01,-1.217432523477650e+01,-1.629357866129958e+01,-1.518271522772061e+01,-1.139355390200160e+01
1.278409090909091e+00,-1.669000530150737e+01,-2.048840300206895e+01,-1.217781077175586e+01,-1.629781300221179e+01,-1.518674763424767e+01,-1.141695021192873e+01
1.281565656565657e+00,-1.669862439066319e+01,-2.049840405496914e+01,-1.218478819783709e+01,-1.630628940079617e+01,-1.519481979605192e+01,-1.146378546975473e+01
1.287878787878788e+00,-1.671589384601232e+01,-2.051844245269092e+01,-1.219876836975354e+01,-1.632327295720543e+01,-1.521099341200242e+01,-1.155762594166168e+01
1.294191919191919e+00,-1.673320479644402e+01,-2.053852899871568e+01,-1.221278213325563e+01,-1.634029732173872e+01,-1.522720588995036e+01,-1.165169189364621e+01
1.297348484848485e+00,-1.674187575492290e+01,-2.054859023753974e+01,-1.221980154919924e+01,-1.634882473094019e+01,-1.523532662969142e+01,-1.169880900412213e+01
1.298137626262626e+00,-1.674404510217006e+01,-2.055110741263626e+01,-1.222155770461055e+01,-1.635095816425343e+01,-1.523735832024155e+01,-1.171059701742584e+01
1.298532196969697e+00,-1.674513001660809e+01,-2.055236627961057e+01,-1.222243597726314e+01,-1.635202511773777e+01,-1.523837439105010e+01,-1.171649233263904e+01
1.298729482323232e+00,-1.674567253400453e+01,-2.055299578292385e+01,-1.222287516230497e+01,-1.635255865366113e+01,-1.523888248281323e+01,-1.171944031724368e+01
1.298828125000000e+00,-1.674594380774383e+01,-2.055331055203323e+01,-1.222311401624031e+01,-1.635282543641488e+01,-1.523913654278144e+01,-1.172091439127774e+01
1.298926767676768e+00,-1.674621509150928e+01,-2.055362533277632e+01,-1.222465130593574e+01,-1.635309222902879e+01,-1.523939061213958e+01,-1.172238851979285e+01
1.300505050505051e+00,-1.675055699454999e+01,-2.055866340596624e+01,-1.224925566363465e+01,-1.635736225108360e+01,-1.524345699818679e+01,-1.174598198131649e+01
1.313131313131313e+00,-1.678538415407352e+01,-2.059907466734909e+01,-1.244661149643907e+01,-1.639161284071626e+01,-1.527607418798189e+01,-1.193522924006304e+01
1.363636363636364e+00,-1.692629456776462e+01,-2.076257831327199e+01,-1.324511164475101e+01,-1.653019045716072e+01,-1.540804308152211e+01,-1.270092216147012e+01
1.366792929292930e+00,-1.693518482525004e+01,-2.077289401297070e+01,-1.329549026287217e+01,-1.653893353483423e+01,-1.541636920457367e+01,-1.274923092054448e+01
1.368371212121212e+00,-1.693963356897372e+01,-2.077805605741827e+01,-1.332070005702514e+01,-1.654330862880529e+01,-1.542053565169053e+01,-1.277340494352226e+01
1.368469854797980e+00,-1.693991169535660e+01,-2.077837877790738e+01,-1.332227612193161e+01,-1.654358215075587e+01,-1.541249848660926e+01,-1.277491625412767e+01
1.368568497474748e+00,-1.694018983113435e+01,-2.077870150929773e+01,-1.332385224007628e+01,-1.654385568194579e+01,-1.541432187011416e+01,-1.277642761578392e+01
1.368765782828283e+00,-1.694074613087110e+01,-2.077934700477817e+01,-1.332700463606081e+01,-1.654440277204033e+01,-1.541796883591596e+01,-1.277945049223039e+01
1.369160353535354e+00,-1.694185884304559e+01,-2.078063812651024e+01,-1.333331006667507e+01,-1.654549706306460e+01,-1.542526355584690e+01,-1.278549685752909e+01
1.369949494949495e+00,-1.694408471800713e+01,-2.078322089283707e+01,-1.334592348139980e+01,-1.654768608826575e+01,-1.543985597479577e+01,-1.279759203670960e+01
1.376262626262626e+00,-1.696191329735499e+01,-2.080390806313657e+01,-1.344695308510719e+01,-1.656521951227537e+01,-1.555673679856243e+01,-1.289447073181672e+01
1.388888888888889e+00,-1.699768485376505e+01,-2.084541514370056e+01,-1.364966055257229e+01,-1.660039886413422e+01,-1.579124841606411e+01,-1.308884974762844e+01
1.389086174242424e+00,-1.699824498752145e+01,-2.084606508793801e+01,-1.365283467488054e+01,-1.660094972477552e+01,-1.579492054795922e+01,-1.309189345774953e+01
1.389184816919192e+00,-1.699852506822780e+01,-2.084639007610206e+01,-1.365442181439492e+01,-1.658782500963571e+01,-1.579675670456150e+01,-1.309341538795081e+01
1.389283459595960e+00,-1.699880515815180e+01,-2.084671507496169e+01,-1.365600900614317e+01,-1.658975314354230e+01,-1.579859292159299e+01,-1.309493736823989e+01
1.389678030303030e+00,-1.699992561000767e+01,-2.084801517733679e+01,-1.366235829538058e+01,-1.659746636221949e+01,-1.580593839390178e+01,-1.310102579018361e+01
1.390467171717172e+00,-1.700216695591365e+01,-2.085061589518157e+01,-1.367505937964726e+01,-1.661289601889185e+01,-1.582063223746192e+01,-1.311320503690980e+01
1.392045454545455e+00,-1.700665141501222e+01,-2.085581938152017e+01,-1.370047156290262e+01,-1.664376754539233e+01,-1.585003151058189e+01,-1.313757313361870e+01
1.395202020202020e+00,-1.701562739045522e+01,-2.086623454298483e+01,-1.375133592086407e+01,-1.670555918127647e+01,-1.590887632280262e+01,-1.318634767539596e+01
1.395991161616161e+00,-1.701787285210118e+01,-2.086884003647732e+01,-1.376406032788527e+01,-1.672101719464787e+01,-1.592359714838250e+01,-1.319854928663653e+01
1.396089804292929e+00,-1.700446181443225e+01,-2.086916577100529e+01,-1.376565111240527e+01,-1.672294973015543e+01,-1.592543752188006e+01,-1.320007471208450e+01
1.396188446969697e+00,-1.700642690852403e+01,-2.086949151616149e+01,-1.376724194883019e+01,-1.672488232871875e+01,-1.592727795542627e+01,-1.320160018730483e+01
1.396385732323232e+00,-1.701035730381205e+01,-2.087014303835476e+01,-1.377042377737607e+01,-1.672874771498986e+01,-1.593095900264292e+01,-1.320465128704460e+01
1.396780303030303e+00,-1.701821892265765e+01,-2.087144621023793e+01,-1.377678805712108e+01,-1.673647924395098e+01,-1.593832181742177e+01,-1.321075408359498e+01
1.398358585858586e+00,-1.704967589009803e+01,-2.087666059660264e+01,-1.380225347266018e+01,-1.676741543871871e+01,-1.596778267479968e+01,-1.323517322548269e+01
1.401515151515151e+00,-1.711263894775230e+01,-2.088709751100729e+01,-1.385322406510778e+01,-1.682933613162726e+01,-1.602675038935595e+01,-1.328404963698938e+01
1.414141414141414e+00,-1.736514262185411e+01,-2.092895315353234e+01,-1.405763379906379e+01,-1.707765956198213e+01,-1.626323135348898e+01,-1.348006097986477e+01
1.439393939393939e+00,-1.787323835439415e+01,-2.101317637691847e+01,-1.446895341206402e+01,-1.757734367827004e+01,-1.673908569157082e+01,-1.387448108958671e+01
1.452020202020202e+00,-1.812880709070917e+01,-2.105554009184590e+01,-1.467584441110970e+01,-1.782868142818181e+01,-1.697843722331000e+01,-1.407287175213951e+01
1.452118844696970e+00,-1.813080766770513e+01,-2.105587171250799e+01,-1.467746394164904e+01,-1.783064888526573e+01,-1.698031085298493e+01,-1.407442474254608e+01
1.452217487373737e+00,-1.813280830564885e+01,-2.104017876693640e+01,-1.467908352152753e+01,-1.783261640228841e+01,-1.698218453974017e+01,-1.407597778026465e+01
1.452414772727273e+00,-1.813680976435804e+01,-2.104482173139858e+01,-1.468232282928450e+01,-1.783655161612886e+01,-1.698593208447137e+01,-1.407908399762104e+01
1.452809343434343e+00,-1.814481341291268e+01,-2.105410857536197e+01,-1.468880203667643e+01,-1.784442276284192e+01,-1.699342785867550e+01,-1.408529699989389e+01
1.453598484848485e+00,-1.816082363336155e+01,-2.107268582382190e+01,-1.470176281799643e+01,-1.786016793121122e+01,-1.700842214492182e+01,-1.409772527374406e+01
1.455176767676768e+00,-1.819285575798352e+01,-2.110985390122057e+01,-1.472769383898182e+01,-1.789166975824790e+01,-1.703842165974385e+01,-1.412259089118365e+01
