r2,r1,n,free_energy,tension
92.60000000,0.00000000,5.00000000,157.34862848,0.00000000
92.80000000,0.00000000,5.00000000,157.34862848,0.00000000
93.00000000,0.00000000,5.00000000,157.34862848,0.00000000
93.20000000,0.00000000,5.00000000,157.34862848,0.00000000
93.40000000,0.00000000,5.00000000,157.34862848,0.00000000
93.60000000,0.00000000,5.00000000,157.34862848,0.00000000
93.80000000,0.00000000,5.00000000,157.34862848,0.00000000
94.00000000,0.00000000,5.00000000,157.34862848,0.00000000
94.20000000,0.00000000,5.00000000,157.34862848,0.00000000
94.40000000,0.00000000,5.00000000,157.34862848,0.00000000
94.60000000,0.00000000,5.00000000,157.34862848,0.00000000
94.80000000,0.00000000,5.00000000,157.34862848,0.00000000
95.00000000,0.00000000,5.00000000,157.34862848,0.00000000
95.20000000,0.00000000,5.00000000,157.34862848,0.00000000
95.40000000,0.00000000,5.00000000,157.34862848,0.00000000
95.60000000,0.00000000,5.00000000,157.34862848,0.00000000
95.80000000,0.00000000,5.00000000,157.34862848,0.00000000
96.00000000,0.00000000,5.00000000,157.34862848,0.00000000
96.20000000,0.00000000,5.00000000,157.34862848,0.00000000
96.40000000,0.00000000,5.00000000,157.34862848,0.00000000
96.60000000,0.00000000,5.00000000,157.34862848,0.00000000
96.80000000,0.00000000,5.00000000,157.34862848,0.00000000
97.00000000,0.00000000,5.00000000,157.34862848,0.00000000
97.20000000,0.00000000,5.00000000,157.34862848,0.00000000
97.40000000,0.00000000,5.00000000,157.34862848,0.00000000
97.60000000,0.00000000,5.00000000,157.34862848,0.00000000
97.80000000,0.00000000,5.00000000,157.34862848,0.00000000
98.00000000,0.00000000,5.00000000,157.34862848,0.00000000
98.20000000,0.00000000,5.00000000,157.34862848,0.00000000
98.40000000,0.00000000,5.00000000,157.34862848,0.00000000
98.60000000,0.00000000,5.00000000,157.34862848,0.00000000
98.80000000,0.00000000,5.00000000,157.34862848,0.00000000
99.00000000,0.00000000,5.00000000,157.34862848,0.00000000
99.20000000,0.00000000,5.00000000,157.34862848,0.00000000
99.40000000,0.00000000,5.00000000,157.34862848,0.00000000
99.60000000,0.00000000,5.00000000,157.34862848,0.00000000
99.80000000,0.00000000,5.00000000,157.34862848,0.00000000
100.00000000,0.00000000,5.00000000,157.34862848,0.00000000
100.20000000,0.00000000,5.00000000,157.34862848,0.00000000
100.40000000,0.00000000,5.00000000,157.34862848,0.00000000
100.60000000,0.00000000,5.00000000,157.34862848,0.00000000
100.80000000,0.00000000,5.00000000,157.34862848,0.00000000
101.00000000,0.00000000,5.00000000,157.34862848,0.00000000
101.20000000,0.00000000,5.00000000,157.34862848,0.00000000
101.40000000,0.00000000,5.00000000,157.34862848,0.00000000
101.60000000,0.00000000,5.00000000,157.34862848,0.00000000
101.80000000,0.00000000,5.00000000,157.34862848,0.00000000
102.00000000,0.00000000,5.00000000,157.34862848,0.00000000
102.20000000,0.00000000,5.00000000,157.34862848,0.00000000
102.40000000,0.00000000,5.00000000,157.34862848,0.00000000
102.60000000,0.00000000,5.00000000,157.34862848,0.00000000
102.80000000,0.00000000,5.00000000,157.34862848,0.00000000
103.00000000,0.00000000,5.00000000,157.34862848,0.00000000
103.20000000,0.00000000,5.00000000,157.34862848,0.00000000
103.40000000,0.00000000,5.00000000,157.34862848,0.00000000
103.60000000,0.00000000,5.00000000,157.34862848,0.00000000
103.80000000,0.00000000,5.00000000,157.34862848,0.00000000
104.00000000,0.00000000,5.00000000,157.34862848,0.00000000
104.20000000,0.00000000,5.00000000,157.34862848,0.00000000
104.40000000,0.00000000,5.00000000,157.34862848,0.00000000
104.60000000,0.00000000,5.00000000,157.34862848,0.00000000
104.80000000,0.00000000,5.00000000,157.34862848,0.00000000
105.00000000,0.00000000,5.00000000,157.34862848,0.00000000
105.20000000,0.00000000,5.00000000,157.34862848,0.00000000
105.40000000,0.00000000,5.00000000,157.34862848,0.00000000
105.60000000,0.00000000,5.00000000,157.34862848,0.00000000
105.80000000,0.00000000,5.00000000,157.34862848,0.00000000
106.00000000,0.00000000,5.00000000,157.34862848,0.00000000
106.20000000,0.00000000,5.00000000,157.34862848,0.00000000
106.40000000,0.00000000,5.00000000,157.34862848,0.00000000
106.60000000,0.00000000,5.00000000,157.34862848,0.00000000
106.80000000,0.00000000,5.00000000,157.34862848,0.00000000
107.00000000,0.00000000,5.00000000,157.34862848,0.00000000
107.20000000,0.00000000,5.00000000,157.34862848,0.00000000
107.40000000,0.00000000,5.00000000,157.34862848,0.00000000
107.60000000,0.00000000,5.00000000,157.34862848,0.00000000
107.80000000,0.00000000,5.00000000,157.34862848,0.00000000
108.00000000,0.00000000,5.00000000,157.34862848,0.00000000
108.20000000,0.00000000,5.00000000,157.34862848,0.00000000
108.40000000,0.00000000,5.00000000,157.34862848,0.00000000
108.60000000,0.00000000,5.00000000,157.34862848,0.00000000
108.80000000,0.00000000,5.00000000,157.34862848,0.00000000
109.00000000,0.00000000,5.00000000,157.34862848,0.00000000
109.20000000,0.00000000,5.00000000,157.34862848,0.00000000
109.40000000,0.00000000,5.00000000,157.34862848,0.00000000
109.60000000,0.00000000,5.00000000,157.34862848,0.00000000
109.80000000,0.00000000,5.00000000,157.34862848,0.00000000
110.00000000,0.00000000,5.00000000,157.34862848,0.00000000
110.20000000,0.00000000,5.00000000,157.34862848,0.00000000
110.40000000,0.00000000,5.00000000,157.34862848,0.00000000
110.60000000,0.00000000,5.00000000,157.34862848,0.00000000
110.80000000,0.00000000,5.00000000,157.34862848,0.00000000
111.00000000,0.00000000,5.00000000,157.34862848,0.00000000
111.20000000,0.00000000,5.00000000,157.34862848,0.00000000
111.40000000,0.00000000,5.00000000,157.34862848,0.00000000
111.60000000,0.00000000,5.00000000,157.34862848,0.00000000
111.80000000,0.00000000,5.00000000,157.34862848,0.00000000
112.00000000,0.00000000,5.00000000,157.34862848,0.00000000
112.20000000,0.00000000,5.00000000,157.34862848,0.00000000
112.40000000,0.00000000,5.00000000,157.34862848,0.00000000
112.60000000,0.00000000,5.00000000,157.34862848,0.00000000
112.80000000,0.00000000,5.00000000,157.34862848,0.00000000
113.00000000,0.00000000,5.00000000,157.34862848,0.00000000
113.20000000,0.00000000,5.00000000,157.34862848,0.00000000
113.40000000,0.00000000,5.00000000,157.34862848,0.00000000
113.60000000,0.00000000,5.00000000,157.34862848,0.00000000
113.80000000,0.00000000,5.00000000,157.34862848,0.00000000
114.00000000,0.00000000,5.00000000,157.34862848,0.00000000
114.20000000,0.00000000,5.00000000,157.34862848,0.00000000
114.40000000,0.00000000,5.00000000,157.34862848,0.00000000
114.60000000,0.00000000,5.00000000,157.34862848,0.00000000
114.80000000,0.00000000,5.00000000,157.34862848,0.00000000
115.00000000,0.00000000,5.00000000,157.34862848,0.00000000
115.20000000,0.00000000,5.00000000,157.34862848,0.00000000
115.40000000,0.00000000,5.00000000,157.34862848,0.00000000
115.60000000,0.00000000,5.00000000,157.34862848,0.00000000
115.80000000,0.00000000,5.00000000,157.34862848,0.00000000
116.00000000,0.00000000,5.00000000,157.34862848,0.00000000
116.20000000,0.00000000,5.00000000,157.34862848,0.00000000
116.40000000,0.00000000,5.00000000,157.34862848,0.00000000
116.60000000,0.00000000,5.00000000,157.34862848,0.00000000
116.80000000,0.00000000,5.00000000,157.34862848,0.00000000
117.00000000,0.00000000,5.00000000,157.34862848,0.00000000
117.20000000,0.00000000,5.00000000,157.34862848,0.00000000
117.40000000,0.00000000,5.00000000,157.34862848,0.00000000
117.60000000,0.00000000,5.00000000,157.34862848,0.00000000
117.80000000,0.00000000,5.00000000,157.34862848,0.00000000
118.00000000,0.00000000,5.00000000,157.34862848,0.00000000
118.20000000,0.00000000,5.00000000,157.34862848,0.00000000
118.40000000,0.00000000,5.00000000,157.34862848,0.00000000
118.60000000,0.00000000,5.00000000,157.34862848,0.00000000
118.80000000,0.00000000,5.00000000,157.34862848,0.00000000
119.00000000,0.00000000,5.00000000,157.34862848,0.00000000
119.20000000,0.00000000,5.00000000,157.34862848,0.00000000
119.40000000,0.00000000,5.00000000,157.34862848,0.00000000
119.60000000,0.00000000,5.00000000,157.34862848,0.00000000
119.80000000,0.00000000,5.00000000,157.34862848,0.00000000
120.00000000,0.00000000,5.00000000,157.34862848,0.00000000
120.20000000,0.00000000,5.00000000,157.34862848,0.00000000
120.40000000,0.00000000,5.00000000,157.34862848,0.00000000
120.60000000,0.00000000,5.00000000,157.34862848,0.00000000
120.80000000,0.00000000,5.00000000,157.34862848,0.00000000
121.00000000,0.00000000,5.00000000,157.34862848,0.00000000
121.20000000,0.00000000,5.00000000,157.34862848,0.00000000
121.40000000,0.00000000,5.00000000,157.34862848,0.00000000
121.60000000,0.00000000,5.00000000,157.34862848,0.00000000
121.80000000,0.00000000,5.00000000,157.34862848,0.00000000
122.00000000,0.00000000,5.00000000,157.34862848,0.00000000
122.20000000,0.00000000,5.00000000,157.34862848,0.00000000
122.40000000,0.00000000,5.00000000,157.34862848,0.00000000
122.60000000,0.00000000,5.00000000,157.34862848,0.00000000
122.80000000,0.00000000,5.00000000,157.34862848,0.00000000
123.00000000,0.00000000,5.00000000,157.34862848,0.00000000
123.20000000,0.00000000,5.00000000,157.34862848,0.00000000
123.40000000,0.00000000,5.00000000,157.34862848,0.00000000
123.60000000,0.00000000,5.00000000,157.34862848,0.00000000
123.80000000,0.00000000,5.00000000,157.34862848,0.00000000
124.00000000,0.00000000,5.00000000,157.34862848,0.00000000
124.20000000,0.00000000,5.00000000,157.34862848,0.00000000
124.40000000,0.00000000,5.00000000,157.34862848,0.00000000
124.60000000,0.00000000,5.00000000,157.34862848,0.00000000
124.80000000,0.00000000,5.00000000,157.34862848,0.00000000
125.00000000,0.00000000,5.00000000,157.34862848,0.00000000
125.20000000,0.00000000,5.00000000,157.34862848,0.00000000
125.40000000,0.00000000,5.00000000,157.34862848,0.00000000
125.60000000,0.00000000,5.00000000,157.34862848,0.00000000
125.80000000,0.00000000,5.00000000,157.34862848,0.00000000
126.00000000,0.00000000,5.00000000,157.34862848,0.00000000
126.20000000,0.00000000,5.00000000,157.34862848,0.00000000
126.40000000,0.00000000,5.00000000,157.34862848,0.00000000
126.60000000,0.00000000,5.00000000,157.34862848,0.00000000
126.80000000,0.00000000,5.00000000,157.34862848,0.00000000
127.00000000,0.00000000,5.00000000,157.34862848,0.00000000
127.20000000,0.00000000,5.00000000,157.34862848,0.00000000
127.40000000,0.00000000,5.00000000,157.34862848,0.00000000
127.60000000,0.00000000,5.00000000,157.34862848,0.00000000
127.80000000,0.00000000,5.00000000,157.34862848,0.00000000
128.00000000,0.00000000,5.00000000,157.34862848,0.00000000
128.20000000,0.00000000,5.00000000,157.34862848,0.00000000
128.40000000,0.00000000,5.00000000,157.34862848,0.00000000
128.60000000,0.00000000,5.00000000,157.34862848,0.00000000
128.80000000,0.00000000,5.00000000,157.34862848,0.00000000
129.00000000,0.00000000,5.00000000,157.34862848,0.00000000
129.20000000,0.00000000,5.00000000,157.34862848,0.00000000
129.40000000,0.00000000,5.00000000,157.34862848,0.00000000
129.60000000,0.00000000,5.00000000,157.34862848,0.00000000
129.80000000,0.00000000,5.00000000,157.34862848,0.00000000
130.00000000,0.00000000,5.00000000,157.34862848,0.00000000
130.20000000,0.00000000,5.00000000,157.34862848,0.00000000
130.40000000,0.00000000,5.00000000,157.34862848,0.00000000
130.60000000,0.00000000,5.00000000,157.34862848,0.00000000
130.80000000,0.00000000,5.00000000,157.34862848,0.00000000
131.00000000,0.00000000,5.00000000,157.34862848,0.00000000
131.20000000,0.00000000,5.00000000,157.34862848,0.00000000
131.40000000,0.00000000,5.00000000,157.34862848,0.00000000
131.60000000,0.00000000,5.00000000,157.34862848,0.00000000
131.80000000,0.00000000,5.00000000,157.34862848,0.00000000
132.00000000,0.00000000,5.00000000,157.34862848,0.00000000
132.20000000,0.00000000,5.00000000,157.34862848,0.00000000
132.40000000,0.00000000,5.00000000,157.34862848,0.00000000
132.60000000,0.00000000,5.00000000,157.34862848,0.00000000
132.80000000,0.00000000,5.00000000,157.34862848,0.00000000
133.00000000,0.00000000,5.00000000,157.34862848,0.00000000
133.20000000,0.00000000,5.00000000,157.34862848,0.00000000
133.40000000,0.00000000,5.00000000,157.34862848,0.00000000
133.60000000,0.00000000,5.00000000,157.34862848,0.00000000
133.80000000,0.00000000,5.00000000,157.34862848,0.00000000
134.00000000,0.00000000,5.00000000,157.34862848,0.00000000
134.20000000,0.00000000,5.00000000,157.34862848,0.00000000
134.40000000,0.00000000,5.00000000,157.34862848,0.00000000
134.60000000,0.00000000,5.00000000,157.34862848,0.00000000
134.80000000,0.00000000,5.00000000,157.34862848,0.00000000
135.00000000,0.00000000,5.00000000,157.34862848,0.00000000
135.20000000,0.00000000,5.00000000,157.34862848,0.00000000
135.40000000,0.00000000,5.00000000,157.34862848,0.00000000
135.60000000,0.00000000,5.00000000,157.34862848,0.00000000
135.80000000,0.00000000,5.00000000,157.34862848,0.00000000
136.00000000,0.00000000,5.00000000,157.34862848,0.00000000
136.20000000,0.00000000,5.00000000,157.34862848,0.00000000
136.40000000,0.00000000,5.00000000,157.34862848,0.00000000
136.60000000,0.00000000,5.00000000,157.34862848,0.00000000
136.80000000,0.00000000,5.00000000,157.34862848,0.00000000
137.00000000,0.00000000,5.00000000,157.34862848,0.00000000
137.20000000,0.00000000,5.00000000,157.34862848,0.00000000
137.40000000,0.00000000,5.00000000,157.34862848,0.00000000
137.60000000,0.00000000,5.00000000,157.34862848,0.00000000
137.80000000,0.00000000,5.00000000,157.34862848,0.00000000
138.00000000,0.00000000,5.00000000,157.34862848,0.00000000
138.20000000,0.00000000,5.00000000,157.34862848,0.00000000
138.40000000,0.00000000,5.00000000,157.34862848,0.00000000
138.60000000,0.00000000,5.00000000,157.34862848,0.00000000
138.80000000,0.00000000,5.00000000,157.34862848,0.00000000
139.00000000,0.00000000,5.00000000,157.34862848,0.00000000
139.20000000,0.00000000,5.00000000,157.34862848,0.00000000
139.40000000,0.00000000,5.00000000,157.34862848,0.00000000
139.60000000,0.00000000,5.00000000,157.34862848,0.00000000
139.80000000,0.00000000,5.00000000,157.34862848,0.00000000
140.00000000,0.00000000,5.00000000,157.34862848,0.00000000
140.20000000,0.00000000,5.00000000,157.34862848,0.00000000
140.40000000,0.00000000,5.00000000,157.34862848,0.00000000
140.60000000,0.00000000,5.00000000,157.34862848,0.00000000
140.80000000,0.00000000,5.00000000,157.34862848,0.00000000
141.00000000,0.00000000,5.00000000,157.34862848,0.00000000
141.20000000,0.00000000,5.00000000,157.34862848,0.00000000
141.40000000,0.00000000,5.00000000,157.34862848,0.00000000
141.60000000,0.00000000,5.00000000,157.34862848,0.00000000
141.80000000,0.00000000,5.00000000,157.34862848,0.00000000
142.00000000,0.00000000,5.00000000,157.34862848,0.00000000
142.20000000,0.00000000,5.00000000,157.34862848,0.00000000
142.40000000,0.00000000,5.00000000,157.34862848,0.00000000
142.60000000,0.00000000,5.00000000,157.34862848,0.00000000
142.80000000,0.00000000,5.00000000,157.34862848,0.00000000
143.00000000,0.00000000,5.00000000,157.34862848,0.00000000
143.20000000,0.00000000,5.00000000,157.34862848,0.00000000
143.40000000,0.00000000,5.00000000,157.34862848,0.00000000
143.60000000,0.00000000,5.00000000,157.34862848,0.00000000
143.80000000,0.00000000,5.00000000,157.34862848,0.00000000
144.00000000,0.00000000,5.00000000,157.34862848,0.00000000
144.20000000,0.00000000,5.00000000,157.34862848,0.00000000
144.40000000,0.00000000,5.00000000,157.34862848,0.00000000
144.60000000,0.00000000,5.00000000,157.34862848,0.00000000
144.80000000,0.00000000,5.00000000,157.34862848,0.00000000
145.00000000,0.00000000,5.00000000,157.34862848,0.00000000
145.20000000,0.00000000,5.00000000,157.34862848,0.00000000
145.40000000,0.00000000,5.00000000,157.34862848,0.00000000
145.60000000,0.00000000,5.00000000,157.34862848,0.00000000
145.80000000,0.00000000,5.00000000,157.34862848,0.00000000
146.00000000,0.00000000,5.00000000,157.34862848,0.00000000
146.20000000,0.00000000,5.00000000,157.34862848,0.00000000
146.40000000,0.00000000,5.00000000,157.34862848,0.00000000
146.60000000,0.00000000,5.00000000,157.34862848,0.00000000
146.80000000,0.00000000,5.00000000,157.34862848,0.00000000
147.00000000,0.00000000,5.00000000,157.34862848,0.00000000
147.20000000,0.00000000,5.00000000,157.34862848,0.00000000
147.40000000,0.00000000,5.00000000,157.34862848,0.00000000
147.60000000,0.00000000,5.00000000,157.34862848,0.00000000
147.80000000,0.00000000,5.00000000,157.34862848,0.00000000
148.00000000,0.00000000,5.00000000,157.34862848,0.00000000
148.20000000,0.00000000,5.00000000,157.34862848,0.00000000
148.40000000,0.00000000,5.00000000,157.34862848,0.00000000
148.60000000,0.00000000,5.00000000,157.34862848,0.00000000
148.80000000,0.00000000,5.00000000,157.34862848,0.00000000
149.00000000,0.00000000,5.00000000,157.34862848,0.00000000
149.20000000,0.00000000,5.00000000,157.34862848,0.00000000
149.40000000,0.00000000,5.00000000,157.34862848,0.00000000
149.60000000,0.00000000,5.00000000,157.34862848,0.00000000
149.80000000,0.00000000,5.00000000,157.34862848,0.00000000
150.00000000,0.00000000,5.00000000,157.34862848,0.00000000
150.20000000,0.00000000,5.00000000,157.34862848,0.00000000
150.40000000,0.00000000,5.00000000,157.34862848,0.00000000
150.60000000,0.00000000,5.00000000,157.34862848,0.00000000
150.80000000,0.00000000,5.00000000,157.34862848,0.00000000
151.00000000,0.00000000,5.00000000,157.34862848,0.00000000
151.20000000,0.00000000,5.00000000,157.34862848,0.00000000
151.40000000,0.00000000,5.00000000,157.34862848,0.00000000
151.60000000,0.00000000,5.00000000,157.34862848,0.00000000
151.80000000,0.00000000,5.00000000,157.34862848,0.00000000
152.00000000,0.00000000,5.00000000,157.34862848,0.00000000
152.20000000,0.00000000,5.00000000,157.34862848,0.00000000
152.40000000,0.00000000,5.00000000,157.34862848,0.00000000
152.60000000,0.00000000,5.00000000,157.34862848,0.00000000
152.80000000,0.00000000,5.00000000,157.34862848,0.00000000
153.00000000,0.00000000,5.00000000,157.34862848,0.00000000
153.20000000,0.00000000,5.00000000,157.34862848,0.00000000
153.40000000,0.00000000,5.00000000,157.34862848,0.00000000
153.60000000,0.00000000,5.00000000,157.34862848,0.00000000
153.80000000,0.00000000,5.00000000,157.34862848,0.00000000
154.00000000,0.00000000,5.00000000,157.34862848,0.00000000
154.20000000,0.00000000,5.00000000,157.34862848,0.00000000
154.40000000,0.00000000,5.00000000,157.34862848,0.00000000
154.60000000,0.00000000,5.00000000,157.34862848,0.00000000
154.80000000,0.00000000,5.00000000,157.34862848,0.00000000
155.00000000,0.00000000,5.00000000,157.34862848,0.00000000
155.20000000,0.00000000,5.00000000,157.34862848,0.00000000
155.40000000,0.00000000,5.00000000,157.34862848,0.00000000
155.60000000,0.00000000,5.00000000,157.34862848,0.00000000
155.80000000,0.00000000,5.00000000,157.34862848,0.00000000
156.00000000,0.00000000,5.00000000,157.34862848,0.00000000
156.20000000,0.00000000,5.00000000,157.34862848,0.00000000
156.40000000,0.00000000,5.00000000,157.34862848,0.00000000
156.60000000,0.00000000,5.00000000,157.34862848,0.00000000
156.80000000,0.00000000,5.00000000,157.34862848,0.00000000
157.00000000,0.00000000,5.00000000,157.34862848,0.00000000
157.20000000,0.00000000,5.00000000,157.34862848,0.00000000
157.40000000,0.00000000,5.00000000,157.34862848,0.00000000
157.60000000,0.00000000,5.00000000,157.34862848,0.00000000
157.80000000,0.00000000,5.00000000,157.34862848,0.00000000
158.00000000,0.00000000,5.00000000,157.34862848,0.00000000
158.20000000,0.00000000,5.00000000,157.34862848,0.00000000
158.40000000,0.00000000,5.00000000,157.34862848,0.00000000
158.60000000,0.00000000,5.00000000,157.34862848,0.00000000
158.80000000,0.00000000,5.00000000,157.34862848,0.00000000
159.00000000,0.00000000,5.00000000,157.34862848,0.00000000
159.20000000,0.00000000,5.00000000,157.34862848,0.00000000
159.40000000,0.00000000,5.00000000,157.34862848,0.00000000
159.60000000,0.00000000,5.00000000,157.34862848,0.00000000
159.80000000,0.00000000,5.00000000,157.34862848,0.00000000
160.00000000,0.00000000,5.00000000,157.34862848,0.00000000
160.20000000,0.00000000,5.00000000,157.34862848,0.00000000
160.40000000,0.00000000,5.00000000,157.34862848,0.00000000
160.60000000,0.00000000,5.00000000,157.34862848,0.00000000
160.80000000,0.00000000,5.00000000,157.34862848,0.00000000
161.00000000,0.00000000,5.00000000,157.34862848,0.00000000
161.20000000,0.00000000,5.00000000,157.34862848,0.00000000
161.40000000,0.00000000,5.00000000,157.34862848,0.00000000
161.60000000,0.00000000,5.00000000,157.34862848,0.00000000
161.80000000,0.00000000,5.00000000,157.34862848,0.00000000
162.00000000,0.00000000,5.00000000,157.34862848,0.00000000
162.20000000,0.00000000,5.00000000,157.34862848,0.00000000
162.40000000,0.00000000,5.00000000,157.34862848,0.00000000
162.60000000,0.00000000,5.00000000,157.34862848,0.00000000
162.80000000,0.00000000,5.00000000,157.34862848,0.00000000
163.00000000,0.00000000,5.00000000,157.34862848,0.00000000
163.20000000,0.00000000,5.00000000,157.34862848,0.00000000
163.40000000,0.00000000,5.00000000,157.34862848,0.00000000
163.60000000,0.00000000,5.00000000,157.34862848,0.00000000
163.80000000,0.00000000,5.00000000,157.34862848,0.00000000
164.00000000,0.00000000,5.00000000,157.34862848,0.00000000
164.20000000,0.00000000,5.00000000,157.34862848,0.00000000
164.40000000,0.00000000,5.00000000,157.34862848,0.00000000
164.60000000,0.00000000,5.00000000,157.34862848,0.00000000
164.80000000,0.00000000,5.00000000,157.34862848,0.00000000
165.00000000,0.00000000,5.00000000,157.34862848,0.00000000
165.20000000,0.00000000,5.00000000,157.34862848,0.00000000
165.40000000,0.00000000,5.00000000,157.34862848,0.00000000
165.60000000,0.00000000,5.00000000,157.34862848,0.00000000
165.80000000,0.00000000,5.00000000,157.34862848,0.00000000
166.00000000,0.00000000,5.00000000,157.34862848,0.00000000
166.20000000,0.00000000,5.00000000,157.34862848,0.00000000
166.40000000,0.00000000,5.00000000,157.34862848,0.00000000
166.60000000,0.00000000,5.00000000,157.34862848,0.00000000
166.80000000,0.00000000,5.00000000,157.34862848,0.00000000
167.00000000,0.00000000,5.00000000,157.34862848,0.00000000
167.20000000,0.00000000,5.00000000,157.34862848,0.00000000
167.40000000,0.00000000,5.00000000,157.34862848,0.00000000
167.60000000,0.00000000,5.00000000,157.34862848,0.00000000
167.80000000,0.00000000,5.00000000,157.34862848,0.00000000
168.00000000,0.00000000,5.00000000,157.34862848,0.00000000
168.20000000,0.00000000,5.00000000,157.34862848,0.00000000
168.40000000,0.00000000,5.00000000,157.34862848,0.00000000
168.60000000,0.00000000,5.00000000,157.34862848,0.00000000
168.80000000,0.00000000,5.00000000,157.34862848,0.00000000
169.00000000,0.00000000,5.00000000,157.34862848,0.00000000
169.20000000,0.00000000,5.00000000,157.34862848,0.00000000
169.40000000,0.00000000,5.00000000,157.34862848,0.00000000
169.60000000,0.00000000,5.00000000,157.34862848,0.00000000
169.80000000,0.00000000,5.00000000,157.34862848,0.00000000
170.00000000,0.00000000,5.00000000,157.34862848,0.00000000
170.20000000,0.00000000,5.00000000,157.34862848,0.00000000
170.40000000,0.00000000,5.00000000,157.34862848,0.00000000
170.60000000,0.00000000,5.00000000,157.34862848,0.00000000
170.80000000,0.00000000,5.00000000,157.34862848,0.00000000
171.00000000,0.00000000,5.00000000,157.34862848,0.00000000
171.20000000,0.00000000,5.00000000,157.34862848,0.00000000
171.40000000,0.00000000,5.00000000,157.34862848,0.00000000
171.60000000,0.00000000,5.00000000,157.34862848,0.00000000
171.80000000,0.00000000,5.00000000,157.34862848,0.00000000
172.00000000,0.00000000,5.00000000,157.34862848,0.00000000
172.20000000,0.00000000,5.00000000,157.34862848,0.00000000
172.40000000,0.00000000,5.00000000,157.34862848,0.00000000
172.60000000,0.00000000,5.00000000,157.34862848,0.00000000
172.80000000,0.00000000,5.00000000,157.34862848,0.00000000
173.00000000,0.00000000,5.00000000,157.34862848,0.00000000
173.20000000,0.00000000,5.00000000,157.34862848,0.00000000
173.40000000,0.00000000,5.00000000,157.34862848,0.00000000
173.60000000,0.00000000,5.00000000,157.34862848,0.00000000
173.80000000,0.00000000,5.00000000,157.34862848,0.00000000
174.00000000,0.00000000,5.00000000,157.34862848,0.00000000
174.20000000,0.00000000,5.00000000,157.34862848,0.00000000
174.40000000,0.00000000,5.00000000,157.34862848,0.00000000
174.60000000,0.00000000,5.00000000,157.34862848,0.00000000
174.80000000,0.00000000,5.00000000,157.34862848,0.00000000
175.00000000,0.00000000,5.00000000,157.34862848,0.00000000
175.20000000,0.00000000,5.00000000,157.34862848,0.00000000
175.40000000,0.00000000,5.00000000,157.34862848,0.00000000
175.60000000,0.00000000,5.00000000,157.34862848,0.00000000
175.80000000,0.00000000,5.00000000,157.34862848,0.00000000
176.00000000,0.00000000,5.00000000,157.34862848,0.00000000
176.20000000,0.00000000,5.00000000,157.34862848,0.00000000
176.40000000,0.00000000,5.00000000,157.34862848,0.00000000
176.60000000,0.00000000,5.00000000,157.34862848,0.00000000
176.80000000,0.00000000,5.00000000,157.34862848,0.00000000
177.00000000,0.00000000,5.00000000,157.34862848,0.00000000
177.20000000,0.00000000,5.00000000,157.34862848,0.00000000
177.40000000,0.00000000,5.00000000,157.34862848,0.00000000
177.60000000,0.00000000,5.00000000,157.34862848,0.00000000
177.80000000,0.00000000,5.00000000,157.34862848,0.00000000
178.00000000,0.00000000,5.00000000,157.34862848,0.00000000
178.20000000,0.00000000,5.00000000,157.34862848,0.00000000
178.40000000,0.00000000,5.00000000,157.34862848,0.00000000
178.60000000,0.00000000,5.00000000,157.34862848,0.00000000
178.80000000,0.00000000,5.00000000,157.34862848,0.00000000
179.00000000,0.00000000,5.00000000,157.34862848,0.00000000
179.20000000,0.00000000,5.00000000,157.34862848,0.00000000
179.40000000,0.00000000,5.00000000,157.34862848,0.00000000
179.60000000,0.00000000,5.00000000,157.34862848,0.00000000
179.80000000,0.00000000,5.00000000,157.34862848,0.00000000
180.00000000,0.00000000,5.00000000,157.34862848,0.00000000
180.20000000,0.00000000,5.00000000,157.34862848,0.00000000
180.40000000,0.00000000,5.00000000,157.34862848,0.00000000
180.60000000,0.00000000,5.00000000,157.34862848,0.00000000
180.80000000,0.00000000,5.00000000,157.34862848,0.00000000
181.00000000,0.00000000,5.00000000,157.34862848,0.00000000
181.20000000,0.00000000,5.00000000,157.34862848,0.00000000
181.40000000,0.00000000,5.00000000,157.34862848,0.00000000
181.60000000,0.00000000,5.00000000,157.34862848,0.00000000
181.80000000,0.00000000,5.00000000,157.34862848,0.00000000
182.00000000,0.00000000,5.00000000,157.34862848,0.00000000
182.20000000,0.00000000,5.00000000,157.34862848,0.00000000
182.40000000,0.00000000,5.00000000,157.34862848,0.00000000
182.60000000,0.00000000,5.00000000,157.34862848,0.00000000
182.80000000,0.00000000,5.00000000,157.34862848,0.00000000
183.00000000,0.00000000,5.00000000,157.34862848,0.00000000
183.20000000,0.00000000,5.00000000,157.34862848,0.00000000
183.40000000,0.00000000,5.00000000,157.34862848,0.00000000
183.60000000,0.00000000,5.00000000,157.34862848,0.00000000
183.80000000,0.00000000,5.00000000,157.34862848,0.00000000
184.00000000,0.00000000,5.00000000,157.34862848,0.00000000
184.20000000,0.00000000,5.00000000,157.34862848,0.00000000
184.40000000,0.00000000,5.00000000,157.34862848,0.00000000
184.60000000,0.00000000,5.00000000,157.34862848,0.00000000
184.80000000,0.00000000,5.00000000,157.34862848,0.00000000
185.00000000,0.00000000,5.00000000,157.34862848,0.00000000
185.20000000,0.00000000,5.00000000,157.34862848,0.00000000
185.40000000,0.00000000,5.00000000,157.34862848,0.00000000
185.60000000,0.00000000,5.00000000,157.34862848,0.00000000
