f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-41.55727266255512,0.0
0.10101010101010101,0.8590929811129744,0.0,-41.601180640809496,0.06502637381818183
0.20202020202020202,1.655134815920779,0.0,-41.72870196204316,0.12528028703030303
0.30303030303030304,2.386563854342316,0.0,-41.933373719876464,0.18064353538585853
0.40404040404040403,3.0536504414909236,0.0,-42.20866770430608,0.23113658181818184
0.5050505050505051,3.658385443958287,0.0,-42.548171825064344,0.2769101187878788
0.6060606060606061,4.204162307508292,0.0,-42.94574924632108,0.31822100262787884
0.7070707070707071,4.69534739644803,0.0,-43.395658857168485,0.3553997317171717
0.8080808080808081,5.136837289583318,0.0,-43.892630896101714,0.3888169373737374
0.9090909090909091,5.533678423563671,0.0,-44.431900597565686,0.418854593939394
1.0101010101010102,5.890785822456561,0.0,-45.00920825508995,0.44588472888888897
1.1111111111111112,6.212760498129427,0.0,-45.620775901606,0.470255601519192
1.2121212121212122,6.503790977587042,0.0,-46.263270011258264,0.4922842493672727
1.3131313131313131,6.767616953589383,0.0,-46.933757596829174,0.5122537368565656
1.4141414141414141,7.007533985473974,0.0,-47.62966082650091,0.530413511111111
1.5151515151515151,7.226419790964625,0.0,-48.348713347819924,0.5469813920323232
1.6161616161616161,7.426774401306542,0.0,-49.08892006032849,0.5621466117171716
1.7171717171717171,7.610762743337635,0.0,-49.84852109969786,0.5760730375757576
1.8181818181818181,7.780257721705456,0.0,-50.62596018766138,0.5889024333058586
1.9191919191919191,7.936879902553559,0.0,-51.41985715604066,0.6007574626262626
2.0202020202020203,8.082032434892195,0.0,-52.22898427959515,0.611744332541414
2.121212121212121,8.216933478073434,0.0,-53.052245985065625,0.621955247838384
2.2222222222222223,8.342642397943612,0.0,-53.88866149767562,0.6314703939232326
2.323232323232323,8.460082664221051,0.0,-54.73735001270976,0.6403596699668688
2.4242424242424243,8.570062204783545,0.0,-55.59751802105273,0.6486842295595959
2.525252525252525,8.673289495326056,0.0,-56.46844846355754,0.6564976985677575
2.6262626262626263,8.770387803945658,0.0,-57.34949143425969,0.6638472533333332
