f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-16.62098564724323,0.0
0.10101010101010101,0.5347897985577307,0.0,-16.64831858532593,0.06502638374787878
0.20202020202020202,1.03032975570451,0.0,-16.72770125143984,0.12528028444444445
0.30303030303030304,1.4856479983872892,0.0,-16.85511045374301,0.18064352969696967
0.40404040404040403,1.900912812699663,0.0,-17.026482348558154,0.23113658181818184
0.5050505050505051,2.2773632721975696,0.0,-17.237825377329525,0.27691010275555555
0.6060606060606061,2.617112257193136,0.0,-17.48531932877801,0.3182210027313132
0.7070707070707071,2.9228775597282364,0.0,-17.76539033238607,0.3553997446464647
0.8080808080808081,3.1977071402301047,0.0,-18.07475793501855,0.38881693737373735
0.9090909090909091,3.444742749132742,0.0,-18.41045604606792,0.41885459393939395
1.0101010101010102,3.667043907392988,0.0,-18.769832976756064,0.4458847288888889
1.1111111111111112,3.8674747170814188,0.0,-19.150536923514075,0.4702555953131313
1.2121212121212122,4.048642698609804,0.0,-19.550492749671356,0.49228424791919195
1.3131313131313131,4.212875716458432,0.0,-19.967874655881133,0.5122537373737374
1.4141414141414141,4.362225275500778,0.0,-20.401077928825565,0.5304135111111112
1.5151515151515151,4.498482853760566,0.0,-20.848691752663225,0.5469813992727272
1.6161616161616161,4.6232046567467,0.0,-21.30947416728919,0.5621466246464647
1.7171717171717171,4.737738200716697,0.0,-21.782329648276146,0.576073034989899
1.8181818181818181,4.843249704071358,0.0,-22.266289404547997,0.5889024336161616
1.9191919191919191,4.940747799625761,0.0,-22.76049427444751,0.6007574626262626
2.0202020202020203,5.031105907083776,0.0,-23.26417999281565,0.6117443232323231
2.121212121212121,5.115082563917957,0.0,-23.77666455976881,0.6219552478383837
2.2222222222222223,5.193336928728776,0.0,-24.297337438058314,0.6314703851313131
2.323232323232323,5.2664441850761365,0.0,-24.825650322303108,0.6403596730698989
2.4242424242424243,5.334906991422602,0.0,-25.36110924907377,0.6486842311111111
2.525252525252525,5.399166480224482,0.0,-25.90326784543206,0.6564976976161616
2.6262626262626263,5.459610568923314,0.0,-26.451721541634754,0.6638472404040404
