,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
5.252525252525253,-70.73691137689354,-63.04608325696961,-49.32550343418531,-47.502542504202694,-44.530527641357594,-82.55952970609046,-80.1237331997394,-41.7019789609365,-51.04822392546466,-63.73754240779981
5.303030303030303,-71.62414699759611,-63.83685471875038,-49.94418104964861,-48.09835517064933,-45.08906305890761,-83.0738108963505,-81.12870540978841,-42.22503659050693,-51.6885091988625,-64.53698667104923
5.3061868686868685,-71.6796445140127,-63.88631830109302,-49.98287998183706,-48.13562387635249,-45.12400003368798,-83.10597972290932,-81.19156747305999,-42.25775439252768,-51.728559712663504,-64.58699274619835
5.30697601010101,-71.69351972113178,-63.898684934668196,-49.992555292266665,-48.144941608821995,-45.1327347986377,-83.11402240950328,-81.2072839267708,-42.26593433117776,-51.73857293866165,-64.59949501106907
5.307370580808081,-71.70045744883984,-63.90486836210633,-49.99739303405137,-48.149600558427224,-45.137102259266925,-83.1180438284924,-81.21514229424929,-42.270024373692856,-51.74357964125413,-64.60574625536852
5.307469223484849,-71.70219189369732,-63.90641423049047,-49.99860247851409,-48.15076530451184,-45.138194132564266,-83.12355304703391,-81.21710690076526,-42.271046891944614,-51.744831326233694,-64.6073090780944
5.307567866161616,-71.7039263437267,-63.9079601034842,-49.99981192658321,-48.15193005406958,-45.13928600911743,-83.12556377564927,-81.21907151313945,-42.27206941324539,-51.746083014945626,-64.60887190548041
5.307765151515151,-71.70739525930054,-63.91105186329986,-50.00223083354026,-48.154259563604015,-45.14146977199086,-83.12958525086643,-81.22300075546173,-42.27411446499364,-51.74858640356614,-64.6119975742323
5.309343434343434,-71.73514732847472,-63.93578660545431,-50.02158260840168,-48.17289613989589,-45.15894034371094,-83.16175791579118,-81.25443553743018,-42.29047531793869,-51.7686140498688,-64.63700359515497
5.315656565656566,-71.84616883155428,-64.03473736242437,-50.09899893072654,-48.24745132708547,-45.22883095690618,-83.29046390868854,-81.38018964683403,-42.355926527152036,-51.84873418007282,-64.73703959648681
5.328282828282829,-72.06827519489923,-64.23269534507843,-50.25387575492875,-48.396604248239086,-45.36865206811581,-83.54794934376366,-81.6317696303563,-42.486866296941415,-52.00902016302864,-64.93716868718622
5.353535353535354,-72.51274024125622,-64.62883619674966,-50.56380534817387,-48.69507953285692,-45.64845313162227,-84.06321272529573,-82.13521540000791,-42.748894588130064,-52.32977421875188,-65.3376542213937
5.454545454545454,-74.2939190211692,-66.21635738573138,-51.80583780782398,-49.891209234500046,-46.76974651790692,-86.12811346107588,-84.1527574521677,-43.79896418489027,-53.615185349071375,-66.9425865800556
5.555555555555555,-76.08029136864526,-67.80850747476839,-53.051491790236156,-51.09082661547652,-47.894309375524486,-88.19903504192973,-86.17618226077929,-44.852095578398924,-54.90434448583861,-68.55219860632467
5.656565656565657,-77.87170827557446,-69.40515365656782,-54.30066339067527,-52.293831611139204,-49.022047900410996,-90.27580472441376,-88.2053210442855,-45.908200922962074,-56.1971440953881,-70.16635603634143
5.757575757575758,-79.66802760731187,-71.00616924998846,-55.55325349733703,-53.50012877263572,-50.15287261550829,-92.35825773341602,-90.2400128067064,-46.967196425043134,-57.493481604380975,-71.78493079958679
5.858585858585858,-81.46911367318273,-72.61143331724253,-56.809167491857245,-54.70962697848621,-51.28669810038697,-94.44623676424743,-92.28010385115006,-48.02900209006002,-58.79325908985433,-73.40780063188541
5.959595959595959,-83.2748368304402,-74.22083031091279,-58.068314973147835,-55.92223916862582,-52.42344274192865,-96.53959152351446,-94.32544733121539,-49.09354148890384,-60.09638299341208,-75.0348487185515
6.0606060606060606,-85.08507311858381,-75.83424974802959,-59.33060950240376,-57.13788209883553,-53.563028504120965,-98.63817830518852,-96.37590283678449,-50.16074154235638,-61.402763857326114,-76.6659633648913
6.161616161616162,-86.8997039212756,-77.45158590874496,-60.59596836735402,-58.35647611370596,-54.70538071522587,-100.74185959866921,-98.43133601107488,-51.23053232177737,-62.7123160805536,-78.3010376915723
6.262626262626262,-88.71861565337916,-79.07273755739809,-61.864312364030994,-59.577944936472036,-55.850427870763475,-102.850503725972,-100.49161819614847,-52.302846864602614,-64.02495769288456,-79.93996935262962
6.363636363636363,-90.54169947090242,-80.69760768399439,-63.13556559451095,-60.80221547422852,-56.99810145091429,-104.96398450546826,-102.55662610436354,-53.37762100334473,-65.34061014561827,-81.58266027410966
6.4646464646464645,-92.36885100185003,-82.32610326432096,-64.40965527923493,-62.0292176371871,-58.14833575108462,-107.08218093986548,-104.62624151351136,-54.4547932069209,-66.65919811732942,-83.22901641155464
6.565656565656566,-94.19997009619223,-83.95813503709971,-65.68651158265959,-63.258884170770884,-59.30106772450605,-109.2049769263487,-106.70035098360547,-55.53430443325034,-67.98064933342971,-84.87894752471166
6.666666666666667,-96.03496059333246,-85.5936172967371,-66.96606745111038,-64.49115049945999,-60.45623683585099,-111.3322609870086,-108.77884559349238,-56.61609799216811,-69.30489439835792,-86.5323669680094
6.767676767676767,-97.87373010561538,-87.23246770037,-68.24825846181959,-65.72595458140898,-61.61378492494591,-113.46392601786455,-110.86162069563089,-57.70011941779515,-70.63186663934549,-88.18919149548779
6.8686868686868685,-99.71618981655615,-88.87460708803243,-69.53302268222974,-66.96323677294998,-62.77365607975203,-115.59986905495418,-112.94857568754632,-58.78631634958716,-71.96150196080617,-89.84934107899237
6.96969696969697,-101.56225429259707,-90.51995931487885,-70.82030053872982,-68.2029397021802,-63.93579651786171,-117.73999105610491,-115.03961379860719,-59.874638421358284,-73.29373870848761,-91.5127387385575
7.070707070707071,-103.41184130730993,-92.16845109449996,-72.1100346940699,-69.44500815090693,-65.10015447582975,-119.8841966971336,-117.13464189089908,-60.96503715764197,-74.62851754260468,-93.17931038400377
7.171717171717171,-105.26487167706146,-93.8200118524554,-73.40216993276913,-70.68938894429077,-66.26668010572106,-122.03239418133558,-119.23357027308296,-62.05746587680991,-75.96578131924538,-94.84898466686424
7.2727272727272725,-107.12126910724993,-95.47457358922804,-74.69665305389513,-71.93603084758746,-67.43532537831288,-124.18449506122809,-121.33631252622705,-63.151879600422724,-77.30547497940529,-96.52169284183579
