f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-26.285647087547545,0.0
0.10101010101010101,0.6604812944226246,0.0,-26.319404083531097,0.06502637381818181
0.20202020202020202,1.2724880573116455,0.0,-26.417444050294392,0.12528028392727272
0.30303030303030304,1.834819741085724,0.0,-26.57479822559025,0.18064353280000003
0.40404040404040403,2.3476841746480477,0.0,-26.786447640939073,0.23113658181818178
0.5050505050505051,2.8126118326505227,0.0,-27.047462602148197,0.2769101108234343
0.6060606060606061,3.232211950135435,0.0,-27.353125034036136,0.3182210068686869
0.7070707070707071,3.6098412013239742,0.0,-27.699021099629295,0.3553997446464647
0.8080808080808081,3.94926395262474,0.0,-28.081099341196616,0.38881693737373735
0.9090909090909091,4.254360317760818,0.0,-28.49569654813036,0.4188545939393939
1.0101010101010102,4.528908943892406,0.0,-28.939537805484996,0.4458847335434344
1.1111111111111112,4.776447007091,0.0,-29.409718565517068,0.4702556018294948
1.2121212121212122,5.0001947953046475,0.0,-29.903675972376888,0.49228424585050495
1.3131313131313131,5.203027636432479,0.0,-30.419155109266658,0.5122537503030302
1.4141414141414141,5.387478766451835,0.0,-30.95417410724638,0.5304135199030303
1.5151515151515151,5.555760913913333,0.0,-31.50699056655834,0.5469814044444444
1.6161616161616161,5.709795834295979,0.0,-32.07607062932943,0.5621466065454545
1.7171717171717171,5.851248480642469,0.0,-32.66006129012786,0.576073045850505
1.8181818181818181,5.981558337585258,0.0,-33.257766063000815,0.588902443959596
1.9191919191919191,6.101971207128918,0.0,-33.86812385760652,0.6007574538343432
2.0202020202020203,6.213566303521316,0.0,-34.49019078361653,0.6117443273696969
2.121212121212121,6.3172799441936665,0.0,-35.12312455077788,0.6219552478383839
2.2222222222222223,6.413926477633121,0.0,-35.766171127329024,0.6314703903030303
2.323232323232323,6.5042161435149755,0.0,-36.41865333972606,0.64035968
2.4242424242424243,6.5887696673723575,0.0,-37.07996112836063,0.6486842292286061
2.525252525252525,6.6681321032492775,0.0,-37.74954320930421,0.6564977002020201
2.6262626262626263,6.742782428794026,0.0,-38.42689992682439,0.6638472497131312
2.727272727272727,6.813143638335055,0.0,-39.1115771133627,0.6707745228282829
2.8282828282828283,6.879589870124326,0.0,-39.80316080197623,0.6773163545858586
2.929292929292929,6.942453516981247,0.0,-40.501272660753294,0.683505470060606
3.0303030303030303,7.0020304530078326,0.0,-41.20556603960971,0.689370998949495
3.131313131313131,7.05858492936612,0.0,-41.91572253751218,0.6949389575757575
3.2323232323232323,7.112353382688718,0.0,-42.63144901297325,0.7002326238383837
3.3333333333333335,7.163548228781006,0.0,-43.35247497302643,0.7052729107135353
3.4343434343434343,7.21236081479593,0.0,-44.07855028620007,0.7100786569050505
3.5353535353535355,7.258963510970658,0.0,-44.8094431735963,0.7146668327822222
3.6363636363636362,7.303512610271585,0.0,-45.54493843933648,0.7190528258585859
3.7373737373737375,7.346149623358967,0.0,-46.28483590759939,0.7232505682850909
3.8383838383838382,7.387003207481208,0.0,-47.0289490384577,0.7272727267555555
3.9393939393939394,7.426190594234838,0.0,-47.77710369888153,0.7311308430739394
4.040404040404041,7.4638187092897414,0.0,-48.5291370687653,0.7348354443946666
4.141414141414141,7.499985432053777,0.0,-49.284896664762186,0.7383961672404039
4.242424242424242,7.5347804418228135,0.0,-50.044239467173895,0.7418218408080808
4.343434343434343,7.568286207442156,0.0,-50.80703113722131,0.7451205844040405
4.444444444444445,7.600578216336494,0.0,-51.57314531377816,0.7482998299927273
