f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-11.370771736898694,0.0
0.10101010101010101,0.46650937228148937,0.0,-11.3946148809146,0.0650263919191919
0.20202020202020202,0.8987801336487244,0.0,-11.463862187398593,0.12528028951272724
0.30303030303030304,1.2959645639015358,0.0,-11.575004134534865,0.18064352969696965
0.40404040404040403,1.6582095132894017,0.0,-11.724495738986377,0.2311365818181818
0.5050505050505051,1.9865958397787573,0.0,-11.908855073372877,0.27691010585858583
0.6060606060606061,2.2829666198545477,0.0,-12.124749680443584,0.3182210068686869
0.7070707070707071,2.54969255855439,0.0,-12.369061991600999,0.35539973564767674
0.8080808080808081,2.789432721594673,0.0,-12.638930392908767,0.3888169373737373
0.9090909090909091,3.0049275060302776,0.0,-12.931767496018608,0.41885459393939384
1.0101010101010102,3.198845884739807,0.0,-13.245260172454149,0.4458847314747475
1.1111111111111112,3.3736862717288547,0.0,-13.57735689043271,0.47025560203636363
1.2121212121212122,3.53172316503794,0.0,-13.926247461004245,0.4922842462021818
1.3131313131313131,3.6749874285882713,0.0,-14.290339197841451,0.5122537445727676
1.4141414141414141,3.8052684523007754,0.0,-14.668232272992213,0.5304135188686869
1.5151515151515151,3.9241289835282895,0.0,-15.058695999686407,0.5469813992727274
1.6161616161616161,4.032926584287425,0.0,-15.460646987856194,0.5621466153373738
1.7171717171717171,4.132836927745339,0.0,-15.873129586608338,0.5760730432646464
1.8181818181818181,4.224876923143628,0.0,-16.29529869743646,0.5889024292719192
1.9191919191919191,4.309926706566976,0.0,-16.72640485407154,0.6007574548686868
2.0202020202020203,4.388748196002048,0.0,-17.16578137061986,0.6117443232323232
2.121212121212121,4.462002926604034,0.0,-17.61283332305993,0.6219552452525251
2.2222222222222223,4.530266045834066,0.0,-18.06702812585326,0.6314703903030303
2.323232323232323,4.594039182158698,0.0,-18.527887479735938,0.64035968
2.4242424242424243,4.653760796702461,0.0,-18.99498048916537,0.6486842311111111
2.525252525252525,4.7098158299491235,0.0,-19.4679177728676,0.6564977002020201
2.6262626262626263,4.762542639946083,0.0,-19.946346415447188,0.6638472507474746
2.727272727272727,4.81223990934248,0.0,-20.429945630584488,0.6707745158981817
2.8282828282828283,4.859172088354883,0.0,-20.918423026342648,0.6773163571717171
2.929292929292929,4.90357373949313,0.0,-21.411511380417284,0.6835054700606061
3.0303030303030303,4.945653986173729,0.0,-21.908965847921,0.6893710041212121
3.131313131313131,4.985599323620208,0.0,-22.410561536754532,0.6949389547830301
3.1818181818181817,5.004824340418077,0.0,-22.662846990932696,0.6976187154721616
3.194444444444444,5.0095560276572995,0.0,-22.726069120257083,0.6982782618117174
3.1960227272727266,5.0101454492681015,0.0,-22.733976081724254,0.6983604208484848
3.1964172979797976,5.01029271729395,0.0,-22.73595296741333,0.6983809484282828
3.1965159406565653,5.010329526879874,0.0,-22.73644719791516,0.6983860792888891
3.196614583333333,10.020681326508894,0.9999897475555556,-22.7323394138892,0.6983912116883472
3.196811868686868,10.020839572480803,0.9999919505777779,-22.73431636316449,0.6984014713376971
3.1976010101010095,10.021468779313844,1.0,-22.74222447235067,0.6984425128080808
3.2007575757575752,10.023821850923575,1.0,-22.773861611290787,0.6986065092525252
3.2070707070707067,10.028517005066174,1.0,-22.837158143152095,0.6989337362618182
3.2323232323232323,10.047153844974526,1.0,-23.09063931833891,0.7002326238383838
3.3333333333333335,10.119473476298202,1.0,-24.109185270302866,0.7052729134545453
3.4343434343434343,10.188427696338744,1.0,-25.13486411132466,0.7100786519919192
