,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10101010101010101,0.06502636864646465,0.06502637381818181,0.06502639191919192,0.06502638002424241,0.0650263919191919,0.06502637381818183,0.06502636606060605,0.06502639191919192,0.06502638374787878,0.06502638829898989
0.20202020202020202,0.1252802735838384,0.12528028392727272,0.12528028185858583,0.12528028806464644,0.12528028951272724,0.12528028703030303,0.12528028185858586,0.12528028703030303,0.12528028444444445,0.12528028930585858
0.30303030303030304,0.18064351676767676,0.18064353280000003,0.18064353238626263,0.18064353176565656,0.18064352969696965,0.18064353538585853,0.1806435271111111,0.18064353486868687,0.18064352969696967,0.18064353486868687
0.40404040404040403,0.23113656888888887,0.23113658181818178,0.23113658440404045,0.23113658181818178,0.2311365818181818,0.23113658181818184,0.23113657406060603,0.23113658181818184,0.23113658181818184,0.23113658181818184
0.5050505050505051,0.2769101187878788,0.2769101108234343,0.2769101110303031,0.27691011878787875,0.27691010585858583,0.2769101187878788,0.276910111030303,0.27691011309898983,0.27691010275555555,0.27691010585858583
0.6060606060606061,0.3182210068686869,0.3182210068686869,0.31822099393939396,0.3182210068686869,0.3182210068686869,0.31822100262787884,0.3182210068686869,0.3182210042828282,0.3182210027313132,0.31822099393939396
0.7070707070707071,0.3553997446464646,0.3553997446464647,0.3553997446464646,0.35539974464646457,0.35539973564767674,0.3553997317171717,0.35539974464646457,0.3553997344064647,0.3553997446464647,0.3553997446464646
0.8080808080808081,0.3888169373737374,0.38881693737373735,0.3888169373737374,0.3888169373737374,0.3888169373737373,0.3888169373737374,0.38881693189171723,0.3888169368565657,0.38881693737373735,0.3888169244444445
0.9090909090909091,0.4188545939393939,0.4188545939393939,0.41885459393939395,0.41885458618181814,0.41885459393939384,0.418854593939394,0.41885458928484853,0.41885459393939384,0.41885459393939395,0.41885460169696953
1.0101010101010102,0.44588473147474744,0.4458847335434344,0.4458847263030304,0.44588473416404034,0.4458847314747475,0.44588472888888897,0.4458847288888889,0.445884733750303,0.4458847288888889,0.44588473292282826
1.1111111111111112,0.47025559272727263,0.4702556018294948,0.47025560513939396,0.4702556056565657,0.47025560203636363,0.470255601519192,0.4702556108282829,0.47025560565656555,0.4702555953131313,0.4702556185858587
1.2121212121212122,0.4922842493672727,0.49228424585050495,0.4922842505050506,0.49228425050505054,0.4922842462021818,0.4922842493672727,0.49228425050505054,0.4922842492845252,0.49228424791919195,0.4922842427474748
1.3131313131313131,0.5122537373737374,0.5122537503030302,0.512253745131313,0.5122537414076767,0.5122537445727676,0.5122537368565656,0.5122537466828282,0.5122537425454544,0.5122537373737374,0.5122537503030303
1.4141414141414141,0.5304135111111112,0.5304135199030303,0.530413518868687,0.5304135147313132,0.5304135188686869,0.530413511111111,0.5304135111111111,0.5304135136969697,0.5304135111111112,0.5304135136969698
1.5151515151515151,0.5469813941010101,0.5469814044444444,0.5469813941010101,0.5469813986521213,0.5469813992727274,0.5469813920323232,0.5469813966868687,0.5469813941010101,0.5469813992727272,0.5469813941010102
1.6161616161616161,0.5621466246464647,0.5621466065454545,0.5621466117171716,0.5621466117171714,0.5621466153373738,0.5621466117171716,0.5621466112,0.5621466167854544,0.5621466246464647,0.5621466246464647
1.7171717171717171,0.5760730505050505,0.576073045850505,0.5760730427474745,0.5760730427474747,0.5760730432646464,0.5760730375757576,0.5760730427474747,0.5760730349898989,0.576073034989899,0.5760730375757577
1.8181818181818181,0.5889024284444445,0.588902443959596,0.5889024387878786,0.5889024393050503,0.5889024292719192,0.5889024333058586,0.5889024284444444,0.5889024336161616,0.5889024336161616,0.5889024387878786
1.9191919191919191,0.6007574548686868,0.6007574538343432,0.6007574527999999,0.6007574533171717,0.6007574548686868,0.6007574626262626,0.6007574579717171,0.600757449179798,0.6007574626262626,0.6007574496969698
2.0202020202020203,0.6117443258181818,0.6117443273696969,0.6117443268525252,0.6117443232323231,0.6117443232323232,0.611744332541414,0.6117443361616162,0.6117443268525252,0.6117443232323231,0.611744330989899
2.121212121212121,0.6219552452525253,0.6219552478383839,0.6219552509414142,0.621955251458586,0.6219552452525251,0.621955247838384,0.6219552530101009,0.6219552473212122,0.6219552478383837,0.6219552452525253
