f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-40.042243187945346,0.0
0.10101010101010101,0.8393895063823983,0.0,-40.085144132779405,0.06502636606060605
0.20202020202020202,1.6171740836742374,0.0,-40.209740741070455,0.12528028185858586
0.30303030303030304,2.331827691426706,0.0,-40.409718333776446,0.1806435271111111
0.40404040404040403,2.983614594529635,0.0,-40.67869842597615,0.23113657406060603
0.5050505050505051,3.574479945463753,0.0,-41.010415989267415,0.276910111030303
0.6060606060606061,4.107739522566323,0.0,-41.39887493670037,0.3182210068686869
0.7070707070707071,4.587659349581159,0.0,-41.83846583026095,0.35539974464646457
0.8080808080808081,5.019023394749199,0.0,-42.324039770897166,0.38881693189171723
0.9090909090909091,5.406762952401932,0.0,-42.85094127337939,0.41885458928484853
1.0101010101010102,5.75568012114755,0.0,-43.41500832798722,0.4458847288888889
1.1111111111111112,6.070270398914964,0.0,-44.012549615665804,0.4702556108282829
1.2121212121212122,6.354625962738476,0.0,-44.640308065274105,0.49228425050505054
1.3131313131313131,6.6124011784678505,0.0,-45.29541795791954,0.5122537466828282
1.4141414141414141,6.846815564861057,0.0,-45.97536058458826,0.5304135111111111
1.5151515151515151,7.060681264849177,0.0,-46.677921571823575,0.5469813966868687
1.6161616161616161,7.256440657469952,0.0,-47.401151576975735,0.5621466112
1.7171717171717171,7.43620928380543,0.0,-48.14333109836225,0.5760730427474747
1.8181818181818181,7.601816750126583,0.0,-48.90293955109813,0.5889024284444444
1.9191919191919191,7.754846789876485,0.0,-49.67862842128599,0.6007574579717171
2.0202020202020203,7.896670342678244,0.0,-50.46919814167378,0.6117443361616162
2.121212121212121,8.028477438359602,0.0,-51.27357826607329,0.6219552530101009
2.2222222222222223,8.151303099384991,0.0,-52.09081051386552,0.6314703903030304
2.323232323232323,8.26604987196586,0.0,-52.92003428167027,0.6403596670707071
2.4242424242424243,8.373507079311734,0.0,-53.76047425957496,0.6486842311111111
2.525252525252525,8.47436681971994,0.0,-54.6114298342485,0.656497698340202
2.6262626262626263,8.569238092747298,0.0,-55.47226600537794,0.6638472471272727
2.727272727272727,8.658658380534646,0.0,-56.342405582463876,0.6707745154844446
2.8282828282828283,8.743103313152485,0.0,-57.22132246499101,0.6773163498278789
2.929292929292929,8.822995220409082,0.0,-58.10853584013822,0.6835054674747473
3.0303030303030303,8.898710132183021,0.0,-59.003605158748044,0.6893709989494947
3.131313131313131,8.970583806746934,0.0,-59.906125772694494,0.694938954989899
3.2323232323232323,9.038916859182004,0.0,-60.81572513559374,0.7002326238383838
3.3333333333333335,9.103979128741663,0.0,-61.7320594845162,0.7052729095757573
3.4343434343434343,9.166013784520576,0.0,-62.654810933460666,0.7100786501818181
3.5353535353535355,9.225240202760864,0.0,-63.58368492026538,0.7146668404363636
3.6363636363636362,9.281856470308831,0.0,-64.51840795772421,0.7190528258585858
3.7373737373737375,9.336042789316087,0.0,-65.45872564725659,0.7232505664646464
3.8383838383838382,9.387962625491669,0.0,-66.4044009198077,0.727272725721212
3.9393939393939394,9.43776488844595,0.0,-67.35521247394678,0.7311308394537374
4.040404040404041,9.485585607337653,0.0,-68.31095338556331,0.7348354456565658
4.141414141414141,9.531549020378213,0.0,-69.271429867282,0.7383961688953534
4.242424242424242,9.575769130312885,0.0,-70.23646015884816,0.7418218408080807
4.343434343434343,9.618350759210482,0.0,-71.2058735323761,0.7451205818181817
4.444444444444445,9.659389958362706,0.0,-72.17950939858503,0.7482998328888889
4.545454545454545,9.69897541689577,0.0,-73.15721650204017,0.7513664646464645
4.646464646464646,9.737189082627685,0.0,-74.13885219502423,0.7543268254771717
4.747474747474747,9.774106656083685,0.0,-75.12428178103397,0.7571867797979797
4.848484848484849,9.809798037780526,0.0,-76.11337792006717,0.7599517427070707
4.94949494949495,9.84432844977506,0.0,-77.10602008886593,0.7626267668686871
5.05050505050505,9.877758056474006,0.0,-78.10209409014234,0.7652165131377778
5.151515151515151,9.910142991385001,0.0,-79.10149160555147,0.76772533010101
5.202020202020202,9.925960331541516,0.0,-79.6024043379845,0.7689506779797981
5.2272727272727275,9.933777879133634,0.0,-79.85315873419584,0.7695562927838384
5.23989898989899,9.937664211943789,0.0,-79.97860977290898,0.7698573617131316
5.246212121212121,9.939601733888479,0.0,-80.04135367003356,0.7700074589090911
5.249368686868687,9.940569169697739,0.0,-80.07273020280016,0.7700824048484849
5.250157828282829,9.940810916828987,0.0,-80.08057481301937,0.770101132670707
5.2505523989899,9.940931837125802,5.555555555555557e-09,-80.08449718965186,0.7701104959236283
5.250651041666667,9.940968181976455,6.261333333333333e-07,-80.08547779157016,0.7701128335949669
5.250749684343434,19.881984262089382,1.0,-80.08843041580181,0.7701151710901013
5.25094696969697,19.882105100940404,1.0,-80.09235285202644,0.7701198517010103
5.252525252525253,19.8830713551181,1.0,-80.1237331997394,0.7701572789010103
5.353535353535354,19.943969362777285,1.0,-82.13521540000791,0.772516121910303
5.454545454545454,20.003071076829393,1.0,-84.1527574521677,0.7748053867054545
5.555555555555555,20.060461708264793,1.0,-86.17618226077929,0.7770283738763636
5.656565656565657,20.116220634685934,1.0,-88.2053210442855,0.779188158060606
5.757575757575758,20.170422642021872,1.0,-90.2400128067064,0.7812876360404039
5.858585858585858,20.223137709564806,1.0,-92.28010385115006,0.7833295184161616
5.959595959595959,20.274431487963366,1.0,-94.32544733121539,0.785316348121212
6.0606060606060606,20.324365842639665,1.0,-96.37590283678449,0.7872505214707071
6.161616161616162,20.37299878035454,1.0,-98.43133601107488,0.7891342853171718
6.262626262626262,20.420385023333623,1.0,-100.49161819614847,0.7909697592888888
6.363636363636363,20.466576363089246,1.0,-102.55662610436354,0.7927589494949495
6.4646464646464645,20.511621493523297,1.0,-104.62624151351136,0.7945037420606061
6.565656565656566,20.555566304666158,1.0,-106.70035098360547,0.7962059145050505
6.666666666666667,20.59845432328508,1.0,-108.77884559349238,0.7978671528080807
6.767676767676767,20.640326712884185,1.0,-110.86162069563089,0.7994890514101007
6.8686868686868685,20.681222483861326,1.0,-112.94857568754632,0.801073121352404
6.96969696969697,20.721178473480386,1.0,-115.03961379860719,0.8026207895014141
7.070707070707071,20.7602297984963,1.0,-117.13464189089908,0.804133416080808
7.171717171717171,20.798409582778955,1.0,-119.23357027308296,0.805612284121212
7.2727272727272725,20.835749542120656,1.0,-121.33631252622705,0.807058622112323
7.373737373737374,20.872279580478654,1.0,-123.44278534069207,0.8084735883636363
7.474747474747475,20.908028274644337,1.0,-125.55290836323172,0.8098582897777777
7.575757575757575,20.94302282083618,1.0,-127.66660405354332,0.8112137797818182
7.6767676767676765,20.97728904137562,1.0,-129.7837975495703,0.8125410585858589
7.777777777777778,21.01085171714608,1.0,-131.9044165409174,0.8138410860606061
7.878787878787879,21.043734140308764,1.0,-134.0283911497942,0.8151147644121213
7.979797979797979,21.075958948788166,1.0,-136.1556538189506,0.8163629705050504
8.080808080808081,21.107547426639417,1.0,-138.2861392061128,0.8175865287628284
8.181818181818182,21.138520184988447,1.0,-140.41978408446727,0.8187862375434343
8.282828282828282,21.168896653329668,1.0,-142.55652724877893,0.8199628494351516
8.383838383838384,21.19869571239974,1.0,-144.6963094267596,0.8211170957705051
8.484848484848484,21.22793512672745,1.0,-146.8390731953354,0.8222496646464645
8.585858585858587,21.256632050665747,1.0,-148.98476290148878,0.8233612205252528
8.686868686868687,21.284802921577537,1.0,-151.13332458737386,0.8244524000969699
8.787878787878787,21.312463541281556,1.0,-153.28470591943017,0.8255238154343432
8.88888888888889,21.339629060030216,1.0,-155.43885612123688,0.8265760533721213
8.98989898989899,21.366313780238556,1.0,-157.5957259098711,0.8276096679046466
9.09090909090909,21.392531730610358,1.0,-159.75526743555136,0.8286252024242424
9.191919191919192,21.41829620523509,1.0,-161.9174342243612,0.8296231718684446
9.292929292929292,21.443619958523684,1.0,-164.08218112386484,0.8306040702707068
9.393939393939394,21.46851548426058,1.0,-166.24946425143992,0.8315683815692931
9.494949494949495,21.492994588347017,1.0,-168.4192409451624,0.832516563057778
9.595959595959595,21.517068557033422,1.0,-170.59146971709418,0.8334490519014142
9.696969696969697,21.540748484304746,1.0,-172.76611020883055,0.8343662778181818
9.797979797979798,21.56404472045238,1.0,-174.94312314917636,0.8352686417195958
9.8989898989899,21.586967658493396,1.0,-177.1224703138287,0.8361565461721211
10.0,21.609527138681617,1.0,-179.30411448695114,0.8370303723313129
