f,r_opt,n_opt,Fd_min,x_opt
0.0,0.0,0.0,-26.84263966496727,0.0
0.10101010101010101,0.6677252846298564,0.0,-26.876766891464307,0.06502638829898989
0.20202020202020202,1.28644415019071,0.0,-26.975882113480004,0.12528028930585858
0.30303030303030304,1.8549431837137882,0.0,-27.134962073770087,0.18064353486868687
0.40404040404040403,2.373432446736627,0.0,-27.348932758220027,0.23113658181818184
0.5050505050505051,2.843459156937063,0.0,-27.61281040611971,0.27691010585858583
0.6060606060606061,3.2676611651316074,0.0,-27.92182519670585,0.31822099393939396
0.7070707070707071,3.649432205280963,0.0,-28.27151488416154,0.3553997446464646
0.8080808080808081,3.9925774494783832,0.0,-28.65778357631384,0.3888169244444445
0.9090909090909091,4.301020177388179,0.0,-29.07692788622105,0.41885460169696953
1.0101010101010102,4.578579834913388,0.0,-29.52563698124393,0.44588473292282826
1.1111111111111112,4.828832955096005,0.0,-30.000974457954868,0.4702556185858587
1.2121212121212122,5.055034497624975,0.0,-30.500349352332535,0.4922842427474748
1.3131313131313131,5.26009194376732,0.0,-31.021482016735057,0.5122537503030303
1.4141414141414141,5.4465659814345395,0.0,-31.562368846036087,0.5304135136969698
1.5151515151515151,5.616693724153924,0.0,-32.121248330674504,0.5469813941010102
1.6161616161616161,5.772418317620209,0.0,-32.69656979016098,0.5621466246464647
1.7171717171717171,5.915422077791055,0.0,-33.286965379950196,0.5760730375757577
1.8181818181818181,6.0471611425013,0.0,-33.89122549160627,0.5889024387878786
1.9191919191919191,6.168894653167244,0.0,-34.50827739725834,0.6007574496969698
2.0202020202020203,6.281713750620171,0.0,-35.137166854442334,0.611744330989899
2.121212121212121,6.386564808947351,0.0,-35.777042335070476,0.6219552452525253
2.2222222222222223,6.484271341684946,0.0,-36.42714153752313,0.6314703903030303
2.323232323232323,6.5755511582172606,0.0,-37.0867798613423,0.6403596699668687
2.4242424242424243,6.661032146856826,0.0,-37.755340556078934,0.6486842311111112
2.525252525252525,6.741264988402184,0.0,-38.43226629158728,0.6564977017535355
2.6262626262626263,6.816734064094314,0.0,-39.117051932150886,0.6638472533333333
2.727272727272727,6.887866897849617,0.0,-39.80923832911972,0.6707745202424242
2.8282828282828283,6.955041933091149,0.0,-40.508406975360316,0.6773163571717171
2.929292929292929,7.01859504374713,0.0,-41.21417538959837,0.6835054731843231
3.0303030303030303,7.078825332355528,0.0,-41.926193119858084,0.6893709963636363
3.131313131313131,7.136000097592019,0.0,-42.64413827303665,0.6949389575757575
3.2323232323232323,7.190358252167151,0.0,-43.36771449261159,0.7002326233212122
3.3333333333333335,7.242114572362234,0.0,-44.09664831897952,0.7052729095757577
3.4343434343434343,7.291462480567247,0.0,-44.83068687734699,0.7100786527676767
3.5353535353535355,7.3385763553884615,0.0,-45.56959584677654,0.7146668347474748
3.6363636363636362,7.383614064800912,0.0,-46.3131576712245,0.7190528294787879
3.7373737373737375,7.426718656191286,0.0,-47.06116997943744,0.723250567623111
3.8383838383838382,7.468020273481711,0.0,-47.813444185607715,0.7272727232387879
3.9393939393939394,7.507637458649685,0.0,-48.56980424689805,0.7311308405294544
4.040404040404041,7.545678299878138,0.0,-49.33008555747017,0.7348354456565657
4.141414141414141,7.582241674021564,0.0,-50.094133961613146,0.7383961677368889
4.242424242424242,7.617418341437732,0.0,-50.86180487105737,0.7418218454626264
4.343434343434343,7.651291489792321,0.0,-51.63296247366052,0.745120580059798
4.444444444444445,7.6839377044103365,0.0,-52.40747902242822,0.7482998297858586
4.545454545454545,7.715427556689721,0.0,-53.18523419533724,0.7513664672323231
4.595959595959595,7.73075934796265,0.0,-53.57529055216318,0.7528595528404041
4.608585858585858,7.734550596745209,0.0,-53.67292510223865,0.7532287633842424
4.610164141414141,7.735023337380461,8.888888888888891e-12,-53.68513278375171,0.7532748011970214
4.610262784090908,7.73505739505809,5.811555555555555e-07,-53.68589578879683,0.7532776801371783
4.6103614267676765,15.470164858379663,1.0,-53.688038262859465,0.7532805558561616
4.610558712121211,15.470282992503684,1.0,-53.69109031145861,0.7532863080985859
4.610953282828282,15.470519268186557,1.0,-53.69719447857631,0.7532978129454546
4.611742424242424,15.470991735644942,1.0,-53.70940309244493,0.7533208185535354
4.61489898989899,15.472880065194317,1.0,-53.75824127450677,0.753412765985616
4.621212121212121,15.476650739892907,1.0,-53.85593550522896,0.7535963694545453
4.646464646464646,15.491652265435432,1.0,-54.24694970548197,0.7543268308040404
4.747474747474747,15.550387203008432,1.0,-55.81474634999479,0.7571867800565657
4.848484848484849,15.607171488258372,1.0,-57.388376399155426,0.7599517472271515
4.94949494949495,15.662108522451906,1.0,-58.967648103130095,0.7626267671789899
5.05050505050505,15.715294290507435,1.0,-60.5523797765631,0.7652165136549497
5.151515151515151,15.766818132093084,1.0,-62.14239908736694,0.7677253368242425
5.252525252525253,15.816763157977167,1.0,-63.73754240779981,0.7701572835555557
5.353535353535354,15.86520672543237,1.0,-65.3376542213937,0.7725161205656568
5.454545454545454,15.912221531155643,1.0,-66.9425865800556,0.7748053876363636
5.555555555555555,15.957875083395344,1.0,-68.55219860632467,0.7770283719111113
5.656565656565657,16.002230785312026,1.0,-70.16635603634143,0.7791881606464647
5.757575757575758,16.04534782876663,1.0,-71.78493079958679,0.7812876360404043
5.858585858585858,16.08728212367407,1.0,-73.40780063188541,0.7833295204848485
5.959595959595959,16.128085697906375,1.0,-75.0348487185515,0.7853163473454543
6.0606060606060606,16.167807961213608,1.0,-76.6659633648913,0.7872505225050507
6.161616161616162,16.20649482366553,1.0,-78.3010376915723,0.7891342814383842
6.262626262626262,16.24419014544331,1.0,-79.93996935262962,0.7909697598060604
6.363636363636363,16.2809348871448,1.0,-81.58266027410966,0.7927589520808084
