r,f
35.32191049449428,1.1713699302843772
35.36925889998288,1.1697802802835016
35.41660730547148,1.1729735681367488
35.46395571096008,1.1761820708192006
35.51130411644868,1.1794025805794943
35.558652521937276,1.1823671677711287
35.606000927425875,1.1852727200645465
35.65334933291447,1.1882198543660913
35.70069773840307,1.187328688068937
35.74804614389166,1.1799666183893573
35.79539454938026,1.1718085114615164
35.84274295486886,1.1635711548366328
35.89009136035746,1.1622958561807581
35.93743976584606,1.1654800134129035
35.98478817133466,1.168625484323248
36.032136576823255,1.1718751158821363
36.079484982311854,1.1750846621470228
36.12683338780045,1.1783168749750756
36.17418179328905,1.1812631268158236
36.22153019877765,1.1842677104298236
36.26887860426625,1.1873554517769929
36.31622700975485,1.1905412989779436
