,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.725057140045832e-01,2.710183076670187e-01,3.008955699319326e-01,2.638715025454949e-01
2.020202020202020e-01,7.176721861915025e-01,5.221457894681355e-01,5.797074920122718e-01,5.083766690362600e-01
3.030303030303030e-01,1.034822430795966e+00,7.528899132541983e-01,8.358889079081462e-01,7.330359731596614e-01
4.040404040404040e-01,1.324073329688160e+00,9.633358618351413e-01,1.069534577646864e+00,9.379323940339183e-01
5.050505050505051e-01,1.586288504259340e+00,1.154111761868768e+00,1.281341727536125e+00,1.123677554675397e+00
6.060606060606061e-01,1.822939222678154e+00,1.326288172792239e+00,1.472498944495187e+00,1.291313589660872e+00
7.070707070707071e-01,2.035918811555605e+00,1.481242462136717e+00,1.644535503199044e+00,1.442181716840172e+00
8.080808080808081e-01,2.227350358723382e+00,1.620519377068025e+00,1.799166353191447e+00,1.577785828979579e+00
9.090909090909091e-01,2.399422049988780e+00,1.745710941090794e+00,1.938159142862957e+00,1.699676064444057e+00
1.010101010101010e+00,2.554265051636952e+00,1.858367689263346e+00,2.063235327448624e+00,1.809362045283081e+00
1.111111111111111e+00,2.693874347642601e+00,1.959941128760667e+00,2.176006199300499e+00,1.908256950612405e+00
1.212121212121212e+00,2.820066182309127e+00,2.051752591985761e+00,2.277939012594224e+00,1.997647313008320e+00
1.237373737373737e+00,2.849711984972238e+00,2.073321544555805e+00,2.301885727540641e+00,2.018647468456877e+00
1.250000000000000e+00,2.864266131623841e+00,2.083910457670196e+00,2.313641963681077e+00,2.028957184577130e+00
1.256313131313131e+00,2.871477233263392e+00,2.089156954386159e+00,2.319466902633164e+00,2.034065326796640e+00
1.257891414141414e+00,2.873273227720564e+00,2.090463687298073e+00,2.320917600095825e+00,2.035337586112548e+00
1.258285984848485e+00,2.873721783672771e+00,2.090789981699176e+00,2.321279889172326e+00,2.035655260175032e+00
1.258384627525252e+00,2.873833897774690e+00,2.090871552658990e+00,2.321370465629377e+00,1.425014281143275e+01
1.258483270202020e+00,2.873946007728920e+00,2.090953115772859e+00,2.321461050462279e+00,1.425069877079030e+01
1.258680555555555e+00,2.874170211046625e+00,2.091116183156019e+00,2.321642106886572e+00,1.425181041332456e+01
1.259469696969697e+00,2.875066454010237e+00,2.091768301805121e+00,2.322366077957864e+00,1.425625478047876e+01
1.262626262626263e+00,2.878644872516389e+00,2.094371797244790e+00,2.325256616104600e+00,1.427399862701753e+01
1.268939393939394e+00,2.885769378294551e+00,2.099555250292277e+00,2.331011497760398e+00,1.430932621865510e+01
1.272095959595959e+00,2.889315579628003e+00,2.102135336151102e+00,2.333875988684447e+00,1.432691014532811e+01
1.272885101010101e+00,2.890200493179676e+00,2.102779123011262e+00,2.334590758715458e+00,1.433129805641955e+01
1.273279671717171e+00,2.890642632657320e+00,2.103100877628489e+00,2.334947988777712e+00,1.433349061343256e+01
1.273378314393939e+00,2.890753220409763e+00,1.472226822229751e+01,2.335037225098539e+00,1.433403868841501e+01
1.273476957070707e+00,2.890863694100764e+00,1.472283166669162e+01,2.335126478171068e+00,1.433458665321893e+01
1.273674242424242e+00,2.891084682959654e+00,1.472395718877676e+01,2.335304993362047e+00,1.433568233896498e+01
1.275252525252525e+00,2.892851173247367e+00,1.473295361336346e+01,2.336731870908425e+00,1.434444145808381e+01
1.287878787878788e+00,2.906887586719229e+00,1.480443969104627e+01,2.348069974495898e+00,1.441404248762747e+01
1.313131313131313e+00,2.934462083371387e+00,1.494487316933289e+01,2.370343541092636e+00,1.455077274150093e+01
1.325757575757576e+00,2.948005361946664e+00,1.501384745828837e+01,2.381283274781012e+00,1.461792822857109e+01
1.327335858585859e+00,2.949687004623815e+00,1.502241201224510e+01,2.382641627811908e+00,1.462626687412746e+01
1.327533143939394e+00,2.949897064322735e+00,1.502348176596417e+01,2.382811347688848e+00,1.462730841961640e+01
1.327631786616162e+00,2.950002077581440e+00,1.502401649722109e+01,1.668015497278523e+01,1.462782901754429e+01
1.327730429292929e+00,2.950107103283212e+00,1.502455126619890e+01,1.668079310712626e+01,1.462834970714070e+01
1.328125000000000e+00,2.950526963450505e+00,1.502668954423798e+01,1.668324067664546e+01,1.463043165167432e+01
1.328914141414141e+00,2.951366248277767e+00,1.503096406550075e+01,1.668798631846254e+01,1.463459326195591e+01
1.332070707070707e+00,2.954717166053622e+00,1.504802987173488e+01,1.670693367532674e+01,1.465120925767136e+01
1.338383838383838e+00,2.961389476282663e+00,1.508201130348117e+01,1.674466111492682e+01,1.468429448073262e+01
1.363636363636364e+00,2.987690358727912e+00,1.521595835733498e+01,1.689337476864424e+01,1.481470941067630e+01
1.414141414141414e+00,3.038490939987790e+00,1.547467999618320e+01,1.718061770581798e+01,1.506660843748237e+01
1.417297979797980e+00,3.041588848747274e+00,1.549045725097169e+01,1.719813430276117e+01,1.508196963144851e+01
1.418876262626263e+00,3.043134484975981e+00,1.549832887831777e+01,1.720687393280012e+01,1.508963380375192e+01
1.419270833333333e+00,3.043520582956499e+00,1.550029514550288e+01,1.720905695440316e+01,1.509154805128510e+01
1.419369476010101e+00,3.043617008425559e+00,1.550078659943828e+01,1.720960247695525e+01,1.509202667413385e+01
1.419468118686869e+00,2.130544556970863e+01,1.550127785782861e+01,1.721014797940530e+01,1.509250502667795e+01
1.419665404040404e+00,2.130690102481375e+01,1.550226058131971e+01,1.721123895080198e+01,1.509346163627811e+01
1.420454545454545e+00,2.131272020108264e+01,1.550618948814793e+01,1.721560101547864e+01,1.509728698699634e+01
1.426767676767677e+00,2.135580722180199e+01,1.553751931554039e+01,1.725038464651708e+01,1.512779076311062e+01
1.439393939393939e+00,2.144119802405821e+01,1.559964563474108e+01,1.731935980625705e+01,1.518827868022468e+01
1.464646464646465e+00,2.160909973270335e+01,1.572180365808325e+01,1.745498464095265e+01,1.530721540409698e+01
1.515151515151515e+00,2.193380410815700e+01,1.595804372226716e+01,1.771726786928466e+01,1.553722559723061e+01
1.616161616161616e+00,2.254192493817672e+01,1.640048497373640e+01,1.820848422355270e+01,1.596799962491794e+01
1.717171717171717e+00,2.310037085640238e+01,1.680678492066662e+01,1.865957483880974e+01,1.636358540154204e+01
