,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.145946253132930e-01,4.208018829461713e-01,3.664110876529668e-01,4.095913461839583e-01
2.020202020202020e-01,6.061003076660447e-01,8.107198787834603e-01,7.059301559031663e-01,7.891215096518222e-01
3.030303030303030e-01,8.739451502616281e-01,1.168989116696271e+00,1.017891397310906e+00,1.137846174312345e+00
4.040404040404040e-01,1.118228214389411e+00,1.495742201811822e+00,1.302409879737394e+00,1.455894223304761e+00
5.050505050505051e-01,1.339678492007792e+00,1.791954055328030e+00,1.560334850679730e+00,1.744214778791624e+00
6.060606060606061e-01,1.539538715398790e+00,2.059287133174177e+00,1.793113770901601e+00,2.004425834959827e+00
7.070707070707071e-01,1.719407684031982e+00,2.299879882845755e+00,2.002608687519774e+00,2.238608973084132e+00
8.080808080808081e-01,1.881078606908769e+00,2.516130861517047e+00,2.190908135599715e+00,2.449098888884716e+00
9.090909090909091e-01,2.026399416686603e+00,2.710512030420964e+00,2.360164519905522e+00,2.638301503574570e+00
1.010101010101010e+00,2.157169983082644e+00,2.885430804097389e+00,2.512474065977394e+00,2.808560280667051e+00
1.111111111111111e+00,2.275075137914333e+00,3.043140722380520e+00,2.649799221813646e+00,2.962068662059620e+00
1.212121212121212e+00,2.381648753121930e+00,3.185693576862580e+00,2.773926399018046e+00,3.100823777734370e+00
1.313131313131313e+00,2.478260245944713e+00,3.314921142342993e+00,2.886450632648630e+00,3.226608602329782e+00
1.338383838383838e+00,2.501001432287318e+00,3.345339813941073e+00,2.912937433390110e+00,3.256216824204098e+00
1.344696969696970e+00,2.506603360461126e+00,3.352832897377569e+00,2.919462138227896e+00,3.263510396759634e+00
1.347853535353535e+00,2.509392033837313e+00,3.356562982640925e+00,2.922710083144153e+00,3.267141118251204e+00
1.348642676767677e+00,2.510087899112066e+00,3.357493858779820e+00,2.923520607775036e+00,3.268047142548728e+00
1.348741319444445e+00,1.757104281435643e+01,3.357610151529588e+00,2.923621838493485e+00,3.268160302948312e+00
1.348839962121212e+00,1.757169734220983e+01,3.357726432565742e+00,2.923723099810640e+00,3.268273520355653e+00
1.349037247474748e+00,1.757300608090650e+01,3.357958959497214e+00,2.923925632644520e+00,3.268499909564131e+00
1.349431818181818e+00,1.757548303768908e+01,3.358423919651251e+00,2.924330524919612e+00,3.268952464510673e+00
1.351010101010101e+00,1.758520766833895e+01,3.360282225784098e+00,2.925948513086847e+00,3.270761167890482e+00
1.363636363636364e+00,1.766249419655944e+01,3.375050554596306e+00,2.938808027194046e+00,3.285136130126366e+00
1.388888888888889e+00,1.781439135186474e+01,3.404075945811810e+00,2.964081691245109e+00,3.313388240052380e+00
1.401515151515151e+00,1.788903027306763e+01,3.418338382420746e+00,2.976500685984062e+00,3.327270735070208e+00
1.407828282828283e+00,1.792602851395224e+01,3.425408180395499e+00,2.982656696815751e+00,3.334152198543330e+00
1.410984848484849e+00,1.794444812002030e+01,3.428927968822118e+00,2.985721448912144e+00,3.337578136766698e+00
1.412563131313131e+00,1.795363790237544e+01,3.430683968259109e+00,2.987250521320068e+00,3.339287457381870e+00
1.412957702020202e+00,1.795593340605820e+01,3.431122627135083e+00,2.987632464565789e+00,3.339714367958565e+00
1.413154987373737e+00,1.795708092145555e+01,3.431341875046323e+00,2.987823349492316e+00,3.339927768519464e+00
1.413253630050505e+00,1.795765443132586e+01,3.431451443713690e+00,2.091497682754126e+01,3.340034452837742e+00
1.413352272727273e+00,1.795822802176228e+01,3.431561107027048e+00,2.091569636018865e+01,3.340141107511986e+00
1.414141414141414e+00,1.796281490799602e+01,3.432437554691824e+00,2.092144218516914e+01,3.340994235451038e+00
1.439393939393939e+00,1.810787351711285e+01,3.460156189298464e+00,2.109039313319336e+01,3.367974446657020e+00
1.452020202020202e+00,1.817917426552214e+01,3.473780730656619e+00,2.117343769687379e+01,3.381236016367399e+00
1.453598484848485e+00,1.818803014162490e+01,3.475472982268994e+00,2.118375217749511e+01,3.382883171162654e+00
1.453993055555556e+00,1.819024211401216e+01,3.475895642223801e+00,2.118632860280528e+01,3.383294584750419e+00
1.454190340909091e+00,1.819134784011736e+01,3.476106990942985e+00,2.118761648397438e+01,3.383500223134993e+00
1.454288983585859e+00,1.819190060141145e+01,3.476212579793203e+00,2.118826024525051e+01,2.368480960678565e+01
