,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.519144030868590e+01,-8.058849054578088e+00,-7.774643137216046e+00,-1.462452024534986e+01
1.010101010101010e-01,-1.520987849950186e+01,-8.071360992896409e+00,-7.786918937507161e+00,-1.464248739957874e+01
2.020202020202020e-01,-1.526342827672884e+01,-8.107699238677231e+00,-7.822571370949999e+00,-1.469466915189726e+01
3.030303030303030e-01,-1.534937568482184e+01,-8.166022133771072e+00,-7.879793537041027e+00,-1.477842087961252e+01
4.040404040404040e-01,-1.546497934541381e+01,-8.244469411225600e+00,-7.956760277678119e+00,-1.489107123777467e+01
5.050505050505051e-01,-1.560754664206952e+01,-8.341213893358979e+00,-8.051678899535274e+00,-1.502999639765488e+01
6.060606060606061e-01,-1.577450054540750e+01,-8.454506838497618e+00,-8.162833664970597e+00,-1.519268516469986e+01
7.070707070707071e-01,-1.596343020203341e+01,-8.582712270028315e+00,-8.288619473185667e+00,-1.537678827508043e+01
8.080808080808081e-01,-1.617212269137918e+01,-8.724328526213906e+00,-8.427563003331123e+00,-1.558014934124537e+01
9.090909090909091e-01,-1.639857715483117e+01,-8.877997848052571e+00,-8.578332121414158e+00,-1.580081862009568e+01
1.010101010101010e+00,-1.664100482224226e+01,-9.042506397268644e+00,-8.739735897949769e+00,-1.603705303881938e+01
1.111111111111111e+00,-1.689781921934341e+01,-9.216777611177866e+00,-8.910718088239765e+00,-1.628730665247227e+01
1.161616161616162e+00,-1.703117719669378e+01,-9.307272758099764e+00,-8.999505318696430e+00,-1.641725776159263e+01
1.186868686868687e+00,-1.709902271287078e+01,-9.353311923333196e+00,-9.044675585972103e+00,-1.648337004262162e+01
1.199494949494949e+00,-1.713322873218587e+01,-9.376523723669667e+00,-9.067449309601361e+00,-1.651670220794766e+01
1.201073232323232e+00,-1.713751759229159e+01,-9.379434093436108e+00,-9.070304751909115e+00,-1.652088150144530e+01
1.201171875000000e+00,-1.713778574231350e+01,-9.379616056871004e+00,-9.070483281402662e+00,-1.652114280109494e+01
1.201270517676768e+00,-1.713805390365420e+01,-9.379798027986702e+00,-9.072130764904372e+00,-1.652140411177420e+01
