,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.090767038176572e+01,-1.607431755750752e+01,-1.370916271285790e+01,-1.285654378802603e+01
1.010101010101010e-01,-1.092254931882322e+01,-1.609348930409788e+01,-1.372636932443546e+01,-1.287304198454758e+01
2.020202020202020e-01,-1.096576200561861e+01,-1.614916953700217e+01,-1.377634224347114e+01,-1.292095746373937e+01
3.030303030303030e-01,-1.103511838054909e+01,-1.623853632707962e+01,-1.385654879312216e+01,-1.299786182183991e+01
4.040404040404040e-01,-1.112840625281019e+01,-1.635873923136183e+01,-1.396443070543156e+01,-1.310130211758773e+01
5.050505050505051e-01,-1.124345278067033e+01,-1.650697850878547e+01,-1.409747521732023e+01,-1.322886904111349e+01
6.060606060606061e-01,-1.137817839686909e+01,-1.668057460392392e+01,-1.425327743212373e+01,-1.337825670798408e+01
7.070707070707071e-01,-1.153063763201269e+01,-1.687702074858046e+01,-1.442958752943719e+01,-1.354730792536634e+01
8.080808080808081e-01,-1.169904474116690e+01,-1.709401598206002e+01,-1.462434040075584e+01,-1.373404260753586e+01
9.090909090909091e-01,-1.188178510554022e+01,-1.732947984241887e+01,-1.483566883484781e+01,-1.393667041839356e+01
1.010101010101010e+00,-1.207741525387803e+01,-1.758155239403147e+01,-1.506190354249541e+01,-1.415359079518826e+01
1.111111111111111e+00,-1.228465496020657e+01,-1.784858404540799e+01,-1.530156401800275e+01,-1.438338418626611e+01
1.212121212121212e+00,-1.250237460473105e+01,-1.812911926351101e+01,-1.555334392282131e+01,-1.462479803646830e+01
1.262626262626263e+00,-1.261484893364645e+01,-1.827404422176264e+01,-1.568341383861003e+01,-1.474951283127553e+01
1.287878787878788e+00,-1.267193924271697e+01,-1.834760599126509e+01,-1.574943540784064e+01,-1.481281622014542e+01
1.300505050505051e+00,-1.270069174753175e+01,-1.838465405014301e+01,-1.578268598080282e+01,-1.484469783057820e+01
1.306818181818182e+00,-1.271511911775584e+01,-1.840324394570025e+01,-1.579937038201860e+01,-1.486069531671087e+01
1.309974747474747e+00,-1.272234549370663e+01,-1.841255524582605e+01,-1.580772725883165e+01,-1.486870813174692e+01
1.310763888888889e+00,-1.272415340540222e+01,-1.841488476874503e+01,-1.580981800188624e+01,-1.487071279661862e+01
1.311158459595960e+00,-1.272505755863712e+01,-1.841604978454095e+01,-1.581086360168005e+01,-1.487171534792301e+01
1.311257102272727e+00,-1.272329265473370e+01,-1.841634106497264e+01,-1.581112502539671e+01,-1.487196600853875e+01
1.311355744949495e+00,-1.272487512016731e+01,-1.841663235599546e+01,-1.581138645861888e+01,-1.487221667826865e+01
1.311553030303030e+00,-1.272804023142798e+01,-1.841721496981054e+01,-1.581190935357623e+01,-1.487271804506755e+01
1.313131313131313e+00,-1.275336940474766e+01,-1.842187740436821e+01,-1.581609388105585e+01,-1.487673029096485e+01
1.338383838383838e+00,-1.316062115245037e+01,-1.849684173890045e+01,-1.588337425013373e+01,-1.494124065351273e+01
1.351010101010101e+00,-1.336563106626225e+01,-1.853457867151796e+01,-1.591724308616376e+01,-1.497371507244528e+01
1.357323232323232e+00,-1.346847730932532e+01,-1.855350995963116e+01,-1.593423388664673e+01,-1.499000634305152e+01
1.358901515151515e+00,-1.349422419558501e+01,-1.855824928415370e+01,-1.593848742274554e+01,-1.499408475640753e+01
1.359690656565657e+00,-1.350710292334733e+01,-1.856061991917680e+01,-1.594061506384712e+01,-1.499612480019320e+01
1.360085227272727e+00,-1.351354360726099e+01,-1.856180547967162e+01,-1.594167910247499e+01,-1.499714503118464e+01
1.360282512626263e+00,-1.351676427908537e+01,-1.856239832063896e+01,-1.594221117628498e+01,-1.499765519893275e+01
1.360381155303030e+00,-1.351837469744689e+01,-1.856269475629939e+01,-1.594247722681108e+01,-1.499791029586712e+01
1.360479797979798e+00,-1.351998517076793e+01,-1.856299120207642e+01,-1.594274328641682e+01,-1.499135134010977e+01
1.363636363636364e+00,-1.357154930568547e+01,-1.857248280298821e+01,-1.595126198289389e+01,-1.504852710121898e+01
1.376262626262626e+00,-1.377836530944562e+01,-1.861055218925838e+01,-1.598542919553984e+01,-1.527785067861235e+01
1.377840909090909e+00,-1.380427991452872e+01,-1.861532238640469e+01,-1.598971043976858e+01,-1.530658554359545e+01
1.378630050505051e+00,-1.381724241014312e+01,-1.861770844088596e+01,-1.599185191980894e+01,-1.532095873431665e+01
1.378728693181818e+00,-1.381886296533623e+01,-1.861800674247044e+01,-1.598069864549507e+01,-1.532275565286981e+01
1.378827335858586e+00,-1.382048357456662e+01,-1.861830505400177e+01,-1.598257275280005e+01,-1.532455263134108e+01
1.379024621212121e+00,-1.382372495511965e+01,-1.861890170690134e+01,-1.598632116916226e+01,-1.532814676801619e+01
1.379419191919192e+00,-1.383020836445754e+01,-1.862009513202292e+01,-1.599381880875040e+01,-1.533533576014464e+01
1.382575757575758e+00,-1.388210671858777e+01,-1.862964825390058e+01,-1.605383618883348e+01,-1.539288215894160e+01
1.388888888888889e+00,-1.398606868432985e+01,-1.864878491721137e+01,-1.617406205956949e+01,-1.550815819881939e+01
1.414141414141414e+00,-1.440409679754355e+01,-1.872573289717610e+01,-1.665748687310115e+01,-1.597167988297467e+01
1.420454545454545e+00,-1.450914264729312e+01,-1.874506907502254e+01,-1.677896619164999e+01,-1.608815776484515e+01
1.422032828282828e+00,-1.453543744899375e+01,-1.874990925636556e+01,-1.680937457617527e+01,-1.611731420285384e+01
1.422131470959596e+00,-1.453708131581920e+01,-1.873126032350120e+01,-1.681127561103020e+01,-1.611913697002039e+01
1.422230113636364e+00,-1.453872523458375e+01,-1.873337848729983e+01,-1.681317670594965e+01,-1.612095979477851e+01
