,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.420370499191973e+01,-1.251254733601588e+01,-1.161942794299886e+01,-1.741102898738830e+01
1.010101010101010e-01,-1.422132250359125e+01,-1.252875971637886e+01,-1.163489825770226e+01,-1.743131136673017e+01
2.020202020202020e-01,-1.427248879396762e+01,-1.257584510373723e+01,-1.167982847424396e+01,-1.749021719465178e+01
3.030303030303030e-01,-1.435461070496908e+01,-1.265141716420264e+01,-1.175194148491902e+01,-1.758476106567434e+01
4.040404040404040e-01,-1.446506887627663e+01,-1.275306545147648e+01,-1.184893717327443e+01,-1.771192740866534e+01
5.050505050505051e-01,-1.460129053912201e+01,-1.287842239477833e+01,-1.196855633589679e+01,-1.786875429159434e+01
6.060606060606061e-01,-1.476081336704060e+01,-1.302522205701296e+01,-1.210863675112731e+01,-1.805240693050602e+01
7.070707070707071e-01,-1.494133381310432e+01,-1.319134461673917e+01,-1.226715562502234e+01,-1.826023333836054e+01
8.080808080808081e-01,-1.514073745327206e+01,-1.337484429140591e+01,-1.244225623649989e+01,-1.848979925819297e+01
9.090909090909091e-01,-1.535711248663391e+01,-1.357396176084882e+01,-1.263225979219359e+01,-1.873890370543726e+01
1.010101010101010e+00,-1.558874976074324e+01,-1.378712419060185e+01,-1.283566544869725e+01,-1.900557899709017e+01
1.111111111111111e+00,-1.583413341489385e+01,-1.401293662144462e+01,-1.305114209622598e+01,-1.928807997966772e+01
1.212121212121212e+00,-1.609192591470128e+01,-1.425016819759035e+01,-1.327751521716117e+01,-1.958486680008087e+01
1.313131313131313e+00,-1.636095043675911e+01,-1.449773595630058e+01,-1.351375141763955e+01,-1.989458462575213e+01
1.325757575757576e+00,-1.639531530885296e+01,-1.452935996699508e+01,-1.354392794857910e+01,-1.993414761199206e+01
1.328914141414141e+00,-1.640393117825676e+01,-1.453728865491290e+01,-1.355149372821957e+01,-1.994406673876014e+01
1.329703282828283e+00,-1.640608667835965e+01,-1.453927223739561e+01,-1.355338651907203e+01,-1.994654828505188e+01
1.330097853535354e+00,-1.640716465801290e+01,-1.454026423992626e+01,-1.355433311611652e+01,-1.994778932252968e+01
1.330295138888889e+00,-1.640770370521526e+01,-1.454076029399118e+01,-1.355480646502163e+01,-1.994840990732311e+01
1.330393781565657e+00,-1.640797324315729e+01,-1.454100833422069e+01,-1.355504315206720e+01,-1.994872021622992e+01
1.330492424242424e+00,-1.640824279065871e+01,-1.454125638324716e+01,-1.355096335186659e+01,-1.994903053614208e+01
1.332070707070707e+00,-1.641255685003975e+01,-1.454522636339520e+01,-1.357748120778345e+01,-1.995399715063912e+01
1.338383838383838e+00,-1.642983748533056e+01,-1.456112873584553e+01,-1.368370268210145e+01,-1.997389169685948e+01
1.351010101010101e+00,-1.646451512138751e+01,-1.459304056518480e+01,-1.389686091186804e+01,-2.001381475650036e+01
1.351799242424243e+00,-1.646668759378927e+01,-1.459503976629572e+01,-1.391021477401183e+01,-2.001631584236219e+01
1.352193813131313e+00,-1.646777405491405e+01,-1.459603957383569e+01,-1.391689308765720e+01,-2.001756664423954e+01
1.352391098484849e+00,-1.646831734168340e+01,-1.459653952932969e+01,-1.392023258997562e+01,-2.001819210988717e+01
1.352489741161616e+00,-1.646858899911681e+01,-1.459678952000493e+01,-1.392190242749033e+01,-2.001850485888477e+01
1.352588383838384e+00,-1.646886066591490e+01,-1.459144531465169e+01,-1.392357232256833e+01,-2.001881761866359e+01
1.354166666666667e+00,-1.647320860758228e+01,-1.461945340341472e+01,-1.395029846812864e+01,-2.002382324056401e+01
1.357323232323232e+00,-1.648191166831761e+01,-1.467551587893105e+01,-1.400379487765461e+01,-2.003384274743652e+01
1.363636363636364e+00,-1.649934640164821e+01,-1.478782513888052e+01,-1.411096356951992e+01,-2.005391470094101e+01
1.376262626262626e+00,-1.653432953966234e+01,-1.501317589513101e+01,-1.432599967401467e+01,-2.009418947350827e+01
1.382575757575758e+00,-1.655187750484790e+01,-1.512621456031956e+01,-1.443386438511603e+01,-2.011439178659354e+01
1.385732323232323e+00,-1.656066549120825e+01,-1.518282410093375e+01,-1.448788281972639e+01,-2.012450906514768e+01
1.387310606060606e+00,-1.656506297350984e+01,-1.521115134710195e+01,-1.451491348413784e+01,-2.012957172131917e+01
1.388099747474747e+00,-1.656726258546897e+01,-1.522532057966900e+01,-1.452843416907183e+01,-2.013210405193383e+01
1.388494318181818e+00,-1.656836260896696e+01,-1.523240659714020e+01,-1.453519584859197e+01,-2.013337046766195e+01
1.388592960858586e+00,-1.656863763749075e+01,-1.523417824740787e+01,-1.453688640769383e+01,-2.013368709766926e+01
1.388691603535353e+00,-1.655645392048032e+01,-1.523594995602496e+01,-1.453857702247435e+01,-2.013400373810480e+01
1.388888888888889e+00,-1.656030457320205e+01,-1.523949354828626e+01,-1.454195841905124e+01,-2.013463705025680e+01
1.414141414141414e+00,-1.705527367094939e+01,-1.569498514339475e+01,-1.497660146117780e+01,-2.021604268077041e+01
1.439393939393939e+00,-1.755430278681775e+01,-1.615421287030107e+01,-1.541480962658616e+01,-2.029811603417496e+01
1.442550505050505e+00,-1.761696229581723e+01,-1.621187480418808e+01,-1.546983228480575e+01,-2.030842139685369e+01
1.442945075757576e+00,-1.762479908514120e+01,-1.621908654962147e+01,-1.547671393752530e+01,-2.030971028273087e+01
1.443043718434343e+00,-1.762675843337295e+01,-1.622088962484509e+01,-1.547843448321437e+01,-2.029302500182547e+01
1.443142361111111e+00,-1.762871784195430e+01,-1.622269275560496e+01,-1.548015508189773e+01,-2.029528075019203e+01
1.443339646464647e+00,-1.763263684014441e+01,-1.622629918371380e+01,-1.548359643822850e+01,-2.029979247164936e+01
1.444128787878788e+00,-1.764831524581929e+01,-1.624072711661519e+01,-1.549736398238344e+01,-2.031784233974371e+01
1.445707070707071e+00,-1.767968363026743e+01,-1.626959363247324e+01,-1.552490923327911e+01,-2.035395558232761e+01
1.452020202020202e+00,-1.780531107592364e+01,-1.638520132843976e+01,-1.563522538665656e+01,-2.049858574100480e+01
1.464646464646465e+00,-1.805730021573170e+01,-1.661709240693478e+01,-1.585650245275715e+01,-2.078869137106830e+01
1.515151515151515e+00,-1.907484771723584e+01,-1.755348271218146e+01,-1.675003272919020e+01,-2.196015558285241e+01
1.616161616161616e+00,-2.115383669390629e+01,-1.946665641620141e+01,-1.857563752137891e+01,-2.435361748931182e+01
1.717171717171717e+00,-2.328729774043531e+01,-2.142995762586300e+01,-2.044907540594578e+01,-2.680979104342089e+01
