,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.911177692094113e-01,3.751098355736333e-01,3.366604992517994e-01,3.227997726108727e-01
2.020202020202020e-01,5.608695155795785e-01,7.226893786169744e-01,6.486124555121507e-01,6.219083608945563e-01
3.030303030303030e-01,8.087261908146723e-01,1.042056555659287e+00,9.352440556860100e-01,8.967390329445882e-01
4.040404040404040e-01,1.034779406938654e+00,1.333329692173926e+00,1.196661243666147e+00,1.147393388798740e+00
5.050505050505051e-01,1.239703697489830e+00,1.597377956216123e+00,1.433644133862974e+00,1.374619442673367e+00
6.060606060606061e-01,1.424649184371147e+00,1.835683037072352e+00,1.647522617611598e+00,1.579692326709631e+00
7.070707070707071e-01,1.591095313358517e+00,2.050151716541055e+00,1.840007776965301e+00,1.764252625877577e+00
8.080808080808081e-01,1.740701388334133e+00,2.242921337343637e+00,2.013018305396951e+00,1.930140097882480e+00
9.090909090909091e-01,1.875177507327086e+00,2.416195985202975e+00,2.168531963309346e+00,2.079251152761636e+00
1.010101010101010e+00,1.996189170936285e+00,2.572121455614669e+00,2.308474830353020e+00,2.213432407817811e+00
1.111111111111111e+00,2.105295574480828e+00,2.712706757237580e+00,2.434649939445904e+00,2.334412814085566e+00
1.212121212121212e+00,2.203916011468081e+00,2.839780818470106e+00,2.548698647783854e+00,2.443765931240724e+00
1.262626262626263e+00,2.249695970140150e+00,2.898768969732421e+00,2.601640465056366e+00,2.494528102831977e+00
1.287878787878788e+00,2.271768025494890e+00,2.927209163434040e+00,2.627165476067147e+00,2.519002199959647e+00
1.300505050505051e+00,2.282607142992977e+00,2.941175578906882e+00,2.639700318877249e+00,2.531020945113058e+00
1.306818181818182e+00,2.287978385860419e+00,2.948096449626367e+00,2.645911807904627e+00,2.536976738788090e+00
1.309974747474747e+00,2.290652095867179e+00,2.951541535670382e+00,2.649003804546517e+00,2.539941384220309e+00
1.310763888888889e+00,2.291319235614182e+00,2.952401201768261e+00,2.649775306622789e+00,2.540681198189519e+00
1.311158459595960e+00,2.291652656380101e+00,2.952830805099550e+00,2.650160884289673e+00,2.541050847287763e+00
1.311257102272727e+00,1.604208822648843e+01,2.952938166775955e+00,2.650257248717853e+00,2.541143237098355e+00
