Force_f,Average_r,Average_n,Std_r,Std_n
1.3113113113113113,23.500319509175892,1.0999999589759903,9.798846445867035,0.8544003793333068
1.3213213213213213,26.5172636412183,1.3099998568362492,11.064333158789552,0.9240670274451301
1.3313313313313313,28.182110378780408,1.4199999413377227,11.392356622373942,0.9400000107051651
1.3413413413413413,30.47816607647847,1.569999958140028,11.973989481365738,0.9618211704888792
1.3513513513513513,34.10275800556468,1.8045944993459597,12.177101922207992,0.9459062241441808
1.3613613613613613,37.22521936773255,1.9999997524388065,11.628204626590705,0.9055385763851647
1.3713713713713713,38.93094367945749,2.099999833221702,11.521865853904263,0.8888193732704085
1.3813813813813813,41.65932238966523,2.2599998665333048,11.76266955047258,0.8901684928079495
1.3913913913913913,44.80065347804719,2.439999310006455,11.43371473128281,0.8522909977551489
1.4014014014014013,48.150699025702664,2.62693637697137,11.618619071677802,0.8295958791453649
1.4114114114114114,52.0630322416258,2.8399991126793607,12.534334084822579,0.8452214208326811
1.4214214214214214,55.63447341666646,3.0280174198804826,11.830240531496568,0.765273423130103
1.4314314314314314,59.63546738050989,3.2327920927508553,12.220186560140041,0.7460479928499019
1.4414414414414414,63.22528983036922,3.4099996583404204,11.082731068932285,0.6647557305086897
1.4514514514514514,65.99818496408278,3.5399997193514796,10.773598015955837,0.606959486906186
1.4614614614614614,68.24464016772083,3.639999917184432,11.246234915580471,0.5748042626607579
1.4714714714714714,70.7778280966818,3.7499998406267,10.01676869206384,0.455521591491938
1.4814814814814814,72.952989992315,3.8399998166339553,8.955854942178817,0.36660607903261305
1.4914914914914914,74.75632072691253,3.9099999136727956,8.067716131024818,0.2861817332774569
1.5015015015015014,75.91826847319805,3.949999939701381,7.617318722209051,0.2179449333440518
1.5115115115115114,76.63122311523607,3.969999986718891,7.4080740455954,0.17058721875670324
1.5215215215215214,77.35279253261598,3.99,7.167665812762635,0.09949874371066199
1.5315315315315314,77.82379936596759,4.0,6.830792622101067,0.0
1.5415415415415414,78.03684144404447,4.0,6.8496482174392535,0.0
1.5515515515515514,78.24978096656608,4.0,6.8684028428434765,0.0
1.5615615615615615,78.46272048908774,4.0,6.8871574913198055,0.0
1.5715715715715715,78.67552811634704,4.0,6.905782110897254,0.0
1.5815815815815815,78.88824443150158,4.0,6.924316782951275,0.0
1.5915915915915915,79.10096074665607,4.0,6.942851559454726,0.0
1.6016016016016015,79.31367706181061,4.0,6.961386439573309,0.0
1.6116116116116117,79.52639337696515,4.0,6.97992142248159,0.0
1.6216216216216217,79.72970718606908,4.0,6.9977046584195355,0.0
1.6316316316316317,79.92518557346432,4.0,7.014861376657644,0.0
1.6416416416416417,80.12066396085952,4.0,7.032018094895751,0.0
1.6516516516516517,80.31614234825469,4.0,7.049174813133859,0.0
1.6616616616616617,80.51162073564984,4.0,7.066331531371967,0.0
1.6716716716716717,80.70709912304507,4.0,7.083488249610074,0.0
1.6816816816816818,80.90257751044024,4.0,7.10064496784818,0.0
1.6916916916916918,81.09805589783541,4.0,7.117801686086288,0.0
1.7017017017017018,81.2935342852306,4.0,7.134958404324396,0.0
1.7117117117117118,81.4890126726258,4.0,7.152115122562505,0.0
1.7217217217217218,81.67749175566587,4.0,7.168657525168673,0.0
1.7317317317317318,81.85757167347981,4.0,7.18446274901652,0.0
1.7417417417417418,82.03765159129377,4.0,7.200267972864368,0.0
1.7517517517517518,82.2177315091077,4.0,7.216073196712215,0.0
1.7617617617617618,82.39781142692162,4.0,7.231878420560063,0.0
1.7717717717717718,82.57789134473558,4.0,7.24768364440791,0.0
1.7817817817817818,82.75797126254949,4.0,7.263488868255756,0.0
1.7917917917917918,82.93805118036346,4.0,7.279294092103607,0.0
1.8018018018018018,83.1181310981774,4.0,7.295099315951453,0.0
1.8118118118118118,83.29821101599133,4.0,7.3109045397993,0.0
1.8218218218218218,83.47331753187838,4.0,7.326273260463252,0.0
1.8318318318318318,83.63972059439332,4.0,7.340878100555383,0.0
1.8418418418418419,83.80612365690835,4.0,7.355482940647518,0.0
1.8518518518518519,83.97252671942334,4.0,7.370087780739649,0.0
1.8618618618618619,84.1389297819383,4.0,7.384692620831783,0.0
1.8718718718718719,84.30533284445332,4.0,7.399297460923916,0.0
1.8818818818818819,84.47173590696832,4.0,7.413902301016048,0.0
1.8918918918918919,84.63813896948328,4.0,7.42850714110818,0.0
1.901901901901902,84.80454203199828,4.0,7.443111981200315,0.0
1.911911911911912,84.97094509451327,4.0,7.457716821292448,0.0
1.921921921921922,85.13402478491258,4.0,7.472029975493175,0.0
1.931931931931932,85.28824214966986,4.0,7.485565300650149,0.0
1.941941941941942,85.44245951442721,4.0,7.499100625807125,0.0
1.951951951951952,85.5966768791846,4.0,7.5126359509641,0.0
1.961961961961962,85.7508942439419,4.0,7.526171276121078,0.0
1.971971971971972,85.90511160869923,4.0,7.53970660127805,0.0
1.981981981981982,86.05932897345657,4.0,7.553241926435026,0.0
1.991991991991992,86.21354633821394,4.0,7.566777251591998,0.0
2.002002002002002,86.36776370297126,4.0,7.580312576748974,0.0
2.012012012012012,86.52198106772865,4.0,7.593847901905949,0.0
2.022022022022022,86.67421812754252,4.0,7.607209420383856,0.0
2.032032032032032,86.81754381511077,4.0,7.619788808805953,0.0
2.042042042042042,86.96086950267903,4.0,7.632368197228051,0.0
2.052052052052052,87.10419519024722,4.0,7.6449475856501525,0.0
2.062062062062062,87.24752087781552,4.0,7.657526974072249,0.0
2.0720720720720722,87.3908465653838,4.0,7.670106362494348,0.0
2.0820820820820822,87.5341722529521,4.0,7.682685750916447,0.0
2.0920920920920922,87.67749794052037,4.0,7.6952651393385425,0.0
2.1021021021021022,87.82082362808862,4.0,7.707844527760643,0.0
2.1121121121121122,87.96414931565691,4.0,7.720423916182741,0.0
2.1221221221221223,88.10658715500301,4.0,7.7329253799038264,0.0
2.1321321321321323,88.24014651212843,4.0,7.744647596614785,0.0
2.1421421421421423,88.37370586925371,4.0,7.756369813325743,0.0
