,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.759626772446849e+01,-9.095084544230367e+00,-1.565349662324074e+01,-1.853945520878752e+01
1.010101010101010e-01,-1.761670401302641e+01,-9.108457459007301e+00,-1.567231872255371e+01,-1.856067516305479e+01
2.020202020202020e-01,-1.767605683731087e+01,-9.147296226559295e+00,-1.572698347980752e+01,-1.862230397659303e+01
3.030303030303030e-01,-1.777131813762639e+01,-9.209632459826357e+00,-1.581472043116931e+01,-1.872121824032577e+01
4.040404040404040e-01,-1.789944945971708e+01,-9.293477882429320e+00,-1.593273111900327e+01,-1.885426298508282e+01
5.050505050505051e-01,-1.805746639545987e+01,-9.396879584211513e+00,-1.607826686289596e+01,-1.901833936032158e+01
6.060606060606061e-01,-1.824251264964729e+01,-9.517968488394192e+00,-1.624869697616911e+01,-1.921048154113188e+01
7.070707070707071e-01,-1.845191611110913e+01,-9.654996042893039e+00,-1.644156040814427e+01,-1.942791494950422e+01
8.080808080808081e-01,-1.868322405095589e+01,-9.806357253028255e+00,-1.665459816220297e+01,-1.966809280231221e+01
9.090909090909091e-01,-1.893421878284293e+01,-9.970600929147441e+00,-1.688576771910278e+01,-1.992871237209733e+01
1.010101010101010e+00,-1.920291769235570e+01,-1.014642970585441e+01,-1.713324306404141e+01,-2.020771501758100e+01
1.111111111111111e+00,-1.948756238322443e+01,-1.033269293960678e+01,-1.739540469017315e+01,-2.050327491367163e+01
1.212121212121212e+00,-1.978660131745973e+01,-1.052837534892394e+01,-1.767082360993787e+01,-2.081378102590542e+01
1.237373737373737e+00,-1.986344638430144e+01,-1.057866053289898e+01,-1.774159896015410e+01,-2.089357285304786e+01
1.250000000000000e+00,-1.990216782363741e+01,-1.060399872025197e+01,-1.777726193166956e+01,-2.093377913461135e+01
1.253156565656566e+00,-1.991187891107519e+01,-1.061035337434332e+01,-1.778620597508883e+01,-2.094386261091044e+01
1.253353851010101e+00,-1.991248626005640e+01,-1.061075080590936e+01,-1.778676535174911e+01,-2.094449324976490e+01
1.253452493686869e+00,-1.991278995243972e+01,-1.061094953341632e+01,-1.778704505655869e+01,-2.094480858777097e+01
1.253551136363636e+00,-1.991309365675002e+01,-1.061244607126655e+01,-1.778732477235316e+01,-2.094512393816138e+01
1.253945707070707e+00,-1.991430859323840e+01,-1.061801120578237e+01,-1.778844374535936e+01,-2.094638546354295e+01
1.254734848484849e+00,-1.991673903836710e+01,-1.062914409561159e+01,-1.779068221833147e+01,-2.094890910839823e+01
1.256313131313131e+00,-1.992160221521366e+01,-1.065142034921356e+01,-1.779516127025536e+01,-2.095395877238126e+01
1.262626262626263e+00,-1.994108532610834e+01,-1.074066462984308e+01,-1.781310547999511e+01,-2.097418899769823e+01
1.313131313131313e+00,-2.009866938157887e+01,-1.146249369221274e+01,-1.795824253527797e+01,-2.113781589310338e+01
1.414141414141414e+00,-2.042256676368027e+01,-1.294613709083035e+01,-1.825655642313712e+01,-2.147413369444985e+01
1.414930555555555e+00,-2.042514091486309e+01,-1.295792824018960e+01,-1.825892725133678e+01,-2.147680655602262e+01
1.415127840909091e+00,-2.042578455525697e+01,-1.296087649749032e+01,-1.825952005288101e+01,-2.147747487794829e+01
1.415226483585859e+00,-2.042610639083858e+01,-1.296235069661167e+01,-1.824423910840805e+01,-2.147780905488575e+01
1.415325126262626e+00,-2.042642823667542e+01,-1.296382494270807e+01,-1.824631403684251e+01,-2.147814324247170e+01
1.415719696969697e+00,-2.042771572255666e+01,-1.296972239676009e+01,-1.825461446280692e+01,-2.147948009928120e+01
1.417297979797980e+00,-2.043286730559628e+01,-1.299331972292427e+01,-1.828782717226957e+01,-2.148482922890399e+01
1.420454545454545e+00,-2.044317832915316e+01,-1.304055036719160e+01,-1.835430332139966e+01,-2.149553564693609e+01
1.426767676767677e+00,-2.046383170151035e+01,-1.313515514404448e+01,-1.848745757648230e+01,-2.151698100946571e+01
1.439393939393939e+00,-2.050526291608033e+01,-1.332493484400578e+01,-1.875456855563985e+01,-2.156000097739779e+01
1.445707070707071e+00,-2.052604028759686e+01,-1.342010761104429e+01,-1.888852224509122e+01,-2.158157509405431e+01
1.445805713383838e+00,-2.051068291789810e+01,-1.342159617354954e+01,-1.889061736584647e+01,-2.158191252693704e+01
1.445904356060606e+00,-2.051295774542714e+01,-1.342308478175082e+01,-1.889271255091793e+01,-2.158224997017831e+01
1.446101641414141e+00,-2.051750762637341e+01,-1.342606213522526e+01,-1.889690311398668e+01,-2.158292488773282e+01
1.446496212121212e+00,-2.052660829165965e+01,-1.343201739034843e+01,-1.890528501166808e+01,-2.158427484710401e+01
1.447285353535353e+00,-2.054481310195434e+01,-1.344393009238610e+01,-1.892205189193158e+01,-2.158697526268982e+01
1.448863636363636e+00,-2.058123611527544e+01,-1.346776425638715e+01,-1.895559798187176e+01,-2.159237807959396e+01
1.452020202020202e+00,-2.065413560072417e+01,-1.351546756628245e+01,-1.902273939803898e+01,-2.160319164322784e+01
1.458333333333333e+00,-2.080014770271778e+01,-1.361101365288363e+01,-1.915721852700756e+01,-2.162485038535072e+01
1.458727904040404e+00,-2.080928286685088e+01,-1.361699143946063e+01,-1.916563213724144e+01,-2.162620545223563e+01
1.458925189393939e+00,-2.081385086311184e+01,-1.361998060378595e+01,-1.916983932383706e+01,-2.162688304711773e+01
1.459023832070707e+00,-2.081613496476962e+01,-1.362147525369388e+01,-1.917194301248492e+01,-2.161436667079187e+01
1.459122474747474e+00,-2.081841913543751e+01,-1.362296994876001e+01,-1.917404676469202e+01,-2.161673839914948e+01
1.459911616161616e+00,-2.083669498441423e+01,-1.363492913450693e+01,-1.919087906980916e+01,-2.163571498793784e+01
1.461489898989899e+00,-2.087325991869188e+01,-1.365885616746761e+01,-1.922455587087779e+01,-2.167368206943400e+01
1.464646464646465e+00,-2.094644264558918e+01,-1.370674482235558e+01,-1.929195815626592e+01,-2.174967111771514e+01
1.515151515151515e+00,-2.212679630448499e+01,-1.447913403785922e+01,-2.037907990683241e+01,-2.297528752991206e+01
