,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.894521984681762e-01,2.200796978282637e-01,3.244801393219143e-01,3.598786162590667e-01
2.020202020202020e-01,5.576606804741955e-01,4.240070884508520e-01,6.251456804626814e-01,6.933446409568962e-01
3.030303030303030e-01,8.040992070310767e-01,6.113821960576623e-01,9.014069727913487e-01,9.997440667164933e-01
4.040404040404040e-01,1.028859099682770e+00,7.822742658973589e-01,1.153366145220697e+00,1.279190143953679e+00
5.050505050505051e-01,1.232611008571383e+00,9.371932981449165e-01,1.381774961207947e+00,1.532516748352931e+00
6.060606060606061e-01,1.416498346463978e+00,1.077008702616900e+00,1.587915357462623e+00,1.761145645970466e+00
7.070707070707071e-01,1.581992152439608e+00,1.202838932563052e+00,1.773436415238826e+00,1.966905613136223e+00
8.080808080808081e-01,1.730742273385982e+00,1.315938319751744e+00,1.940187404356662e+00,2.151848060168746e+00
9.090909090909091e-01,1.864449011061835e+00,1.417599832848040e+00,2.090074613044756e+00,2.318086797814729e+00
1.010101010101010e+00,1.984768335909970e+00,1.509082487734475e+00,2.224954350584565e+00,2.467681030185154e+00
1.111111111111111e+00,2.093250498417464e+00,1.591564880069337e+00,2.346564418060207e+00,2.602557917717328e+00
1.136363636363636e+00,2.118690157012550e+00,1.610907447376784e+00,2.375082638423582e+00,2.634187291259223e+00
1.139520202020202e+00,2.121825375321147e+00,1.613291254704870e+00,2.378597309168752e+00,2.638085319481401e+00
1.141098484848485e+00,2.123389309053223e+00,1.614480358315002e+00,2.380350463461146e+00,2.640029800570537e+00
1.141197127525253e+00,2.123486993937788e+00,1.614554636137697e+00,2.380459941103338e+00,2.640151210225517e+00
1.141295770202020e+00,2.123584648526871e+00,1.130233923067275e+01,2.380569453068503e+00,2.640272660352118e+00
1.141493055555556e+00,2.123779957705038e+00,1.130344148617485e+01,2.380788388481691e+00,2.640515490080515e+00
1.141887626262626e+00,2.124170374628638e+00,1.130551951629464e+01,2.381226060596108e+00,2.641000949182746e+00
1.142676767676768e+00,2.124950805610371e+00,1.130967334315644e+01,2.382100889980333e+00,2.641971216234885e+00
1.148989898989899e+00,2.131172363366246e+00,1.134278638494738e+01,2.389075390583895e+00,2.649706605318051e+00
1.161616161616162e+00,2.143499497133110e+00,1.140839558600940e+01,2.402894289654312e+00,2.665032977934267e+00
1.212121212121212e+00,2.191306736313518e+00,1.166284083349628e+01,2.456486858899172e+00,2.724472165659846e+00
1.262626262626263e+00,2.236824732767001e+00,1.190510258927953e+01,2.507513268092313e+00,2.781065142532507e+00
1.287878787878788e+00,2.258770498705726e+00,1.202190504990901e+01,2.532114768507717e+00,2.808350492587949e+00
1.300505050505051e+00,2.269547601144327e+00,1.207926412914758e+01,2.544196074238332e+00,2.821749814961869e+00
1.306818181818182e+00,2.274888130477726e+00,1.210768817441528e+01,2.550182833711591e+00,2.828389691349484e+00
1.307607323232323e+00,2.275553479232586e+00,1.211122928753304e+01,2.550928709514216e+00,2.829216929287343e+00
1.308001893939394e+00,2.275885947987482e+00,1.211299878731753e+01,2.551301415825777e+00,2.829630260747476e+00
1.308199179292929e+00,2.276052146107038e+00,1.211388339630653e+01,2.551487757058839e+00,2.829836926477544e+00
1.308297821969697e+00,2.276135225023543e+00,1.211432555683467e+01,2.551580870590845e+00,2.829940219271665e+00
1.308396464646465e+00,1.593349549547755e+01,1.211476779700377e+01,2.551674040484788e+00,2.830043492030330e+00
1.309974747474747e+00,1.594282551321774e+01,1.212183691923694e+01,2.553162980135218e+00,2.831694914502531e+00
1.313131313131313e+00,1.596137885058504e+01,1.213594356461766e+01,2.556134166456123e+00,2.834990246150883e+00
1.338383838383838e+00,1.610784479524059e+01,1.224730629595706e+01,2.579589936007391e+00,2.861004853411389e+00
1.351010101010101e+00,1.617979295466268e+01,1.230201068688094e+01,2.591112095198698e+00,2.873783998276003e+00
1.357323232323232e+00,1.621545163261144e+01,1.232912326962556e+01,2.596822679376743e+00,2.880117506493170e+00
