,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.757344015469548e-01,3.129035286270110e-01,3.712578817213866e-01,3.371454382434144e-01
2.020202020202020e-01,7.238924651532251e-01,6.028421948510839e-01,7.152680128102705e-01,6.495466425504985e-01
3.030303030303030e-01,1.043791556988368e+00,8.692472684534517e-01,1.031355716686040e+00,9.365911814095678e-01
4.040404040404040e-01,1.335549603361823e+00,1.112217114466055e+00,1.319637793708877e+00,1.198384822832278e+00
5.050505050505051e-01,1.600037501835292e+00,1.332477004716776e+00,1.580974569164957e+00,1.435709020680798e+00
6.060606060606061e-01,1.838739439993240e+00,1.531262843066091e+00,1.816832599620639e+00,1.649895582483316e+00
7.070707070707071e-01,2.053565091911867e+00,1.710165036657250e+00,2.029098652175398e+00,1.842657968047716e+00
8.080808080808081e-01,2.246655696056822e+00,1.870966773881204e+00,2.219888888513295e+00,2.015917655363000e+00
9.090909090909091e-01,2.420218801563541e+00,2.015506437712280e+00,2.391384149732141e+00,2.171655299573771e+00
1.010101010101010e+00,2.576403905400021e+00,2.145574056417843e+00,2.545708443457726e+00,2.311799773232630e+00
1.111111111111111e+00,2.717223245631429e+00,2.262845437694620e+00,2.684850102050527e+00,2.438156584161637e+00
1.212121212121212e+00,2.844508824993911e+00,2.368846101838737e+00,2.810619194189111e+00,2.552369538067420e+00
1.313131313131313e+00,2.959896241131885e+00,2.464938298105007e+00,2.924631878458414e+00,2.655906332693995e+00
1.338383838383838e+00,2.987057070558588e+00,2.487557203586643e+00,2.951469039964213e+00,2.680277629559715e+00
1.344696969696970e+00,2.993747681171881e+00,2.493129028857186e+00,2.958080010624978e+00,2.686281160047332e+00
1.345486111111111e+00,2.994581218842023e+00,2.493823229975088e+00,2.958903617482582e+00,2.687029095867063e+00
1.345880681818182e+00,2.994997813010188e+00,2.494170122362372e+00,2.959315219388909e+00,2.687402882835733e+00
1.346077967171717e+00,2.995205992952393e+00,2.494343566813991e+00,2.959520975697092e+00,2.687589764682772e+00
1.346176609848485e+00,2.995310217845836e+00,2.494430190615541e+00,2.959623848477251e+00,2.687683088294832e+00
1.346275252525253e+00,2.995414285852837e+00,1.746145933889721e+01,2.959726707615889e+00,2.687776486986226e+00
1.347853535353535e+00,2.997078328055229e+00,1.747131894653321e+01,2.961370976002603e+00,2.689269711703769e+00
1.351010101010101e+00,3.000399195683649e+00,1.749067774435668e+01,2.964652278635868e+00,2.692249473447187e+00
1.363636363636364e+00,3.013585835884883e+00,1.756754884269526e+01,2.977681816631816e+00,2.704081856345717e+00
1.376262626262626e+00,3.026619515988110e+00,1.764352795592854e+01,2.990560214837676e+00,2.715776937912343e+00
1.377840909090909e+00,3.028238119693052e+00,1.765296329403014e+01,2.992159507541546e+00,2.717229255654801e+00
1.378630050505051e+00,3.029046555532360e+00,1.765767595563781e+01,2.992958228956988e+00,2.717954615869616e+00
1.379024621212121e+00,3.029450433531388e+00,1.766003093289029e+01,2.993357398476720e+00,2.718317155203272e+00
1.379221906565657e+00,3.029652450974124e+00,1.766120809889401e+01,2.993556957400370e+00,2.718498331020932e+00
1.379320549242424e+00,3.029753360334078e+00,1.766179665019106e+01,2.993656722807295e+00,1.902976570900758e+01
1.379419191919192e+00,3.029854311530416e+00,1.766238506177792e+01,2.993756464651591e+00,1.903044816889100e+01
1.382575757575758e+00,3.033079792201665e+00,1.768118747683680e+01,2.996943475435069e+00,1.905101572071164e+01
1.388888888888889e+00,3.039502618575437e+00,1.771862959510240e+01,3.003289852252114e+00,1.909135861537618e+01
1.414141414141414e+00,3.064826757499088e+00,1.786625495915008e+01,3.028312247022032e+00,1.925042103527050e+01
1.417297979797980e+00,3.067951517074115e+00,1.788447072903271e+01,3.031399788378264e+00,1.927004808704498e+01
1.418087121212121e+00,3.068731315908079e+00,1.788901643870592e+01,3.032170257376022e+00,1.927494602816687e+01
1.418185763888889e+00,3.068828746572644e+00,1.788958457489507e+01,3.032266551222427e+00,1.927555811243664e+01
1.418284406565657e+00,3.068926200247219e+00,1.789015253165594e+01,2.122604755700864e+01,1.927617002590092e+01
1.418481691919192e+00,3.069120988362674e+00,1.789128821000464e+01,2.122749950887945e+01,1.927739394292469e+01
1.418876262626263e+00,3.069510549950850e+00,1.789355906674165e+01,2.123040286902713e+01,1.927984035609581e+01
1.420454545454545e+00,3.071067386417387e+00,1.790263437238167e+01,2.124134927022231e+01,1.928961887624361e+01
1.422032828282828e+00,3.072621869587283e+00,1.791169672956983e+01,2.125210185226734e+01,1.929938343351230e+01
1.422427398989899e+00,3.073010230471217e+00,1.791396023148863e+01,2.125478745652850e+01,1.930182227117864e+01
1.422624684343434e+00,3.073204317827229e+00,1.791509176452104e+01,2.125613014683995e+01,1.930304139626391e+01
1.422723327020202e+00,3.073301363597053e+00,1.791565737233901e+01,2.125680110424576e+01,1.930365082835621e+01
1.422821969696970e+00,2.151326955261639e+01,1.791622310976345e+01,2.125747229810460e+01,1.930426040309924e+01
1.423611111111111e+00,2.151912278288761e+01,1.792074597455603e+01,2.126283888297792e+01,1.930913387211223e+01
1.426767676767677e+00,2.154090646755034e+01,1.793880623619719e+01,2.128426701794352e+01,1.932859312157541e+01
1.439393939393939e+00,2.162703727604833e+01,1.801053401400425e+01,2.136937163167002e+01,1.940587801416125e+01
1.464646464646465e+00,2.179639460201277e+01,1.815157122142657e+01,2.153671123569807e+01,1.955784184257722e+01
1.515151515151515e+00,2.212391309981409e+01,1.842432152768793e+01,2.186032756008757e+01,1.985172322007884e+01
1.616161616161616e+00,2.273730482682882e+01,1.893514126318930e+01,2.246641143122685e+01,2.040211803032645e+01
1.717171717171717e+00,2.330059105288439e+01,1.940423387449477e+01,2.302298651714067e+01,2.090755294827659e+01
1.818181818181818e+00,2.381950527461071e+01,1.983637444788480e+01,2.353571837318009e+01,2.137317309160967e+01
1.919191919191919e+00,2.429900861618048e+01,2.023569452444038e+01,2.400950896019853e+01,2.180343013101295e+01
2.020202020202020e+00,2.474339785922162e+01,2.060577260158627e+01,2.444860366352757e+01,2.220217937902122e+01
2.121212121212121e+00,2.515640191501042e+01,2.094971341949454e+01,2.485668723007696e+01,2.257276656783712e+01
2.222222222222222e+00,2.554126354766538e+01,2.127021797330976e+01,2.523696366631241e+01,2.291810189444722e+01
2.323232323232323e+00,2.590081086625329e+01,2.156964128035094e+01,2.559222711836086e+01,2.324072264617145e+01
2.424242424242424e+00,2.623751672157801e+01,2.185004254164405e+01,2.592492154953300e+01,2.354284765758094e+01
2.525252525252525e+00,2.655355024651473e+01,2.211322863150902e+01,2.623718982375772e+01,2.382642380337558e+01
2.626262626262626e+00,2.685081947515335e+01,2.236078820635666e+01,2.653091738284001e+01,2.409316256952758e+01
2.727272727272727e+00,2.713100865876192e+01,2.259412369867049e+01,2.680776842046888e+01,2.434457569344123e+01
2.828282828282828e+00,2.739560838798357e+01,2.281447649968129e+01,2.706921541197745e+01,2.458199990634744e+01
2.929292929292929e+00,2.764594130966227e+01,2.302294856915386e+01,2.731656611422103e+01,2.480662308906669e+01
3.030303030303030e+00,2.788318599659205e+01,2.322052098792469e+01,2.755098425935168e+01,2.501950214464443e+01
3.131313131313131e+00,2.810839476019462e+01,2.340806975281829e+01,2.777350974054963e+01,2.522158117318086e+01
3.232323232323232e+00,2.832250917432820e+01,2.358637981734697e+01,2.798507330559534e+01,2.541370553606723e+01
3.333333333333333e+00,2.852637522633432e+01,2.375615509091899e+01,2.818651042988344e+01,2.559663397003618e+01
3.434343434343434e+00,2.872075444635279e+01,2.391802993444378e+01,2.837857371987280e+01,2.577104979275257e+01
3.535353535353535e+00,2.890633402545147e+01,2.407257657263686e+01,2.856194232987012e+01,2.593756987291670e+01
3.636363636363636e+00,2.908373556696113e+01,2.422031276867336e+01,2.873723012213999e+01,2.609675164642816e+01
3.737373737373737e+00,2.925352257267815e+01,2.436170781674480e+01,2.890499454464175e+01,2.624910119679911e+01
3.838383838383838e+00,2.941620799851565e+01,2.449718877153084e+01,2.906574176726897e+01,2.639507833051730e+01
3.939393939393939e+00,2.957225819465412e+01,2.462714412038236e+01,2.921993277506239e+01,2.653510169182563e+01
4.040404040404041e+00,2.972209933788568e+01,2.475192853555829e+01,2.936798865119913e+01,2.666955373485108e+01
4.141414141414141e+00,2.986612104000213e+01,2.487186672827579e+01,2.951029438835109e+01,2.679878413220647e+01
