,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.865367025746825e+01,-1.587223182603859e+01,-7.427829419970832e+00,-1.652588467494417e+01
1.010101010101010e-01,-1.867498510953541e+01,-1.589123566575918e+01,-7.439817063323632e+00,-1.654543161487763e+01
2.020202020202020e-01,-1.873688953341384e+01,-1.594642824911254e+01,-7.474632606639492e+00,-1.660220151651028e+01
3.030303030303030e-01,-1.883624615182310e+01,-1.603501236151830e+01,-7.530511563832239e+00,-1.669331722521508e+01
4.040404040404040e-01,-1.896988588624907e+01,-1.615416252429359e+01,-7.605671619788239e+00,-1.681587251451839e+01
5.050505050505051e-01,-1.913469602777345e+01,-1.630110351661146e+01,-7.698362162105581e+00,-1.696701285209386e+01
6.060606060606061e-01,-1.932769748801456e+01,-1.647317925069141e+01,-7.806907727641311e+00,-1.714400624329902e+01
7.070707070707071e-01,-1.954610328076703e+01,-1.666790491270579e+01,-7.929740893053532e+00,-1.734429686218770e+01
8.080808080808081e-01,-1.978735523343056e+01,-1.688299969385892e+01,-8.065422921602680e+00,-1.756553871799252e+01
9.090909090909091e-01,-2.004914032051459e+01,-1.711640135297015e+01,-8.212652949245253e+00,-1.780561063388401e+01
1.010101010101010e+00,-2.032939069428672e+01,-1.736626624379933e+01,-8.370268001870727e+00,-1.806261627507696e+01
1.111111111111111e+00,-2.062627236437934e+01,-1.763095922204026e+01,-8.537236628621727e+00,-1.833487376738143e+01
1.161616161616162e+00,-2.078043638120570e+01,-1.776840837051286e+01,-8.623939705224210e+00,-1.847625099896205e+01
1.174242424242424e+00,-2.081954159331783e+01,-1.780327369263084e+01,-8.645932789415408e+00,-1.851211271781577e+01
1.180555555555556e+00,-2.083917691066291e+01,-1.782078009720325e+01,-8.656975849001755e+00,-1.853011942823108e+01
1.183712121212121e+00,-2.084901509795491e+01,-1.782955160234198e+01,-8.662508924254773e+00,-1.853914160935835e+01
1.185290404040404e+00,-2.085393930524619e+01,-1.783394191412174e+01,-8.665278337836305e+00,-1.854365738942753e+01
1.185487689393939e+00,-2.085455507047377e+01,-1.783449091646310e+01,-8.665624649127327e+00,-1.854422208140282e+01
1.185586332070707e+00,-2.085486297301838e+01,-1.783476543540364e+01,-8.665778772079410e+00,-1.854450444566816e+01
1.185684974747475e+00,-2.085517088884848e+01,-1.783503996618923e+01,-8.666990992365196e+00,-1.854478682211706e+01
1.186079545454545e+00,-2.085640268499819e+01,-1.783613820775918e+01,-8.671840396440679e+00,-1.854591644972474e+01
1.186868686868687e+00,-2.085886691461147e+01,-1.783833525911370e+01,-8.681541713604506e+00,-1.854817628939340e+01
1.212121212121212e+00,-2.093816709161821e+01,-1.790903750226801e+01,-8.993735092072658e+00,-1.862089909280669e+01
1.313131313131313e+00,-2.126365107579336e+01,-1.819923165643780e+01,-1.027511867143442e+01,-1.891938654502678e+01
1.414141414141414e+00,-2.160147292465138e+01,-1.850042597153710e+01,-1.160507464752739e+01,-1.922918852568475e+01
1.417297979797980e+00,-2.161221629062652e+01,-1.851000451350437e+01,-1.164736973243766e+01,-1.923904080749921e+01
1.418087121212121e+00,-2.161490384150676e+01,-1.851240067304646e+01,-1.165795023327357e+01,-1.924150544555810e+01
1.418481691919192e+00,-2.161624787301850e+01,-1.851359898112517e+01,-1.166324149180863e+01,-1.924273799941988e+01
1.418678977272727e+00,-2.161691995276556e+01,-1.851419819221762e+01,-1.166588737300025e+01,-1.924335433503435e+01
1.418777619949495e+00,-2.161725600863355e+01,-1.849586217902240e+01,-1.166721037656394e+01,-1.924366251750942e+01
1.418876262626263e+00,-2.161759207516324e+01,-1.849795953331981e+01,-1.166853342210121e+01,-1.924397070976189e+01
1.420454545454545e+00,-2.162297058885210e+01,-1.853152683466078e+01,-1.168970785604377e+01,-1.924890311481336e+01
1.426767676767677e+00,-2.164451185723035e+01,-1.866596678631704e+01,-1.177451272792853e+01,-1.926865769146974e+01
1.428345959595960e+00,-2.164990395832367e+01,-1.869961911344947e+01,-1.179574065352602e+01,-1.927360255694919e+01
1.429135101010101e+00,-2.165260102381031e+01,-1.871645161129828e+01,-1.180635861199731e+01,-1.927607592044698e+01
1.429332386363637e+00,-2.165327539582325e+01,-1.872066039507212e+01,-1.180901351750966e+01,-1.927669435820054e+01
1.429431029040404e+00,-2.165361259767074e+01,-1.872276488582349e+01,-1.181034103262963e+01,-1.927700359160444e+01
1.429529671717172e+00,-2.165394981007765e+01,-1.872486944247664e+01,-1.181166858932053e+01,-1.925999734802190e+01
1.429924242424243e+00,-2.165529876528072e+01,-1.873328832798988e+01,-1.181697923171935e+01,-1.926865667742663e+01
