,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.928422853349880e-01,3.410221819119140e-01,3.743960223028593e-01,3.661175521305655e-01
2.020202020202020e-01,5.641919803215562e-01,6.570157036111377e-01,7.213139264301687e-01,7.053647200419069e-01
3.030303030303030e-01,8.135169027008746e-01,9.473608255171204e-01,1.040073489330486e+00,1.017075879910446e+00
4.040404040404040e-01,1.040909231640943e+00,1.212164892581642e+00,1.330792236005061e+00,1.301366475404377e+00
5.050505050505051e-01,1.247047480161535e+00,1.452218002760261e+00,1.594337968028273e+00,1.559084840908764e+00
6.060606060606061e-01,1.433088526167082e+00,1.668867502271655e+00,1.832189631988444e+00,1.791677259267738e+00
7.070707070707071e-01,1.600520678461606e+00,1.863846355183028e+00,2.046249893123757e+00,2.001004439172446e+00
8.080808080808081e-01,1.751012887020228e+00,2.039098372766476e+00,2.238652852380906e+00,2.189152977566053e+00
9.090909090909091e-01,1.886285636722576e+00,2.196626907239140e+00,2.411597695095136e+00,2.358273667005430e+00
1.010101010101010e+00,2.008014186942078e+00,2.338382807859257e+00,2.567226401123908e+00,2.510461298317439e+00
1.111111111111111e+00,2.117766863348077e+00,2.466192598154212e+00,2.707544174101252e+00,2.647676441622096e+00
1.212121212121212e+00,2.216971530056698e+00,2.581718900301160e+00,2.834376347130857e+00,2.771704222129127e+00
1.313131313131313e+00,2.306902897469137e+00,2.686446250936453e+00,2.949352739604774e+00,2.884138242189067e+00
1.313920454545455e+00,2.307572044211583e+00,2.687225470105779e+00,2.950208268420794e+00,2.884974778604573e+00
1.314117739898990e+00,2.307739235114985e+00,2.687420187089408e+00,2.950422020351803e+00,2.885183906084041e+00
1.314216382575758e+00,1.615467967482632e+01,2.687517517102725e+00,2.950528844208110e+00,2.885288367909800e+00
1.314315025252525e+00,1.615530829958042e+01,2.687614913565870e+00,2.950635745186030e+00,2.885392931649533e+00
1.314709595959596e+00,1.615768480048055e+01,2.688004167169308e+00,2.951063119817237e+00,2.885810829909552e+00
1.316287878787879e+00,1.616703535159307e+01,2.689559729179665e+00,2.952770842460594e+00,2.887480843282994e+00
1.319444444444444e+00,1.618569497645321e+01,2.692663913939698e+00,2.956178888241161e+00,2.890813498795797e+00
1.325757575757576e+00,1.622284880581441e+01,2.698844865121318e+00,2.962964743961134e+00,2.897449253137638e+00
1.338383838383838e+00,1.629650157996913e+01,2.711097789385851e+00,2.976416745982241e+00,2.910603850591867e+00
1.363636363636364e+00,1.644123493005920e+01,2.735175761392783e+00,3.002851169027076e+00,2.936453719208921e+00
1.376262626262626e+00,1.651234289302205e+01,2.747005302282738e+00,3.015838344494048e+00,2.949153780328634e+00
1.382575757575758e+00,1.654758788256323e+01,2.752868787699243e+00,3.022275570918763e+00,2.955448751862768e+00
1.383364898989899e+00,1.655197911944196e+01,2.753599261172833e+00,3.023077614853752e+00,2.956232979910772e+00
1.383759469696970e+00,1.655417366512059e+01,2.753964308052975e+00,3.023478449228133e+00,2.956624839149835e+00
1.383956755050505e+00,1.655527072601627e+01,2.754146826746629e+00,3.023678746564168e+00,2.956820819726353e+00
1.384055397727272e+00,1.655581903229300e+01,2.754238033882877e+00,3.023778900443105e+00,2.956918748866228e+00
1.384154040404040e+00,1.655636738095844e+01,1.927992486940610e+01,3.023879054322042e+00,2.957016698388896e+00
1.385732323232323e+00,1.656513391818658e+01,1.929051379199504e+01,3.025480213655083e+00,2.958582431343459e+00
1.388888888888889e+00,1.658262940330199e+01,1.931088753539061e+01,3.028675549688605e+00,2.961707166853586e+00
1.401515151515151e+00,1.665210759455557e+01,1.939179660944219e+01,3.041365139946505e+00,2.974116141274050e+00
1.407828282828283e+00,1.668654752998021e+01,1.943190283070541e+01,3.047655335057582e+00,2.980267251039170e+00
1.410984848484849e+00,1.670369330748317e+01,1.945186958219042e+01,3.050786941541708e+00,2.983329562200504e+00
