,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.647945877253977e+01,-1.721263408786675e+01,-1.243678795355792e+01,-1.045849739825909e+01
1.010101010101010e-01,-1.649896713860712e+01,-1.723275162693852e+01,-1.245293738776101e+01,-1.047300313118634e+01
2.020202020202020e-01,-1.655562501070510e+01,-1.729117871159135e+01,-1.249983996147606e+01,-1.051513192649616e+01
3.030303030303030e-01,-1.664656091197405e+01,-1.738495419952766e+01,-1.257511860599053e+01,-1.058274865527566e+01
4.040404040404040e-01,-1.676887435107792e+01,-1.751108702796041e+01,-1.267637223380042e+01,-1.067369661447072e+01
5.050505050505051e-01,-1.691971642881499e+01,-1.766663933726545e+01,-1.280124246645154e+01,-1.078585746311859e+01
6.060606060606061e-01,-1.709636054185187e+01,-1.784879938252766e+01,-1.294747216457208e+01,-1.091720379515069e+01
7.070707070707071e-01,-1.729625590790081e+01,-1.805493673010842e+01,-1.311294973713590e+01,-1.106583893882662e+01
8.080808080808081e-01,-1.751706116576480e+01,-1.828263690689403e+01,-1.329573695628392e+01,-1.123002194054253e+01
9.090909090909091e-01,-1.775665932453765e+01,-1.852971681630312e+01,-1.349408133258518e+01,-1.140817868052904e+01
1.010101010101010e+00,-1.801315779165488e+01,-1.879422476721346e+01,-1.370641613825801e+01,-1.159890189370893e+01
1.111111111111111e+00,-1.828487801193148e+01,-1.907442978946577e+01,-1.393135183014828e+01,-1.180094346565102e+01
1.212121212121212e+00,-1.857033889593289e+01,-1.936880454476502e+01,-1.416766233138776e+01,-1.201320211049133e+01
1.262626262626263e+00,-1.871780846134477e+01,-1.952087903085115e+01,-1.428974072766946e+01,-1.212285527792621e+01
1.287878787878788e+00,-1.879266183587960e+01,-1.959806979514482e+01,-1.435170591956491e+01,-1.217851360707372e+01
1.294191919191919e+00,-1.881148868227392e+01,-1.961748453324377e+01,-1.436729117750231e+01,-1.219251258601002e+01
1.297348484848485e+00,-1.882091894458200e+01,-1.962720926722637e+01,-1.437509774623988e+01,-1.219952459644713e+01
1.298137626262626e+00,-1.882327825856417e+01,-1.962964225372329e+01,-1.437705083579069e+01,-1.220127889910881e+01
1.298236268939394e+00,-1.882357322192319e+01,-1.962994642768021e+01,-1.437729501263986e+01,-1.220100577669240e+01
1.298334911616162e+00,-1.882386819619243e+01,-1.963025061288804e+01,-1.437753919852074e+01,-1.220254110363662e+01
1.298532196969697e+00,-1.882445817745749e+01,-1.963085901705221e+01,-1.437802759737425e+01,-1.220561192845276e+01
1.298926767676768e+00,-1.882563827086552e+01,-1.963207596034528e+01,-1.437900450342475e+01,-1.221175425929835e+01
1.300505050505051e+00,-1.883036038834421e+01,-1.963694553181790e+01,-1.438291357121946e+01,-1.223633265932036e+01
1.313131313131313e+00,-1.886823731400964e+01,-1.967600521161696e+01,-1.441426888394723e+01,-1.243348028108333e+01
1.338383838383838e+00,-1.894451787995374e+01,-1.975466773314748e+01,-1.447741553479622e+01,-1.283051704946968e+01
1.344696969696970e+00,-1.896369624901372e+01,-1.977444497064472e+01,-1.449329179056195e+01,-1.293033956101306e+01
1.347853535353535e+00,-1.897330149300706e+01,-1.978435015033342e+01,-1.450124321280508e+01,-1.298033440553840e+01
1.349431818181818e+00,-1.897810811613519e+01,-1.978930686624954e+01,-1.450522223614712e+01,-1.300535265350268e+01
1.350220959595960e+00,-1.898051242627178e+01,-1.979178625396180e+01,-1.450721257445739e+01,-1.301786697500798e+01
