,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.178720357806510e-01,2.332507449726386e-01,3.471965211684564e-01,1.805148333227322e-01
2.020202020202020e-01,6.124145155701469e-01,4.493825048764850e-01,6.689112940202282e-01,3.477811409928898e-01
3.030303030303030e-01,8.830496378201860e-01,6.479713931536558e-01,9.645132906429634e-01,5.014708583363077e-01
4.040404040404040e-01,1.129877566597028e+00,8.290908285012779e-01,1.234111683543217e+00,6.416407916748429e-01
5.050505050505051e-01,1.353634888269561e+00,9.932812586515384e-01,1.478511098062758e+00,7.687092526123882e-01
6.060606060606061e-01,1.555577148790256e+00,1.141464136430420e+00,1.699083147188103e+00,8.833893024412509e-01
7.070707070707071e-01,1.737319980390423e+00,1.274824866424389e+00,1.897592176921150e+00,9.865983695405367e-01
8.080808080808081e-01,1.900675069649084e+00,1.394692914265963e+00,2.076017271409042e+00,1.079365318153004e+00
9.090909090909091e-01,2.047509821619222e+00,1.502438520767006e+00,2.236397852711375e+00,1.162750583872159e+00
9.595959595959596e-01,2.115304347939815e+00,1.552185343353997e+00,2.310446595682821e+00,1.201250088909890e+00
9.722222222222222e-01,2.131704585681399e+00,1.564219637587079e+00,2.328359826609718e+00,1.210563589142318e+00
9.753787878787878e-01,2.135771308710466e+00,1.567203782073132e+00,2.332801715317201e+00,1.212873009079007e+00
9.761679292929293e-01,2.136785956544215e+00,1.567948326459382e+00,2.333910015351646e+00,1.213449211203876e+00
9.762665719696970e-01,2.136912724257260e+00,1.568041304256868e+00,2.334048413925818e+00,1.213521194084582e+00
9.763652146464646e-01,2.137039463655376e+00,1.568134346982984e+00,2.334186880152926e+00,8.495141752023583e+00
9.765625000000000e-01,2.137292958378756e+00,1.568320335042271e+00,2.334463720985737e+00,8.496159838893572e+00
9.769570707070707e-01,2.137799719536389e+00,1.568692181303585e+00,2.335017252268551e+00,8.498174425728761e+00
9.785353535353536e-01,2.139824803357991e+00,1.570178137918997e+00,2.337229164955564e+00,8.506224636374172e+00
9.848484848484849e-01,2.147892266779898e+00,1.576098005716345e+00,2.346040863001384e+00,8.538294205852230e+00
1.010101010101010e+00,2.179642709614740e+00,1.599396118600197e+00,2.380720385330542e+00,8.664508622306634e+00
1.111111111111111e+00,2.298776186522262e+00,1.686814798247560e+00,2.510844184138089e+00,9.138087491187806e+00
1.161616161616162e+00,2.353958862364592e+00,1.727307206917595e+00,2.571117633013710e+00,9.357449596795457e+00
1.174242424242424e+00,2.367328792013594e+00,1.737117922839496e+00,2.585721002118099e+00,9.410597788500935e+00
1.180555555555556e+00,2.373951804655241e+00,1.741977830759776e+00,2.592955004741876e+00,9.436925365518837e+00
1.181344696969697e+00,2.374776795545861e+00,1.742583160372879e+00,2.593856074173847e+00,9.440204906785855e+00
1.181739267676768e+00,2.375189087477608e+00,1.742885673246437e+00,2.594306401098678e+00,9.441843782989880e+00
1.181837910353535e+00,2.375292127278986e+00,1.220070903756798e+01,2.594418946587242e+00,9.442253357324207e+00
1.181936553030303e+00,2.375395122484349e+00,1.220125821586340e+01,2.594531443752283e+00,9.442662910554018e+00
1.182133838383838e+00,2.375601202441042e+00,1.220231649512782e+01,2.594756534729410e+00,9.443481925560734e+00
1.183712121212121e+00,2.377247919156871e+00,1.221077536451861e+01,2.596555203964296e+00,9.450028220768109e+00
1.186868686868687e+00,2.380533884525639e+00,1.222765380200072e+01,2.600144269446669e+00,9.463090517157799e+00
1.212121212121212e+00,2.406460016966271e+00,1.236082346002371e+01,2.628462193069288e+00,9.566151828526616e+00
1.313131313131313e+00,2.504077986988665e+00,1.286223996209241e+01,2.735085633705880e+00,9.954202574218984e+00
1.338383838383838e+00,2.527056039664256e+00,1.298026742093552e+01,2.760183527005097e+00,1.004554498650245e+01
1.351010101010101e+00,2.538343545987931e+00,1.303824559650256e+01,2.772512290414726e+00,1.009041484543366e+01
1.352588383838384e+00,2.539745181054073e+00,1.304544514915217e+01,2.774043208665052e+00,1.009598672102431e+01
1.353377525252526e+00,2.540445241162756e+00,1.304904103300563e+01,2.774807909110880e+00,1.009876951947265e+01
1.353476167929293e+00,2.540532707752419e+00,1.304949033262911e+01,2.774903377065886e+00,1.009911722622023e+01
1.353574810606061e+00,1.778418035796597e+01,1.304993952706822e+01,2.774998932003235e+00,1.009946490000456e+01
1.353772095959596e+00,1.778549703585315e+01,1.305083789387068e+01,2.775190003219114e+00,1.010016025762299e+01
1.354166666666667e+00,1.778801348989803e+01,1.305263421998354e+01,2.775571904033251e+00,1.010155031962483e+01
