,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.605825626223845e-01,3.179868651886309e-01,3.149209637126746e-01,3.497454058792855e-01
2.020202020202020e-01,6.947009692816575e-01,6.126357024628178e-01,6.067289276634612e-01,6.738218945193907e-01
3.030303030303030e-01,1.001699658296499e+00,8.833686343210222e-01,8.748515772470288e-01,9.715940157697466e-01
4.040404040404040e-01,1.281692338488864e+00,1.130285728239002e+00,1.119387959024659e+00,1.243171554726935e+00
5.050505050505051e-01,1.535514502606939e+00,1.354123836673151e+00,1.341067919199891e+00,1.489365302650231e+00
6.060606060606061e-01,1.764590563275198e+00,1.556139091908731e+00,1.541135336922096e+00,1.711556480398426e+00
7.070707070707071e-01,1.970753050687866e+00,1.737947550485697e+00,1.721190964378051e+00,1.911522956973180e+00
8.080808080808081e-01,2.156057217223184e+00,1.901361675242402e+00,1.883029512704870e+00,2.091257815836898e+00
9.090909090909091e-01,2.322621199090541e+00,2.048249442434121e+00,2.028501074817547e+00,2.252815815831692e+00
1.010101010101010e+00,2.472508037631144e+00,2.180430075052465e+00,2.159407236360951e+00,2.398197809473323e+00
1.111111111111111e+00,2.607648683010157e+00,2.299606579377954e+00,2.277434706291018e+00,2.529276898001692e+00
1.212121212121212e+00,2.729801322982251e+00,2.407329327677157e+00,2.384118826405479e+00,2.647758369157083e+00
1.313131313131313e+00,2.840535674480479e+00,2.504982572240434e+00,2.480830535902606e+00,2.755164558235343e+00
1.338383838383838e+00,2.866601147957846e+00,2.527968923832421e+00,2.503595264089741e+00,2.780446644766995e+00
1.344696969696970e+00,2.873021973555002e+00,2.533631282444343e+00,2.509203065335369e+00,2.786674543804215e+00
1.347853535353535e+00,2.876218359194118e+00,2.536450025235183e+00,2.511994629188521e+00,2.789774785519410e+00
1.348642676767677e+00,2.877015975098695e+00,2.537153418597514e+00,2.512691223182384e+00,2.790548409938973e+00
1.349037247474748e+00,2.877414557211206e+00,2.537504919658050e+00,2.513039340470812e+00,2.790935061510433e+00
1.349135890151515e+00,2.877514146731069e+00,2.537592794923184e+00,2.513126345685680e+00,2.791031647004834e+00
1.349234532828283e+00,2.877613798080845e+00,2.537680647174127e+00,1.759231742612584e+01,2.791128314278745e+00
1.349431818181818e+00,2.877812938577250e+00,2.537856325121175e+00,1.759362717501673e+01,2.791321469690498e+00
1.351010101010101e+00,2.879405309749232e+00,2.539260518323466e+00,1.760344593047978e+01,2.792865982810335e+00
1.352588383838384e+00,2.880995211739655e+00,2.540662622545282e+00,1.761316631438423e+01,2.794408139901460e+00
1.353377525252526e+00,2.881789414954273e+00,2.541362979804633e+00,1.761802126849103e+01,2.795178444462383e+00
1.353574810606061e+00,2.881987812688745e+00,2.541537958474319e+00,1.761923433420661e+01,2.795370869699949e+00
1.353673453282829e+00,2.882086981444012e+00,2.541625438957549e+00,1.761984084322017e+01,2.795467057979592e+00
1.353772095959596e+00,2.882186250572512e+00,1.779184419399770e+01,1.762044726176581e+01,2.795563392294073e+00
1.354166666666667e+00,2.882582905518929e+00,1.779443938861466e+01,1.762287247624531e+01,2.795948084272726e+00
1.357323232323232e+00,2.885751206727151e+00,1.781399773917875e+01,1.764224222290267e+01,2.799021224648062e+00
1.363636363636364e+00,2.892060208511689e+00,1.785294339175305e+01,1.768081247884553e+01,2.805140551651417e+00
1.388888888888889e+00,2.916931872854938e+00,1.800647848742987e+01,1.783286735151063e+01,2.829264710042807e+00
1.392045454545455e+00,2.920000461284966e+00,1.802542118570632e+01,1.785162742137566e+01,2.832241083451117e+00
1.393623737373737e+00,2.921531426119806e+00,1.803487199007563e+01,1.786098702388956e+01,2.833726024092905e+00
1.394412878787879e+00,2.922296087484170e+00,1.803959237392727e+01,1.786566184906185e+01,2.834467723349856e+00
1.394511521464647e+00,2.922391672914980e+00,1.804018220818655e+01,1.786624595429831e+01,2.834560408740529e+00
1.394610164141414e+00,2.922487157972555e+00,1.804077206014906e+01,1.786683007321016e+01,1.984213981443258e+01
1.394807449494949e+00,2.922678236490799e+00,1.804195121173346e+01,1.786799802455219e+01,1.984353657339808e+01
1.395202020202020e+00,2.923060218877859e+00,1.804430935911390e+01,1.787033338477956e+01,1.984632947214137e+01
1.401515151515151e+00,2.929153283709002e+00,1.808192227578076e+01,1.790758371419380e+01,1.988783155071925e+01
1.404671717171717e+00,2.932186683290627e+00,1.810064785604849e+01,1.792612872890803e+01,1.990842723912160e+01
1.406250000000000e+00,2.933700116936404e+00,1.810999025472337e+01,1.793538111329579e+01,1.991870285779407e+01
1.406644570707071e+00,2.934078158670294e+00,1.811232384454501e+01,1.793769215063457e+01,1.992126939085643e+01
1.406841856060606e+00,2.934267111283440e+00,1.811349029371187e+01,1.793884737300409e+01,1.992255223875442e+01
1.406940498737374e+00,2.054008330697987e+01,1.811407349988395e+01,1.793942494035750e+01,1.992319385546939e+01
1.407039141414141e+00,2.054079541091140e+01,1.811465663524313e+01,1.794000231309976e+01,1.992383517427330e+01
1.407828282828283e+00,2.054647970775424e+01,1.811931954061994e+01,1.794462032899502e+01,1.992896358675452e+01
1.414141414141414e+00,2.058864334163223e+01,1.815650246367005e+01,1.798144459321457e+01,1.996986024383868e+01
1.515151515151515e+00,2.123174577771960e+01,1.872363490466051e+01,1.854310921673644e+01,2.059363444183677e+01
1.616161616161616e+00,2.182040200965590e+01,1.924275319160799e+01,1.905722208463736e+01,2.116459896696034e+01
1.717171717171717e+00,2.236097307271023e+01,1.971946643182549e+01,1.952933924036049e+01,2.168892337207177e+01
1.818181818181818e+00,2.285896161306431e+01,2.015862730748477e+01,1.996426605424471e+01,2.217194504083164e+01
1.919191919191919e+00,2.331912847011940e+01,2.056443471891123e+01,2.036616071248021e+01,2.261828176108719e+01
2.020202020202020e+00,2.374559742600340e+01,2.094052462513914e+01,2.073862450266094e+01,2.303193331059948e+01
2.121212121212121e+00,2.414194666566170e+01,2.129005332873068e+01,2.108478309111970e+01,2.341637051687593e+01
2.222222222222222e+00,2.451128835877956e+01,2.161576447610704e+01,2.140735397761102e+01,2.377461174087192e+01
2.323232323232323e+00,2.485633659760641e+01,2.192005208810846e+01,2.170870776100834e+01,2.410928968890249e+01
2.424242424242424e+00,2.517946418532109e+01,2.220500868798000e+01,2.199091701861472e+01,2.442270602577737e+01
2.525252525252525e+00,2.548275365574689e+01,2.247247036138858e+01,2.225579979562076e+01,2.471688000440184e+01
2.626262626262626e+00,2.576803520198763e+01,2.272405167957359e+01,2.250495551174043e+01,2.499358773746527e+01
2.727272727272727e+00,2.603692569351131e+01,2.296117787247887e+01,2.273979539418877e+01,2.525439667139837e+01
2.828282828282828e+00,2.629085477921325e+01,2.318511051613116e+01,2.296156891674771e+01,2.550069435523623e+01
2.929292929292929e+00,2.653109307222032e+01,2.339696922440099e+01,2.317138499485004e+01,2.573371216641155e+01
3.030303030303030e+00,2.675877069886455e+01,2.359775125532364e+01,2.337023110656427e+01,2.595454693364628e+01
3.131313131313131e+00,2.697489751626143e+01,2.378834694831081e+01,2.355898932609969e+01,2.616417832678007e+01
3.232323232323232e+00,2.718037761624224e+01,2.396955355922043e+01,2.373844876314143e+01,2.636348271060850e+01
3.333333333333333e+00,2.737602263484489e+01,2.414208705955577e+01,2.390931874731822e+01,2.655324769968857e+01
3.434343434343434e+00,2.756256334943739e+01,2.430659156343234e+01,2.407223727011899e+01,2.673418194656705e+01
3.535353535353535e+00,2.774065909171973e+01,2.446364908382489e+01,2.422778033148837e+01,2.690692528633392e+01
3.636363636363636e+00,2.791090682146426e+01,2.461378522769468e+01,2.437646894056866e+01,2.707205622334164e+01
3.737373737373737e+00,2.807384713887236e+01,2.475747744569205e+01,2.451877579770033e+01,2.723009931083229e+01
3.838383838383838e+00,2.822997193301497e+01,2.489515924375344e+01,2.465513004398640e+01,2.738153203404627e+01
3.939393939393939e+00,2.837972955105402e+01,2.502722576846877e+01,2.478592325741993e+01,2.752678850587722e+01
4.040404040404041e+00,2.852352806037266e+01,2.515403741676884e+01,2.491151230367468e+01,2.766626532656861e+01
4.141414141414141e+00,2.866174195350723e+01,2.527592407230687e+01,2.503222390859068e+01,2.780032524042598e+01
4.242424242424242e+00,2.879471372681748e+01,2.539318792912290e+01,2.514835691531307e+01,2.792930077500520e+01
4.343434343434343e+00,2.892275817244609e+01,2.550610637372863e+01,2.526018673229672e+01,2.805349673538739e+01
4.444444444444445e+00,2.904616460058205e+01,2.561493472025563e+01,2.536796585577585e+01,2.817319414906673e+01
4.545454545454545e+00,2.916519984262786e+01,2.571990828562725e+01,2.547192732192059e+01,2.828865177614539e+01
4.646464646464646e+00,2.928010973070093e+01,2.582124397222697e+01,2.557228600950442e+01,2.840010837774130e+01
4.747474747474747e+00,2.939112226059499e+01,2.591914256400648e+01,2.566924056217155e+01,2.850778434184273e+01
4.848484848484849e+00,2.949844785475799e+01,2.601378975858378e+01,2.576297522935333e+01,2.861188439955622e+01
4.949494949494950e+00,2.960228213660818e+01,2.610535801545972e+01,2.585366047990703e+01,2.871259779061273e+01
5.050505050505050e+00,2.970280619953449e+01,2.619400708322006e+01,2.594145512355281e+01,2.881010074595991e+01
5.151515151515151e+00,2.980018907607803e+01,2.627988615047722e+01,2.602650609697676e+01,2.890455671168219e+01
5.252525252525253e+00,2.989458794470097e+01,2.636313371840707e+01,2.610895099342536e+01,2.899611853134533e+01
5.353535353535354e+00,2.998614927203394e+01,2.644387884528560e+01,2.618891761737905e+01,2.908492799036780e+01
5.454545454545454e+00,3.007500987201439e+01,2.652224239633656e+01,2.626652568170175e+01,2.917111803029829e+01
5.555555555555555e+00,3.016129775905907e+01,2.659833691980889e+01,2.634188652186059e+01,2.925481249763580e+01
5.656565656565657e+00,3.024513249736295e+01,2.667226832878303e+01,2.641510499995938e+01,2.933612757691823e+01
5.757575757575758e+00,3.032662624598522e+01,2.674413530280196e+01,2.648627898963267e+01,2.941517223311051e+01
