,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.235181753772876e+01,-1.888499299197978e+01,-1.553922527550570e+01,-1.819539303433791e+01
1.010101010101010e-01,-1.236789637260531e+01,-1.890650004305068e+01,-1.555795243024161e+01,-1.821632711783984e+01
2.020202020202020e-01,-1.241459390569319e+01,-1.896896266778172e+01,-1.561234144130097e+01,-1.827712568095099e+01
3.030303030303030e-01,-1.248954345994117e+01,-1.906921519872246e+01,-1.569963581994009e+01,-1.837470739250571e+01
4.040404040404040e-01,-1.259035444450775e+01,-1.920405998133438e+01,-1.581705122482193e+01,-1.850595978641557e+01
5.050505050505051e-01,-1.271467879089318e+01,-1.937035623896730e+01,-1.596185284073981e+01,-1.866782575920138e+01
6.060606060606061e-01,-1.286026922710041e+01,-1.956509802038271e+01,-1.613142325102485e+01,-1.885737944092302e+01
7.070707070707071e-01,-1.302502339319476e+01,-1.978547320873065e+01,-1.632331381931070e+01,-1.907188363210294e+01
8.080808080808081e-01,-1.320701153452929e+01,-2.002890056401050e+01,-1.653527694406693e+01,-1.930882585934193e+01
9.090909090909091e-01,-1.340448882290574e+01,-2.029304620385718e+01,-1.676528040915929e+01,-1.956593441704198e+01
1.010101010101010e+00,-1.361589537969423e+01,-2.057582363446595e+01,-1.701150741077735e+01,-1.984117839750724e+01
1.111111111111111e+00,-1.383984773630706e+01,-2.087538232812140e+01,-1.727234661137626e+01,-2.013275657277816e+01
1.212121212121212e+00,-1.407512517582857e+01,-2.119008945376020e+01,-1.754637623165770e+01,-2.043907961190871e+01
1.313131313131313e+00,-1.432065365615886e+01,-2.151850837256667e+01,-1.783234532571967e+01,-2.075874914945911e+01
1.338383838383838e+00,-1.438352425331042e+01,-2.160260408933833e+01,-1.790557124104477e+01,-2.084060447919486e+01
1.344696969696970e+00,-1.439933110398424e+01,-2.162374733431361e+01,-1.792398161348338e+01,-2.086118444872928e+01
1.347853535353535e+00,-1.440724776556343e+01,-2.163433666160018e+01,-1.793320221606582e+01,-2.087149166662333e+01
1.348642676767677e+00,-1.440922830535263e+01,-2.163698583181193e+01,-1.793550896748020e+01,-2.087407026051055e+01
1.348741319444445e+00,-1.440360865122611e+01,-2.163731702972836e+01,-1.793579735637223e+01,-2.087439263501068e+01
1.348839962121212e+00,-1.440534193820984e+01,-2.163764823911683e+01,-1.793608575525349e+01,-2.087471502067723e+01
1.349037247474748e+00,-1.440880870584273e+01,-2.163831069230570e+01,-1.793666258298000e+01,-2.087535982550547e+01
1.349431818181818e+00,-1.441574299455444e+01,-2.163963573630170e+01,-1.793781635826343e+01,-2.087664956911395e+01
1.351010101010101e+00,-1.444348975365734e+01,-2.164493774596364e+01,-1.794243305606282e+01,-2.088181032837496e+01
1.363636363636364e+00,-1.466601407491501e+01,-2.168745896788187e+01,-1.797945819260049e+01,-2.092319874593652e+01
1.388888888888889e+00,-1.511396197714727e+01,-2.177305541887191e+01,-1.805399086457170e+01,-2.100651482895446e+01
1.401515151515151e+00,-1.533936327387155e+01,-2.181612638974152e+01,-1.809149469219745e+01,-2.104843834965105e+01
1.407828282828283e+00,-1.545241597103717e+01,-2.183772914667822e+01,-1.811030518232658e+01,-2.106946558932672e+01
1.410984848484849e+00,-1.550902974229191e+01,-2.184854723037148e+01,-1.811972497338031e+01,-2.107999546934695e+01
1.412563131313131e+00,-1.553735841044613e+01,-2.185396043454811e+01,-1.812443849323473e+01,-2.108526446079877e+01
1.412957702020202e+00,-1.554444284297334e+01,-2.185531416849481e+01,-1.812561725014602e+01,-2.108658213003136e+01
1.413154987373737e+00,-1.554798539883694e+01,-2.185599110036088e+01,-1.812620668510666e+01,-2.108724102781156e+01
1.413253630050505e+00,-1.554975676165100e+01,-2.185632958251370e+01,-1.811093318597906e+01,-2.108757049248934e+01
1.413352272727273e+00,-1.555152818104645e+01,-2.185666807547842e+01,-1.811299633077473e+01,-2.108789996769098e+01
1.414141414141414e+00,-1.556570157253259e+01,-2.185937640830833e+01,-1.812950404428946e+01,-2.109053614804994e+01
1.439393939393939e+00,-1.602114652425111e+01,-2.194640543845706e+01,-1.865996462492288e+01,-2.117524664500368e+01
1.452020202020202e+00,-1.625023227191104e+01,-2.199018045531588e+01,-1.892678272941607e+01,-2.121785545525850e+01
1.453598484848485e+00,-1.627893114062543e+01,-2.199566439953604e+01,-1.896020854411511e+01,-2.122319330217421e+01
1.453993055555556e+00,-1.628610804096670e+01,-2.199703580276231e+01,-1.896856754053787e+01,-2.122452816996054e+01
1.454190340909091e+00,-1.628969681839968e+01,-2.199772156691061e+01,-1.897274741991447e+01,-2.122519566472288e+01
1.454288983585859e+00,-1.629149128891491e+01,-2.199806446461533e+01,-1.897483745487444e+01,-2.121095489872068e+01
1.454387626262626e+00,-1.629328581395620e+01,-2.199840737273920e+01,-1.897692755334139e+01,-2.121329127003751e+01
