,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.891228861972965e+01,-1.907268846971573e+01,-1.239869821941284e+01,-1.492546290841861e+01
1.010101010101010e-01,-1.893381834990501e+01,-1.909435147123354e+01,-1.241481600601774e+01,-1.494368010672617e+01
2.020202020202020e-01,-1.899634684123889e+01,-1.915726702064542e+01,-1.246162666606023e+01,-1.499658805853156e+01
3.030303030303030e-01,-1.909670508809644e+01,-1.925824649583123e+01,-1.253675778910339e+01,-1.508150533663542e+01
4.040404040404040e-01,-1.923169206402443e+01,-1.939406905564017e+01,-1.263781299298780e+01,-1.519572341969488e+01
5.050505050505051e-01,-1.939816368043554e+01,-1.956157114923881e+01,-1.276243852090809e+01,-1.533658196385864e+01
6.060606060606061e-01,-1.959311081632698e+01,-1.975772502884213e+01,-1.290838165674587e+01,-1.550153482695062e+01
7.070707070707071e-01,-1.981371838948215e+01,-1.997969818657221e+01,-1.307353494750135e+01,-1.568820005106545e+01
8.080808080808081e-01,-2.005740243799255e+01,-2.022489066551879e+01,-1.325596396360681e+01,-1.589439123878323e+01
9.090909090909091e-01,-2.032182661842293e+01,-2.049095166002978e+01,-1.345391964993623e+01,-1.611813151295187e+01
1.010101010101010e+00,-2.060490223676867e+01,-2.077577954686032e+01,-1.366583834898088e+01,-1.635765354288139e+01
1.111111111111111e+00,-2.090477681393986e+01,-2.107751037987595e+01,-1.389033324063583e+01,-1.661138986912540e+01
1.212121212121212e+00,-2.121981579705895e+01,-2.139449948814120e+01,-1.412618065074166e+01,-1.687795742865097e+01
1.313131313131313e+00,-2.154858103238004e+01,-2.172529981558402e+01,-1.437230393528134e+01,-1.715613933988214e+01
1.338383838383838e+00,-2.163276542776872e+01,-2.181000532142303e+01,-1.443532683939045e+01,-1.722737125095143e+01
1.344696969696970e+00,-2.165393096821631e+01,-2.183130187883954e+01,-1.445117198289819e+01,-1.724528029321436e+01
1.347853535353535e+00,-2.166453146190868e+01,-2.184196799072654e+01,-1.445910782295974e+01,-1.725424981090822e+01
1.349431818181818e+00,-2.166983612446453e+01,-2.184730548971343e+01,-1.446307904872011e+01,-1.725873830607037e+01
1.349826388888889e+00,-2.167116274934286e+01,-2.184864032654225e+01,-1.446407219896024e+01,-1.725986081844240e+01
1.349925031565657e+00,-2.167149443424649e+01,-2.184897406461107e+01,-1.445935604524389e+01,-1.726014147080618e+01
1.350023674242424e+00,-2.167182613062165e+01,-2.184930781422242e+01,-1.446109425575197e+01,-1.726042213287648e+01
1.350220959595960e+00,-2.167248955778232e+01,-2.184997534806848e+01,-1.446457087069733e+01,-1.726098348613312e+01
1.351010101010101e+00,-2.167514372507572e+01,-2.185264594494253e+01,-1.447847978207345e+01,-1.726322928724310e+01
1.363636363636364e+00,-2.171770978546253e+01,-2.189547549381547e+01,-1.470154317889090e+01,-1.729924619766983e+01
1.388888888888889e+00,-2.180339649758819e+01,-2.198169261589342e+01,-1.515057625583477e+01,-1.737174928128495e+01
1.401515151515151e+00,-2.184651288663458e+01,-2.202507590001946e+01,-1.537652359772624e+01,-1.740823184763233e+01
1.401909722222222e+00,-2.184786317261929e+01,-2.202643454441946e+01,-1.538359964318799e+01,-1.740937438064854e+01
1.402107007575757e+00,-2.184853838122933e+01,-2.202711393264332e+01,-1.538713800978209e+01,-1.740994570267848e+01
1.402205650252525e+00,-2.184887600193532e+01,-2.202745364325775e+01,-1.538890727902691e+01,-1.741023137757100e+01
1.402304292929293e+00,-2.184921363357400e+01,-2.202779336487254e+01,-1.539067660556336e+01,-1.739537926752338e+01
1.403093434343434e+00,-2.185191508014163e+01,-2.203051153368461e+01,-1.540483327973573e+01,-1.741137971725099e+01
1.404671717171717e+00,-2.185732007014935e+01,-2.203594998116106e+01,-1.543315761654139e+01,-1.744339342021572e+01
1.407828282828283e+00,-2.186813842359722e+01,-2.204683530137885e+01,-1.548985017033012e+01,-1.750747042534354e+01
1.414141414141414e+00,-2.188980851218329e+01,-2.206863953014102e+01,-1.560341021148542e+01,-1.763582215503525e+01
1.439393939393939e+00,-2.197692931411698e+01,-2.215629961919696e+01,-1.605995849986803e+01,-1.815183784070727e+01
1.452020202020202e+00,-2.202075049156642e+01,-2.220039205444198e+01,-1.628959921844961e+01,-1.841139026018273e+01
1.458333333333333e+00,-2.204272541516758e+01,-2.222250300518072e+01,-1.640475671855027e+01,-1.854154752478497e+01
1.461489898989899e+00,-2.205372885487159e+01,-2.223357455735845e+01,-1.646241919928604e+01,-1.860672079405695e+01
1.463068181818182e+00,-2.205923455607049e+01,-2.223911433943918e+01,-1.649127130352422e+01,-1.863933101017295e+01
1.463857323232323e+00,-2.206198840037163e+01,-2.224188523033236e+01,-1.650570256304263e+01,-1.865564200391663e+01
1.463955965909091e+00,-2.205030850090081e+01,-2.224223163852773e+01,-1.650750671440028e+01,-1.865768115382382e+01
