,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.915587268995319e-01,4.316279578135617e-01,2.523227361871073e-01,2.563359460687328e-01
2.020202020202020e-01,5.617191459084393e-01,8.315774789315939e-01,4.861267566508423e-01,4.938586437168102e-01
3.030303030303030e-01,8.099512531017478e-01,1.199064075016922e+00,7.009535153054016e-01,7.121021181174156e-01
4.040404040404040e-01,1.036346937252559e+00,1.534223605615600e+00,8.968822822913131e-01,9.111471927555326e-01
5.050505050505051e-01,1.241581705017178e+00,1.838056197069535e+00,1.074497940041862e+00,1.091587810002754e+00
6.060606060606061e-01,1.426807347511319e+00,2.112267062388681e+00,1.234797152890808e+00,1.254436571746383e+00
7.070707070707071e-01,1.593505569172243e+00,2.359049667035608e+00,1.379062234413903e+00,1.400996265226178e+00
8.080808080808081e-01,1.743338321545652e+00,2.580864232900607e+00,1.508731444172448e+00,1.532727785458035e+00
9.090909090909091e-01,1.878018069843012e+00,2.780246219634094e+00,1.625286978428776e+00,1.651137137908279e+00
1.010101010101010e+00,1.999213118125525e+00,2.959665185721475e+00,1.730172345458580e+00,1.757690711905813e+00
1.111111111111111e+00,2.108484770758410e+00,3.121432606727679e+00,1.824738968127875e+00,1.853761409259844e+00
1.212121212121212e+00,2.207254605658684e+00,3.267652938312648e+00,1.910217022651687e+00,1.940599024917950e+00
1.224747474747475e+00,2.218927273352059e+00,3.284933352896766e+00,1.920318880367737e+00,1.950861509682227e+00
1.231060606060606e+00,2.224710344661100e+00,3.293494662667960e+00,1.925323673666834e+00,1.955945961210408e+00
1.231849747474747e+00,2.225430756862501e+00,3.294561214988889e+00,1.925947137606581e+00,1.956579305655284e+00
1.231948390151515e+00,2.225520803315209e+00,3.294694412978153e+00,1.926027714166225e+00,1.956658473710894e+00
1.232047032828283e+00,2.225610768608427e+00,3.294827671042282e+00,1.348272053523346e+01,1.956737570411789e+00
1.232244318181818e+00,2.225790699194865e+00,3.295094115080702e+00,1.348381079817546e+01,1.956895835168294e+00
1.232638888888889e+00,2.226150586988050e+00,3.295626875798829e+00,1.348599094505746e+01,1.957212193429989e+00
1.234217171717172e+00,2.227588665927671e+00,3.297755731946279e+00,1.349470268124474e+01,1.958476556156053e+00
1.237373737373737e+00,2.230458257679638e+00,3.302003940397634e+00,1.351208662446731e+01,1.960999420531943e+00
1.240530303030303e+00,2.233319126409760e+00,3.306239219296382e+00,1.352941753831180e+01,1.963514662797242e+00
1.241319444444445e+00,2.234032972808527e+00,3.307295992871188e+00,1.353374204827289e+01,1.964142284308605e+00
1.241418087121212e+00,2.234122126506858e+00,3.307428071064981e+00,1.353428243407110e+01,1.964225198772140e+00
1.241516729797980e+00,2.234211337016832e+00,3.307560079571931e+00,1.353482256645209e+01,1.375009383438727e+01
1.241714015151515e+00,2.234389709341086e+00,3.307824159063689e+00,1.353590314222612e+01,1.375119146255224e+01
1.242108585858586e+00,2.234746283554668e+00,3.308352015269891e+00,1.353806336382852e+01,1.375338594967834e+01
1.243686868686869e+00,2.236171265625278e+00,3.310461625833793e+00,1.354669599170267e+01,1.376215587791286e+01
1.250000000000000e+00,2.241849706121494e+00,3.318868081828617e+00,1.358109590202552e+01,1.379710296241620e+01
1.262626262626263e+00,2.253103931723054e+00,3.335528944336566e+00,1.364927373091129e+01,1.386636529969796e+01
1.287878787878788e+00,2.275209409832904e+00,3.368254246099074e+00,1.378318842744575e+01,1.400240982709890e+01
1.300505050505051e+00,2.286064929707111e+00,3.384324993214391e+00,1.384895114112165e+01,1.406921856830730e+01
1.306818181818182e+00,2.291444294241106e+00,3.392288637384001e+00,1.388153945691397e+01,1.410232511789106e+01
1.309974747474747e+00,2.294122049634282e+00,3.396252829178211e+00,1.389776100740709e+01,1.411880462047083e+01
1.311553030303030e+00,2.295457926702254e+00,3.398230461993494e+00,1.390585379902191e+01,1.412702613606449e+01
1.311947601010101e+00,2.295791594137109e+00,3.398724438379190e+00,1.390787511034403e+01,1.412907958089337e+01
1.312046243686869e+00,1.607106970039075e+01,3.398847851374546e+00,1.390838022394992e+01,1.412959275543666e+01
1.312144886363636e+00,1.607169683761499e+01,3.398971353280703e+00,1.390888542296472e+01,1.413010602844945e+01
1.312342171717172e+00,1.607287584800002e+01,3.399218152838476e+00,1.390989559988639e+01,1.413113223339951e+01
1.313131313131313e+00,1.607754278804949e+01,3.400205242934815e+00,1.391393446201023e+01,1.413523526076929e+01
1.414141414141414e+00,1.664750345278835e+01,3.520744977679075e+00,1.440719376413092e+01,1.463633984443917e+01
1.464646464646465e+00,1.691335671338435e+01,3.576969694927983e+00,1.463727015224194e+01,1.487007559326868e+01
1.470959595959596e+00,1.694574996503481e+01,3.583820521441522e+00,1.466530402128507e+01,1.489855552029688e+01
1.471748737373737e+00,1.694978636727747e+01,3.584674125189247e+00,1.466879727361995e+01,1.490210426424532e+01
1.471946022727272e+00,1.695079493948987e+01,3.584887402972708e+00,1.466967024956325e+01,1.490299110059433e+01
1.472044665404040e+00,1.695129917690037e+01,3.584994067095880e+00,1.467010666238068e+01,1.490343435465299e+01
1.472143308080808e+00,1.695180339645579e+01,2.509545536088928e+01,1.467054299372251e+01,1.490387763154516e+01
1.472537878787878e+00,1.695381977148863e+01,2.509867700284942e+01,1.467228801847297e+01,1.490565051220586e+01
1.474116161616161e+00,1.696187848181713e+01,2.511062004448231e+01,1.467926213182764e+01,1.491273547735037e+01
1.477272727272727e+00,1.697796173595261e+01,2.513443003692489e+01,1.469318112284384e+01,1.492687584680832e+01
1.489898989898990e+00,1.704184671153715e+01,2.522900630920570e+01,1.474846874750514e+01,1.498304294285243e+01
1.515151515151515e+00,1.716750139483644e+01,2.541502731929773e+01,1.485721373033713e+01,1.509351736564426e+01
1.616161616161616e+00,1.764347516435850e+01,2.611966622391061e+01,1.526913415787461e+01,1.551198953840805e+01
1.717171717171717e+00,1.808056853774790e+01,2.676674582269105e+01,1.564740635437239e+01,1.589627821430269e+01
1.818181818181818e+00,1.848323055481252e+01,2.736285287083098e+01,1.599588105984929e+01,1.625029526798278e+01
1.919191919191919e+00,1.885531092986954e+01,2.791368617954039e+01,1.631788928034308e+01,1.657742490056706e+01
2.020202020202020e+00,1.920014393007706e+01,2.842418206197602e+01,1.661631687460877e+01,1.688059898593554e+01
2.121212121212121e+00,1.952062272077215e+01,2.889862391844475e+01,1.689366779154657e+01,1.716236141669846e+01
2.222222222222222e+00,1.981926414048190e+01,2.934073688026737e+01,1.715211986834568e+01,1.742492406884038e+01
2.323232323232323e+00,2.009826206328732e+01,2.975376976583086e+01,1.739357226895041e+01,1.767021670292622e+01
2.424242424242424e+00,2.035953602958889e+01,3.014056342175414e+01,1.761968554645597e+01,1.789992627198625e+01
2.525252525252525e+00,2.060476855512357e+01,3.050360926271944e+01,1.783191626883398e+01,1.811553262313391e+01
2.626262626262626e+00,2.083544070316865e+01,3.084509999628487e+01,1.803154627569697e+01,1.831833765167505e+01
2.727272727272727e+00,2.105285926323135e+01,3.116696960198566e+01,1.821970607303375e+01,1.850949018563638e+01
2.828282828282828e+00,2.125818063628636e+01,3.147093057582774e+01,1.839739668974175e+01,1.869000687699880e+01
2.929292929292929e+00,2.145243172198180e+01,3.175850257638598e+01,1.856550676474613e+01,1.886079086095517e+01
3.030303030303030e+00,2.163652669430556e+01,3.203103960459534e+01,1.872482741264460e+01,1.902264542890071e+01
3.131313131313131e+00,2.181128186188771e+01,3.228974989814282e+01,1.887606510949512e+01,1.917628872036869e+01
3.232323232323232e+00,2.197742824772120e+01,3.253571540293261e+01,1.901985277911658e+01,1.932236323746803e+01
3.333333333333333e+00,2.213562232656224e+01,3.276990847870427e+01,1.915675815557590e+01,1.946144602006558e+01
3.434343434343434e+00,2.228645476905360e+01,3.299320318109240e+01,1.928729267245707e+01,1.959405662010357e+01
3.535353535353535e+00,2.243045899593473e+01,3.320638926627888e+01,1.941191768900169e+01,1.972066392168324e+01
3.636363636363636e+00,2.256811726987298e+01,3.341018074805657e+01,1.953105081036810e+01,1.984169181091042e+01
3.737373737373737e+00,2.269986711160811e+01,3.360522500469822e+01,1.964507070592978e+01,1.995752512973291e+01
3.838383838383838e+00,2.282610618737676e+01,3.379211113176558e+01,1.975432126734048e+01,2.006851345545695e+01
3.939393939393939e+00,2.294719655842322e+01,3.397137506577440e+01,1.985911608547806e+01,2.017497497559371e+01
4.040404040404041e+00,2.306346880714786e+01,3.414350641734981e+01,1.995974119729599e+01,2.027720046517101e+01
4.141414141414141e+00,2.317522543931289e+01,3.430895241934648e+01,2.005645835159019e+01,2.037545601391052e+01
4.242424242424242e+00,2.328274328181830e+01,3.446812372815802e+01,2.014950724480197e+01,2.046998477727243e+01
4.343434343434343e+00,2.338627707482083e+01,3.462139658641212e+01,2.023910815211789e+01,2.056101079478899e+01
4.444444444444445e+00,2.348606066477845e+01,3.476911786637564e+01,2.032546348253007e+01,2.064873963939232e+01
