,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.533908140398893e-01,4.276516840129643e-01,2.960157856164597e-01,3.094618806371117e-01
2.020202020202020e-01,6.808452059895137e-01,8.239167038842101e-01,5.703061473758976e-01,5.962114080313278e-01
3.030303030303030e-01,9.817209292428746e-01,1.188018007289670e+00,8.223330368626254e-01,8.596861971347691e-01
4.040404040404040e-01,1.256129251588241e+00,1.520089815063567e+00,1.052189549793145e+00,1.099983632690735e+00
5.050505050505051e-01,1.504888966620916e+00,1.821123456693249e+00,1.260561774735622e+00,1.317820783416411e+00
6.060606060606061e-01,1.729396150129356e+00,2.092808119531440e+00,1.448618953678037e+00,1.514420150446007e+00
7.070707070707071e-01,1.931446751373188e+00,2.337317321603032e+00,1.617865491315818e+00,1.691354515043130e+00
8.080808080808081e-01,2.113055029157116e+00,2.557088372786915e+00,1.769988696010459e+00,1.850387651445695e+00
9.090909090909091e-01,2.276296974217456e+00,2.754633584730844e+00,1.906727376232154e+00,1.993337428295332e+00
1.010101010101010e+00,2.423194290099624e+00,2.932399824075191e+00,2.029775143955704e+00,2.121974457867041e+00
1.111111111111111e+00,2.555639650637104e+00,3.092676924679307e+00,2.140717208783095e+00,2.237955912346691e+00
1.212121212121212e+00,2.675355989968701e+00,3.237550206182987e+00,2.240996923472889e+00,2.342790670343960e+00
1.313131313131313e+00,2.783881746842094e+00,3.368881343817514e+00,2.331902880072987e+00,2.437825904415951e+00
1.319444444444444e+00,2.790324920062744e+00,3.376678463615863e+00,2.337299967864911e+00,2.443468158500722e+00
1.319543087121212e+00,2.790425268635648e+00,3.376799970671731e+00,1.636156891879662e+01,2.443556038217416e+00
1.319641729797980e+00,2.790525646719946e+00,3.376921370589017e+00,1.636220118192318e+01,2.443643964451371e+00
1.319839015151515e+00,2.790726353702886e+00,3.377164258515311e+00,1.636345362303717e+01,2.443819696318978e+00
1.320233585858586e+00,2.791127580763277e+00,3.377649890564115e+00,1.636580663614140e+01,2.444171056682506e+00
1.321022727272727e+00,2.791929749607264e+00,3.378620528972405e+00,1.637050988579361e+01,2.444873493137421e+00
1.322601010101010e+00,2.793532208403221e+00,3.380559737300105e+00,1.637990601618973e+01,2.446276763786109e+00
1.325757575757576e+00,2.796730054671920e+00,3.384429523347537e+00,1.639865655447789e+01,2.449077095890827e+00
1.338383838383838e+00,2.809427388905047e+00,3.399795041119293e+00,1.647310729225868e+01,2.460196037075296e+00
1.339962121212121e+00,2.811004031134517e+00,3.401703060215447e+00,1.648235211121541e+01,2.461576712396104e+00
1.340751262626263e+00,2.811791556425358e+00,3.402656022186282e+00,1.648696936145410e+01,2.462266280798872e+00
