,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.983206497445128e-01,2.641693476507430e-01,3.531769644246137e-01,3.682506068328337e-01
2.020202020202020e-01,5.747465728432579e-01,5.089504994841644e-01,6.804332370778067e-01,7.094741800783545e-01
3.030303030303030e-01,8.287357030297775e-01,7.338633805685117e-01,9.811268597187350e-01,1.023001495477938e+00
4.040404040404040e-01,1.060381930287404e+00,9.389911225129367e-01,1.255369099656118e+00,1.308948416303102e+00
5.050505050505051e-01,1.270376493082438e+00,1.124945869572532e+00,1.503978284108364e+00,1.568168317461955e+00
6.060606060606061e-01,1.459897873318044e+00,1.292771160593355e+00,1.728349633437864e+00,1.802115813756150e+00
7.070707070707071e-01,1.630462208925705e+00,1.443809550841010e+00,1.930278058096268e+00,2.012662555517356e+00
8.080808080808081e-01,1.783769849333818e+00,1.579566733550935e+00,2.111776403734254e+00,2.201907317022631e+00
9.090909090909091e-01,1.921573164639820e+00,1.701594582100585e+00,2.274919546411271e+00,2.372013405273394e+00
1.010101010101010e+00,2.045578946650473e+00,1.811404341637378e+00,2.421727940716681e+00,2.525087639354354e+00
1.111111111111111e+00,2.157384820498131e+00,1.910410906119184e+00,2.554093161178747e+00,2.663102208781218e+00
1.212121212121212e+00,2.258445325410682e+00,1.999902158523854e+00,2.673737118604946e+00,2.787852542818440e+00
1.237373737373737e+00,2.282187100701603e+00,2.020926035852154e+00,2.701844604568532e+00,2.817159711481565e+00
1.250000000000000e+00,2.293842771554830e+00,2.031247371127609e+00,2.715643498833236e+00,2.831547544490090e+00
1.256313131313131e+00,2.299617810868615e+00,2.036361249751387e+00,2.722480454081309e+00,2.838676334750161e+00
1.257891414141414e+00,2.301056119421890e+00,2.037634921599424e+00,2.724183302627494e+00,2.840451879562676e+00
1.258680555555555e+00,2.301774447101023e+00,2.038271003051695e+00,2.725033699542462e+00,2.841338571537325e+00
1.258877840909091e+00,2.301953916914455e+00,2.038429964218881e+00,2.725246200459423e+00,2.841560090769373e+00
1.258976483585859e+00,2.302043693342042e+00,2.038517132913696e+00,2.725352377184067e+00,2.841670901639268e+00
1.259075126262626e+00,2.302133419944584e+00,1.427012219091495e+01,2.725458701376382e+00,2.841781630502970e+00
1.259469696969697e+00,2.302492201792135e+00,1.427234650304693e+01,2.725883467262026e+00,2.842224562359013e+00
1.262626262626263e+00,2.305357982283482e+00,1.429011034766582e+01,2.729276216692694e+00,2.845762088159524e+00
1.313131313131313e+00,2.350059093066537e+00,1.456719693403106e+01,2.782197120623578e+00,2.900941688299214e+00
1.319444444444444e+00,2.355498202623748e+00,1.460091225182826e+01,2.788636390949500e+00,2.907655801937449e+00
1.322601010101010e+00,2.358205695589285e+00,1.461769503050901e+01,2.791841765988470e+00,2.910997995133870e+00
1.322995580808081e+00,2.358543559221955e+00,1.461978940936982e+01,2.792241747473851e+00,2.911415017132860e+00
1.323192866161616e+00,2.358712457821594e+00,1.462083621465204e+01,2.792441713638597e+00,2.911623517881581e+00
1.323291508838384e+00,2.358796913598669e+00,1.462135963714767e+01,2.792541647565079e+00,2.911727747754393e+00
1.323390151515151e+00,1.651204638390485e+01,1.462188288315868e+01,2.792641659747739e+00,2.911832018630301e+00
1.324179292929293e+00,1.651689527593958e+01,1.462606777616129e+01,2.793440954591631e+00,2.912665347124238e+00
1.325757575757576e+00,1.652633649922459e+01,1.463442819377463e+01,2.795037646075528e+00,2.914330286082342e+00
1.338383838383838e+00,1.660136698374246e+01,1.470086938923571e+01,2.807727278671874e+00,2.927561472975728e+00
1.363636363636364e+00,1.674880797252236e+01,1.483143152216269e+01,2.832663472325101e+00,2.953561946873742e+00
1.388888888888889e+00,1.689284748916076e+01,1.495898170680941e+01,2.857024296273720e+00,2.978962494207405e+00
1.395202020202020e+00,1.692833860074338e+01,1.499040975541058e+01,2.863026800777878e+00,2.985221172505168e+00
1.398358585858586e+00,1.694600745037908e+01,1.500605595667202e+01,2.866015056212367e+00,2.988336987192505e+00
1.398555871212121e+00,1.694711005372065e+01,1.500703230194074e+01,2.866201602818858e+00,2.988531442330316e+00
1.398654513888889e+00,1.694766121006839e+01,1.500752044810241e+01,2.006365358776836e+01,2.988628615570118e+00
1.398753156565656e+00,1.694821245211520e+01,1.500800849425613e+01,2.006435620241251e+01,2.988725822022429e+00
1.399147727272727e+00,1.695041668953512e+01,1.500996047150157e+01,2.006716648481440e+01,2.989114502270677e+00
1.399936868686869e+00,1.695482287109421e+01,1.501386212875100e+01,2.007254173380134e+01,2.989891510960601e+00
1.401515151515151e+00,1.696362547846850e+01,1.502165712347077e+01,2.008296302454853e+01,2.991443775458047e+00
1.414141414141414e+00,1.703359305411258e+01,1.508361480218797e+01,2.016579655049973e+01,3.003782201918415e+00
1.414930555555555e+00,1.703793929282042e+01,1.508746349640319e+01,2.017094207513199e+01,3.004548672812385e+00
1.415029198232323e+00,1.703848241072750e+01,1.508794437433996e+01,2.017158507941020e+01,3.004644425294873e+00
1.415127840909091e+00,1.703902538746363e+01,1.508842528551467e+01,2.017222795588308e+01,2.103268516642119e+01
1.415325126262626e+00,1.704011129111082e+01,1.508938692196695e+01,2.017351334704151e+01,2.103412932297289e+01
1.415719696969697e+00,1.704228260347642e+01,1.509130966394694e+01,2.017608389537631e+01,2.103701707187370e+01
1.417297979797980e+00,1.705095971152644e+01,1.509899340864561e+01,2.018635680218456e+01,2.104791318159133e+01
1.420454545454545e+00,1.706827679966347e+01,1.511432803748928e+01,2.020685824572760e+01,2.106928962757188e+01
1.426767676767677e+00,1.710276277964428e+01,1.514486613210180e+01,2.024768559516052e+01,2.111185965802090e+01
1.439393939393939e+00,1.717114776735470e+01,1.520542244646618e+01,2.032864539685709e+01,2.119627489692084e+01
1.464646464646465e+00,1.730561189282242e+01,1.532449340905434e+01,2.048783542277679e+01,2.136225908323132e+01
1.515151515151515e+00,1.756565059001855e+01,1.555476337427432e+01,2.079569109020181e+01,2.168325407374801e+01
1.616161616161616e+00,1.805266317084251e+01,1.598602357955677e+01,2.137225755593014e+01,2.228442851815486e+01
1.717171717171717e+00,1.849989360852280e+01,1.638205590326034e+01,2.190172640181924e+01,2.283649521379816e+01
1.818181818181818e+00,1.891189424306744e+01,1.674689118790501e+01,2.238948751823315e+01,2.334507375199340e+01
1.919191919191919e+00,1.929260400473201e+01,1.708401787112357e+01,2.284020332963948e+01,2.381502635174936e+01
2.020202020202020e+00,1.964543433897127e+01,1.739645674601714e+01,2.325791341997411e+01,2.425056441656668e+01
2.121212121212121e+00,1.997334574269132e+01,1.768682947719045e+01,2.364612272302877e+01,2.465534237412582e+01
2.222222222222222e+00,2.027891304668489e+01,1.795741594501680e+01,2.400787885056622e+01,2.503253838678344e+01
2.323232323232323e+00,2.056438169966343e+01,1.821020444374658e+01,2.434584049569208e+01,2.538492438486221e+01
2.424242424242424e+00,2.083171494958557e+01,1.844693384515346e+01,2.466233194870421e+01,2.571492371700531e+01
2.525252525252525e+00,2.108263503734381e+01,1.866912909106200e+01,2.495939221169279e+01,2.602466248605401e+01
2.626262626262626e+00,2.131865687849520e+01,1.887813159694130e+01,2.523881486711389e+01,2.631601107903455e+01
2.727272727272727e+00,2.154111783040423e+01,1.907512549222646e+01,2.550218272286156e+01,2.659061942982166e+01
2.828282828282828e+00,2.175120102697247e+01,1.926115884259401e+01,2.575089687716301e+01,2.684994868173012e+01
2.929292929292929e+00,2.194995716048757e+01,1.943716165874664e+01,2.598620099844285e+01,2.709529571146713e+01
3.030303030303030e+00,2.213832160781996e+01,1.960396237772343e+01,2.620920261965504e+01,2.732781508629079e+01
3.131313131313131e+00,2.231712967854765e+01,1.976230092717383e+01,2.642089071053090e+01,2.754853822270727e+01
3.232323232323232e+00,2.248712954289462e+01,1.991283933649541e+01,2.662215067995696e+01,2.775838781956092e+01
3.333333333333333e+00,2.264899238275340e+01,2.005617242444816e+01,2.681377757924735e+01,2.795819334900439e+01
3.434343434343434e+00,2.280332301106307e+01,2.019283556006576e+01,2.699648716536524e+01,2.814870105920416e+01
3.535353535353535e+00,2.295066706521721e+01,2.032331176410236e+01,2.717092517565639e+01,2.833058398524673e+01
3.636363636363636e+00,2.309151775835743e+01,2.044803815219203e+01,2.733767629781610e+01,2.850445223476543e+01
3.737373737373737e+00,2.322632323022848e+01,2.056741138234055e+01,2.749727023769245e+01,2.867085761514003e+01
3.838383838383838e+00,2.335549001001892e+01,2.068179119785422e+01,2.765018866009808e+01,2.883030268288020e+01
