,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,3.249751781169479e-01,2.170257593420470e-01,4.551135153015022e-01,3.105794256711497e-01
2.020202020202020e-01,6.260993761654631e-01,4.181233698170778e-01,8.768248285808354e-01,5.983645212808282e-01
3.030303030303030e-01,9.027822013544231e-01,6.028983761282389e-01,1.264306846954130e+00,8.627907238946005e-01
4.040404040404040e-01,1.155125659781947e+00,7.714190863289736e-01,1.617702868898370e+00,1.103955951490406e+00
5.050505050505051e-01,1.383882965373916e+00,9.241884197465163e-01,1.938067484651425e+00,1.322579796596572e+00
6.060606060606061e-01,1.590337867977979e+00,1.062063661481417e+00,2.227198439433745e+00,1.519889147442427e+00
7.070707070707071e-01,1.776141918709892e+00,1.186147841305488e+00,2.487408908057313e+00,1.697462397567830e+00
8.080808080808081e-01,1.943147286407605e+00,1.297677820095869e+00,2.721292631975197e+00,1.857069846262555e+00
9.090909090909091e-01,2.093263168230974e+00,1.397928572774907e+00,2.931523411378308e+00,2.000535916576668e+00
1.010101010101010e+00,2.228348714467927e+00,1.488141785944787e+00,3.120704740103867e+00,2.129637416068862e+00
1.111111111111111e+00,2.350144304999288e+00,1.569479633144504e+00,3.291274103556500e+00,2.246037740005919e+00
1.123737373737374e+00,2.364515084616933e+00,1.579076739820428e+00,3.311399867393079e+00,2.259771861180540e+00
1.130050505050505e+00,2.371632861756723e+00,1.583830155109681e+00,3.321367936576934e+00,2.266574369561351e+00
1.130839646464647e+00,2.372519483108124e+00,1.584422233150627e+00,3.322609519722717e+00,2.267421688077599e+00
1.130938289141414e+00,2.372630162646487e+00,1.584496250155207e+00,3.322764726800765e+00,2.267527512461083e+00
1.131036931818182e+00,2.372740941692403e+00,1.109190448631469e+01,3.322919728645476e+00,2.267633379725828e+00
1.131234217171717e+00,2.372962436461246e+00,1.109301109369588e+01,3.323229935034490e+00,2.267845045437809e+00
1.131628787878788e+00,2.373405310208323e+00,1.109509710456923e+01,3.323850183119098e+00,2.268268316343861e+00
1.133207070707071e+00,2.375174984751168e+00,1.110336978194456e+01,3.326328502356656e+00,2.269959584430779e+00
1.136363636363636e+00,2.378706048656995e+00,1.111987665171923e+01,3.331273612292443e+00,2.273334227340103e+00
1.161616161616162e+00,2.406560157914345e+00,1.125008778277887e+01,3.370282019343410e+00,2.299954456427490e+00
1.212121212121212e+00,2.460234442027302e+00,1.150100219987829e+01,3.445450525121177e+00,2.351251089024674e+00
1.313131313131313e+00,2.560033779215082e+00,1.196753995730955e+01,3.585215155143471e+00,2.446629509653922e+00
1.338383838383838e+00,2.583525341617280e+00,1.207735735587609e+01,3.618113995801099e+00,2.469080450721097e+00
1.341540404040404e+00,2.586422990731517e+00,1.209090314433067e+01,3.622172047219042e+00,2.471849743353912e+00
1.342329545454545e+00,2.587146059658098e+00,1.209428342940181e+01,3.623184716140671e+00,2.472540771428848e+00
1.342526830808081e+00,2.587326738237559e+00,1.209512811252134e+01,3.623437773913299e+00,2.472713472598196e+00
1.342625473484849e+00,2.587417127281066e+00,1.209555029700942e+01,3.623564288357266e+00,2.472799769062569e+00
1.342724116161616e+00,2.587507395829972e+00,1.209597256124159e+01,3.623690768342303e+00,1.731002192062284e+01
1.343118686868687e+00,2.587868611145399e+00,1.209766112883160e+01,3.624196615817346e+00,1.731261920544864e+01
1.344696969696970e+00,2.589312131045280e+00,1.210440921177601e+01,3.626218159630981e+00,1.732227620599630e+01
1.351010101010101e+00,2.595065017345053e+00,1.213130265485403e+01,3.634274945471588e+00,1.736076256204232e+01
1.357323232323232e+00,2.600784293611574e+00,1.215803894772472e+01,3.642284477983170e+00,1.739902433439625e+01
1.360479797979798e+00,2.603631421836081e+00,1.217134861516853e+01,3.646271799405273e+00,1.741807126753522e+01
1.362058080808081e+00,2.605051899404936e+00,1.217798894090508e+01,3.648261046079321e+00,1.742757390729835e+01
1.362847222222222e+00,2.605761344842774e+00,1.218130532197081e+01,3.649254604990110e+00,1.743231995866359e+01
1.363241792929293e+00,2.606115863118900e+00,1.218296259121790e+01,3.649751056832288e+00,1.743469188897205e+01
1.363340435606061e+00,2.606204448361841e+00,1.218337691003998e+01,3.649875235670200e+00,1.743528466189784e+01
1.363439078282828e+00,1.824381448396645e+01,1.218379110320473e+01,3.649999277685887e+00,1.743587744139414e+01
1.363636363636364e+00,1.824514861068926e+01,1.218461939529121e+01,3.650247404790924e+00,1.743706277318522e+01
1.414141414141414e+00,1.855552210570911e+01,1.239179815635229e+01,3.712313690655941e+00,1.773355041337708e+01
1.464646464646465e+00,1.885184545145673e+01,1.258968961382767e+01,3.771597683906856e+00,1.801674704971661e+01
1.477272727272727e+00,1.892385525978964e+01,1.263777927364305e+01,3.786004266069711e+00,1.808556710889049e+01
1.483585858585859e+00,1.895955807259167e+01,1.266162253105823e+01,3.793147199546827e+00,1.811968850003608e+01
1.486742424242424e+00,1.897733495235788e+01,1.267349423393092e+01,3.796703713389814e+00,1.813667758217266e+01
1.488320707070707e+00,1.898620452199031e+01,1.267941773047206e+01,3.798478246973166e+00,1.814515462146146e+01
1.488715277777778e+00,1.898842019337004e+01,1.268089736857411e+01,3.798921452166115e+00,1.814727195430696e+01
1.488813920454545e+00,1.898897385159071e+01,1.268126712253826e+01,3.799032250297171e+00,1.814780108002835e+01
1.488912563131313e+00,1.898952757675284e+01,1.268163682696442e+01,2.659375354381314e+01,1.814833044920465e+01
1.489109848484849e+00,1.899063496013564e+01,1.268237635664109e+01,2.659542776136811e+01,1.814938857027458e+01
1.489898989898990e+00,1.899506209643942e+01,1.268533285871783e+01,2.660175230486836e+01,1.815361967128779e+01
1.515151515151515e+00,1.913511830009493e+01,1.277886557022200e+01,2.679789483219055e+01,1.828747158462198e+01
1.616161616161616e+00,1.966564495860913e+01,1.313316340762272e+01,2.754087430732565e+01,1.879449713367463e+01
1.717171717171717e+00,2.015283493396706e+01,1.345851976375278e+01,2.822316228124504e+01,1.926010539244065e+01
1.818181818181818e+00,2.060164722130196e+01,1.375824689715066e+01,2.885170420734776e+01,1.968903642619945e+01
1.919191919191919e+00,2.101637269127325e+01,1.403520990626271e+01,2.943250944697678e+01,2.008539034408413e+01
2.020202020202020e+00,2.140072794378229e+01,1.429189116990881e+01,2.997078193971145e+01,2.045271940733995e+01
2.121212121212121e+00,2.175793777259594e+01,1.453044397638393e+01,3.047103861540188e+01,2.079410572567512e+01
2.222222222222222e+00,2.209080732822480e+01,1.475274173763757e+01,3.093720774401138e+01,2.111222962520791e+01
2.323232323232323e+00,2.240178213183352e+01,1.496041769699232e+01,3.137271440136585e+01,2.140942886956403e+01
2.424242424242424e+00,2.269300117066233e+01,1.515490041525914e+01,3.178055409978084e+01,2.168774761194926e+01
2.525252525252525e+00,2.296634066144927e+01,1.533744276858445e+01,3.216335406718887e+01,2.194897857613255e+01
2.626262626262626e+00,2.322345085990267e+01,1.550914683222759e+01,3.252342565410559e+01,2.219469937583728e+01
2.727272727272727e+00,2.346578840789308e+01,1.567098524979929e+01,3.286280859308582e+01,2.242630183307486e+01
2.828282828282828e+00,2.369464230492486e+01,1.582381899323468e+01,3.318330863243670e+01,2.264501787981012e+01
2.929292929292929e+00,2.391115685457805e+01,1.596841240784302e+01,3.348652778913179e+01,2.285194168503820e+01
3.030303030303030e+00,2.411635156240078e+01,1.610544608372696e+01,3.377389384616264e+01,2.304804642689092e+01
3.131313131313131e+00,2.431113595095568e+01,1.623552748953476e+01,3.404668086675101e+01,2.323420223187435e+01
3.232323232323232e+00,2.449632492740464e+01,1.635920089673180e+01,3.430603000399577e+01,2.341118771961107e+01
3.333333333333333e+00,2.467265008033011e+01,1.647695487071102e+01,3.455296534944735e+01,2.357970200198551e+01
3.434343434343434e+00,2.484076986569007e+01,1.658922904299847e+01,3.478841006039406e+01,2.374037458041574e+01
3.535353535353535e+00,2.500127891131714e+01,1.669642064905961e+01,3.501319567390829e+01,2.389377332211409e+01
3.636363636363636e+00,2.515471450662031e+01,1.679888835359857e+01,3.522807579464341e+01,2.404041216488151e+01
3.737373737373737e+00,2.530156459756457e+01,1.689695820719927e+01,3.543373288222948e+01,2.418075695310899e+01
3.838383838383838e+00,2.544227232891940e+01,1.699092599635926e+01,3.563078772393200e+01,2.431523157844346e+01
3.939393939393939e+00,2.557724112457167e+01,1.708106131527076e+01,3.581980567273192e+01,2.444422156071885e+01
4.040404040404041e+00,2.570683967592978e+01,1.716761012608889e+01,3.600130285246691e+01,2.456807915393872e+01
4.141414141414141e+00,2.583140512435620e+01,1.725079770221313e+01,3.617575112599830e+01,2.468712650704010e+01
4.242424242424242e+00,2.595124589080040e+01,1.733083016275676e+01,3.634358296810935e+01,2.480165859468953e+01
4.343434343434343e+00,2.606664597524890e+01,1.740789691924019e+01,3.650519579668879e+01,2.491194672732173e+01
4.444444444444445e+00,2.617786610196673e+01,1.748217216052237e+01,3.666095452167819e+01,2.501824001048579e+01
4.545454545454545e+00,2.628514668120414e+01,1.755381652621822e+01,3.681119618993309e+01,2.512076824624672e+01
4.646464646464646e+00,2.638870928371754e+01,1.762297802858850e+01,3.695623127489926e+01,2.521974333201361e+01
4.747474747474747e+00,2.648875937089501e+01,1.768979374408094e+01,3.709634698821716e+01,2.531536137002117e+01
4.848484848484849e+00,2.658548653900206e+01,1.775439053223512e+01,3.723180928898174e+01,2.540780379642092e+01
4.949494949494950e+00,2.667906719466841e+01,1.781688560476529e+01,3.736286468523503e+01,2.549723891151980e+01
5.050505050505050e+00,2.676966458202638e+01,1.787738858561572e+01,3.748974241754755e+01,2.558382304864041e+01
5.151515151515151e+00,2.685743091398179e+01,1.793600102162201e+01,3.761265543451002e+01,2.566770165479790e+01
5.252525252525253e+00,2.694250798192390e+01,1.799281738535336e+01,3.773180210301125e+01,2.574900989933726e+01
5.353535353535354e+00,2.702502756099247e+01,1.804792586047086e+01,3.784736726430300e+01,2.582787398976561e+01
5.454545454545454e+00,2.710511326308944e+01,1.810140884314865e+01,3.795952374461861e+01,2.590441207260448e+01
5.555555555555555e+00,2.718288014789476e+01,1.815334340724769e+01,3.806843285432089e+01,2.597873418670459e+01
5.656565656565657e+00,2.725843634936264e+01,1.820380141305768e+01,3.817424589923016e+01,2.605094326265590e+01
5.757575757575758e+00,2.733188253295306e+01,1.825285064908730e+01,3.827710420494831e+01,2.612113601845265e+01
5.858585858585858e+00,2.740331401604729e+01,1.830055410711804e+01,3.837714087527761e+01,2.618940303903119e+01
5.959595959595959e+00,2.747281956951510e+01,1.834697144417898e+01,3.847448013344722e+01,2.625582974455657e+01
6.060606060606061e+00,2.754048294108491e+01,1.839215858020164e+01,3.856923983660150e+01,2.632049581982507e+01
6.161616161616162e+00,2.760638290708777e+01,1.843616812694653e+01,3.866152965788876e+01,2.638347650865584e+01
6.262626262626262e+00,2.767059358907229e+01,1.847904948466257e+01,3.875145408894898e+01,2.644484276777932e+01
6.363636363636363e+00,2.773318509969907e+01,1.852084946433258e+01,3.883911067389362e+01,2.650466170948249e+01
6.464646464646465e+00,2.779422325941567e+01,1.856161213180989e+01,3.892459212498258e+01,2.656299591689199e+01
6.565656565656566e+00,2.785377054268288e+01,1.860137917971567e+01,3.900798543581350e+01,2.661990538538860e+01
