,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.591412893448533e+01,-9.671283719990601e+00,-1.150913590855457e+01,-9.231657392671497e+00
1.010101010101010e-01,-1.593316758523528e+01,-9.685135381086065e+00,-1.152451458497094e+01,-9.245143781662128e+00
2.020202020202020e-01,-1.598846126976967e+01,-9.725364564810743e+00,-1.156917865772962e+01,-9.284312110770630e+00
3.030303030303030e-01,-1.607720764960050e+01,-9.789932416441150e+00,-1.164086450755518e+01,-9.347177290432164e+00
4.040404040404040e-01,-1.619657607036343e+01,-9.876779479902991e+00,-1.173728564271627e+01,-9.431734172994355e+00
5.050505050505051e-01,-1.634378622761183e+01,-9.983882931444583e+00,-1.185619624217308e+01,-9.536013277123038e+00
6.060606060606061e-01,-1.651617716817213e+01,-1.010930678190182e+01,-1.199544689216973e+01,-9.658129666219722e+00
7.070707070707071e-01,-1.671125952656144e+01,-1.025123988155278e+01,-1.215302678076654e+01,-9.796319951077731e+00
8.080808080808081e-01,-1.692674831602302e+01,-1.040801977739184e+01,-1.232709018515420e+01,-9.948965518033491e+00
9.090909090909091e-01,-1.716057751778500e+01,-1.057814332761443e+01,-1.251596825628558e+01,-1.011460286354438e+01
1.010101010101010e+00,-1.741090010843586e+01,-1.076026672153419e+01,-1.271816904098856e+01,-1.029192361358064e+01
1.111111111111111e+00,-1.767607794842962e+01,-1.095319812291672e+01,-1.293236931429656e+01,-1.047976736095651e+01
1.212121212121212e+00,-1.795466560946253e+01,-1.115588590351040e+01,-1.315740151583681e+01,-1.067711020914597e+01
1.237373737373737e+00,-1.802625524205700e+01,-1.120797128191622e+01,-1.321522881719848e+01,-1.072782208182780e+01
1.250000000000000e+00,-1.806232852209333e+01,-1.123421656873972e+01,-1.324436739998156e+01,-1.075337527323445e+01
1.256313131313131e+00,-1.808043379559783e+01,-1.124738914677158e+01,-1.325899213081530e+01,-1.076620048676824e+01
1.257891414141414e+00,-1.808496721647381e+01,-1.125068745873716e+01,-1.326265405064494e+01,-1.076941182134204e+01
1.258285984848485e+00,-1.808610101442515e+01,-1.125151235884059e+01,-1.326356988822420e+01,-1.077021496860333e+01
1.258384627525252e+00,-1.808638449156546e+01,-1.125171860398513e+01,-1.326379886995560e+01,-1.077130867634717e+01
1.258483270202020e+00,-1.808666797976467e+01,-1.125192485717563e+01,-1.326402786061995e+01,-1.077271437600801e+01
1.258680555555555e+00,-1.808723498933563e+01,-1.125233738769147e+01,-1.326448586874412e+01,-1.077552593981840e+01
1.259469696969697e+00,-1.808950346976672e+01,-1.125398783144119e+01,-1.326631825839005e+01,-1.078677438748374e+01
1.262626262626263e+00,-1.809858445650649e+01,-1.126059474662566e+01,-1.327365352381649e+01,-1.083180321060775e+01
1.268939393939394e+00,-1.811678023140638e+01,-1.127383316937908e+01,-1.328835135813288e+01,-1.092202846399158e+01
1.272095959595959e+00,-1.812589495176348e+01,-1.128046462761762e+01,-1.329571387225421e+01,-1.096722455804457e+01
1.272885101010101e+00,-1.812817537956663e+01,-1.128212376373481e+01,-1.329755591251936e+01,-1.097853224774147e+01
1.273279671717171e+00,-1.812931585526390e+01,-1.128295352226412e+01,-1.329847714412024e+01,-1.098418739072552e+01
1.273378314393939e+00,-1.812960100144749e+01,-1.128314083216976e+01,-1.329870747403944e+01,-1.098560131163892e+01
1.273476957070707e+00,-1.812988615853276e+01,-1.128459310394474e+01,-1.329893781276458e+01,-1.098701528660911e+01
1.273674242424242e+00,-1.813045650540416e+01,-1.128749781403756e+01,-1.329939851662934e+01,-1.098984339869956e+01
1.275252525252525e+00,-1.813502084908431e+01,-1.131074348403157e+01,-1.330308541468909e+01,-1.101247607399578e+01
1.287878787878788e+00,-1.817163553881162e+01,-1.149721782820412e+01,-1.333266132701593e+01,-1.119403303853251e+01
1.313131313131313e+00,-1.824539133816516e+01,-1.187284751169469e+01,-1.339223837304643e+01,-1.155975726417361e+01
1.325757575757576e+00,-1.828252829655407e+01,-1.206198170924520e+01,-1.342223615354317e+01,-1.174390394102468e+01
1.327335858585859e+00,-1.828718241021715e+01,-1.208568456729184e+01,-1.342599556427923e+01,-1.176698174819911e+01
1.327533143939394e+00,-1.828776436098723e+01,-1.208864837468715e+01,-1.342646564131887e+01,-1.176986739917996e+01
1.327631786616162e+00,-1.828805535191002e+01,-1.209013035751680e+01,-1.342295350229632e+01,-1.177131030171565e+01
1.327730429292929e+00,-1.828834635319005e+01,-1.209161239309463e+01,-1.342459890891122e+01,-1.177275325560853e+01
1.328125000000000e+00,-1.828951046186338e+01,-1.209754106279036e+01,-1.343118115265527e+01,-1.177852558465719e+01
1.328914141414141e+00,-1.829183917606671e+01,-1.210940093261485e+01,-1.344434846155159e+01,-1.179007270645933e+01
1.332070707070707e+00,-1.830116064867997e+01,-1.215687410541044e+01,-1.349705510502562e+01,-1.183629399865875e+01
1.338383838383838e+00,-1.831983524848573e+01,-1.225198166408155e+01,-1.360264737727898e+01,-1.192889354490435e+01
1.363636363636364e+00,-1.839495119030845e+01,-1.263453839452538e+01,-1.402737738820349e+01,-1.230136214936935e+01
1.414141414141414e+00,-1.854713737777386e+01,-1.340960489682516e+01,-1.488788768064321e+01,-1.305598993527769e+01
1.417297979797980e+00,-1.855673346561136e+01,-1.345847665292759e+01,-1.494214708807594e+01,-1.310357292975829e+01
1.418876262626263e+00,-1.856153517307708e+01,-1.348293118899623e+01,-1.496929750668062e+01,-1.312738259299898e+01
1.419270833333333e+00,-1.856273598097152e+01,-1.348904676354463e+01,-1.497608726578834e+01,-1.313333689816804e+01
1.419369476010101e+00,-1.856303620674448e+01,-1.349057577838902e+01,-1.497778484013453e+01,-1.313482559247133e+01
1.419468118686869e+00,-1.854445283664964e+01,-1.349210484170767e+01,-1.497948246829880e+01,-1.313631433397060e+01
1.419665404040404e+00,-1.854865623261379e+01,-1.349516311375038e+01,-1.498287788606234e+01,-1.313929195854016e+01
1.420454545454545e+00,-1.856547268695240e+01,-1.350739814002478e+01,-1.499646170887774e+01,-1.315120434381367e+01
1.426767676767677e+00,-1.870015890366954e+01,-1.360538973937591e+01,-1.510525596016337e+01,-1.324661187779500e+01
1.439393939393939e+00,-1.897034303983302e+01,-1.380196349539781e+01,-1.532350012344286e+01,-1.343800192991871e+01
1.464646464646465e+00,-1.951391539873166e+01,-1.419744215589822e+01,-1.576257658564461e+01,-1.382305170959811e+01
