,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.974464120303918e-01,3.188631035780068e-01,3.779383323683320e-01,3.567418248877287e-01
2.020202020202020e-01,5.730623668858317e-01,6.143238371324347e-01,7.281386437896760e-01,6.873012960520855e-01
3.030303030303030e-01,8.263072224792050e-01,8.858027734141000e-01,1.049914083794826e+00,9.910301761015849e-01
4.040404040404040e-01,1.057274607240974e+00,1.133400252086195e+00,1.343383537632993e+00,1.268040482062231e+00
5.050505050505051e-01,1.266653860904400e+00,1.357855150690485e+00,1.609422842963194e+00,1.519159032295942e+00
6.060606060606061e-01,1.455619879514495e+00,1.560427055352822e+00,1.849524830047401e+00,1.745795111852951e+00
7.070707070707071e-01,1.625684414469930e+00,1.742736569063279e+00,2.065610593363699e+00,1.949761639666134e+00
8.080808080808081e-01,1.778542705047143e+00,1.906600942302728e+00,2.259833905992681e+00,2.133092083543209e+00
9.090909090909091e-01,1.915942261152343e+00,2.053893462954157e+00,2.434415080732486e+00,2.297881941010508e+00
1.010101010101010e+00,2.039584614740351e+00,2.186438282768267e+00,2.591516313332856e+00,2.446172177733528e+00
1.111111111111111e+00,2.151062906380845e+00,2.305943190872001e+00,2.733161632420699e+00,2.579873438617580e+00
1.212121212121212e+00,2.251827261285934e+00,2.413962759184048e+00,2.861193915061370e+00,2.700725015348129e+00
1.313131313131313e+00,2.343172564954415e+00,2.511885106519209e+00,2.977258106647132e+00,2.810279845511427e+00
1.319444444444444e+00,2.348595735941832e+00,2.517698748224733e+00,2.984148841041820e+00,2.816784115983285e+00
1.321022727272727e+00,2.349946509035700e+00,2.519146786450316e+00,2.985865157140484e+00,2.818404178780817e+00
1.321811868686869e+00,2.350621175567750e+00,2.519870014178682e+00,2.986722405171228e+00,2.819213317038386e+00
1.321910511363636e+00,2.350705467319460e+00,2.519960383250217e+00,2.986829503312618e+00,2.819314414584079e+00
1.322009154040404e+00,1.645543804072127e+01,2.520050732794544e+00,2.986936563580401e+00,2.819415490282867e+00
1.322206439393939e+00,1.645670591108938e+01,2.520231404900151e+00,2.987150730405931e+00,2.819617629763950e+00
1.322601010101010e+00,1.645906717903761e+01,2.520592669582377e+00,2.987578927291190e+00,2.820021827296743e+00
1.325757575757576e+00,1.647790846163176e+01,2.523478100155577e+00,2.990998913912297e+00,2.823250005415313e+00
1.338383838383838e+00,1.655271899176703e+01,2.534934816967922e+00,3.004578179727459e+00,2.836067753365944e+00
1.351010101010101e+00,1.662665413085282e+01,2.546257463530582e+00,3.017998639408605e+00,2.848735462731631e+00
1.354166666666667e+00,1.664500293022110e+01,2.549067437427322e+00,3.021329160156001e+00,2.851879172771339e+00
1.354955808080808e+00,1.664958148798019e+01,2.549768659414081e+00,3.022160264878164e+00,2.852663685197650e+00
1.355054450757576e+00,1.665015369215492e+01,1.784885746850701e+01,3.022264164803937e+00,2.852761748009637e+00
1.355153093434344e+00,1.665072569562632e+01,1.784951707269104e+01,3.022367938484355e+00,2.852859741308745e+00
1.355350378787879e+00,1.665186973038938e+01,1.785083362997452e+01,3.022575612090547e+00,2.853055767628606e+00
1.355744949494950e+00,1.665415705174916e+01,1.785328551395778e+01,3.022990748894007e+00,2.853447661381748e+00
1.357323232323232e+00,1.666329787419824e+01,1.786308447638201e+01,3.024649981052084e+00,2.855013796484670e+00
1.363636363636364e+00,1.669972785857093e+01,1.790213753320362e+01,3.031262660056112e+00,2.861255576393564e+00
1.388888888888889e+00,1.684334532610375e+01,1.805609565515540e+01,3.057331431276237e+00,2.885862291610362e+00
1.401515151515151e+00,1.691391588597611e+01,1.813174733917770e+01,3.070141092793100e+00,2.897953510806499e+00
1.402304292929293e+00,1.691829947337537e+01,1.813644668924537e+01,3.070936789901840e+00,2.898704696772351e+00
1.402501578282828e+00,1.691939491938788e+01,1.813762099864011e+01,3.071135624229210e+00,2.898892292172984e+00
1.402600220959596e+00,1.691994253972414e+01,1.813820811073267e+01,3.071235147649400e+00,2.898986174281798e+00
1.402698863636364e+00,1.692049028425798e+01,1.813879512696439e+01,3.071334408058439e+00,2.029313681303855e+01
1.403093434343434e+00,1.692268006181658e+01,1.814114270016073e+01,3.071731975716898e+00,2.029596555624960e+01
1.404671717171717e+00,1.693143173509867e+01,1.815052443292880e+01,3.073320489436230e+00,2.030668239062756e+01
1.407828282828283e+00,1.694889725107400e+01,1.816924745762020e+01,3.076490794309831e+00,2.032762986843032e+01
1.414141414141414e+00,1.698367837155397e+01,1.820653302531887e+01,3.082804114019829e+00,2.036934419978396e+01
1.420454545454545e+00,1.701826046455250e+01,1.824360519863938e+01,3.089081295997441e+00,2.041082050910818e+01
1.423611111111111e+00,1.703547747272270e+01,1.826206184028000e+01,3.092206499718575e+00,2.043146962770222e+01
1.424400252525253e+00,1.703977421784833e+01,1.826666770579911e+01,3.092986359347740e+00,2.043662267703338e+01
