,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-9.182527344061413e+00,-1.540324610824656e+01,-9.723433640736584e+00,-1.247735640374308e+01
1.010101010101010e-01,-9.195972912393335e+00,-1.542186028204036e+01,-9.737328631610392e+00,-1.249353954503392e+01
2.020202020202020e-01,-9.235022686639169e+00,-1.547592116414491e+01,-9.777683657398475e+00,-1.254054001376792e+01
3.030303030303030e-01,-9.297697585711484e+00,-1.556268889571571e+01,-9.842453485577408e+00,-1.261597577981643e+01
4.040404040404040e-01,-9.381998531147227e+00,-1.567939593334959e+01,-9.929572217829286e+00,-1.271744074412727e+01
5.050505050505051e-01,-9.485962002846582e+00,-1.582332396098263e+01,-1.003701070274943e+01,-1.284257160584041e+01
6.060606060606061e-01,-9.607708769545056e+00,-1.599187135282313e+01,-1.016282689515051e+01,-1.298910651448431e+01
7.070707070707071e-01,-9.745480779469810e+00,-1.618260424513026e+01,-1.030520397980120e+01,-1.315492947172154e+01
8.080808080808081e-01,-9.897664318183894e+00,-1.639328859615573e+01,-1.046247430332897e+01,-1.333809820422516e+01
9.090909090909091e-01,-1.006280031188333e+01,-1.662190445012714e+01,-1.063313002190824e+01,-1.353685656476954e+01
1.010101010101010e+00,-1.023958434673038e+01,-1.686664596401315e+01,-1.081582312123993e+01,-1.374963455549985e+01
1.111111111111111e+00,-1.042685952786458e+01,-1.712591152146983e+01,-1.100935803687250e+01,-1.397503973300848e+01
1.212121212121212e+00,-1.062360505789423e+01,-1.739828792079470e+01,-1.121267985092585e+01,-1.421184346136042e+01
1.237373737373737e+00,-1.067416343566734e+01,-1.746828142403449e+01,-1.126492815909769e+01,-1.427269573258759e+01
1.250000000000000e+00,-1.069963928256717e+01,-1.750355043089468e+01,-1.129125554455564e+01,-1.430335856659400e+01
1.256313131313131e+00,-1.071242567669090e+01,-1.752125203759062e+01,-1.130446932810663e+01,-1.431874832309936e+01
1.256510416666667e+00,-1.071282576900645e+01,-1.752180592923071e+01,-1.130488279363937e+01,-1.431922987585431e+01
1.256609059343434e+00,-1.071302582719714e+01,-1.752208289129891e+01,-1.130508953853456e+01,-1.431947066635791e+01
1.256707702020202e+00,-1.071488983989905e+01,-1.752235986419785e+01,-1.130529629151461e+01,-1.431971146627774e+01
1.257102272727272e+00,-1.072049222752561e+01,-1.752346786408054e+01,-1.130612338426816e+01,-1.432067476010159e+01
1.257891414141414e+00,-1.073169962985637e+01,-1.752568438341041e+01,-1.130777795761648e+01,-1.432260179945808e+01
1.259469696969697e+00,-1.075412493356892e+01,-1.753011949849687e+01,-1.131108865431101e+01,-1.432645768341406e+01
1.262626262626263e+00,-1.079901746326242e+01,-1.753899801975415e+01,-1.131771623677636e+01,-1.433417665958522e+01
1.268939393939394e+00,-1.088896962247125e+01,-1.755678811006820e+01,-1.133099607101968e+01,-1.434964334364642e+01
1.272095959595959e+00,-1.093402891679738e+01,-1.756569961283367e+01,-1.133764827331293e+01,-1.435739099390288e+01
1.273674242424242e+00,-1.095657929465069e+01,-1.757015946418305e+01,-1.134097743497676e+01,-1.436126838353739e+01
1.274463383838384e+00,-1.096785965716063e+01,-1.757239041305178e+01,-1.134264277959610e+01,-1.436320796791837e+01
1.274857954545454e+00,-1.097350113067741e+01,-1.757350614306038e+01,-1.134347564268521e+01,-1.436417798230481e+01
1.274956597222222e+00,-1.097491163361242e+01,-1.757378510217401e+01,-1.134368387832226e+01,-1.436442050903741e+01
1.275055239898990e+00,-1.097632219035964e+01,-1.757406407193023e+01,-1.134320936877713e+01,-1.436466304502266e+01
1.275252525252525e+00,-1.097914346527050e+01,-1.757462204336645e+01,-1.134612494512224e+01,-1.436514814474767e+01
1.287878787878788e+00,-1.116015089242621e+01,-1.761042038889743e+01,-1.153318260503899e+01,-1.439627118518574e+01
1.313131313131313e+00,-1.152476814244867e+01,-1.768253176304358e+01,-1.190998730651574e+01,-1.445896473094344e+01
1.338383838383838e+00,-1.189278711993814e+01,-1.775531590635273e+01,-1.229030743931845e+01,-1.452224318143779e+01
1.351010101010101e+00,-1.207804731656553e+01,-1.779195533400616e+01,-1.248176001892462e+01,-1.455409745770592e+01
1.351404671717172e+00,-1.208384997389265e+01,-1.779310294178810e+01,-1.248775663198060e+01,-1.455509518659184e+01
1.351601957070707e+00,-1.208675160305365e+01,-1.779367680510930e+01,-1.249075524905024e+01,-1.455559410270337e+01
1.351700599747475e+00,-1.208820249274246e+01,-1.779396375162427e+01,-1.249225463520390e+01,-1.455584357367351e+01
1.351799242424243e+00,-1.208965343249736e+01,-1.779425070804096e+01,-1.249375407309713e+01,-1.455115657129968e+01
1.352588383838384e+00,-1.210126275236620e+01,-1.779654671572736e+01,-1.250575143829928e+01,-1.456512957165951e+01
1.354166666666667e+00,-1.212449099453643e+01,-1.780114063020012e+01,-1.252975609210062e+01,-1.459308717937819e+01
1.357323232323232e+00,-1.217098582308935e+01,-1.781033604258786e+01,-1.257780502558365e+01,-1.464904854606721e+01
1.363636363636364e+00,-1.226412833487042e+01,-1.782875709786032e+01,-1.267406085644273e+01,-1.476115525596042e+01
1.388888888888889e+00,-1.263871481298577e+01,-1.790284011415151e+01,-1.306116801073887e+01,-1.521200908015945e+01
1.401515151515151e+00,-1.282720163808714e+01,-1.794011768114996e+01,-1.325595506993655e+01,-1.543887259732549e+01
1.407828282828283e+00,-1.292173944362585e+01,-1.795881468757448e+01,-1.335365283270584e+01,-1.555265868851854e+01
1.409406565656566e+00,-1.294540437011530e+01,-1.796349496632738e+01,-1.337810876714333e+01,-1.558114189127812e+01
1.410195707070707e+00,-1.295724139259668e+01,-1.796583600739682e+01,-1.339034144599271e+01,-1.559538898017388e+01
1.410590277777778e+00,-1.296316104269242e+01,-1.796700675316610e+01,-1.339645896233905e+01,-1.560251389535238e+01
1.410787563131313e+00,-1.296612115233490e+01,-1.796759218233581e+01,-1.339951801461950e+01,-1.560607669548087e+01
1.410886205808081e+00,-1.296760127828990e+01,-1.795247181453590e+01,-1.340104761427116e+01,-1.560785818116200e+01
1.410984848484849e+00,-1.296908145166174e+01,-1.795452093876926e+01,-1.340257726292458e+01,-1.560963972391424e+01
1.414141414141414e+00,-1.301647201023433e+01,-1.802012872936049e+01,-1.345155186649768e+01,-1.566667919493541e+01
1.515151515151515e+00,-1.455779755875718e+01,-2.015395460601858e+01,-1.504439672820915e+01,-1.752182495829425e+01
1.616161616161616e+00,-1.614446818899809e+01,-2.235055664884216e+01,-1.668410234590286e+01,-1.943154824832750e+01
1.717171717171717e+00,-1.777271154251119e+01,-2.460471236860723e+01,-1.836677026881167e+01,-2.139130863890943e+01
1.818181818181818e+00,-1.943919165790018e+01,-2.691180342835197e+01,-2.008895302993286e+01,-2.339709095319632e+01
