,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,-1.369867435030823e+01,-2.093293019693948e+01,-1.089350852281211e+01,-1.350774401919499e+01
1.010101010101010e-01,-1.371587224742529e+01,-2.095613881656289e+01,-1.090837569321301e+01,-1.352478327812415e+01
2.020202020202020e-01,-1.376581985717639e+01,-2.102354328281367e+01,-1.095155420627377e+01,-1.357427015722619e+01
3.030303030303030e-01,-1.384598578541827e+01,-2.113172747083729e+01,-1.102085573235019e+01,-1.365369661264173e+01
4.040404040404040e-01,-1.395381305985435e+01,-2.127724073797580e+01,-1.111406983009674e+01,-1.376052925829808e+01
5.050505050505051e-01,-1.408679019001951e+01,-2.145669381945477e+01,-1.122902537612251e+01,-1.389227977041692e+01
6.060606060606061e-01,-1.424251349723328e+01,-2.166684294286345e+01,-1.136364444774382e+01,-1.404656664251871e+01
7.070707070707071e-01,-1.441873430053484e+01,-2.190465350573158e+01,-1.151598311409548e+01,-1.422116193610144e+01
8.080808080808081e-01,-1.461338853731426e+01,-2.216734004867036e+01,-1.168425704245757e+01,-1.441402062804296e+01
9.090909090909091e-01,-1.482460994200749e+01,-2.245238404006528e+01,-1.186685289092176e+01,-1.462329366773205e+01
1.010101010101010e+00,-1.505073007082503e+01,-2.275753390944758e+01,-1.206232832976869e+01,-1.484732800156892e+01
1.111111111111111e+00,-1.529026916788791e+01,-2.308079272131424e+01,-1.226940414546109e+01,-1.508465752335453e+01
1.212121212121212e+00,-1.554192155625585e+01,-2.342039846027162e+01,-1.248695161153737e+01,-1.533398860007596e+01
1.262626262626263e+00,-1.567192559683501e+01,-2.359583934742021e+01,-1.259933699278129e+01,-1.546279344721434e+01
1.287878787878788e+00,-1.573791372878166e+01,-2.368489055197064e+01,-1.265638215332677e+01,-1.552817288627230e+01
1.300505050505051e+00,-1.577114746165865e+01,-2.372973958553317e+01,-1.268511191990095e+01,-1.556110006195076e+01
1.306818181818182e+00,-1.578782341289259e+01,-2.375224383744331e+01,-1.269952788057942e+01,-1.557762218957084e+01
1.309974747474747e+00,-1.579617605728182e+01,-2.376351575895555e+01,-1.270674854172115e+01,-1.558589778684429e+01
1.310763888888889e+00,-1.579826574145867e+01,-2.376633579473454e+01,-1.270855502367240e+01,-1.558796819519290e+01
1.310862531565657e+00,-1.579852699476305e+01,-2.376668835694174e+01,-1.270690644070396e+01,-1.558822703862410e+01
1.310961174242424e+00,-1.579878825757165e+01,-2.376704093197491e+01,-1.270848742504289e+01,-1.558848589147187e+01
1.311158459595960e+00,-1.579931081169802e+01,-2.376774612051447e+01,-1.271164957346838e+01,-1.558900362541359e+01
1.311553030303030e+00,-1.580035603396269e+01,-2.376915665145308e+01,-1.271797456087058e+01,-1.559003920625728e+01
