,Domain_1,Domain_2,Domain_3,Domain_4
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.510722926472906e-01,3.392123533799677e-01,2.309450940917243e-01,2.891283983596784e-01
2.020202020202020e-01,8.690391715700936e-01,6.535288753946686e-01,4.449404838074006e-01,5.570367879352789e-01
3.030303030303030e-01,1.253080584134719e+00,9.423331154647815e-01,6.415663825883114e-01,8.031997115695497e-01
4.040404040404040e-01,1.603338669415863e+00,1.205731820527569e+00,8.208954834081826e-01,1.027708179395045e+00
5.050505050505051e-01,1.920858568111786e+00,1.444511027627922e+00,9.834629370816161e-01,1.231232133190669e+00
6.060606060606061e-01,2.207422228237452e+00,1.660010687020260e+00,1.130181080929580e+00,1.414913758168273e+00
7.070707070707071e-01,2.465322141796488e+00,1.853954886853895e+00,1.262223584915040e+00,1.580222517062897e+00
8.080808080808081e-01,2.697129185045896e+00,2.028276731541196e+00,1.380906782015527e+00,1.728806176171538e+00
9.090909090909091e-01,2.905493162726585e+00,2.184969245416206e+00,1.487587333878711e+00,1.862363368632351e+00
1.010101010101010e+00,3.092994657064067e+00,2.325972867789200e+00,1.583586468538358e+00,1.982548172216154e+00
1.111111111111111e+00,3.262049550168772e+00,2.453104370156454e+00,1.670141096710256e+00,2.090908902034418e+00
1.161616161616162e+00,3.340355866678042e+00,2.511991744424527e+00,1.710233255611863e+00,2.141101712875066e+00
1.174242424242424e+00,3.359328316441399e+00,2.526259278503176e+00,1.719946995335637e+00,2.153262665781067e+00
1.175031565656566e+00,3.360506229264150e+00,2.527145144943866e+00,1.720550134356738e+00,2.154017764971584e+00
1.175130208333333e+00,3.360653438545939e+00,2.527255842603691e+00,1.204435262204618e+01,2.154112107098733e+00
1.175228851010101e+00,3.360800640293989e+00,2.527366472277850e+00,1.204490566234216e+01,2.154206417032698e+00
1.175426136363636e+00,3.361094903160273e+00,2.527587803388814e+00,1.204596052561817e+01,2.154395077142108e+00
1.175820707070707e+00,3.361683356066684e+00,2.528030291869597e+00,1.204806937786933e+01,2.154772180056931e+00
1.177398989898990e+00,3.364034707675059e+00,2.529798540485621e+00,1.205649654530262e+01,2.156279376423512e+00
1.180555555555556e+00,3.368726586916266e+00,2.533326954977441e+00,1.207331177577742e+01,2.159286776797003e+00
1.186868686868687e+00,3.378066787322350e+00,2.540350894006912e+00,1.210678674874739e+01,2.165273669272350e+00
1.212121212121212e+00,3.414856923200678e+00,2.568017537823697e+00,1.223864020960044e+01,2.188855417394621e+00
1.262626262626263e+00,3.485790669904620e+00,2.621360648967215e+00,1.249286249055203e+01,2.234322577162793e+00
1.287878787878788e+00,3.519990221261814e+00,2.647079144654651e+00,1.261543145457529e+01,2.256243761553367e+00
1.300505050505051e+00,3.536784861631522e+00,2.659709002253308e+00,1.267562245981334e+01,2.267008848563392e+00
1.306818181818182e+00,3.545107362736576e+00,2.665967567725516e+00,1.270544987273044e+01,2.272343354203337e+00
1.307607323232323e+00,3.546144215316218e+00,2.666747307031594e+00,1.270916581339661e+01,2.273007959961912e+00
1.307705965909091e+00,3.546273732864977e+00,2.666844741821177e+00,1.270963014686998e+01,2.273091010329600e+00
1.307804608585859e+00,3.546403313194905e+00,2.666942131664681e+00,1.271009439419900e+01,1.591217769567367e+01
1.308001893939394e+00,3.546662303089982e+00,2.667136955542372e+00,1.271102270885393e+01,1.591338040568202e+01
1.308396464646465e+00,3.547180265803662e+00,2.667526437865966e+00,1.271287904244437e+01,1.591570425460787e+01
