,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,2.913027944723114e-01,3.229570157173894e-01
2.020202020202020e-01,5.612259165320882e-01,6.222112947990087e-01
3.030303030303030e-01,8.092401601048798e-01,8.971758483154421e-01
4.040404040404040e-01,1.035436944054106e+00,1.147952298822860e+00
5.050505050505051e-01,1.240491498127489e+00,1.375289032079319e+00
6.060606060606061e-01,1.425554431784295e+00,1.580461790541256e+00
7.070707070707071e-01,1.592106346253743e+00,1.765111974472056e+00
8.080808080808081e-01,1.741807480750580e+00,1.931080286249112e+00
9.090909090909091e-01,1.876369031951103e+00,2.080263906801383e+00
1.010101010101010e+00,1.997457648283264e+00,2.214510530900476e+00
1.111111111111111e+00,2.106633332564942e+00,2.335549836662976e+00
1.212121212121212e+00,2.205316484506306e+00,2.444956263502355e+00
1.262626262626263e+00,2.251125492554828e+00,2.495743133834856e+00
1.287878787878788e+00,2.273211552054165e+00,2.520229180441899e+00
1.300505050505051e+00,2.284057609588718e+00,2.532253779078400e+00
1.306818181818182e+00,2.289432218144966e+00,2.538212496411576e+00
1.309974747474747e+00,2.292107595967146e+00,2.541178574024139e+00
1.310763888888889e+00,2.292775200178308e+00,2.541918691891849e+00
1.311158459595960e+00,2.293108823078916e+00,2.542288583971968e+00
1.311355744949495e+00,2.293275637772749e+00,2.542473444607366e+00
1.311454387626263e+00,2.293358960787912e+00,2.542565879420048e+00
1.311553030303030e+00,1.605402058916935e+01,2.542658317469116e+00
1.313131313131313e+00,1.606342531325791e+01,2.544135838594924e+00
1.338383838383838e+00,1.621082760764034e+01,2.567481502480033e+00
1.351010101010101e+00,1.628323556762417e+01,2.578949568388092e+00
1.357323232323232e+00,1.631912245844212e+01,2.584633302491998e+00
1.360479797979798e+00,1.633698731800996e+01,2.587462749908304e+00
1.360578440656566e+00,1.633754472170333e+01,2.587551067317348e+00
1.360677083333333e+00,1.633810211890963e+01,1.811325628869140e+01
1.360874368686869e+00,1.633921675665980e+01,1.811458579185341e+01
1.361268939393939e+00,1.634144533772059e+01,1.811718186339311e+01
1.362058080808081e+00,1.634590002470523e+01,1.812212084008854e+01
1.363636363636364e+00,1.635479996649231e+01,1.813198774481331e+01
1.414141414141414e+00,1.663288550861799e+01,1.844029120686318e+01
1.515151515151515e+00,1.715242674579748e+01,1.901628826158691e+01
1.616161616161616e+00,1.762798262150985e+01,1.954352032310557e+01
