,Domain_1,Domain_2
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,4.068697342183289e-01,2.438776673378597e-01
2.020202020202020e-01,7.838780551072206e-01,4.698564072949795e-01
3.030303030303030e-01,1.130285580986818e+00,6.774930210084169e-01
4.040404040404040e-01,1.446220270655263e+00,8.668642544863752e-01
5.050505050505051e-01,1.732625007623265e+00,1.038535231254100e+00
6.060606060606061e-01,1.991107080338281e+00,1.193469332649421e+00
7.070707070707071e-01,2.223734261299350e+00,1.332905967669924e+00
8.080808080808081e-01,2.432825387726433e+00,1.458235233605465e+00
9.090909090909091e-01,2.620770886264731e+00,1.570889738449424e+00
1.010101010101010e+00,2.789898292795500e+00,1.672264732098490e+00
1.111111111111111e+00,2.942386683812251e+00,1.763666240850423e+00
1.161616161616162e+00,3.013019453376899e+00,1.806003466491889e+00
1.186868686868687e+00,3.047034940700147e+00,1.826392338511539e+00
1.199494949494949e+00,3.063729554527145e+00,1.836399081143672e+00
1.205808080808081e+00,3.072000010278953e+00,1.841356408928023e+00
1.208964646464647e+00,3.076116256127447e+00,1.843823695674232e+00
1.210542929292930e+00,3.078169633544841e+00,1.845054483050376e+00
1.210740214646465e+00,3.078426038150179e+00,1.845208158361097e+00
1.210838857323233e+00,3.078554227994477e+00,1.845285012988153e+00
1.210937500000000e+00,3.078682476732893e+00,1.291753311539627e+01
1.211332070707071e+00,3.079195093405105e+00,1.291968406874191e+01
1.212121212121212e+00,3.080219873717848e+00,1.292398365506294e+01
1.313131313131313e+00,3.205168842631684e+00,1.344824462531122e+01
1.414141414141414e+00,3.318794454579757e+00,1.392499487432372e+01
1.439393939393939e+00,3.345595367088802e+00,1.403744604467519e+01
1.445707070707071e+00,3.352200784179691e+00,1.406516096504740e+01
1.448863636363636e+00,3.355489397776978e+00,1.407895965428770e+01
1.450441919191919e+00,3.357130293926615e+00,1.408584439238762e+01
1.451231060606061e+00,3.357949846810832e+00,1.408928299372113e+01
1.451625631313131e+00,3.358359353472576e+00,1.409100134940386e+01
1.451822916666667e+00,3.358564112466344e+00,1.409186045202667e+01
1.451921559343434e+00,2.351022119929114e+01,1.409228981474859e+01
1.452020202020202e+00,2.351099385207063e+01,1.409271921494401e+01
1.464646464646465e+00,2.360255879322810e+01,1.414737082876261e+01
1.515151515151515e+00,2.395721723650920e+01,1.435995296746430e+01
1.616161616161616e+00,2.462143785731385e+01,1.475808671966755e+01
1.717171717171717e+00,2.523140075836379e+01,1.512369840692884e+01
1.818181818181818e+00,2.579331495629468e+01,1.546050977684949e+01
1.919191919191919e+00,2.631255246679581e+01,1.577174066777712e+01
2.020202020202020e+00,2.679376611549863e+01,1.606018002788477e+01
2.121212121212121e+00,2.724099398986703e+01,1.632824834657211e+01
2.222222222222222e+00,2.765774721272632e+01,1.657805017032299e+01
2.323232323232323e+00,2.804708855458564e+01,1.681142132067854e+01
2.424242424242424e+00,2.841169547073104e+01,1.702996670771839e+01
2.525252525252525e+00,2.875391735989966e+01,1.723509443638046e+01
2.626262626262626e+00,2.907582002843303e+01,1.742804286884813e+01
2.727272727272727e+00,2.937922713497434e+01,1.760990500269406e+01
2.828282828282828e+00,2.966575263886256e+01,1.778164846896869e+01
2.929292929292929e+00,2.993682978056898e+01,1.794413194043573e+01
3.030303030303030e+00,3.019373378175568e+01,1.809812027032474e+01
3.131313131313131e+00,3.043760444702602e+01,1.824429620280122e+01
3.232323232323232e+00,3.066946158738825e+01,1.838327132853567e+01
3.333333333333333e+00,3.089022103945571e+01,1.851559457055142e+01
3.434343434343434e+00,3.110070750662978e+01,1.864176015684848e+01
3.535353535353535e+00,3.130166508891526e+01,1.876221407209183e+01
3.636363636363636e+00,3.149376701404088e+01,1.887735989723247e+01
3.737373737373737e+00,3.167762373540057e+01,1.898756360095661e+01
3.838383838383838e+00,3.185378986117298e+01,1.909315774459298e+01
3.939393939393939e+00,3.202277122161576e+01,1.919444509776290e+01
4.040404040404041e+00,3.218502912076787e+01,1.929170239686415e+01
4.141414141414141e+00,3.234098522692643e+01,1.938518256496875e+01
4.242424242424242e+00,3.249102631815386e+01,1.947511708242943e+01
4.343434343434343e+00,3.263550752145410e+01,1.956171908224542e+01
4.444444444444445e+00,3.277475530278188e+01,1.964518420136266e+01
4.545454545454545e+00,3.290907086251509e+01,1.972569286166975e+01
4.646464646464646e+00,3.303873156250462e+01,1.980341158292828e+01
4.747474747474747e+00,3.316399440309245e+01,1.987849409340069e+01
4.848484848484849e+00,3.328509718287282e+01,1.995108312233279e+01
4.949494949494950e+00,3.340226031081889e+01,2.002131055799426e+01
5.050505050505050e+00,3.351568855951537e+01,2.008929946527381e+01
5.151515151515151e+00,3.362557226569251e+01,2.015516375846489e+01
5.252525252525253e+00,3.373208883111996e+01,2.021900985906094e+01
5.353535353535354e+00,3.383540371927657e+01,2.028093672019462e+01
5.454545454545454e+00,3.393567118246618e+01,2.034103705213004e+01
5.555555555555555e+00,3.403303553936698e+01,2.039939723428146e+01
5.656565656565657e+00,3.412763208789032e+01,2.045609827377466e+01
5.757575757575758e+00,3.421958696338184e+01,2.051121616796243e+01
5.858585858585858e+00,3.430901921577167e+01,2.056482186640787e+01
5.959595959595959e+00,3.439604036786861e+01,2.061698228239755e+01
6.060606060606061e+00,3.448075506772566e+01,2.066776021799441e+01
6.161616161616162e+00,3.456326194940031e+01,2.071721494514874e+01
6.262626262626262e+00,3.464365404747842e+01,2.076540185268679e+01
6.363636363636363e+00,3.472201860000558e+01,2.081237349855596e+01
6.464646464646465e+00,3.479843864542360e+01,2.085817972251689e+01
6.565656565656566e+00,3.487299203043133e+01,2.090286708947179e+01
6.666666666666667e+00,3.494575254256372e+01,2.094647962943039e+01
6.767676767676767e+00,3.501679012991222e+01,2.098905947021474e+01
