,Domain_1,Domain_2
0.000000000000000e+00,-1.285566763447681e+01,-6.584987333187996e+00
1.010101010101010e-01,-1.287216510302910e+01,-6.596274684761279e+00
2.020202020202020e-01,-1.292007846799005e+01,-6.629056380550483e+00
3.030303030303030e-01,-1.299697943274949e+01,-6.681671011868793e+00
4.040404040404040e-01,-1.310041516427993e+01,-6.752440382534530e+00
5.050505050505051e-01,-1.322797645902084e+01,-6.839716147074999e+00
6.060606060606061e-01,-1.337735753428435e+01,-6.941920719221902e+00
7.070707070707071e-01,-1.354640129242165e+01,-7.057578241060262e+00
8.080808080808081e-01,-1.373312773507798e+01,-7.185334023688940e+00
9.090909090909091e-01,-1.393574660515135e+01,-7.323963196682954e+00
1.010101010101010e+00,-1.415265741051408e+01,-7.472370724323459e+00
1.111111111111111e+00,-1.438244066214886e+01,-7.629585410845357e+00
1.136363636363636e+00,-1.444174757908155e+01,-7.670162425435491e+00
1.142676767676768e+00,-1.445668554300308e+01,-7.680382784397649e+00
1.143465909090909e+00,-1.445855588353222e+01,-7.681662446852962e+00
1.143663194444445e+00,-1.445902357587191e+01,-7.681982435816693e+00
1.143761837121212e+00,-1.445925743811710e+01,-7.682142441297097e+00
1.143860479797980e+00,-1.445949131107779e+01,-7.681205848759275e+00
1.144255050505051e+00,-1.446042691005458e+01,-7.685686718274936e+00
1.145833333333333e+00,-1.446417101893364e+01,-7.703618409539502e+00
1.148989898989899e+00,-1.447166744504188e+01,-7.739521104386888e+00
1.161616161616162e+00,-1.450176196972702e+01,-7.883653057499974e+00
1.212121212121212e+00,-1.462384386016486e+01,-8.468340853457528e+00
1.313131313131313e+00,-1.487576499835933e+01,-9.674868820200004e+00
1.338383838383838e+00,-1.494027251444089e+01,-9.983815194352246e+00
1.351010101010101e+00,-1.497274550046660e+01,-1.013933833180893e+01
1.357323232323232e+00,-1.498903605223401e+01,-1.021735880457240e+01
1.358901515151515e+00,-1.499311428563342e+01,-1.023689072113387e+01
1.359690656565657e+00,-1.499515423940384e+01,-1.024666068840425e+01
1.360085227272727e+00,-1.499617442537844e+01,-1.025154667343295e+01
1.360282512626263e+00,-1.499668457061582e+01,-1.025398991618903e+01
1.360381155303030e+00,-1.499693965629424e+01,-1.025521160011419e+01
1.360479797979798e+00,-1.499068985509621e+01,-1.025643332573234e+01
1.363636363636364e+00,-1.504786309742400e+01,-1.029555053666866e+01
1.414141414141414e+00,-1.597097514582777e+01,-1.092713169100383e+01
1.515151515151515e+00,-1.786215364701709e+01,-1.222105121345011e+01
1.616161616161616e+00,-1.980896974129119e+01,-1.355303724724318e+01
1.717171717171717e+00,-2.180679481323622e+01,-1.491992295443405e+01
1.818181818181818e+00,-2.385153569870560e+01,-1.631890784580686e+01
1.919191919191919e+00,-2.593956242031998e+01,-1.774750833845591e+01
2.020202020202020e+00,-2.806764594054521e+01,-1.920351516725815e+01
2.121212121212121e+00,-3.023290479449124e+01,-2.068495687173424e+01
